"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"Module_37733","Module_37733",7.89192464016824e-05,0.000757598421406327,-33.0397723742243,-46.1772541076102,7,2,7.33992398495337,0,0,FALSE
"Module_20499","Module_20499",8.23068594419901e-05,0.000786928631677502,-42.3293172150743,-55.4197852537984,7,2,18.4808696233484,0,0,FALSE
"Module_11127","Module_11127",3.12661905110168e-43,5.47307867897411e-40,-39.1386841188938,-143.714383883724,7,2,26.2613955765556,0,0,FALSE
"Module_37734","Module_37734",5.0755780076762e-08,1.06988401134582e-06,-35.9694608119882,-57.1291856241071,7,2,12.3050556111594,0,0,FALSE
"Module_37735","Module_37735",1.77936740315925e-09,4.97839548426646e-08,-49.2511289152117,-73.9857701427669,7,2,43.9878570272823,0,0,FALSE
"Module_4741","Module_4741",1.98726553213669e-23,4.27857206360188e-21,-36.4988381209645,-94.6059873717534,7,2,17.5467054701439,0,0,FALSE
"Module_20501","Module_20501",3.69933573674057e-12,1.69056703855746e-10,-46.716903938929,-77.9656653397501,7,2,31.0431556638193,0,0,FALSE
"Module_11131","Module_11131",2.51620192389548e-08,5.65316995859128e-07,-28.8799873281394,-50.7913911989441,7,2,6.95103249366576,0,0,FALSE
"Module_14318","Module_14318",0.00144640872799559,0.0089659525477799,-40.62483157545,-50.4554990779831,7,2,17.9880846079908,0,0,FALSE
"Module_14319","Module_14319",1.89998716255849e-05,0.000217971492844316,-44.525124184211,-59.2454373737198,7,2,26.2790254130942,0,0,FALSE
"Module_28334","Module_28334",5.51956228682411e-10,1.69119556491496e-08,-41.8474648395144,-67.823253134485,7,2,26.7402733885962,0,0,FALSE
"Module_28335","Module_28335",2.55450945716525e-06,3.69687653684149e-05,-41.2656842174169,-58.18894773404,7,2,14.947463809064,0,0,FALSE
"Module_28336","Module_28336",1.93290475520145e-12,9.24236084906953e-11,-39.6595447101681,-71.5887410071344,7,2,17.6559367083205,0,0,FALSE
"Module_28337","Module_28337",1.46696230208642e-07,2.79962414201249e-06,-47.3995907507514,-67.4188008585646,7,2,22.5168514104918,0,0,FALSE
"Module_14329","Module_14329",0.000440898178971402,0.00332609462079372,-42.7475239349532,-53.9436755291726,7,2,21.9012786490911,0,0,FALSE
"Module_8798","Module_8798",0.00104711290043303,0.00687841613384474,-53.2518421985538,-63.4562429533689,7,2,41.072777008917,0,0,FALSE
"Module_12630","Module_12630",4.42457057729297e-17,4.27188575569286e-15,-48.9081287656767,-91.9584086344897,7,2,38.1490230497987,0,0,FALSE
"Module_14332","Module_14332",8.35881675498039e-05,0.000797285764918895,-33.4637986150234,-46.5369825102233,7,2,6.37560950515893,0,0,FALSE
"Module_20510","Module_20510",6.05930711601255e-05,0.000603248674079578,-41.8390649338435,-55.2717126777574,7,2,16.1250598957688,0,0,FALSE
"Module_14335","Module_14335",2.24391519043917e-05,0.000251649775716633,-40.4107402260348,-54.9470529327533,7,2,18.1114994720081,0,0,FALSE
"Module_12641","Module_12641",2.96817680295168e-05,0.000322020388745992,-54.9141090418053,-69.1405368353786,7,2,59.1959356422516,0,0,FALSE
"Module_32376","Module_32376",0.00046697916614639,0.00349320938297554,-38.9367568717915,-50.0673834506415,7,2,8.8132293620126,0,0,FALSE
"Module_32377","Module_32377",1.00493222192628e-11,4.25890275652357e-10,-26.1549595252446,-56.3547929682774,7,2,7.63299694331166,0,0,FALSE
"Module_32378","Module_32378",3.33106978170102e-07,5.87953531262888e-06,-25.3500017090219,-44.484698181241,7,2,4.86943274646439,0,0,FALSE
"Module_32379","Module_32379",0.00159732976779779,0.00974100178450573,-43.1231433279927,-52.8385834941141,7,2,13.335630530368,0,0,FALSE
"Module_14337","Module_14337",0.000115308885642947,0.00105438361228042,-51.9649513506312,-64.6775905375083,7,2,50.6931988314124,0,0,FALSE
"Module_1807","Module_1807",5.18328716108293e-12,2.32646961418461e-10,-43.5574975114645,-74.4524320195385,7,2,19.0733843193144,0,0,FALSE
"Module_32383","Module_32383",2.19172710068136e-07,4.04219536420211e-06,-39.0558899640036,-58.6424410732808,7,2,14.391037834685,0,0,FALSE
"Module_28355","Module_28355",0.0011577894034,0.00746647107269876,-35.7896342675431,-45.8780049515621,7,2,8.65858722055563,0,0,FALSE
"Module_32385","Module_32385",1.40769865746581e-32,9.14118639487596e-30,-48.4807172200816,-128.121872233795,7,2,48.9527269084702,0,0,FALSE
"Module_1808","Module_1808",1.10145924880174e-13,6.44561785116381e-12,-36.1952437373024,-71.1199573214091,7,2,14.9110604932827,0,0,FALSE
"Module_36452","Module_36452",5.2796059649336e-22,9.57871099805444e-20,-47.3129882218408,-102.052479258013,7,2,32.6211914461739,0,0,FALSE
"Module_4747","Module_4747",0.000766074234348332,0.00529492098696965,-46.5885370549877,-57.1526787505963,7,2,29.7887363686163,0,0,FALSE
"Module_12644","Module_12644",2.01729497438351e-07,3.76533671597842e-06,-42.0044931184775,-61.6804709307512,7,2,20.2349489078076,0,0,FALSE
"Module_12648","Module_12648",4.52504611948641e-05,0.000467015846748634,-49.5909800279615,-63.3489556549835,7,2,26.1923347933344,0,0,FALSE
"Module_12650","Module_12650",3.40237339606893e-05,0.00036363938226475,-40.9173164181799,-54.9922518422907,7,2,19.9705082697535,0,0,FALSE
"Module_12652","Module_12652",1.47635877252758e-08,3.48007497311084e-07,-47.5460273582932,-70.0274304571198,7,2,39.1281792008502,0,0,FALSE
"Module_12653","Module_12653",1.77239719634428e-07,3.33139512240976e-06,-47.5876817180126,-67.4031590056998,7,2,44.9981192163864,0,0,FALSE
"Module_14348","Module_14348",7.42405269780476e-13,3.7695299739196e-11,-46.200460653014,-79.1314757532033,7,2,46.1122293352079,0,0,FALSE
"Module_28366","Module_28366",5.76638768491358e-10,1.75879192865383e-08,-45.0902053468852,-71.0196700563654,7,2,26.7049337484954,0,0,FALSE
"Module_14351","Module_14351",0.00115810387469622,0.00746647107269876,-54.973795043636,-65.0618518565334,7,2,93.5184860915572,0,0,FALSE
"Module_12656","Module_12656",1.78652931119039e-17,1.80722252758383e-15,-42.9331361053775,-86.9219290672688,7,2,28.3896259501978,0,0,FALSE
"Module_28372","Module_28372",3.05448409053586e-09,8.15494588654273e-08,-41.0800889038593,-65.2405570572442,7,2,22.2036700385583,0,0,FALSE
"Module_14356","Module_14356",0.000559837043517427,0.00406558427291759,-44.7896698674076,-55.713190690512,7,2,27.3962653331436,0,0,FALSE
"Module_28373","Module_28373",1.20948661408691e-05,0.000146589897170997,-39.4785364726821,-54.6972276066909,7,2,15.5895804170258,0,0,FALSE
"Module_32389","Module_32389",1.36883407608336e-06,2.12618166424352e-05,-42.9422051586024,-60.5451157700585,7,2,19.4015703001899,0,0,FALSE
"Module_8800","Module_8800",9.77939729181702e-14,5.79012227008596e-12,-45.0818892771536,-80.1307173622924,7,2,28.4652377592774,0,0,FALSE
"Module_32391","Module_32391",0.00138141568496116,0.00864023254500873,-36.4067015789614,-46.2906791490138,7,2,9.07323521758991,0,0,FALSE
