Module,12hrs.ATACSeq_REPLICANT.1,12hrs.ATACSeq_REPLICANT.2,48hrs.ATACSeq_REPLICANT.1,48hrs.ATACSeq_REPLICANT.2
Module_25964,6,8,11,6
Module_20179,9,12,24,36
Module_25965,6,15,10,4
Module_20180,45,60,61,52
Module_25966,4,10,4,6
Module_20181,9,6,8,15
Module_25967,8,4,8,10
Module_36244,8,4,7,6
Module_25968,98,110,115,120
Module_15937,14,8,21,20
Module_6444,8,13,21,20
Module_36245,1,2,18,6
Module_36246,45,59,55,70
Module_6445,15,39,42,33
Module_36247,46,58,52,71
Module_36248,5,11,17,11
Module_6446,28,34,33,34
Module_36249,4,8,2,1
Module_36250,4,8,16,12
Module_6447,23,18,20,18
Module_25969,4,4,6,4
Module_6448,22,27,45,74
Module_25970,10,7,14,16
Module_29683,6,0,12,12
Module_25971,6,16,29,35
Module_1590,0,0,17,16
Module_29684,4,6,4,12
Module_36251,0,14,6,6
Module_25972,8,14,20,25
Module_29685,7,6,29,20
Module_29686,8,10,14,25
Module_10792,10,19,44,42
Module_6449,44,87,122,90
Module_29687,21,14,15,14
Module_4378,6,3,4,8
Module_25973,0,3,13,14
Module_25974,18,24,25,26
Module_25975,2,2,5,0
Module_6450,19,17,19,34
Module_4379,7,14,12,10
Module_34161,16,21,27,13
Module_25976,8,16,5,23
Module_25977,12,4,47,36
Module_6451,89,167,205,265
Module_6452,26,30,77,46
Module_1591,25,27,17,19
Module_29688,8,14,24,28
Module_1592,12,4,6,6
Module_12114,14,30,62,53
Module_29689,27,43,14,23
Module_36252,8,16,13,11
Module_6453,6,4,35,27
Module_6454,4,3,10,16
Module_6455,6,12,18,32
Module_1593,4,1,21,38
Module_20182,80,86,191,172
Module_6456,45,31,55,36
Module_6457,4,26,30,27
Module_20183,14,22,4,4
Module_20184,24,36,34,24
Module_20185,2,7,6,6
Module_25978,15,12,6,8
Module_29690,8,6,8,9
Module_25979,15,14,6,7
Module_1594,10,6,16,10
Module_36253,0,2,0,0
Module_6458,16,10,12,12
Module_10793,4,2,0,0
Module_6459,6,11,7,8
Module_12115,15,15,6,11
Module_6460,40,73,90,95
Module_6461,36,58,71,91
Module_36254,9,6,15,15
Module_39473,15,19,4,6
Module_6462,0,4,6,12
Module_12116,2,2,8,6
Module_6463,0,3,6,6
Module_6464,18,30,28,40
Module_6465,24,16,26,20
Module_25980,4,2,2,5
Module_12117,10,20,14,18
Module_6466,14,16,31,25
Module_25981,20,19,20,31
Module_12118,10,14,43,47
Module_25982,15,8,2,8
Module_12119,11,19,34,44
Module_15938,59,67,103,131
Module_8592,10,8,4,4
Module_25983,2,3,5,0
Module_25984,10,10,22,15
Module_1595,23,20,32,21
Module_25985,35,47,63,40
Module_8593,19,24,8,6
Module_8594,114,99,137,138
Module_1596,16,18,16,17
Module_1597,50,100,168,170
Module_1598,25,6,22,22
Module_1599,44,30,31,51
Module_20186,9,7,10,8
Module_1600,2,6,16,12
Module_25986,34,41,71,80
Module_39474,46,64,60,79
Module_10794,6,8,21,31
Module_1601,13,14,31,38
Module_20187,4,12,1,1
Module_1602,2,4,8,7
Module_8595,6,18,6,6
Module_1603,0,4,22,10
Module_1604,5,9,15,11
Module_34162,4,8,3,0
Module_1605,19,41,25,30
Module_32190,10,6,0,2
Module_20188,16,21,7,4
Module_32191,60,60,59,63
Module_32192,6,6,2,9
Module_32193,4,10,1,2
Module_15939,6,16,32,25
Module_15940,13,25,22,44
Module_15941,24,36,27,44
Module_15942,2,4,10,11
Module_32194,30,41,26,32
Module_10795,13,34,34,32
Module_10796,6,3,0,4
Module_29691,91,98,120,136
Module_34163,16,30,40,46
Module_10797,2,4,7,4
Module_34164,4,10,19,26
Module_32195,4,2,97,70
Module_32196,96,135,104,114
Module_34165,30,24,18,26
Module_34166,27,37,23,34
Module_10798,4,10,5,9
Module_10799,44,30,42,63
Module_10800,10,4,4,8
Module_32197,4,4,4,8
Module_34167,24,38,23,22
Module_39475,12,40,50,47
Module_34168,2,2,8,14
Module_12120,2,8,9,7
Module_25987,58,56,72,63
Module_12121,9,9,20,28
Module_12122,36,30,44,54
Module_34169,4,16,8,14
Module_20189,29,38,51,31
Module_6467,47,41,42,45
Module_20190,20,31,48,29
Module_20191,3,8,2,17
Module_6468,11,29,47,34
Module_20192,8,10,7,3
Module_20193,8,20,14,7
Module_6469,43,46,65,84
Module_20194,52,86,5,14
Module_6470,12,16,14,18
Module_6471,18,16,29,20
Module_6472,38,60,65,65
Module_6473,87,81,156,112
Module_39476,16,41,32,47
Module_6474,70,96,79,68
Module_6475,8,16,28,15
Module_6476,6,16,19,24
Module_34170,8,8,8,8
Module_6477,26,22,50,49
Module_6478,6,8,14,22
Module_8596,4,6,6,4
Module_4380,41,24,40,19
Module_4381,26,23,39,43
Module_4382,77,77,66,71
Module_4383,19,25,46,43
Module_6479,15,14,33,31
Module_6480,37,68,85,80
Module_6481,8,16,12,8
Module_8597,6,2,14,23
Module_25988,4,4,17,16
Module_25989,2,8,32,26
Module_6482,2,14,42,32
Module_20195,43,56,58,53
Module_6483,15,12,19,25
Module_6484,78,108,176,180
Module_12123,25,14,25,36
Module_6485,38,43,82,65
Module_6486,7,6,13,5
Module_6487,22,10,10,10
Module_25990,20,26,8,8
Module_8598,29,34,24,45
Module_20196,12,8,30,24
Module_25991,49,59,86,75
Module_20197,13,19,15,23
Module_39477,18,32,24,6
Module_6488,13,6,26,37
Module_34171,33,62,62,51
Module_39478,6,12,6,5
Module_6489,3,6,16,16
Module_34172,52,93,70,83
Module_20198,23,31,27,40
Module_39479,2,2,2,2
Module_34173,41,66,61,80
Module_12124,4,2,13,21
Module_12125,58,63,103,106
Module_12126,17,39,48,72
Module_12127,4,0,24,21
Module_6490,52,52,78,76
Module_12128,2,6,14,16
Module_29692,22,28,25,22
Module_29693,23,16,34,27
Module_12129,4,9,3,6
Module_8599,21,33,36,49
Module_12130,4,4,10,7
Module_39480,18,17,15,20
Module_10801,82,114,142,128
Module_12131,2,8,22,15
Module_12132,10,19,26,31
Module_6491,14,21,28,25
Module_39481,11,18,17,16
Module_6492,16,20,25,23
Module_39482,12,18,18,16
Module_6493,16,22,23,23
Module_39483,12,18,16,14
Module_6494,50,83,77,75
Module_20199,37,37,67,68
Module_39484,10,7,7,16
Module_34174,0,6,14,4
Module_20200,2,10,63,42
Module_8600,2,6,64,51
Module_34175,10,12,2,4
Module_20201,7,6,24,16
Module_20202,8,14,33,39
Module_10802,40,43,25,30
Module_4384,16,18,38,25
Module_4385,20,12,16,23
Module_20203,25,36,35,49
Module_20204,11,9,20,20
Module_10803,8,4,16,14
Module_6495,14,15,26,46
Module_6496,45,65,54,69
Module_39485,6,14,12,13
Module_6497,31,59,85,85
Module_4386,10,8,6,32
Module_4387,8,0,6,6
Module_1606,41,69,39,49
Module_1607,15,26,37,34
Module_1608,48,44,55,76
Module_29694,18,18,21,20
Module_1609,0,0,6,5
Module_39486,8,10,17,17
Module_1610,4,10,14,8
Module_6498,18,20,49,52
Module_10804,0,2,7,10
Module_6499,13,20,52,56
Module_6500,20,26,16,25
Module_1611,13,14,20,18
Module_6501,20,25,15,25
Module_1612,12,14,20,16
Module_1613,22,47,105,94
Module_8601,8,6,13,6
Module_1614,32,29,53,53
Module_10805,49,91,89,99
Module_1615,26,24,34,39
Module_1616,14,8,25,17
Module_6502,38,41,56,52
Module_12133,8,4,10,19
Module_10806,4,12,9,10
Module_20205,162,187,313,260
Module_6503,36,38,15,29
Module_12134,63,52,58,56
Module_6504,21,55,71,70
Module_12135,25,19,32,20
Module_20206,44,32,62,101
Module_4388,5,4,4,4
Module_8602,8,20,26,26
Module_6505,22,34,13,15
Module_4389,1,3,2,6
Module_10807,10,18,0,4
Module_8603,11,16,12,18
Module_6506,13,22,18,16
Module_29695,10,17,10,18
Module_12136,24,27,28,16
Module_4390,15,8,4,0
Module_12137,2,0,2,13
Module_4391,6,3,8,9
Module_12138,5,15,11,13
Module_12139,21,15,13,18
Module_12140,21,14,20,25
Module_6507,42,17,47,58
Module_12141,6,5,10,4
Module_12142,4,6,22,26
Module_12143,4,6,7,5
Module_8604,8,4,53,58
Module_6508,2,13,40,55
Module_6509,32,78,89,122
Module_6510,24,40,60,38
Module_8605,36,13,57,44
Module_39487,12,8,16,8
Module_12144,62,80,48,56
Module_12145,32,17,21,14
Module_12146,30,37,39,37
Module_12147,20,29,16,16
Module_12148,29,24,57,43
Module_12149,22,29,34,34
Module_12150,2,9,12,21
Module_12151,10,13,8,10
Module_6511,11,10,2,4
Module_12152,5,4,38,23
Module_10808,6,11,23,7
Module_13827,21,20,16,15
Module_10809,6,2,15,15
Module_13828,37,45,26,35
Module_13829,49,38,53,45
Module_12153,31,14,44,31
Module_6512,2,4,16,14
Module_13830,10,8,8,2
Module_17147,2,9,5,8
Module_10810,20,30,16,14
Module_10811,52,41,35,35
Module_10812,11,6,16,22
Module_17148,8,7,4,2
Module_10813,28,28,77,66
Module_8606,53,63,44,70
Module_10814,42,64,49,41
Module_8607,24,23,13,18
Module_10815,43,68,50,47
Module_8608,23,24,16,18
Module_10816,31,52,85,86
Module_10817,15,14,16,9
Module_6513,30,35,39,51
Module_10818,0,5,16,26
Module_12154,38,48,87,87
Module_6514,42,39,105,87
Module_12155,37,47,83,88
Module_6515,40,42,106,86
Module_12156,33,46,80,88
Module_6516,42,45,111,88
Module_10819,5,7,31,14
Module_8609,4,2,6,0
Module_10820,2,8,40,80
Module_17149,14,23,13,5
Module_10821,17,17,16,14
Module_6517,1,6,4,4
Module_34176,16,16,50,32
Module_39488,9,7,10,11
Module_20207,11,22,13,32
Module_29696,6,6,27,22
Module_29697,105,146,161,171
Module_6518,67,79,97,87
Module_4392,24,51,47,76
Module_10822,25,23,38,39
Module_10823,14,24,6,34
Module_29698,0,0,9,4
Module_15943,56,58,75,79
Module_15944,20,25,21,32
Module_6519,52,58,122,133
Module_15945,10,0,12,11
Module_6520,102,121,141,162
Module_6521,6,14,24,28
Module_10824,8,4,81,67
Module_6522,6,5,13,22
Module_15946,2,2,11,6
Module_20208,27,24,27,27
Module_6523,10,34,22,30
Module_20209,0,6,11,12
Module_34177,2,0,4,2
Module_4393,22,26,8,14
Module_6524,7,8,7,14
Module_20210,3,10,11,6
Module_10825,10,2,28,10
Module_13831,26,28,52,36
Module_12157,22,18,52,52
Module_20211,6,1,28,21
Module_4394,26,34,28,36
Module_6525,9,13,16,21
Module_20212,4,16,8,10
Module_6526,15,21,26,15
Module_10826,6,22,12,14
Module_36255,145,135,115,119
Module_34178,6,8,22,26
Module_36256,19,10,35,25
Module_36257,36,59,42,70
Module_20213,5,8,12,6
Module_36258,12,11,10,18
Module_36259,6,7,13,10
Module_34179,0,0,2,4
Module_20214,4,12,24,25
Module_20215,10,23,30,21
Module_6527,50,59,69,83
Module_10827,4,10,9,17
Module_6528,50,76,113,129
Module_6529,40,50,67,66
Module_6530,37,53,57,51
Module_12158,37,20,34,26
Module_6531,12,18,27,14
Module_6532,10,25,47,67
Module_6533,54,40,75,85
Module_10828,53,50,68,91
Module_12159,5,6,6,6
Module_10829,44,40,36,46
Module_15947,4,7,10,2
Module_6534,4,16,30,22
Module_6535,67,60,91,109
Module_12160,21,35,34,24
Module_15948,3,23,21,26
Module_34180,10,16,10,10
Module_6536,18,20,28,19
Module_15949,16,31,35,42
Module_6537,97,92,122,137
Module_12161,4,4,7,8
Module_15950,39,51,63,58
Module_12162,20,19,124,126
Module_12163,2,7,14,5
Module_12164,0,4,17,21
Module_12165,0,4,18,22
Module_6538,83,141,207,195
Module_15951,7,13,18,12
Module_4395,87,105,135,168
Module_12166,47,50,76,104
Module_6539,29,50,56,69
Module_20216,9,6,17,19
Module_6540,52,111,123,102
Module_1617,2,8,8,11
Module_6541,45,91,111,88
Module_6542,42,54,81,94
Module_1618,10,6,12,2
Module_29699,2,6,9,2
Module_1619,6,2,9,2
Module_10830,8,13,11,13
Module_1620,4,2,6,0
Module_20217,4,3,18,20
Module_10831,12,25,4,4
Module_10832,10,14,28,18
Module_1621,16,13,31,24
Module_10833,23,28,24,13
Module_1622,1,0,7,4
Module_10834,25,25,24,14
Module_1623,0,0,5,2
Module_10835,16,10,18,12
Module_10836,20,14,12,18
Module_10837,0,8,10,10
Module_1624,3,21,17,16
Module_12167,16,17,34,27
Module_12168,10,18,18,6
Module_1625,14,18,18,9
Module_34181,6,2,16,24
Module_1626,132,129,173,155
Module_6543,41,65,82,77
Module_34182,8,8,14,26
Module_6544,31,36,30,27
Module_10838,2,2,6,12
Module_12169,12,20,28,26
Module_8610,27,13,53,41
Module_34183,39,43,38,39
Module_6545,2,6,14,22
Module_34184,39,46,36,43
Module_6546,21,38,65,45
Module_12170,77,94,88,89
Module_34185,4,2,10,2
Module_12171,8,16,28,37
Module_12172,31,21,49,38
Module_34186,8,12,2,4
Module_12173,58,108,106,160
Module_1627,5,2,24,22
Module_1628,29,19,12,10
Module_34187,34,18,21,17
Module_6547,22,25,17,18
Module_6548,27,42,66,72
Module_12174,10,17,30,39
Module_6549,69,125,158,177
Module_1629,2,12,9,13
Module_6550,60,65,111,101
Module_20218,2,4,10,10
Module_6551,46,56,97,85
Module_1630,12,18,18,14
Module_6552,47,57,98,83
Module_1631,12,19,18,13
Module_6553,45,57,97,76
Module_1632,12,19,18,13
Module_10839,14,11,26,43
Module_12175,34,36,129,163
Module_20219,4,7,1,0
Module_12176,8,10,54,49
Module_6554,14,22,21,45
Module_10840,24,41,54,55
Module_12177,23,20,27,37
Module_20220,34,33,36,44
Module_6555,28,29,34,28
Module_6556,8,15,18,16
Module_12178,8,13,29,20
Module_6557,10,20,15,19
Module_20221,54,66,89,81
Module_20222,10,20,11,15
Module_20223,46,50,100,103
Module_6558,16,18,28,12
Module_12179,2,16,4,18
Module_12180,29,32,47,64
Module_6559,6,2,18,12
Module_12181,78,75,98,109
Module_6560,24,26,36,46
Module_12182,10,17,13,26
Module_12183,60,64,71,65
Module_6561,10,2,12,9
Module_15952,0,0,4,4
Module_6562,10,16,24,44
Module_12184,16,2,25,22
Module_12185,47,86,104,106
Module_12186,21,29,61,78
Module_12187,50,41,119,138
Module_6563,15,17,6,22
Module_12188,56,42,132,178
Module_6564,6,8,18,10
Module_1633,70,107,88,82
Module_1634,12,14,15,22
Module_10841,65,52,70,58
Module_15953,15,19,18,16
Module_1635,53,46,47,56
Module_1636,16,11,20,11
Module_1637,27,28,41,54
Module_15954,7,10,17,21
Module_1638,8,2,11,4
Module_15955,38,41,32,72
Module_6565,10,12,32,19
Module_1639,28,24,48,44
Module_15956,28,13,20,28
Module_1640,86,60,77,88
Module_6566,24,28,56,60
Module_15957,2,6,14,16
Module_15958,13,24,18,10
Module_10842,41,33,18,18
Module_6567,31,66,71,57
Module_15959,6,6,16,12
Module_6568,7,10,12,31
Module_1641,11,4,2,4
Module_10843,41,42,64,71
Module_34188,48,46,50,46
Module_10844,46,53,71,83
Module_1642,17,21,4,12
Module_1643,10,12,6,12
Module_12189,6,8,51,42
Module_12190,2,4,16,2
Module_1644,14,6,8,10
Module_12191,2,0,14,10
Module_1645,10,6,16,6
Module_1646,27,22,39,42
Module_12192,5,4,4,7
Module_25992,41,29,11,25
Module_39489,20,18,30,18
Module_34189,9,1,10,12
Module_34190,2,7,7,4
Module_15960,52,53,62,56
Module_34191,0,6,5,6
Module_1647,39,34,42,56
Module_15961,16,14,21,10
Module_25993,6,25,11,6
Module_15962,0,0,0,4
Module_25994,8,14,6,4
Module_15963,4,17,2,10
Module_25995,6,3,9,7
Module_15964,78,125,99,80
Module_25996,19,21,28,23
Module_34192,8,26,35,23
Module_25997,22,6,27,24
Module_15965,28,32,22,33
Module_6569,10,16,29,20
Module_6570,56,78,95,119
Module_25998,5,8,11,6
Module_25999,8,8,10,4
Module_6571,4,14,25,23
Module_6572,55,40,72,80
Module_6573,6,8,6,10
Module_26000,2,0,20,16
Module_6574,2,1,12,18
Module_6575,140,168,378,324
Module_34193,13,11,16,18
Module_6576,16,18,34,32
Module_6577,5,10,14,11
Module_6578,38,24,36,40
Module_12193,12,19,9,7
Module_12194,54,61,55,58
Module_15966,12,10,22,17
Module_6579,16,34,49,33
Module_8611,44,36,60,83
Module_8612,36,58,106,85
Module_6580,5,28,14,16
Module_34194,55,48,126,104
Module_12195,20,15,22,24
Module_17150,51,64,30,21
Module_12196,13,16,46,14
Module_6581,46,68,127,106
Module_6582,8,18,25,10
Module_6583,28,24,39,28
Module_15967,12,21,23,12
Module_15968,13,16,9,10
Module_15969,17,17,18,32
Module_17151,6,11,11,15
Module_15970,70,95,78,110
Module_8613,4,11,17,10
Module_6584,10,18,0,2
Module_8614,16,23,37,53
Module_8615,65,77,77,65
Module_1648,8,8,22,15
Module_8616,4,6,19,26
Module_6585,2,10,17,20
Module_15971,6,0,6,8
Module_29700,20,25,10,10
Module_6586,8,17,22,31
Module_15972,10,8,8,10
Module_29701,13,10,14,14
Module_29702,0,0,12,12
Module_1649,0,0,2,2
Module_1650,13,11,12,2
Module_29703,12,10,12,16
Module_29704,12,8,3,11
Module_15973,34,62,58,48
Module_15974,15,23,21,29
Module_15975,21,27,26,32
Module_15976,4,8,20,19
Module_34195,2,4,12,10
Module_6587,19,22,24,25
Module_29705,4,4,12,14
Module_34196,6,10,4,8
Module_29706,12,8,9,4
Module_39490,14,12,8,14
Module_6588,22,28,48,37
Module_6589,6,6,7,14
Module_29707,8,3,9,13
Module_34197,2,15,9,2
Module_34198,3,7,2,3
Module_6590,9,22,23,22
Module_37500,14,6,2,8
Module_6591,20,27,28,46
Module_34199,14,14,40,28
Module_34200,6,12,8,8
Module_15977,18,15,21,28
Module_34201,0,0,5,2
Module_29708,38,27,32,30
Module_34202,28,12,28,30
Module_17152,16,14,12,16
Module_6592,19,18,30,45
Module_15978,9,6,16,28
Module_34203,2,4,6,6
Module_15979,10,5,25,22
Module_15980,15,16,8,7
Module_34204,4,0,20,9
Module_15981,16,16,22,21
Module_34205,6,14,14,16
Module_34206,2,2,2,6
Module_8617,29,30,30,34
Module_15982,21,24,26,30
Module_29709,66,91,82,91
Module_15983,8,10,10,26
Module_6593,27,28,51,46
Module_6594,30,22,32,34
Module_6595,29,24,40,21
Module_26001,55,45,4,18
Module_6596,9,4,10,12
Module_26002,7,8,10,15
Module_6597,64,82,101,88
Module_28138,32,35,12,6
Module_8618,22,17,24,11
Module_6598,4,0,12,32
Module_6599,10,14,16,26
Module_26003,28,22,94,88
Module_28139,8,9,0,4
Module_12197,0,4,20,20
Module_15984,2,2,0,0
Module_28140,12,5,15,6
Module_26004,20,16,16,24
Module_28141,29,18,14,21
Module_26005,38,46,3,8
Module_26006,12,6,4,18
Module_26007,24,18,2,4
Module_12198,27,51,45,45
Module_13832,40,32,36,41
Module_26008,62,83,44,66
Module_12199,13,31,29,33
Module_26009,84,124,189,157
Module_13833,9,11,8,6
Module_6600,28,25,44,29
Module_26010,14,20,12,10
Module_26011,63,78,101,107
Module_17153,40,40,43,46
Module_6601,10,10,11,19
Module_13834,10,6,17,21
Module_13835,2,6,10,15
Module_6602,35,43,55,69
Module_26012,33,38,48,60
Module_6603,77,86,83,100
Module_26013,34,38,49,60
Module_6604,101,115,121,134
Module_17154,3,7,23,14
Module_8619,43,51,47,38
Module_36260,18,8,6,4
Module_6605,28,36,47,42
Module_13836,19,40,53,35
Module_13837,23,22,38,27
Module_13838,10,9,24,16
Module_6606,24,32,33,41
Module_12200,0,5,0,0
Module_28142,13,24,14,23
Module_12201,10,6,3,2
Module_8620,12,12,11,22
Module_8621,10,16,16,17
Module_28143,8,0,0,8
Module_36261,25,14,28,19
Module_12202,21,14,20,18
Module_36262,12,10,14,12
Module_36263,5,7,12,8
Module_36264,39,38,19,30
Module_36265,5,5,69,59
Module_6607,2,2,7,0
Module_6608,0,8,5,0
Module_6609,4,6,14,15
Module_36266,15,7,38,30
Module_6610,14,19,29,32
Module_36267,122,107,177,170
Module_13839,6,7,27,18
Module_13840,11,13,13,6
Module_39491,20,19,26,38
Module_39492,4,12,26,10
Module_39493,13,15,18,21
Module_12203,32,38,16,27
Module_6611,26,18,43,57
Module_13841,8,12,8,29
Module_12204,0,4,4,0
Module_12205,7,8,11,6
Module_20224,21,20,16,29
Module_20225,19,10,22,16
Module_34207,6,13,8,6
Module_20226,10,15,39,22
Module_12206,2,4,3,0
Module_20227,15,40,29,32
Module_6612,1,8,16,14
Module_17155,12,10,17,12
Module_6613,10,2,11,7
Module_6614,38,77,64,69
Module_34208,16,16,21,22
Module_26014,73,88,105,86
Module_12207,6,2,12,5
Module_34209,20,12,11,23
Module_12208,18,14,14,23
Module_13842,0,0,7,6
Module_12209,4,2,6,2
Module_12210,8,12,22,16
Module_6615,58,58,62,93
Module_8622,27,16,21,12
Module_13843,16,16,22,15
Module_13844,34,66,34,43
Module_12211,34,29,33,30
Module_13845,10,17,18,24
Module_12212,36,37,31,40
Module_10845,14,22,18,8
Module_13846,7,2,12,12
Module_12213,16,21,27,18
Module_12214,19,21,41,32
Module_10846,79,104,98,127
Module_26015,30,46,60,36
Module_12215,49,107,95,125
Module_12216,11,12,18,29
Module_6616,80,135,154,120
Module_6617,12,23,36,22
Module_8623,12,25,30,26
Module_13847,23,12,28,25
Module_8624,12,16,38,35
Module_26016,17,21,24,34
Module_6618,23,25,45,52
Module_6619,21,14,22,36
Module_26017,2,1,5,5
Module_6620,20,10,19,28
Module_26018,103,77,107,99
Module_26019,10,2,2,9
Module_6621,26,36,55,46
Module_8625,10,7,22,22
Module_13848,26,31,31,34
Module_13849,24,24,54,67
Module_26020,6,8,4,8
Module_12217,20,27,57,67
Module_15985,8,8,6,6
Module_8626,2,6,1,0
Module_17156,21,21,28,20
Module_6622,49,47,68,52
Module_8627,15,10,8,8
Module_6623,8,16,50,26
Module_8628,0,6,10,1
Module_6624,8,14,26,19
Module_6625,22,18,45,52
Module_8629,18,8,18,18
Module_13850,0,4,10,16
Module_6626,45,67,81,62
Module_6627,5,9,20,21
Module_6628,2,8,12,10
Module_8630,16,6,4,3
Module_6629,12,14,42,30
Module_17157,10,19,9,16
Module_6630,14,22,15,19
Module_6631,18,40,45,42
Module_6632,0,13,27,18
Module_13851,27,35,49,54
Module_6633,95,101,150,197
Module_13852,29,39,73,53
Module_13853,13,34,77,34
Module_8631,16,6,51,31
Module_13854,11,4,29,27
Module_13855,30,24,37,21
Module_6634,17,32,29,12
Module_13856,35,33,37,46
Module_13857,56,57,41,52
Module_13858,22,24,42,36
Module_6635,40,60,67,51
Module_13859,16,19,23,23
Module_13860,1,14,36,22
Module_6636,8,18,15,16
Module_13861,10,24,31,37
Module_6637,24,28,45,55
Module_6638,22,28,37,34
Module_13862,10,8,5,12
Module_13863,99,123,105,116
Module_12218,16,12,58,37
Module_13864,26,18,35,39
Module_12219,73,62,119,142
Module_15986,76,120,112,136
Module_12220,29,42,44,57
Module_4396,32,32,41,41
Module_36268,14,4,10,8
Module_4397,33,34,49,44
Module_36269,16,4,12,9
Module_4398,37,39,51,44
Module_12221,8,10,68,63
Module_36270,7,4,7,6
Module_12222,23,12,24,23
Module_6639,12,9,2,6
Module_36271,20,17,47,32
Module_6640,2,4,18,29
Module_6641,2,10,4,2
Module_36272,0,12,43,72
Module_12223,11,9,25,27
Module_12224,10,8,6,3
Module_6642,6,2,25,27
Module_6643,19,40,28,44
Module_12225,14,10,20,24
Module_6644,10,23,9,21
Module_6645,8,24,10,50
Module_4399,12,14,11,18
Module_6646,12,14,22,44
Module_15987,18,12,16,8
Module_6647,16,32,17,22
Module_1651,113,176,159,154
Module_6648,53,72,99,145
Module_15988,4,0,18,42
Module_15989,16,20,16,10
Module_15990,0,2,0,6
Module_13865,12,18,13,20
Module_15991,16,32,2,2
Module_15992,6,8,7,2
Module_13866,7,26,44,45
Module_13867,53,71,99,78
Module_15993,7,8,1,4
Module_15994,0,1,2,9
Module_13868,34,43,58,71
Module_15995,34,38,44,61
Module_20228,11,17,2,2
Module_15996,18,39,2,1
Module_15997,16,7,8,10
Module_15998,21,14,48,49
Module_13869,15,30,21,21
Module_12226,40,46,15,31
Module_13870,4,0,18,18
Module_20229,6,5,16,14
Module_13871,20,36,42,46
Module_8632,90,122,120,122
Module_15999,10,14,27,21
Module_13872,15,22,16,23
Module_13873,8,2,11,6
Module_29710,40,60,56,59
Module_29711,16,14,10,5
Module_13874,14,16,23,22
Module_1652,24,13,8,2
Module_29712,170,139,194,213
Module_1653,38,35,38,81
Module_13875,14,8,24,26
Module_1654,5,2,12,16
Module_29713,7,0,10,8
Module_13876,46,55,90,82
Module_20230,34,14,7,6
Module_20231,30,27,4,14
Module_20232,5,2,12,10
Module_1655,28,26,27,49
Module_13877,14,16,36,38
Module_6649,8,8,12,12
Module_12227,4,4,18,17
Module_13878,50,70,71,67
Module_6650,2,12,20,24
Module_13879,15,16,40,28
Module_29714,32,29,42,57
Module_13880,29,53,53,62
Module_36273,7,16,18,11
Module_29715,0,0,9,10
Module_20233,11,10,12,6
Module_20234,8,14,3,2
Module_36274,46,77,74,67
Module_8633,13,4,6,14
Module_29716,2,0,8,22
Module_26021,11,13,8,8
Module_26022,16,14,22,18
Module_13881,14,26,31,27
Module_13882,56,64,64,103
Module_13883,31,45,61,63
Module_36275,8,8,8,11
Module_26023,9,10,8,19
Module_13884,26,24,34,33
Module_13885,9,10,22,29
Module_10847,8,3,5,2
Module_10848,4,4,6,2
Module_10849,64,88,72,61
Module_10850,0,2,8,8
Module_6651,10,29,24,26
Module_6652,10,20,16,13
Module_6653,77,86,113,164
Module_6654,20,20,28,27
Module_6655,3,4,10,13
Module_6656,25,39,33,38
Module_12228,8,16,7,17
Module_6657,19,15,38,20
Module_6658,10,6,8,11
Module_6659,12,7,7,22
Module_17158,8,12,2,6
Module_36276,19,19,8,9
Module_12229,6,9,16,12
Module_13886,36,31,48,32
Module_12230,0,8,17,18
Module_1656,18,26,22,21
Module_1657,6,9,5,6
Module_13887,48,58,57,79
Module_36277,28,45,62,38
Module_6660,16,13,27,29
Module_17159,11,24,55,51
Module_39494,2,8,32,35
Module_13888,14,18,20,20
Module_10851,20,25,24,22
Module_1658,5,4,19,10
Module_6661,66,119,81,118
Module_13889,4,7,10,5
Module_39495,26,17,19,26
Module_10852,0,0,0,6
Module_39496,23,27,27,35
Module_13890,11,28,19,41
Module_13891,2,3,6,4
Module_13892,2,6,7,10
Module_1659,24,34,50,34
Module_39497,2,12,11,10
Module_17160,2,7,0,8
Module_13893,13,30,20,27
Module_17161,8,4,3,4
Module_13894,99,99,163,101
Module_6662,8,11,10,25
Module_13895,20,18,41,41
Module_6663,22,20,24,36
Module_13896,12,8,16,15
Module_10853,40,35,36,60
Module_10854,24,28,34,34
Module_13897,10,10,14,26
Module_13898,8,6,23,36
Module_13899,9,15,18,12
Module_10855,4,10,9,18
Module_10856,17,35,22,30
Module_13900,1,2,4,4
Module_8634,0,2,0,0
Module_6664,22,13,34,28
Module_13901,51,60,56,66
Module_10857,2,0,29,19
Module_13902,8,4,12,16
Module_39498,6,10,11,26
Module_39499,7,5,9,18
Module_6665,18,35,52,53
Module_39500,23,18,38,34
Module_39501,4,3,8,8
Module_10858,14,15,18,15
Module_13903,19,16,23,21
Module_10859,12,11,20,16
Module_10860,8,8,10,9
Module_6666,11,6,16,20
Module_6667,13,12,11,12
Module_6668,8,8,27,21
Module_6669,22,12,36,18
Module_6670,8,10,11,14
Module_6671,8,10,18,13
Module_39502,7,4,20,26
Module_6672,35,43,67,56
Module_1660,0,5,68,49
Module_39503,13,8,13,4
Module_39504,8,1,25,14
Module_39505,6,8,17,27
Module_39506,12,10,28,46
Module_39507,6,5,0,10
Module_1661,48,38,59,55
Module_10861,16,21,15,16
Module_16000,25,18,20,17
Module_1662,20,9,18,15
