Module,0hrs.ATACSeq_REPLICANT.1,0hrs.ATACSeq_REPLICANT.2,6hrs.ATACSeq_REPLICANT.1,6hrs.ATACSeq_REPLICANT.2
Module_1137,12,4,4,4
Module_9770,6,6,2,4
Module_24478,13,6,10,14
Module_31827,6,11,10,14
Module_15213,18,11,15,10
Module_31828,16,10,6,16
Module_31829,19,8,16,14
Module_25408,16,16,10,16
Module_31830,21,10,4,13
Module_25409,36,11,2,0
Module_24479,19,9,16,6
Module_25410,33,9,2,0
Module_22855,39,16,23,17
Module_25411,45,28,10,10
Module_25412,62,39,26,20
Module_15214,21,6,14,16
Module_25413,20,13,2,6
Module_25414,27,27,18,10
Module_15215,7,2,9,8
Module_33918,5,9,6,5
Module_25415,28,12,14,12
Module_33919,31,4,14,6
Module_25416,29,12,12,4
Module_15216,19,0,20,18
Module_15217,47,27,52,41
Module_33920,29,23,12,11
Module_37443,25,15,21,26
Module_33921,30,24,12,10
Module_15218,14,24,35,26
Module_31831,49,40,19,73
Module_37444,108,43,71,100
Module_15219,13,0,22,10
Module_37445,45,38,19,30
Module_15220,46,36,36,60
Module_37446,30,6,23,27
Module_22856,22,16,16,28
Module_37447,59,17,27,44
Module_15221,4,1,0,0
Module_37448,9,4,6,4
Module_22857,4,5,10,8
Module_22858,4,4,3,6
Module_37449,36,21,43,57
Module_33922,5,5,5,2
Module_31832,103,48,55,78
Module_22859,6,4,2,5
Module_33923,15,11,27,22
Module_33924,7,8,13,6
Module_31833,75,33,72,80
Module_37450,6,0,8,14
Module_31834,23,12,10,39
Module_31835,25,14,32,32
Module_37451,6,6,2,2
Module_24480,30,4,12,16
Module_33925,11,13,19,34
Module_24481,7,6,3,5
Module_24482,37,23,15,34
Module_31836,168,118,130,162
Module_24483,30,15,14,16
Module_24484,6,1,2,6
Module_24485,7,6,5,7
Module_25417,14,4,8,10
Module_24486,44,20,44,48
Module_27897,4,2,4,2
Module_25418,1,4,1,2
Module_27898,93,46,30,33
Module_24487,37,18,46,44
Module_18518,29,16,32,32
Module_18519,25,6,14,20
Module_25419,27,18,26,21
Module_33926,90,49,44,58
Module_39184,10,10,2,4
Module_33927,91,59,45,64
Module_39185,9,11,2,4
Module_33928,88,57,42,62
Module_39186,10,16,2,2
Module_31837,46,10,14,8
Module_24488,36,20,32,56
Module_22860,52,21,41,62
Module_15222,66,45,43,45
Module_15223,80,28,48,75
Module_31838,32,10,35,33
Module_27899,30,7,14,11
Module_39187,18,12,4,8
Module_15224,45,12,35,36
Module_15225,59,42,58,68
Module_39188,12,8,4,0
Module_22861,25,10,6,3
Module_39189,34,18,22,29
Module_9771,72,42,33,44
Module_39190,32,16,21,25
Module_9772,74,38,35,44
Module_11728,35,22,15,20
Module_25420,23,2,11,17
Module_15226,28,17,24,13
Module_22862,20,16,4,15
Module_22863,12,6,12,18
Module_9773,74,16,38,32
Module_22864,18,14,20,33
Module_22865,61,26,32,48
Module_22866,17,18,4,16
Module_22867,42,32,22,26
Module_15227,24,8,34,24
Module_15228,29,19,20,31
Module_9774,28,17,21,28
Module_24489,27,8,37,21
Module_15229,14,9,4,9
Module_15230,11,5,17,16
Module_11729,32,31,22,41
Module_11730,24,2,12,28
Module_15231,33,11,14,39
Module_11731,10,13,12,14
Module_15232,33,4,10,12
Module_11732,53,26,22,51
Module_19890,37,11,6,20
Module_15233,19,15,27,19
Module_11733,22,12,18,34
Module_23625,26,19,22,33
Module_15234,48,27,29,40
Module_11734,41,16,13,13
Module_11735,3,6,4,8
Module_23626,13,2,8,18
Module_19891,8,8,5,4
Module_23627,13,2,7,18
Module_22868,42,17,37,42
Module_19892,20,13,24,11
Module_37452,15,10,13,13
Module_37453,5,14,4,12
Module_37454,38,32,43,34
Module_19893,28,20,17,10
Module_24490,22,8,10,16
Module_19894,17,4,4,6
Module_19895,4,1,2,6
Module_9775,23,9,8,5
Module_19896,28,13,21,29
Module_31839,4,8,6,4
Module_24491,10,8,2,3
Module_37455,6,2,4,2
Module_24492,8,2,10,10
Module_37456,13,10,10,2
Module_19897,103,62,60,72
Module_22869,36,11,31,19
Module_19898,35,16,6,9
Module_37457,44,18,30,38
Module_22870,52,30,34,48
Module_24493,2,4,0,2
Module_24494,17,2,12,15
Module_31840,7,6,6,7
Module_37458,6,2,2,4
Module_31841,37,16,26,28
Module_31842,16,12,8,13
Module_19899,6,0,14,0
Module_22871,30,18,2,18
Module_27900,65,26,29,20
Module_31843,17,1,12,12
Module_24495,28,10,14,23
Module_19900,10,4,7,10
Module_24496,16,2,3,8
Module_23628,12,2,3,2
Module_31844,6,4,8,16
Module_31845,10,2,11,8
Module_18520,36,42,59,61
Module_24497,47,27,27,55
Module_23629,28,8,18,24
Module_31846,7,4,6,4
Module_23630,22,16,18,7
Module_37459,10,8,18,22
Module_23631,46,26,35,32
Module_31847,63,45,44,58
Module_31848,9,5,15,14
Module_31849,25,23,12,6
Module_31850,10,6,4,3
Module_23632,5,6,11,16
Module_33929,82,34,40,79
Module_23633,10,4,12,6
Module_23634,5,0,3,12
Module_31851,36,28,30,21
Module_25421,6,2,6,1
Module_23635,10,12,7,9
Module_23636,18,21,18,30
Module_25422,15,7,2,12
Module_22872,48,29,54,46
Module_23637,66,40,39,59
Module_35941,83,46,55,48
Module_31852,72,58,72,99
Module_19901,6,0,9,8
Module_19902,131,56,91,95
Module_35942,35,24,34,26
Module_35943,28,25,28,38
Module_15235,59,26,47,65
Module_37460,14,0,16,18
Module_39191,16,0,6,6
Module_24498,28,8,14,32
Module_37461,18,12,12,12
Module_22873,2,2,1,0
Module_37462,13,12,13,11
Module_24499,14,0,0,4
Module_19903,4,2,1,4
Module_35944,10,7,12,12
Module_24500,18,19,16,22
Module_9776,8,4,6,3
Module_35945,14,18,23,12
Module_24501,130,47,104,145
Module_19904,4,4,6,4
Module_10599,68,32,34,68
Module_35946,15,4,16,6
Module_9777,48,27,5,16
Module_35947,25,11,0,5
Module_35948,26,23,16,12
Module_9778,4,2,0,0
Module_27901,14,4,10,8
Module_9779,19,3,2,6
Module_35949,11,4,5,4
Module_27902,16,3,11,9
Module_9780,8,0,2,4
Module_35950,10,4,8,8
Module_35951,26,20,12,20
Module_35952,33,13,14,20
Module_10600,10,10,3,0
Module_35953,29,0,18,15
Module_35954,16,7,6,9
Module_35955,26,12,13,20
Module_35956,4,3,7,0
Module_27903,26,8,3,11
Module_27904,20,10,2,4
Module_35957,4,6,0,3
Module_35958,42,15,8,15
Module_22874,65,24,45,50
Module_35959,47,28,32,22
Module_9781,46,12,8,16
Module_35960,32,24,16,10
Module_39192,10,4,2,6
Module_35961,44,14,6,15
Module_35962,10,4,2,5
Module_35963,52,37,50,60
Module_35964,18,10,4,13
Module_35965,6,1,8,4
Module_15236,54,38,57,67
Module_37463,8,6,10,0
Module_27905,21,8,2,0
Module_27906,13,4,4,4
Module_35966,14,8,6,5
Module_37464,2,2,9,1
Module_35967,6,2,2,0
Module_31853,28,14,23,28
Module_37465,12,14,16,8
Module_35968,24,12,18,18
Module_31854,92,33,46,57
Module_35969,32,20,18,20
Module_31855,57,31,74,72
Module_15237,33,20,7,16
Module_23638,11,8,6,4
Module_35970,31,9,12,8
Module_15238,12,16,16,10
Module_15239,38,26,33,57
Module_39193,59,17,34,30
Module_35971,5,2,5,4
Module_35972,80,22,96,82
Module_15240,51,28,32,49
Module_37466,0,4,7,3
Module_31856,12,4,6,6
Module_15241,28,30,16,26
Module_15242,8,8,15,20
Module_15243,37,28,26,57
Module_15244,12,4,24,10
Module_15245,22,10,12,8
Module_23639,21,10,16,16
Module_15246,7,3,9,0
Module_15247,30,11,18,29
Module_23640,13,16,18,16
Module_18521,12,12,20,38
Module_18522,53,35,88,76
Module_15248,26,20,8,23
Module_24502,18,5,11,11
Module_24503,52,27,36,56
Module_15249,10,15,14,13
Module_15250,39,14,33,47
Module_24504,18,10,26,36
Module_15251,26,13,19,26
Module_24505,21,15,11,17
Module_23641,8,10,2,5
Module_15252,16,12,12,12
Module_27907,10,4,4,5
Module_24506,6,2,2,4
Module_15253,12,4,8,10
Module_15254,34,28,34,93
Module_15255,56,44,71,80
Module_18523,16,8,10,28
Module_15256,31,20,15,12
Module_24507,5,2,2,2
Module_15257,26,10,20,19
Module_24508,14,1,8,12
Module_19905,29,10,6,8
Module_35973,12,4,6,11
Module_19906,19,6,10,12
Module_35974,14,5,6,11
Module_19907,18,5,10,9
Module_35975,17,8,8,10
Module_35976,15,12,0,3
Module_19908,36,17,24,30
Module_24509,31,7,16,28
Module_35977,32,8,14,30
Module_27908,15,5,9,6
Module_24510,10,2,14,14
Module_24511,34,22,15,40
Module_15258,103,80,98,110
Module_25423,5,1,4,8
Module_15259,66,51,46,53
Module_15260,44,14,67,104
Module_25424,12,10,8,6
Module_15261,37,12,64,83
Module_19909,88,30,36,37
Module_25425,110,50,66,63
Module_27909,16,10,4,10
Module_19910,13,8,14,18
Module_24512,10,4,2,5
Module_25426,10,11,16,8
Module_24513,9,4,8,10
Module_27910,6,8,2,2
Module_15262,75,35,52,74
Module_15263,9,7,10,11
Module_37467,24,12,30,25
Module_1138,28,10,18,15
Module_37468,16,12,4,19
Module_1139,29,23,18,12
Module_37469,16,12,4,20
Module_1140,31,23,18,14
Module_37470,8,4,6,10
Module_35978,40,17,20,22
Module_24514,50,4,20,46
Module_1141,30,12,32,39
Module_39194,9,0,0,2
Module_33930,20,12,8,10
Module_24515,23,8,33,24
Module_33931,16,10,4,9
Module_24516,26,8,35,24
Module_24517,84,30,42,55
Module_1142,20,14,12,14
Module_24518,66,23,27,44
Module_1143,35,29,57,53
Module_37471,12,7,10,4
Module_1144,7,5,14,14
Module_35979,15,10,2,13
Module_24519,16,8,21,14
Module_39195,8,0,2,0
Module_24520,19,6,10,18
Module_1145,12,7,14,20
Module_24521,31,18,39,40
Module_24522,34,16,19,24
Module_24523,11,3,17,10
Module_35980,22,8,6,26
Module_27911,125,48,58,86
Module_33932,25,6,4,13
Module_24524,56,39,41,42
Module_24525,36,26,28,49
Module_35981,10,8,16,10
Module_25427,19,16,16,5
Module_37472,75,64,89,78
Module_37473,10,2,15,9
Module_24526,26,12,24,40
Module_37474,14,10,14,18
Module_1146,10,4,7,10
Module_25428,2,2,5,2
Module_24527,42,10,39,30
Module_25429,34,15,13,6
Module_24528,30,16,15,22
Module_25430,81,53,52,45
Module_35982,6,5,7,12
Module_25431,9,12,0,6
Module_25432,34,25,18,28
Module_25433,17,5,4,8
Module_37475,32,12,44,25
Module_25434,5,0,6,6
Module_39196,16,6,8,2
Module_37476,4,3,10,4
Module_25435,12,6,2,5
Module_37477,10,2,2,3
Module_24529,16,7,16,21
Module_37478,61,29,44,58
Module_1147,8,7,8,8
Module_25436,103,69,42,67
Module_24530,81,39,69,102
Module_39197,32,21,11,14
Module_35983,1,0,6,9
Module_15264,15,15,42,35
Module_37479,2,0,4,4
Module_15265,9,0,2,6
Module_24531,127,48,112,94
Module_1148,11,2,8,2
Module_1149,14,2,8,8
Module_1150,17,11,11,6
Module_15266,34,38,46,42
Module_15267,77,42,69,101
Module_19911,35,13,11,18
Module_15268,23,16,29,31
Module_35984,20,9,4,12
Module_35985,23,30,24,15
Module_1151,44,12,11,16
Module_1152,17,7,2,3
Module_19912,4,4,4,10
Module_24532,13,8,11,13
Module_24533,11,7,14,14
Module_25437,19,5,16,2
Module_35986,12,1,8,8
Module_35987,30,14,15,15
Module_1153,11,14,14,12
Module_19913,97,62,84,104
Module_39198,19,14,0,4
Module_39199,2,0,0,0
Module_15269,50,29,40,49
Module_15270,19,14,28,22
Module_24534,71,31,36,60
Module_24535,29,13,28,35
Module_1154,52,38,25,16
Module_19914,8,10,6,12
Module_24536,117,93,120,162
Module_15271,8,8,6,4
Module_24537,28,10,4,21
Module_1155,48,18,19,16
Module_1156,34,6,4,14
Module_24538,89,30,42,59
Module_15272,15,10,5,14
Module_33933,26,23,2,12
Module_15273,9,12,5,4
Module_1157,19,17,13,31
Module_15274,27,15,16,19
Module_1158,24,18,15,32
Module_15275,33,17,23,22
Module_1159,18,15,11,22
Module_15276,27,19,20,18
Module_35988,37,12,29,28
Module_33934,26,1,7,9
Module_15277,83,41,117,139
Module_33935,30,14,14,20
Module_15278,96,42,125,143
Module_1160,22,4,16,13
Module_15279,13,6,10,11
Module_15280,20,20,21,18
Module_19915,47,24,20,12
Module_15281,28,30,26,6
Module_15282,45,24,43,25
Module_15283,51,24,44,49
Module_15284,43,20,61,77
Module_15285,40,18,34,72
Module_1161,8,6,12,12
Module_24539,10,2,24,34
Module_24540,25,16,13,26
Module_24541,20,12,8,4
Module_35989,25,2,7,9
Module_35990,87,58,70,81
Module_35991,13,5,14,13
Module_35992,62,38,49,43
Module_19916,53,14,14,9
Module_19917,39,22,28,11
Module_19918,74,39,48,42
Module_19919,31,11,2,8
Module_24542,13,8,11,11
Module_19920,36,14,6,8
Module_24543,8,6,6,10
Module_35993,12,8,5,21
Module_24544,16,8,6,0
Module_35994,9,8,7,18
Module_35995,16,2,2,4
Module_19921,16,4,6,3
Module_19922,14,10,14,10
Module_35996,6,8,8,17
Module_15286,5,12,12,7
Module_19923,34,24,18,18
Module_35997,28,20,15,9
Module_24545,37,14,52,79
Module_35998,18,4,8,6
Module_19924,28,12,16,8
Module_19925,8,10,8,2
Module_24546,10,12,11,12
Module_23642,83,51,85,110
Module_35999,30,16,14,18
Module_23643,0,2,4,11
Module_15287,36,9,7,16
Module_15288,50,14,51,55
Module_23644,40,11,19,24
Module_23645,32,12,23,36
Module_15289,18,10,10,14
Module_24547,14,4,14,23
Module_24548,14,0,6,10
Module_11736,120,52,65,91
Module_23646,28,19,11,27
Module_24549,27,8,16,21
Module_36000,23,20,11,15
Module_24550,22,4,19,22
Module_36001,59,22,41,42
Module_19926,22,7,29,28
Module_24551,9,9,6,10
Module_24552,53,22,21,54
Module_37480,28,20,28,30
Module_37481,3,0,0,7
Module_23647,38,33,35,30
Module_36002,106,57,90,91
Module_24553,6,2,4,8
Module_18524,14,2,10,18
Module_1162,53,54,93,115
Module_37482,30,14,28,26
Module_36003,33,20,19,25
Module_24554,17,4,4,24
Module_23648,11,2,1,6
Module_37483,2,2,4,5
Module_23649,10,2,1,6
Module_37484,4,4,8,6
Module_37485,5,5,4,6
Module_37486,14,6,6,18
Module_18525,16,12,16,13
Module_1163,7,6,0,6
Module_1164,9,5,4,10
Module_37487,6,1,18,16
Module_39200,21,11,9,8
Module_37488,8,8,21,18
Module_18526,37,16,66,49
Module_18527,17,7,22,17
Module_24555,18,15,6,6
Module_24556,47,41,62,78
Module_23650,13,8,5,2
Module_37489,6,5,6,2
Module_23651,28,6,15,24
Module_37490,15,6,10,2
Module_23652,29,6,11,24
Module_37491,17,2,13,4
Module_15290,21,8,20,14
Module_24557,8,5,2,0
Module_9782,39,18,18,13
Module_23653,0,2,2,2
Module_9783,44,10,10,14
Module_24558,10,0,0,2
Module_24559,42,39,26,46
Module_15291,21,25,14,34
Module_39201,2,4,0,0
Module_1165,120,54,118,123
Module_15292,23,12,28,26
Module_25438,16,4,12,12
Module_15293,16,6,24,16
Module_15294,28,34,49,52
Module_1166,31,19,29,52
Module_1167,19,4,7,5
Module_29493,28,11,10,5
Module_15295,8,6,10,3
Module_15296,50,34,45,58
Module_1168,15,8,13,24
Module_24560,35,30,35,32
Module_11737,12,7,5,11
Module_15297,10,4,10,7
Module_24561,25,17,13,17
Module_37492,11,8,4,2
Module_37493,38,14,8,14
Module_24562,24,11,18,16
Module_15298,11,0,0,0
Module_9784,35,12,10,10
Module_9785,11,4,1,2
Module_1169,23,8,12,11
Module_24563,57,41,67,76
Module_1170,39,19,21,41
Module_25439,51,34,31,17
Module_1171,36,20,20,45
Module_25440,60,44,37,19
Module_1172,36,21,20,47
Module_1173,25,20,19,40
Module_25441,76,40,44,46
Module_15299,80,46,93,115
Module_15300,53,32,19,44
Module_1174,17,8,6,19
Module_15301,16,0,10,14
Module_15302,9,2,12,8
Module_1175,1,6,2,6
Module_9786,22,14,9,14
Module_24564,45,30,21,24
Module_1176,45,18,23,26
Module_15303,32,13,28,40
Module_1177,52,20,24,33
Module_24565,13,9,5,7
Module_9787,7,8,0,0
Module_1178,25,23,22,19
Module_15304,47,36,45,65
Module_1179,26,20,21,17
Module_15305,45,30,41,67
Module_25442,11,8,10,4
Module_1180,39,26,23,25
Module_29494,33,25,19,14
Module_1181,16,9,6,2
Module_11738,181,87,102,124
Module_1182,11,4,6,10
Module_24566,8,22,13,22
Module_29495,24,14,9,14
Module_25443,7,4,4,3
Module_15306,19,16,10,8
Module_24567,14,0,11,9
Module_25444,17,10,3,7
Module_25445,18,4,2,10
Module_15307,31,23,40,35
Module_15308,2,0,2,4
Module_15309,34,14,12,21
Module_36004,51,36,34,29
Module_24568,18,4,2,8
Module_29496,4,4,4,2
Module_15310,23,8,2,13
Module_24569,71,50,47,63
Module_29497,12,4,6,8
Module_15311,2,6,8,12
Module_24570,46,25,49,47
Module_31857,8,10,9,10
Module_29498,16,4,2,6
Module_15312,18,2,7,14
Module_36005,33,16,25,37
Module_29499,16,4,2,6
Module_24571,36,14,56,77
Module_36006,44,19,29,36
Module_24572,38,14,55,76
Module_36007,45,20,27,33
Module_24573,38,13,55,76
Module_29500,11,4,0,6
Module_36008,46,21,26,35
Module_24574,40,12,58,77
Module_15313,20,6,19,26
Module_37494,23,22,21,22
Module_36009,22,6,12,10
Module_36010,11,10,18,28
Module_23654,68,32,54,53
Module_19927,15,8,4,7
Module_36011,4,6,2,7
Module_36012,2,4,0,4
Module_23655,50,29,34,83
Module_37495,13,10,12,11
Module_36013,22,10,17,26
Module_23656,11,5,9,8
Module_15314,35,43,32,45
Module_23657,15,10,6,0
Module_36014,6,2,2,4
Module_33936,4,4,6,5
Module_31858,13,10,6,8
Module_24575,26,22,16,30
Module_29501,29,23,16,12
Module_24576,3,6,4,12
Module_37496,4,6,15,16
Module_39202,14,2,20,22
Module_25446,28,13,8,15
Module_24577,7,3,5,8
Module_24578,33,18,29,20
Module_27912,48,26,36,42
Module_25447,22,10,18,12
Module_19928,23,10,10,8
Module_25448,5,1,10,4
Module_37497,24,17,16,30
Module_27913,16,11,5,10
Module_24579,45,8,26,28
Module_27914,18,6,8,11
Module_27915,10,6,4,4
Module_27916,12,5,10,6
Module_25449,16,5,8,4
Module_24580,21,4,16,24
Module_25450,15,2,15,10
Module_24581,24,6,18,14
Module_25451,51,35,27,22
Module_37498,4,0,15,15
Module_25452,50,35,26,22
Module_24582,10,1,5,5
Module_31859,8,2,5,10
Module_37499,31,12,12,22
Module_25453,54,24,32,18
Module_29502,16,2,2,4
Module_25454,19,6,2,9
Module_18528,14,4,12,6
Module_18529,37,11,40,52
Module_25455,6,2,0,4
Module_18530,46,19,47,60
Module_33937,22,14,14,6
Module_18531,54,30,43,60
Module_18532,47,29,72,63
Module_24583,28,8,8,18
Module_18533,22,17,33,37
Module_24584,24,4,6,10
Module_18534,22,10,18,24
Module_25456,23,2,4,12
Module_24585,39,21,12,24
Module_24586,45,19,53,40
Module_18535,8,12,2,2
Module_24587,55,18,43,44
Module_24588,24,14,13,20
Module_18536,14,8,10,21
Module_18537,55,25,71,85
Module_18538,60,34,49,87
Module_24589,123,63,93,138
Module_24590,6,0,10,4
Module_18539,22,12,25,17
Module_29503,27,7,4,6
Module_39203,28,18,19,25
Module_24591,102,60,88,102
Module_11739,36,26,8,18
Module_18540,21,6,18,13
Module_23658,60,38,74,58
Module_23659,38,12,51,69
Module_18541,40,14,11,28
Module_18542,22,11,16,16
Module_23660,10,11,13,24
Module_19929,67,44,39,29
Module_8112,30,13,11,22
Module_24592,6,2,4,4
Module_18543,10,2,10,16
Module_24593,17,9,8,10
Module_8113,4,8,10,2
Module_36015,57,24,31,43
Module_18544,106,52,65,81
Module_24594,16,20,16,14
Module_18545,19,17,31,29
Module_19930,15,18,10,16
Module_24595,42,22,42,39
Module_29504,24,10,12,14
Module_24596,29,11,14,8
Module_29505,4,3,6,4
Module_24597,16,16,32,31
Module_18546,105,78,123,116
Module_19931,35,13,25,39
Module_33938,36,19,26,16
Module_19932,19,8,2,2
Module_29506,36,14,18,6
Module_24598,34,24,26,32
Module_24599,78,37,31,49
Module_18547,127,62,132,154
Module_24600,53,25,38,42
Module_18548,4,0,6,0
Module_24601,30,18,36,29
Module_36016,16,3,10,21
Module_27917,18,8,6,13
Module_36017,16,2,9,23
Module_27918,19,8,6,16
Module_18549,23,2,14,7
Module_24602,2,5,3,1
Module_27919,26,6,10,11
Module_29507,36,22,2,7
Module_18550,18,15,19,22
Module_18551,32,25,24,36
Module_18552,44,15,31,46
Module_8114,13,0,3,0
Module_18553,45,30,46,62
Module_29508,18,18,22,27
Module_36018,38,24,24,30
Module_16885,49,26,27,33
Module_8115,8,6,2,2
Module_33939,11,2,10,10
Module_18554,3,8,4,2
Module_18555,54,26,73,58
Module_24603,15,10,11,13
Module_18556,85,44,78,78
Module_24604,14,9,29,33
Module_9788,26,5,3,3
Module_24605,14,12,29,35
Module_8116,15,0,2,2
Module_18557,56,24,24,57
Module_33940,15,6,2,8
Module_18558,16,4,10,23
Module_8117,33,20,16,22
Module_33941,6,0,2,3
Module_18559,76,36,89,98
Module_15315,4,6,7,4
Module_19933,14,8,4,10
Module_24606,6,8,16,19
Module_19934,14,8,4,12
Module_24607,6,8,16,20
Module_19935,16,8,6,17
Module_33942,16,6,8,0
Module_16886,6,10,6,8
Module_33943,14,4,7,5
Module_24608,7,4,2,4
Module_33944,14,18,12,2
Module_16887,2,0,0,0
Module_31860,12,16,19,11
Module_19936,8,6,4,4
Module_19937,0,0,0,0
Module_33945,69,32,29,31
Module_33946,24,12,2,4
Module_29509,18,15,8,14
Module_29510,28,13,8,12
Module_27920,3,4,8,10
Module_16888,8,5,4,3
Module_27921,158,77,115,142
Module_27922,10,7,4,0
Module_24609,12,10,15,19
Module_27923,2,4,0,0
Module_31861,28,15,25,27
Module_27924,6,2,8,2
Module_31862,28,14,24,28
Module_31863,19,10,11,16
Module_16889,18,12,4,6
Module_29511,6,0,0,2
Module_31864,16,10,13,14
Module_29512,53,18,31,18
Module_15316,6,0,2,4
Module_15317,3,4,2,6
Module_25457,8,6,6,6
Module_24610,10,0,7,6
Module_18560,39,21,70,44
Module_18561,12,2,10,12
Module_18562,16,8,6,10
Module_27925,24,10,14,14
Module_8118,39,19,5,13
Module_25458,14,16,14,22
Module_16890,7,8,0,0
Module_25459,7,6,6,9
Module_25460,28,10,27,18
Module_24611,33,12,28,17
Module_18563,12,2,3,7
Module_24612,8,5,2,12
Module_18564,33,8,54,83
Module_16891,21,4,2,0
Module_18565,34,8,54,82
Module_24613,8,4,3,9
Module_18566,43,12,55,91
Module_31865,29,19,16,10
Module_24614,8,6,0,0
Module_31866,2,0,0,1
Module_24615,23,4,31,21
Module_24616,18,12,29,24
Module_27926,4,4,4,0
Module_25461,8,0,8,8
Module_31867,56,25,20,20
Module_18567,45,22,56,89
Module_18568,47,40,36,41
Module_31868,11,0,10,8
Module_18569,6,5,22,16
Module_31869,6,2,0,4
Module_25462,12,4,10,14
Module_25463,45,22,35,48
Module_31870,9,6,6,8
Module_25464,45,28,20,35
Module_25465,100,34,42,36
Module_31871,18,12,6,12
Module_25466,95,30,38,32
Module_31872,17,12,6,11
Module_9789,70,55,33,30
Module_31873,21,13,0,6
Module_31874,5,7,8,0
Module_16892,10,4,2,4
Module_16893,32,21,10,16
Module_25467,3,6,2,4
Module_16894,54,24,22,27
Module_25468,32,13,18,34
Module_25469,112,53,60,68
Module_31875,7,8,6,5
Module_31876,34,8,26,29
Module_24617,11,5,19,18
Module_31877,22,17,4,26
Module_9790,7,8,2,7
Module_24618,10,3,6,6
Module_24619,45,38,37,32
Module_24620,20,9,27,28
Module_9791,72,26,17,38
Module_24621,34,9,17,27
Module_24622,32,18,15,17
Module_1183,55,27,26,33
Module_8119,14,2,6,10
Module_9792,5,3,1,2
Module_1184,117,49,54,80
Module_8120,18,8,6,13
Module_8121,45,47,44,35
Module_16895,19,8,0,2
Module_22875,26,14,23,21
Module_22876,22,14,17,27
Module_22877,81,41,59,44
Module_24623,30,17,28,32
Module_16896,70,46,26,38
Module_9793,24,12,11,10
Module_22878,10,0,6,12
Module_9794,24,12,2,16
Module_19938,6,0,14,14
Module_18570,64,20,64,68
Module_24624,4,3,6,12
Module_27927,2,4,2,4
Module_19939,182,88,104,119
Module_18571,21,14,12,11
Module_24625,9,8,14,6
Module_18572,52,36,63,49
Module_24626,21,6,19,15
Module_18573,2,2,14,9
Module_24627,27,6,22,17
Module_18574,10,10,6,12
Module_24628,12,10,12,19
Module_27928,7,0,8,6
Module_24629,17,8,10,14
Module_24630,19,20,14,14
Module_18575,0,4,4,0
Module_24631,18,17,13,12
Module_24632,4,4,8,8
Module_24633,33,17,14,24
Module_1185,48,16,50,39
Module_25470,18,15,13,28
Module_18576,18,13,10,4
Module_25471,100,54,56,78
Module_24634,12,2,12,12
Module_8122,8,6,0,0
Module_25472,14,5,2,3
Module_18577,53,26,51,50
Module_24635,0,0,5,6
Module_16897,13,11,4,2
Module_25473,71,18,38,27
Module_27929,72,40,55,57
Module_1186,15,6,11,12
Module_18578,30,4,10,16
Module_25474,13,10,6,6
Module_25475,32,14,6,8
Module_25476,5,0,6,6
Module_25477,34,11,14,10
Module_25478,16,0,11,15
Module_18579,24,10,23,21
Module_1187,62,22,43,40
Module_27930,10,2,12,10
Module_1188,17,13,10,6
Module_18580,32,16,27,24
Module_1189,10,10,10,11
Module_1190,33,30,46,40
Module_16898,6,2,4,1
Module_16899,17,2,5,4
Module_16900,38,14,10,8
Module_8123,50,29,34,31
Module_16901,29,9,6,5
Module_18581,118,49,113,147
Module_24636,12,5,8,14
Module_18582,8,8,14,8
Module_18583,14,8,4,0
Module_24637,16,7,4,19
Module_8124,43,15,21,17
Module_24638,99,47,66,78
Module_1191,100,64,78,73
Module_9795,18,2,4,6
Module_1192,6,6,0,4
Module_33947,46,10,10,8
Module_27931,13,8,2,6
Module_1193,42,16,64,38
Module_1194,23,18,27,10
Module_33948,22,15,5,4
Module_1195,84,33,71,95
Module_24639,54,38,79,68
Module_1196,124,54,106,129
Module_24640,40,8,21,22
Module_1197,14,10,13,16
Module_24641,30,13,14,35
Module_33949,17,11,6,1
Module_9796,14,10,8,10
Module_9797,12,4,8,6
Module_19940,60,44,29,32
Module_9798,21,6,10,10
Module_1198,28,23,18,14
Module_9799,14,3,3,15
Module_1199,38,12,29,53
Module_9800,14,12,7,14
Module_10601,8,7,12,15
Module_24642,27,7,54,50
Module_18584,8,8,6,8
Module_22879,32,18,18,26
Module_33950,29,14,16,8
Module_9801,16,0,2,4
Module_18585,9,3,7,3
Module_18586,15,6,12,26
Module_24643,33,9,29,24
Module_18587,4,4,1,0
Module_19941,19,8,2,8
Module_33951,20,12,12,10
Module_18588,25,20,48,35
Module_24644,12,6,8,21
Module_24645,9,11,4,9
Module_22880,16,2,28,18
Module_18589,11,6,14,6
Module_27932,52,34,28,26
Module_18590,7,4,16,14
Module_24646,64,42,60,75
Module_19942,15,0,11,8
Module_27933,40,24,35,36
Module_24647,14,6,13,20
Module_27934,4,2,6,8
Module_18591,24,13,18,17
Module_24648,14,10,6,14
Module_33952,23,12,13,10
Module_24649,16,4,20,16
Module_24650,25,20,21,25
Module_10602,16,9,5,6
Module_10603,25,10,12,22
Module_10604,15,2,2,2
Module_19943,11,1,1,5
Module_22881,11,7,24,39
Module_36019,42,18,22,12
Module_22882,6,6,1,5
Module_22883,4,0,1,4
Module_15318,10,6,6,4
Module_10605,12,12,18,8
Module_15319,30,16,18,35
Module_33953,6,2,4,4
Module_15320,37,23,37,41
Module_15321,13,4,4,7
Module_24651,34,9,22,34
Module_15322,24,6,18,9
