Module,6hrs.ATACSeq_REPLICANT.1,6hrs.ATACSeq_REPLICANT.2,12hrs.ATACSeq_REPLICANT.1,12hrs.ATACSeq_REPLICANT.2
Module_28210,16,5,10,8
Module_28211,16,12,8,25
Module_8719,4,4,7,8
Module_17249,25,24,52,37
Module_4619,26,20,20,37
Module_16294,0,2,13,6
Module_4620,0,4,2,2
Module_16295,20,16,16,20
Module_16296,4,9,3,17
Module_16297,24,33,15,20
Module_16298,3,7,2,5
Module_16299,4,0,2,2
Module_16300,8,14,14,20
Module_4621,8,12,23,16
Module_4622,10,8,5,6
Module_4623,5,8,10,16
Module_4624,124,131,68,106
Module_39634,2,3,5,0
Module_16301,4,6,0,4
Module_4625,0,6,3,3
Module_29820,13,8,4,2
Module_29821,12,19,13,20
Module_26103,14,0,17,20
Module_29822,36,27,8,8
Module_26104,3,0,8,4
Module_16302,23,29,18,18
Module_16303,30,28,8,10
Module_26105,15,42,38,23
Module_8720,8,4,25,24
Module_16304,28,39,20,35
Module_26106,5,2,4,3
Module_37633,14,14,10,10
Module_37634,16,11,19,24
Module_16305,7,18,22,17
Module_37635,37,50,48,38
Module_28212,5,11,2,3
Module_28213,8,2,10,8
Module_6940,61,61,61,36
Module_26107,12,11,23,22
Module_17250,29,23,16,29
Module_17251,16,17,21,18
Module_37636,9,12,6,4
Module_17252,16,18,20,16
Module_37637,9,12,9,4
Module_17253,21,40,40,43
Module_4626,31,21,12,23
Module_28214,21,16,12,14
Module_8721,26,7,8,11
Module_4627,16,26,18,25
Module_8722,26,8,10,14
Module_17254,17,8,6,13
Module_17255,9,21,18,34
Module_4628,24,23,7,9
Module_4629,8,8,9,17
Module_34378,77,96,67,90
Module_17256,0,4,0,7
Module_6941,2,0,10,13
Module_6942,24,18,23,23
Module_4630,3,6,2,8
Module_8723,14,6,2,6
Module_6943,47,58,26,30
Module_34379,8,13,12,10
Module_17257,0,0,8,0
Module_6944,16,16,14,18
Module_11061,10,13,14,21
Module_12451,133,140,91,124
Module_17258,15,14,15,28
Module_28215,23,23,17,33
Module_11062,4,18,15,32
Module_11063,21,12,4,9
Module_14064,4,5,2,10
Module_14065,9,15,6,8
Module_11064,7,2,6,15
Module_11065,12,8,8,6
Module_14066,0,10,4,1
Module_14067,124,115,127,144
Module_14068,6,6,2,10
Module_6945,10,22,20,22
Module_8724,0,2,4,2
Module_8725,48,62,75,62
Module_17259,13,12,15,21
Module_14069,30,20,35,44
Module_8726,34,22,22,26
Module_8727,0,0,4,4
Module_8728,2,2,4,6
Module_11066,1,2,12,6
Module_6946,11,7,24,24
Module_28216,18,14,16,25
Module_8729,6,5,10,8
Module_39635,6,1,4,12
Module_1716,4,3,17,9
Module_34380,6,4,8,16
Module_1717,6,14,23,34
Module_12452,50,57,53,51
Module_12453,14,15,11,17
Module_34381,20,21,21,16
Module_12454,18,27,20,25
Module_34382,2,8,4,6
Module_1718,63,61,99,64
Module_28217,8,2,8,8
Module_39636,22,22,10,18
Module_28218,4,10,6,7
Module_28219,2,6,0,2
Module_34383,8,7,6,10
Module_28220,7,0,5,8
Module_28221,2,4,5,10
Module_6947,12,2,4,2
Module_28222,2,0,2,2
Module_12455,37,54,31,27
Module_17260,12,4,23,23
Module_28223,6,2,0,2
Module_28224,34,30,20,26
Module_1719,6,11,11,13
Module_11067,40,72,83,104
Module_17261,26,12,31,64
Module_12456,4,15,7,10
Module_28225,0,6,6,2
Module_28226,13,6,13,32
Module_11068,45,58,42,53
Module_39637,0,0,2,0
Module_34384,0,0,2,2
Module_17262,28,22,38,27
Module_34385,4,0,2,3
Module_12457,25,23,23,41
Module_11069,60,74,47,58
Module_11070,57,71,47,73
Module_34386,20,23,12,16
Module_11071,33,34,33,36
Module_17263,6,2,6,8
Module_17264,6,6,8,12
Module_10042,14,10,10,16
Module_10043,41,48,80,77
Module_10044,16,7,21,24
Module_8730,0,0,0,2
Module_34387,0,0,0,0
Module_11072,6,8,12,10
Module_11073,15,28,24,36
Module_11074,37,35,17,28
Module_11075,25,20,11,18
Module_11076,63,59,30,50
Module_11077,45,54,46,48
Module_37638,15,43,48,47
Module_11078,9,15,14,14
Module_11079,6,12,6,6
Module_11080,10,10,12,14
Module_11081,0,16,12,20
Module_34388,3,0,1,7
Module_6948,49,48,40,43
Module_11082,0,4,2,0
Module_6949,81,99,49,51
Module_11083,10,16,16,14
Module_11084,21,12,12,14
Module_37639,8,2,13,10
Module_10045,2,2,4,2
Module_10046,1,0,12,4
Module_10047,7,10,6,8
Module_11085,4,3,3,2
Module_10048,32,40,47,50
Module_11086,38,55,35,38
Module_37640,18,18,32,24
Module_10049,9,22,16,13
Module_29823,13,6,14,12
Module_11087,17,14,8,12
Module_10050,2,2,2,4
Module_11088,39,32,20,22
Module_29824,6,1,0,0
Module_36367,21,24,50,43
Module_36368,3,3,11,12
Module_37641,1,5,8,8
Module_11089,10,32,26,26
Module_29825,14,20,13,13
Module_11090,4,12,15,12
Module_36369,13,14,28,29
Module_36370,8,16,11,11
Module_11091,20,10,2,4
Module_10051,30,50,30,35
Module_11092,24,40,27,43
Module_11093,23,16,14,16
Module_28227,71,85,67,59
Module_36371,3,2,2,8
Module_11094,2,10,7,0
Module_36372,5,6,24,12
Module_11095,6,4,2,9
Module_11096,5,8,13,6
Module_34389,17,15,19,16
Module_36373,6,2,14,11
Module_10052,16,15,46,50
Module_29826,8,8,13,3
Module_11097,19,15,22,16
Module_29827,10,8,16,4
Module_11098,19,16,10,17
Module_29828,2,1,0,0
Module_29829,8,20,13,12
Module_29830,4,6,2,5
Module_1720,2,4,8,4
Module_34390,26,31,34,44
Module_1721,2,4,8,4
Module_34391,26,31,34,44
Module_37642,2,1,4,0
Module_37643,6,8,4,4
Module_29831,6,2,10,8
Module_16306,9,11,15,19
Module_17265,8,21,8,24
Module_16307,10,5,10,22
Module_34392,14,35,24,30
Module_37644,4,2,3,7
Module_37645,5,3,2,2
Module_17266,0,2,8,8
Module_1722,11,4,2,4
Module_1723,2,4,4,10
Module_37646,16,8,14,14
Module_16308,12,18,12,20
Module_17267,9,2,8,8
Module_17268,1,1,5,9
Module_6950,4,5,20,15
Module_17269,25,26,30,42
Module_20397,0,2,0,4
Module_16309,39,68,48,51
Module_17270,3,4,6,2
Module_8731,59,54,90,94
Module_17271,6,7,20,10
Module_17272,2,8,10,6
Module_17273,8,9,8,16
Module_1724,4,2,12,10
Module_20398,6,6,6,8
Module_37647,16,22,24,24
Module_6951,0,4,2,12
Module_6952,4,9,1,5
Module_20399,0,3,10,4
Module_16310,12,23,13,11
Module_6953,12,5,10,8
Module_16311,36,31,20,31
Module_17274,4,2,10,9
Module_6954,14,22,24,28
Module_6955,14,15,6,12
Module_16312,42,43,37,51
Module_17275,18,15,4,20
Module_16313,4,18,19,25
Module_16314,16,15,8,12
Module_39638,26,20,39,36
Module_16315,7,10,20,18
Module_11099,2,4,0,1
Module_16316,57,55,51,79
Module_12458,8,14,22,26
Module_16317,18,18,30,26
Module_1725,14,33,12,26
Module_11100,10,20,10,10
Module_16318,46,40,24,36
Module_16319,13,26,19,14
Module_16320,31,34,26,22
Module_1726,12,8,16,14
Module_16321,24,35,24,27
Module_12459,34,36,40,44
Module_12460,54,63,43,55
Module_11101,52,53,34,50
Module_16322,18,32,21,34
Module_16323,17,28,24,23
Module_16324,66,67,34,38
Module_16325,30,23,25,29
Module_16326,15,14,20,18
Module_16327,40,60,56,54
Module_20400,11,8,20,18
Module_14070,13,17,15,7
Module_16328,1,4,0,8
Module_29832,12,26,29,46
Module_17276,22,22,30,14
Module_1727,0,3,2,6
Module_17277,33,64,43,28
Module_14071,14,9,14,18
Module_28228,2,4,11,6
Module_28229,26,26,13,34
Module_10053,2,6,13,6
Module_17278,6,8,6,6
Module_14072,0,6,0,4
Module_10054,5,6,2,13
Module_10055,11,10,27,22
Module_6956,2,0,2,4
Module_14073,18,19,31,26
Module_28230,12,12,12,7
Module_10056,4,18,10,2
Module_28231,12,10,9,7
Module_10057,4,19,10,2
Module_10058,27,21,34,40
Module_16329,12,11,17,12
Module_10059,35,32,41,49
Module_16330,14,18,18,17
Module_10060,28,34,32,44
Module_16331,27,25,22,33
Module_16332,7,9,13,12
Module_29833,20,30,35,50
Module_16333,11,14,7,6
Module_16334,11,8,10,10
Module_29834,6,6,0,4
Module_16335,23,21,13,19
Module_12461,22,21,27,9
Module_16336,43,30,18,30
Module_29835,5,0,4,4
Module_16337,52,37,28,40
Module_16338,40,25,10,29
Module_36374,4,4,18,14
Module_29836,0,5,5,2
Module_29837,10,7,8,6
Module_28232,21,7,30,6
Module_29838,8,20,20,36
Module_16339,12,16,8,7
Module_17279,0,8,4,5
Module_16340,56,39,41,30
Module_16341,30,23,11,12
Module_17280,4,4,6,5
Module_16342,22,28,22,22
Module_29839,1,6,6,12
Module_28233,2,0,0,0
Module_29840,9,18,8,16
Module_16343,4,9,3,3
Module_17281,2,4,6,0
Module_16344,8,6,4,6
Module_16345,12,10,8,6
Module_14074,98,76,105,97
Module_39639,19,2,20,18
Module_17282,22,29,23,39
Module_17283,12,10,6,8
Module_28234,6,10,20,10
Module_39640,0,0,2,2
Module_6957,12,4,2,4
Module_12462,12,5,32,26
Module_12463,18,16,26,25
Module_8732,16,10,38,25
Module_16346,13,21,8,24
Module_8733,16,8,42,14
Module_6958,6,4,2,0
Module_11102,3,4,2,0
Module_16347,18,22,22,36
Module_6959,2,6,4,1
Module_6960,5,4,2,2
Module_12464,2,2,2,0
Module_16348,19,16,12,16
Module_6961,30,33,37,21
Module_12465,16,6,15,20
Module_28235,55,78,68,92
Module_14075,34,42,41,40
Module_6962,2,2,2,2
Module_16349,14,16,14,6
Module_16350,15,12,16,16
Module_28236,2,0,1,2
Module_28237,47,29,36,48
Module_16351,78,74,69,91
Module_28238,12,14,18,21
Module_12466,3,0,0,0
Module_28239,8,8,8,12
Module_12467,0,4,4,0
Module_12468,6,2,1,2
Module_14076,11,26,31,35
Module_12469,36,46,34,34
Module_12470,19,18,15,6
Module_12471,6,6,0,4
Module_16352,22,16,17,12
Module_11103,8,12,4,1
Module_11104,26,26,27,32
Module_14077,0,2,2,4
Module_6963,12,14,6,29
Module_16353,10,26,6,24
Module_6964,94,99,52,93
Module_12472,7,39,10,34
Module_6965,80,88,56,80
Module_16354,11,10,6,6
Module_12473,7,12,0,2
Module_16355,18,24,14,26
Module_8734,2,0,14,15
Module_1728,58,60,65,71
Module_1729,46,26,44,18
Module_8735,0,6,12,5
Module_14078,10,8,14,10
Module_16356,2,0,0,12
Module_32285,21,14,43,38
Module_32286,11,13,24,15
Module_8736,2,5,9,14
Module_16357,2,2,2,7
Module_16358,10,16,9,6
Module_11105,8,4,7,17
Module_12474,24,34,10,22
Module_16359,48,56,29,33
Module_11106,4,10,4,2
Module_16360,10,4,6,10
Module_6966,4,3,8,4
Module_6967,16,26,10,8
Module_6968,7,2,12,13
Module_10061,0,2,14,8
Module_29841,2,4,6,4
Module_11107,12,16,19,14
Module_10062,102,86,142,161
Module_6969,10,2,4,6
Module_29842,115,160,128,149
Module_8737,6,2,15,10
Module_6970,2,0,3,2
Module_10063,6,6,5,4
Module_10064,6,4,4,0
Module_6971,17,25,13,8
Module_8738,24,13,23,18
Module_29843,22,10,20,13
Module_10065,20,23,34,32
Module_32287,8,8,14,10
Module_10066,6,0,3,4
Module_10067,3,2,0,0
Module_10068,12,8,21,14
Module_12475,4,8,12,4
Module_10069,4,8,18,8
Module_12476,6,9,6,14
Module_12477,12,10,5,2
Module_12478,6,10,6,0
Module_32288,0,0,0,2
Module_12479,8,44,7,12
Module_26108,31,39,37,34
Module_12480,4,3,0,4
Module_12481,4,6,4,4
Module_16361,34,46,38,40
Module_12482,14,17,20,18
Module_16362,30,40,39,38
Module_12483,14,17,21,18
Module_12484,22,24,16,16
Module_12485,16,10,22,18
Module_10070,51,73,120,121
Module_16363,146,164,116,131
Module_1730,8,12,10,10
Module_16364,0,7,13,25
Module_16365,6,3,2,8
Module_12486,6,6,7,4
Module_16366,17,21,24,34
Module_16367,4,11,28,23
Module_1731,7,6,2,4
Module_16368,0,6,8,6
Module_16369,15,6,10,12
Module_16370,22,12,17,27
Module_16371,10,9,13,7
Module_1732,30,24,26,19
Module_37648,0,0,1,3
Module_10071,11,16,11,20
Module_37649,4,7,8,14
Module_16372,22,18,3,24
Module_37650,16,18,47,26
Module_37651,6,5,10,8
Module_37652,11,10,3,9
Module_29844,43,46,46,43
Module_12487,16,24,18,24
Module_29845,21,21,12,35
Module_12488,15,16,10,7
Module_29846,33,31,31,36
Module_29847,3,4,5,2
Module_29848,22,6,20,19
Module_39641,10,2,18,8
Module_39642,4,4,10,8
Module_12489,24,10,10,24
Module_12490,2,2,8,8
Module_12491,42,59,20,44
Module_12492,17,25,13,21
Module_12493,9,13,2,9
Module_8739,14,42,44,38
Module_12494,13,20,4,14
Module_12495,20,41,19,30
Module_12496,12,9,6,10
Module_12497,14,12,2,2
Module_12498,10,2,6,6
Module_12499,28,41,32,44
Module_12500,30,50,38,24
Module_28240,33,25,22,17
Module_28241,52,95,77,110
Module_12501,7,4,2,2
Module_28242,4,4,4,6
Module_29849,14,8,2,8
Module_28243,14,6,0,2
Module_29850,4,3,5,6
Module_29851,88,115,61,80
Module_29852,6,6,2,0
Module_29853,4,6,0,9
Module_29854,8,8,4,6
Module_12502,31,35,24,22
Module_29855,3,2,10,4
Module_16373,40,40,16,51
Module_16374,6,12,11,6
Module_16375,14,12,17,20
Module_28244,56,61,43,48
Module_16376,13,14,25,25
Module_28245,52,58,32,45
Module_16377,27,28,42,37
Module_28246,40,21,20,19
Module_37653,4,2,5,2
Module_28247,12,10,8,10
Module_37654,8,8,2,8
Module_16378,18,12,10,4
Module_28248,2,4,3,4
Module_16379,16,20,6,23
Module_16380,8,7,3,5
Module_28249,38,39,55,44
Module_16381,10,20,12,14
Module_16382,13,12,6,9
Module_16383,15,12,8,8
Module_16384,6,8,10,17
Module_26109,0,6,6,9
Module_26110,0,6,4,2
Module_37655,16,6,4,13
Module_26111,4,0,4,2
Module_26112,10,2,11,20
Module_37656,6,8,2,2
Module_26113,6,2,6,10
Module_37657,4,3,12,9
Module_26114,16,19,13,14
Module_37658,8,4,10,19
Module_16385,56,72,8,26
Module_37659,12,12,21,18
Module_34393,47,44,54,42
Module_37660,0,0,8,4
Module_37661,0,4,5,6
Module_37662,10,14,17,30
Module_37663,10,6,20,13
Module_12503,16,2,14,22
Module_34394,6,6,1,9
Module_12504,19,43,35,42
Module_12505,5,6,6,4
Module_34395,10,13,8,18
Module_34396,10,4,17,18
Module_26115,8,6,2,10
Module_12506,8,0,11,6
Module_6972,38,52,58,66
Module_6973,16,11,18,10
Module_12507,42,70,24,32
Module_34397,21,15,34,39
Module_10072,24,24,48,36
Module_12508,47,53,28,33
Module_10073,7,4,15,19
Module_10074,16,35,61,39
Module_10075,4,8,15,6
Module_10076,9,8,11,10
Module_10077,16,27,28,42
Module_10078,12,24,22,29
Module_6974,62,72,84,73
Module_16386,2,2,6,0
Module_6975,4,2,6,5
Module_16387,5,8,5,2
Module_6976,27,26,21,25
Module_12509,18,36,22,21
Module_16388,42,40,18,28
Module_16389,11,7,6,2
Module_16390,2,8,2,0
Module_26116,0,8,6,4
Module_10079,41,61,73,50
Module_10080,14,2,24,10
Module_8740,2,10,2,0
Module_26117,6,8,2,0
Module_10081,10,8,12,8
Module_12510,6,8,2,0
Module_12511,10,6,6,8
Module_10082,0,2,17,4
Module_26118,24,10,58,30
Module_8741,25,21,43,34
Module_29856,4,1,1,4
Module_12512,13,10,2,2
Module_29857,4,2,10,2
Module_29858,11,5,0,0
Module_12513,30,30,26,8
Module_16391,3,5,7,4
Module_26119,14,2,9,4
Module_16392,16,8,22,16
Module_26120,24,11,32,24
Module_29859,4,8,14,6
Module_16393,40,47,26,50
Module_16394,8,14,4,16
Module_8742,34,34,36,14
Module_8743,10,12,8,10
Module_16395,77,115,74,150
Module_26121,8,8,12,4
Module_4631,15,37,27,35
Module_29860,38,47,42,50
Module_1733,18,8,43,32
Module_29861,9,8,9,12
Module_36375,12,11,19,12
Module_16396,18,14,28,29
Module_16397,4,13,2,7
Module_16398,47,90,60,84
Module_16399,74,80,39,50
Module_16400,44,65,69,66
Module_16401,14,12,24,13
Module_26122,19,38,37,47
Module_16402,10,14,9,29
Module_16403,12,16,12,24
Module_36376,11,8,18,25
Module_16404,22,12,10,12
Module_36377,12,8,20,25
Module_16405,25,12,10,13
Module_16406,6,15,13,13
Module_29862,14,26,25,25
Module_4632,17,14,19,13
Module_16407,28,32,19,26
Module_4633,29,42,30,41
Module_36378,2,2,13,9
Module_36379,6,6,14,12
Module_4634,30,24,17,33
Module_26123,8,2,7,6
Module_26124,14,4,2,6
Module_36380,2,3,4,4
Module_28250,14,4,4,20
Module_26125,2,2,7,9
Module_26126,0,2,8,4
Module_29863,28,55,53,58
Module_28251,8,6,3,14
Module_4635,7,9,4,12
Module_16408,82,104,59,99
Module_16409,63,83,43,51
Module_26127,2,2,2,2
Module_4636,36,31,43,44
Module_4637,36,53,39,82
Module_28252,6,9,2,2
Module_28253,40,35,20,24
Module_16410,21,21,14,30
Module_16411,65,87,40,59
Module_37664,6,0,17,8
Module_16412,78,104,65,69
Module_37665,6,0,18,9
Module_16413,86,111,71,74
Module_37666,6,0,17,8
Module_16414,75,113,68,64
Module_37667,2,0,0,8
Module_16415,87,92,61,90
Module_28254,12,2,4,12
Module_28255,14,8,6,12
Module_37668,7,5,10,6
Module_16416,9,26,12,42
Module_28256,11,11,0,8
Module_37669,10,21,18,12
Module_16417,51,55,42,48
Module_1734,16,21,16,18
Module_37670,6,6,10,2
Module_26128,11,2,1,10
Module_16418,62,76,46,38
Module_16419,14,18,10,10
Module_26129,6,4,8,1
Module_39643,2,8,2,15
Module_29864,2,7,5,8
Module_37671,6,2,3,6
Module_29865,34,24,20,27
Module_29866,60,82,56,58
Module_26130,2,2,11,13
Module_36381,2,2,4,2
Module_4638,30,22,19,24
Module_4639,18,23,13,16
Module_16420,20,30,31,37
Module_16421,17,13,14,22
Module_32289,19,23,55,33
Module_20401,8,2,21,8
Module_16422,8,6,0,2
Module_14079,11,6,7,13
Module_37672,39,33,28,44
Module_37673,15,19,20,32
Module_14080,12,16,19,20
Module_14081,24,33,19,14
Module_37674,27,24,26,42
Module_14082,12,10,12,12
Module_4640,84,78,50,72
Module_26131,4,3,12,8
Module_4641,13,10,3,13
Module_4642,32,16,20,26
Module_4643,2,12,6,12
Module_1735,18,34,56,60
Module_16423,14,19,0,2
Module_39644,6,0,12,2
Module_20402,8,19,19,10
Module_4644,8,16,7,15
Module_4645,5,6,0,2
Module_20403,14,15,30,18
Module_16424,34,60,33,60
Module_16425,4,2,5,2
Module_16426,0,3,3,0
Module_16427,4,4,6,12
Module_16428,12,8,4,10
Module_29867,2,1,2,4
Module_4646,4,6,4,12
Module_20404,14,2,2,8
Module_4647,12,22,7,3
Module_28257,0,2,2,0
Module_4648,26,34,33,30
Module_36382,31,41,100,107
Module_20405,6,8,0,0
Module_37675,18,15,47,44
Module_20406,0,2,2,2
Module_34398,0,0,1,6
Module_34399,10,10,30,42
Module_14083,11,9,9,12
Module_20407,6,4,6,10
Module_14084,12,9,9,11
Module_20408,6,4,6,10
Module_26132,8,0,8,8
Module_37676,6,9,12,12
Module_39645,18,30,31,12
Module_34400,4,4,3,13
Module_16429,13,8,6,10
Module_37677,2,6,16,8
Module_37678,5,3,4,4
Module_16430,11,10,4,12
Module_37679,8,0,0,0
Module_32290,38,38,38,44
Module_34401,7,7,3,7
Module_16431,16,9,18,21
Module_4649,14,4,3,0
Module_4650,5,4,10,12
Module_14085,4,9,8,8
Module_4651,9,6,6,4
Module_4652,12,15,5,8
Module_4653,30,18,17,24
Module_14086,2,4,15,2
Module_34402,18,18,27,13
Module_26133,15,15,33,31
Module_16432,33,37,14,32
Module_16433,22,43,19,17
Module_16434,49,36,38,31
Module_16435,36,28,24,21
Module_14087,16,10,22,16
Module_14088,7,16,14,9
Module_29868,19,16,12,10
Module_10083,35,22,68,62
Module_32291,62,71,68,91
Module_10084,8,16,22,25
Module_32292,63,74,68,91
Module_29869,28,16,23,19
Module_28258,10,6,8,1
Module_16436,31,75,22,37
Module_16437,27,22,10,9
Module_16438,31,78,10,33
Module_16439,18,19,34,35
Module_16440,2,0,2,4
Module_29870,2,0,4,5
Module_16441,23,20,23,29
Module_16442,21,35,26,40
Module_32293,4,2,2,2
Module_16443,46,53,43,69
Module_32294,6,2,14,4
Module_32295,4,2,0,4
Module_8744,71,71,54,76
Module_16444,18,26,28,24
Module_16445,7,15,2,0
Module_32296,2,2,9,8
Module_29871,1,4,2,6
Module_10085,4,16,18,13
Module_10086,0,1,3,6
Module_32297,6,4,13,15
Module_16446,37,30,20,26
Module_16447,54,63,35,51
Module_16448,8,8,9,6
Module_10087,6,5,1,6
Module_16449,4,10,14,10
Module_10088,7,4,9,16
Module_16450,1,4,7,12
Module_8745,10,22,29,27
Module_16451,31,39,20,12
Module_16452,47,48,49,67
Module_39646,20,19,12,10
Module_16453,42,22,10,20
Module_16454,5,4,6,13
Module_10089,2,6,2,12
Module_8746,10,18,16,20
Module_39647,8,3,9,6
Module_10090,0,6,3,4
Module_8747,8,10,6,1
Module_10091,0,5,3,10
Module_8748,54,63,33,36
Module_16455,28,27,25,49
Module_37680,21,10,29,24
Module_16456,22,19,20,31
Module_16457,13,14,23,10
Module_16458,17,28,15,31
Module_16459,4,13,4,6
Module_16460,47,49,33,60
Module_16461,27,34,37,59
Module_16462,34,32,21,27
Module_16463,4,10,13,4
Module_37681,22,38,36,56
Module_37682,2,0,4,4
Module_37683,8,10,4,7
Module_12514,117,143,74,84
Module_16464,9,40,13,15
Module_32298,2,4,8,8
Module_16465,8,14,6,12
Module_16466,16,26,18,33
Module_29872,32,47,50,35
Module_32299,36,44,33,47
Module_16467,13,6,4,16
Module_16468,8,12,8,12
Module_32300,40,42,38,46
Module_32301,10,12,10,5
Module_29873,24,44,26,14
Module_8749,4,4,3,8
Module_32302,2,3,14,4
Module_12515,29,12,19,23
Module_37684,2,9,4,10
Module_12516,2,2,1,0
Module_8750,40,56,25,45
Module_37685,8,8,7,8
Module_37686,6,17,10,10
Module_8751,1,1,2,4
Module_32303,6,6,2,2
Module_32304,0,0,0,0
Module_32305,10,8,8,6
Module_12517,18,28,14,16
Module_16469,41,38,14,46
Module_32306,8,8,22,32
Module_32307,4,4,7,12
Module_39648,8,12,15,6
Module_39649,14,18,28,44
Module_32308,3,14,5,2
Module_20409,0,2,2,1
Module_16470,17,12,14,22
Module_16471,8,15,17,18
Module_16472,43,56,52,105
Module_39650,0,2,2,0
Module_12518,0,2,5,8
Module_39651,8,5,8,2
Module_16473,102,135,82,82
Module_12519,0,2,9,8
Module_16474,91,128,76,74
Module_16475,51,67,56,45
Module_29874,14,28,16,13
Module_12520,14,16,22,12
Module_29875,4,8,7,18
Module_16476,19,23,18,15
Module_12521,19,13,2,15
Module_20410,13,2,8,10
Module_16477,4,12,4,2
Module_29876,22,18,23,24
Module_29877,0,4,4,0
Module_29878,6,6,3,4
Module_20411,4,4,6,2
Module_39652,2,0,6,2
Module_36383,4,8,8,12
Module_36384,36,44,75,69
Module_12522,8,6,2,4
Module_36385,12,2,15,14
Module_36386,0,2,4,6
Module_12523,26,16,21,25
Module_39653,6,8,17,6
Module_29879,4,1,2,7
Module_29880,2,2,9,8
Module_29881,2,2,2,0
Module_29882,2,2,2,0
Module_20412,10,14,26,18
Module_29883,18,12,14,20
Module_16478,12,6,6,10
Module_12524,1,4,10,5
Module_20413,6,8,10,10
Module_20414,6,0,4,6
Module_29884,14,12,14,13
Module_16479,4,1,6,6
Module_16480,0,2,2,6
Module_16481,24,36,28,28
Module_37687,6,4,8,5
Module_37688,6,6,12,7
Module_32309,8,5,9,4
Module_29885,2,6,2,12
Module_37689,21,35,28,18
Module_36387,4,6,12,10
Module_32310,18,16,13,27
Module_32311,6,27,15,4
Module_37690,0,4,13,16
Module_16482,6,6,6,6
Module_36388,1,3,5,8
Module_36389,20,14,6,37
Module_12525,8,8,4,7
Module_12526,4,5,10,6
Module_12527,10,9,6,7
Module_36390,69,70,95,105
Module_16483,10,8,4,6
Module_16484,2,2,4,6
Module_32312,9,7,35,42
Module_16485,12,11,12,11
Module_36391,6,0,8,0
Module_12528,6,7,0,4
Module_16486,58,70,47,51
Module_12529,4,2,8,2
Module_4654,110,113,99,116
Module_36392,14,26,30,20
Module_12530,1,4,5,6
Module_36393,25,15,32,32
Module_4655,9,2,13,10
Module_37691,8,8,14,12
Module_4656,14,5,7,18
Module_12531,17,18,15,26
Module_37692,5,4,4,2
Module_4657,45,38,47,55
Module_4658,6,0,6,7
Module_14089,8,17,13,14
Module_4659,4,0,8,7
Module_4660,12,14,6,6
Module_12532,14,10,10,19
Module_10092,17,22,44,46
Module_28259,25,37,64,60
Module_4661,50,36,38,38
Module_36394,4,2,0,3
Module_10093,2,0,11,6
Module_37693,5,4,5,0
Module_36395,8,5,5,0
Module_37694,15,11,9,6
Module_10094,25,29,18,27
Module_10095,62,70,77,68
Module_10096,30,28,78,65
Module_4662,49,45,59,64
Module_16487,24,32,40,44
Module_37695,6,9,2,2
Module_36396,0,0,2,1
Module_37696,12,6,9,2
Module_36397,6,15,7,3
Module_10097,27,45,91,58
Module_14090,27,46,33,42
Module_14091,6,9,6,14
Module_28260,0,2,4,0
Module_16488,4,14,4,4
Module_28261,28,34,65,77
Module_12533,6,2,5,7
Module_4663,47,44,41,33
Module_4664,57,68,45,67
Module_16489,8,19,22,17
Module_14092,11,6,16,11
Module_16490,42,35,16,35
Module_16491,34,34,16,35
Module_12534,6,7,8,18
Module_16492,39,50,24,24
Module_29886,33,36,18,22
Module_16493,0,5,1,3
Module_12535,2,2,10,6
Module_37697,16,8,28,30
Module_29887,3,6,0,2
Module_16494,9,18,6,6
Module_16495,14,18,16,14
Module_16496,5,4,6,6
Module_36398,14,23,27,26
Module_36399,4,2,2,14
Module_12536,53,37,33,43
Module_14093,2,2,0,0
Module_4665,12,8,10,15
Module_4666,11,12,6,3
Module_8752,52,48,64,72
Module_29888,16,10,20,28
Module_14094,2,2,0,8
Module_4667,6,6,8,21
Module_8753,4,8,12,8
Module_8754,23,31,28,38
Module_8755,14,22,38,3
Module_4668,5,6,6,3
Module_28262,61,79,65,80
Module_8756,9,13,19,26
Module_4669,14,12,20,25
Module_8757,6,10,12,14
Module_36400,10,6,12,11
Module_36401,6,16,30,24
Module_12537,11,12,11,11
Module_36402,6,7,22,21
Module_12538,11,13,11,11
Module_4670,6,11,4,14
Module_4671,18,10,8,8
Module_29889,41,44,49,50
Module_4672,20,18,18,36
Module_12539,14,22,23,28
Module_4673,2,8,12,18
Module_14095,14,12,22,8
Module_4674,20,10,16,10
Module_36403,21,10,65,57
Module_4675,12,12,4,14
Module_4676,27,9,21,18
Module_4677,17,18,24,31
Module_4678,2,0,0,0
Module_14096,32,35,34,43
Module_8758,12,16,27,18
Module_12540,8,14,5,4
Module_14097,6,3,12,13
Module_12541,18,26,26,20
Module_12542,18,14,15,20
Module_12543,17,18,8,10
Module_29890,4,11,22,8
Module_12544,30,68,22,42
Module_29891,21,19,28,16
Module_8759,83,75,77,79
Module_14098,26,34,34,24
Module_8760,12,0,10,6
Module_36404,26,10,22,14
Module_36405,0,0,0,2
Module_11108,4,8,14,12
Module_36406,18,19,34,30
Module_11109,79,111,111,84
Module_36407,2,6,3,2
Module_14099,24,26,26,44
Module_12545,4,3,4,0
Module_12546,3,0,0,2
Module_14100,6,2,8,15
Module_8761,8,9,4,6
Module_8762,0,2,6,12
Module_14101,96,119,96,78
Module_8763,4,0,11,6
Module_14102,6,18,11,14
