Module,6hrs.ATACSeq_REPLICANT.1,6hrs.ATACSeq_REPLICANT.2,48hrs.ATACSeq_REPLICANT.1,48hrs.ATACSeq_REPLICANT.2
Module_13701,18,18,23,30
Module_13702,4,4,25,16
Module_1529,30,16,42,53
Module_20099,22,47,22,39
Module_25835,19,13,7,18
Module_13703,21,20,16,27
Module_39432,14,26,41,18
Module_25836,32,40,17,32
Module_25837,44,71,86,70
Module_25838,30,38,50,33
Module_25839,10,23,29,23
Module_25840,18,13,26,29
Module_10707,6,7,3,6
Module_28080,22,29,54,33
Module_13704,3,3,8,9
Module_25841,8,10,14,16
Module_28081,8,16,5,8
Module_28082,10,4,14,6
Module_25842,10,4,41,39
Module_25843,6,7,28,33
Module_10708,5,11,20,47
Module_10709,32,39,32,31
Module_10710,38,31,36,18
Module_10711,8,12,2,3
Module_19274,18,44,33,28
Module_11992,62,82,68,112
Module_19275,34,19,33,38
Module_19276,59,61,84,72
Module_34148,8,14,10,37
Module_10712,5,5,11,14
Module_19277,104,118,137,146
Module_19278,10,13,29,22
Module_19279,79,91,67,72
Module_34149,10,8,10,2
Module_10713,9,8,17,13
Module_19280,5,0,25,19
Module_34150,12,6,7,8
Module_34151,8,6,16,20
Module_11993,10,8,16,16
Module_34152,8,8,4,4
Module_34153,11,8,2,12
Module_34154,8,2,6,6
Module_19281,9,15,22,14
Module_19282,105,85,98,100
Module_11994,10,8,10,3
Module_11995,20,8,14,10
Module_11996,4,8,13,13
Module_19283,9,20,21,21
Module_19284,98,106,108,120
Module_20100,2,2,8,4
Module_19285,12,2,47,44
Module_34155,8,10,15,13
Module_19286,95,144,133,121
Module_10714,19,24,25,3
Module_19287,74,112,105,100
Module_19288,77,76,51,78
Module_1530,21,35,66,44
Module_19289,42,63,100,75
Module_11997,2,2,4,4
Module_19290,38,90,99,98
Module_1531,6,4,25,16
Module_20101,0,4,12,4
Module_17050,76,74,80,113
Module_17051,24,21,27,28
Module_17052,23,24,23,31
Module_20102,8,8,4,4
Module_10715,6,2,4,12
Module_19291,62,54,39,23
Module_20103,2,16,2,5
Module_39433,4,6,2,6
Module_29625,4,6,16,6
Module_17053,10,11,3,2
Module_29626,5,10,13,26
Module_29627,0,0,10,10
Module_17054,2,0,8,2
Module_23202,23,19,94,74
Module_29628,28,24,36,34
Module_17055,5,4,40,54
Module_23203,62,60,114,145
Module_17056,12,8,16,20
Module_23204,0,2,24,15
Module_17057,7,17,26,55
Module_11998,2,0,6,10
Module_23205,14,32,30,29
Module_17058,0,2,4,0
Module_19292,38,35,64,46
Module_11999,22,12,12,12
Module_17059,0,4,6,4
Module_23206,15,22,18,21
Module_23207,8,9,8,3
Module_17060,4,16,14,16
Module_19293,36,31,58,72
Module_19294,5,2,10,19
Module_23208,3,2,19,22
Module_23209,12,18,21,23
Module_23210,26,34,23,25
Module_23211,6,20,20,7
Module_12000,4,9,12,17
Module_23212,9,8,24,28
Module_20104,14,8,22,19
Module_17061,10,4,18,12
Module_23213,6,12,23,6
Module_19295,26,34,39,51
Module_19296,32,28,24,35
Module_28083,16,19,73,88
Module_19297,28,33,44,42
Module_17062,4,3,17,12
Module_23214,2,4,11,15
Module_17063,19,3,10,10
Module_23215,0,4,6,6
Module_19298,8,4,16,14
Module_19299,28,57,84,61
Module_17064,8,8,20,16
Module_17065,17,21,17,20
Module_17066,8,6,0,2
Module_23216,0,2,11,11
Module_19300,75,50,82,77
Module_17067,6,12,8,6
Module_19301,8,8,10,14
Module_12001,29,35,43,58
Module_19302,21,22,31,28
Module_12002,32,42,48,57
Module_19303,41,40,51,48
Module_17068,10,16,16,14
Module_19304,8,2,18,15
Module_19305,13,18,15,26
Module_10716,2,2,12,18
Module_17069,10,12,16,14
Module_19306,12,10,44,34
Module_17070,12,16,17,22
Module_19307,29,21,59,68
Module_10717,20,29,12,13
Module_23217,23,25,68,53
Module_23218,2,8,8,12
Module_19308,12,16,21,6
Module_23219,2,6,8,11
Module_19309,57,41,39,34
Module_19310,14,10,8,9
Module_15749,21,31,61,62
Module_19311,12,7,11,11
Module_15750,11,2,19,18
Module_19312,4,2,5,2
Module_17071,6,14,16,29
Module_17072,29,27,56,28
Module_20105,2,0,6,10
Module_39434,28,29,36,41
Module_39435,10,29,21,18
Module_15751,4,10,14,10
Module_15752,23,32,52,33
Module_20106,3,0,13,2
Module_15753,13,7,25,19
Module_28084,8,1,21,12
Module_20107,9,9,5,9
Module_15754,28,28,28,37
Module_20108,5,8,8,9
Module_15755,22,29,24,36
Module_20109,2,6,8,7
Module_15756,29,58,38,35
Module_19313,31,31,48,48
Module_15757,30,57,37,32
Module_19314,30,38,45,46
Module_15758,35,57,39,27
Module_12003,2,2,15,14
Module_15759,18,17,17,14
Module_12004,6,10,53,65
Module_15760,10,8,12,10
Module_19315,18,14,25,23
Module_19316,48,57,67,76
Module_23220,26,37,40,71
Module_19317,36,38,55,58
Module_23221,29,38,42,80
Module_19318,36,38,55,57
Module_23222,29,38,42,80
Module_19319,36,38,55,59
Module_23223,9,16,18,19
Module_20110,6,2,6,28
Module_15761,16,22,13,30
Module_23224,10,17,73,47
Module_19320,26,44,49,79
Module_23225,4,3,12,6
Module_23226,10,9,4,5
Module_19321,18,7,34,27
Module_15762,23,16,59,60
Module_19322,14,32,28,32
Module_15763,17,11,37,17
Module_28085,2,2,20,22
Module_19323,14,2,31,20
Module_23227,2,1,5,10
Module_15764,6,12,34,25
Module_28086,25,19,18,8
Module_19324,28,35,39,40
Module_15765,2,11,50,25
Module_28087,22,20,37,26
Module_23228,4,6,14,21
Module_19325,10,17,11,12
Module_19326,5,12,17,18
Module_15766,6,0,11,28
Module_19327,2,8,12,12
Module_15767,10,6,73,96
Module_17073,39,31,44,29
Module_15768,12,27,87,106
Module_36151,70,57,74,90
Module_12005,8,6,22,27
Module_19328,61,62,76,91
Module_23229,12,16,27,35
Module_15769,10,6,4,15
Module_15770,0,2,4,3
Module_19329,38,40,64,42
Module_12006,2,6,10,21
Module_15771,12,4,18,20
Module_12007,0,4,45,41
Module_28088,8,13,24,22
Module_19330,0,2,16,14
Module_23230,2,14,25,26
Module_19331,12,13,13,14
Module_28089,12,26,4,8
Module_23231,16,18,4,9
Module_19332,8,3,17,20
Module_19333,27,37,46,83
Module_20111,12,12,26,34
Module_15772,31,30,33,35
Module_19334,6,2,28,31
Module_12008,20,16,27,22
Module_23232,6,7,19,19
Module_15773,0,6,33,28
Module_15774,12,24,24,34
Module_23233,4,6,16,12
Module_15775,12,6,14,12
Module_12009,11,15,46,38
Module_23234,2,2,12,11
Module_23235,12,26,24,12
Module_19335,10,5,12,10
Module_19336,50,63,54,64
Module_19337,38,28,77,64
Module_8464,12,10,12,14
Module_34156,50,47,59,60
Module_23236,6,7,3,8
Module_34157,52,46,58,68
Module_8465,32,36,8,18
Module_29629,54,56,68,60
Module_8466,6,24,14,8
Module_20112,1,6,14,6
Module_19338,34,48,48,62
Module_23237,0,0,13,12
Module_19339,35,54,49,67
Module_23238,0,0,11,10
Module_19340,119,137,136,145
Module_19341,29,25,44,45
Module_29630,8,4,14,10
Module_15776,10,10,16,34
Module_29631,4,4,12,8
Module_29632,2,12,3,4
Module_8467,44,53,37,44
Module_8468,59,86,82,88
Module_12010,8,12,12,8
Module_8469,97,97,105,125
Module_8470,13,20,6,5
Module_34158,14,14,24,28
Module_19342,32,28,27,39
Module_15777,4,0,6,13
Module_19343,14,13,14,29
Module_19344,16,32,22,24
Module_28090,30,21,0,2
Module_23239,10,10,17,8
Module_20113,19,23,12,24
Module_19345,74,71,74,84
Module_19346,44,36,45,20
Module_23240,16,7,16,7
Module_15778,9,9,19,40
Module_15779,13,2,5,12
Module_19347,111,135,134,141
Module_23241,38,22,29,37
Module_17074,42,37,76,69
Module_19348,24,14,22,20
Module_28091,10,10,11,2
Module_12011,12,14,14,13
Module_29633,2,2,12,13
Module_20114,0,2,13,8
Module_29634,57,60,87,102
Module_29635,2,9,10,4
Module_8471,88,68,89,98
Module_28092,6,4,6,2
Module_28093,6,4,27,25
Module_13705,1,8,7,8
Module_28094,6,4,26,23
Module_20115,18,16,20,27
Module_23242,6,13,2,7
Module_13706,5,13,11,14
Module_29636,13,6,20,28
Module_28095,14,6,10,12
Module_23243,8,8,0,0
Module_17075,8,7,4,6
Module_23244,3,7,23,19
Module_39436,18,18,16,23
Module_23245,4,4,2,7
Module_15780,18,18,15,15
Module_17076,12,17,52,29
Module_17077,6,20,2,7
Module_23246,23,28,14,17
Module_36152,22,28,40,22
Module_12012,77,63,77,78
Module_23247,44,38,41,66
Module_28096,17,14,10,19
Module_28097,6,4,6,2
Module_17078,14,8,12,14
Module_13707,39,58,95,98
Module_8472,75,87,75,70
Module_8473,24,17,46,48
Module_15781,37,72,69,68
Module_17079,7,2,8,4
Module_8474,6,15,16,11
Module_15782,14,10,12,10
Module_12013,8,16,12,5
Module_8475,46,48,42,64
Module_15783,34,37,31,37
Module_15784,34,20,12,35
Module_32137,4,7,8,9
Module_13708,22,24,24,22
Module_32138,6,1,22,16
Module_15785,14,12,14,12
Module_32139,16,6,18,12
Module_8476,104,121,132,103
Module_15786,29,39,48,62
Module_32140,92,98,97,84
Module_28098,57,52,69,66
Module_15787,44,40,69,46
Module_15788,12,17,21,10
Module_28099,14,24,17,14
Module_32141,2,0,10,16
Module_15789,9,8,6,0
Module_17080,23,43,71,55
Module_8477,19,23,16,24
Module_15790,8,10,41,34
Module_15791,18,14,12,6
Module_29637,2,0,8,8
Module_32142,19,8,20,14
Module_36153,4,6,4,6
Module_8478,76,80,80,101
Module_17081,6,11,6,8
Module_8479,2,10,12,4
Module_29638,3,4,4,7
Module_25844,21,22,28,24
Module_32143,1,0,0,0
Module_29639,2,4,5,2
Module_25845,4,4,8,8
Module_28100,8,10,1,4
Module_25846,27,29,32,30
Module_28101,17,20,25,34
Module_8480,18,18,17,21
Module_32144,8,10,5,3
Module_17082,83,100,81,87
Module_17083,12,5,15,16
Module_17084,16,13,2,1
Module_8481,42,30,46,36
Module_8482,12,21,41,49
Module_32145,8,4,4,7
Module_32146,2,5,8,6
Module_17085,12,4,36,20
Module_17086,64,84,137,107
Module_17087,44,56,25,38
Module_39437,4,2,8,9
Module_12014,25,39,42,28
Module_12015,35,29,34,33
Module_12016,6,3,3,8
Module_28102,2,6,15,8
Module_8483,16,18,17,18
Module_12017,4,6,21,26
Module_8484,24,28,30,35
Module_8485,18,10,27,44
Module_8486,8,13,18,19
Module_25847,6,2,2,2
Module_32147,2,3,4,9
Module_32148,11,14,8,10
Module_32149,7,4,11,7
Module_13709,34,72,75,46
Module_10718,14,44,25,35
Module_32150,9,1,16,19
Module_39438,8,4,8,4
Module_15792,94,101,96,100
Module_39439,4,3,6,4
Module_15793,114,124,129,134
Module_32151,4,2,5,4
Module_17088,2,17,19,9
Module_10719,8,11,42,65
Module_10720,4,2,15,20
Module_15794,0,5,4,2
Module_10721,4,16,16,14
Module_10722,6,9,18,18
Module_15795,7,5,21,34
Module_15796,63,84,93,109
Module_32152,8,4,18,14
Module_10723,2,6,9,19
Module_32153,8,6,6,3
Module_19349,26,16,27,32
Module_19350,9,6,16,20
Module_19351,6,2,8,8
Module_32154,6,6,14,20
Module_8487,2,3,12,14
Module_25848,9,16,6,4
Module_19352,6,4,15,15
Module_32155,6,11,14,17
Module_19353,31,18,19,24
Module_12018,10,7,0,2
Module_13710,4,7,12,12
Module_32156,6,10,6,11
Module_19354,4,11,2,4
Module_32157,9,8,10,4
Module_13711,13,8,5,8
Module_12019,8,10,2,6
Module_25849,6,5,15,19
Module_39440,6,8,2,5
Module_25850,6,6,15,20
Module_19355,36,15,28,24
Module_32158,3,10,0,5
Module_8488,20,34,35,29
Module_32159,17,12,30,48
Module_19356,7,10,11,23
Module_19357,26,23,17,14
Module_32160,2,8,12,14
Module_12020,2,6,6,2
Module_13712,16,4,24,21
Module_39441,7,0,15,14
Module_12021,10,8,14,19
Module_13713,2,10,3,9
Module_25851,4,6,2,0
Module_13714,12,9,4,12
Module_28103,4,9,16,35
Module_15797,78,77,88,87
Module_13715,10,13,15,6
Module_32161,6,8,14,10
Module_32162,10,24,13,22
Module_28104,1,12,7,13
Module_32163,18,27,23,25
Module_28105,2,14,12,14
Module_32164,22,29,28,26
Module_25852,39,41,22,26
Module_32165,19,21,26,38
Module_25853,42,43,28,30
Module_32166,21,16,27,48
Module_25854,44,48,33,35
Module_32167,19,13,24,49
Module_25855,44,56,41,55
Module_13716,4,8,17,12
Module_25856,29,26,21,39
Module_25857,11,6,2,1
Module_19358,47,55,35,60
Module_32168,8,13,13,18
Module_15798,26,27,37,38
Module_13717,20,14,22,15
Module_15799,62,91,84,95
Module_13718,4,12,27,12
Module_36154,16,2,28,30
Module_15800,32,51,22,13
Module_36155,17,8,24,19
Module_15801,23,46,21,12
Module_36156,18,9,25,20
Module_36157,12,31,39,40
Module_36158,26,22,98,84
Module_36159,0,7,2,6
Module_36160,4,8,10,10
Module_32169,22,31,14,19
Module_13719,6,18,11,22
Module_12022,10,12,4,3
Module_12023,9,6,6,10
Module_39442,12,7,8,13
Module_32170,4,8,9,11
Module_28106,0,4,6,5
Module_36161,27,51,42,48
Module_36162,13,4,12,16
Module_36163,10,6,6,8
Module_19359,0,7,18,32
Module_28107,0,0,9,10
Module_36164,5,12,3,4
Module_36165,2,2,6,12
Module_13720,8,13,20,24
Module_32171,9,16,19,15
Module_19360,14,14,20,22
Module_19361,75,97,91,79
Module_32172,4,6,16,12
Module_39443,14,17,18,32
Module_36166,2,4,7,3
Module_36167,19,13,36,26
Module_8489,16,16,6,10
Module_36168,1,3,2,5
Module_28108,0,5,12,11
Module_36169,36,36,19,27
Module_36170,12,9,14,11
Module_8490,9,11,16,25
Module_8491,8,30,16,10
Module_19362,0,10,4,6
Module_19363,3,4,4,6
Module_23248,2,0,23,14
Module_32173,10,4,15,6
Module_32174,10,2,0,3
Module_8492,0,0,16,25
Module_23249,8,19,3,7
Module_32175,10,8,10,20
Module_8493,10,10,13,3
Module_28109,95,91,108,79
Module_8494,8,13,7,6
Module_36171,24,12,32,36
Module_32176,0,0,2,6
Module_17089,53,66,95,122
Module_32177,4,4,10,19
Module_1532,19,31,37,75
Module_17090,2,8,40,43
Module_1533,15,29,31,67
Module_13721,14,10,14,29
Module_23250,4,14,13,14
Module_23251,10,19,47,25
Module_23252,10,8,43,49
Module_28110,2,2,17,21
Module_28111,2,8,13,17
Module_36172,4,12,24,22
Module_13722,7,4,18,9
Module_13723,11,12,25,27
Module_36173,14,4,18,17
Module_23253,6,2,1,8
Module_17091,14,10,32,30
Module_28112,16,15,9,17
Module_1534,21,26,16,15
Module_36174,6,8,7,2
Module_13724,4,16,15,19
Module_1535,4,2,14,19
Module_28113,14,16,13,8
Module_13725,40,42,40,52
Module_23254,5,6,23,14
Module_1536,4,2,2,5
Module_1537,37,41,59,41
Module_19364,8,18,6,2
Module_39444,6,6,0,4
Module_36175,8,14,22,16
Module_36176,2,8,3,6
Module_1538,10,10,4,10
Module_12024,5,3,8,20
Module_1539,22,26,47,56
Module_28114,6,3,6,10
Module_10724,2,4,2,6
Module_13726,15,40,42,30
Module_8495,46,61,80,61
Module_12025,67,79,55,80
Module_8496,38,16,41,34
Module_8497,57,29,44,71
Module_8498,51,36,61,58
Module_1540,5,6,2,12
Module_39445,4,1,2,0
Module_1541,0,2,20,8
Module_1542,16,19,29,27
Module_17092,10,4,39,38
Module_6259,24,23,32,34
Module_28115,4,6,10,2
Module_17093,6,8,15,8
Module_17094,2,4,44,45
Module_19365,6,10,7,6
Module_32178,0,2,4,13
Module_36177,8,16,9,7
Module_17095,18,34,34,56
Module_36178,39,52,50,44
Module_6260,88,125,112,101
Module_13727,7,12,16,21
Module_6261,8,2,10,5
Module_28116,2,12,4,2
Module_6262,10,14,2,2
Module_8499,13,34,24,16
Module_8500,1,6,15,8
Module_6263,22,20,57,49
Module_6264,28,37,34,23
Module_28117,6,17,22,26
Module_8501,10,10,10,4
Module_25858,23,13,25,26
Module_39446,3,4,0,2
Module_36179,6,6,0,2
Module_8502,4,6,10,6
Module_8503,4,2,4,9
Module_36180,4,14,13,23
Module_25859,50,82,61,58
Module_6265,10,16,10,18
Module_25860,50,90,67,63
Module_6266,10,18,10,17
Module_25861,54,88,63,62
Module_6267,10,18,10,18
Module_13728,2,4,13,12
Module_36181,0,3,6,15
Module_6268,38,27,28,48
Module_8504,6,7,11,8
Module_13729,24,34,29,19
Module_32179,2,0,10,12
Module_19366,8,16,0,5
Module_13730,28,30,26,24
Module_13731,2,6,4,4
Module_6269,9,14,20,18
Module_13732,6,3,4,10
Module_13733,10,10,9,10
Module_25862,2,10,16,33
Module_13734,8,10,32,34
Module_19367,24,36,30,29
Module_13735,6,12,30,30
Module_8505,10,12,14,20
Module_1543,36,12,2,4
Module_36182,18,2,14,14
Module_8506,6,8,7,19
Module_8507,5,4,6,10
Module_8508,2,8,12,6
Module_25863,62,86,76,69
Module_25864,10,6,6,3
Module_12026,111,151,145,147
Module_13736,21,32,49,47
Module_39447,6,4,10,8
Module_39448,0,1,2,4
Module_25865,2,6,6,6
Module_25866,12,4,12,18
Module_6270,6,8,16,18
Module_25867,10,10,45,58
Module_23255,23,48,15,12
Module_25868,28,26,18,11
Module_23256,25,53,20,15
Module_25869,26,29,12,12
Module_23257,22,29,15,6
Module_25870,12,20,9,7
Module_12027,2,14,2,6
Module_39449,14,5,8,10
Module_25871,39,22,30,40
Module_36183,6,14,27,35
Module_12028,53,45,58,49
Module_13737,9,5,27,20
Module_23258,2,12,13,4
Module_6271,36,46,26,45
Module_23259,15,24,30,36
Module_6272,61,82,46,45
Module_23260,33,29,43,70
Module_25872,2,2,8,12
Module_25873,10,8,0,10
Module_6273,33,25,28,26
Module_36184,12,10,7,22
Module_6274,12,11,5,2
Module_15802,6,8,24,32
Module_6275,36,54,52,24
Module_23261,50,76,54,73
Module_23262,10,9,26,21
Module_23263,0,6,8,5
Module_6276,58,53,35,51
Module_39450,12,18,8,8
Module_23264,2,4,6,4
Module_6277,28,40,12,2
Module_10725,19,36,25,44
Module_6278,28,39,13,2
Module_10726,46,57,70,74
Module_1544,2,1,16,18
Module_10727,10,17,25,16
Module_10728,24,17,34,20
Module_10729,48,50,120,87
Module_28118,7,6,4,4
Module_6279,86,85,72,115
Module_23265,51,54,100,59
Module_23266,18,23,28,23
Module_28119,2,2,4,2
Module_10730,17,13,13,14
Module_10731,32,65,60,56
Module_10732,19,30,9,22
Module_28120,22,8,29,10
Module_1545,8,6,27,18
Module_10733,37,22,17,25
Module_10734,4,2,20,23
Module_6280,55,74,49,40
Module_10735,39,45,84,80
Module_28121,2,4,8,14
Module_13738,23,19,20,30
Module_6281,20,26,29,10
Module_15803,16,12,26,23
Module_13739,4,4,4,15
Module_28122,9,8,15,17
Module_13740,7,10,7,14
Module_6282,8,2,14,15
Module_13741,2,0,16,18
Module_1546,5,4,20,17
Module_6283,8,20,8,16
Module_10736,10,2,14,14
Module_6284,8,18,7,13
Module_6285,4,0,8,6
Module_10737,72,85,67,95
Module_10738,15,34,72,85
Module_23267,20,36,49,89
Module_6286,6,6,8,7
Module_13742,88,133,108,130
Module_13743,88,123,105,141
Module_6287,4,8,8,7
Module_19368,39,43,37,42
Module_17096,6,4,14,35
Module_19369,119,92,101,122
Module_36185,10,7,18,26
Module_19370,70,74,82,91
Module_36186,11,5,18,26
Module_19371,70,74,81,87
Module_36187,12,7,18,26
Module_19372,79,74,77,88
Module_36188,10,8,20,25
Module_19373,128,131,143,119
Module_6288,0,4,12,7
Module_39451,3,8,6,4
Module_17097,12,14,38,53
Module_36189,29,18,51,47
Module_39452,10,26,10,4
Module_10739,9,19,31,44
Module_28123,13,12,22,13
Module_17098,2,7,18,11
Module_8509,10,25,31,29
Module_15804,3,6,6,9
Module_8510,20,16,11,15
Module_8511,12,5,12,7
Module_6289,85,89,80,86
Module_15805,13,11,41,38
Module_6290,107,145,147,160
Module_15806,14,14,40,39
Module_6291,110,154,160,173
Module_28124,18,27,58,44
Module_6292,33,24,37,43
Module_23268,4,4,7,3
Module_6293,65,116,55,61
Module_23269,20,12,15,16
Module_6294,26,68,30,33
Module_23270,18,9,16,16
Module_6295,20,64,26,31
Module_23271,17,8,11,18
Module_6296,63,107,89,89
Module_23272,14,12,9,10
Module_6297,33,36,41,37
Module_23273,43,33,28,22
Module_15807,0,1,14,13
Module_8512,6,0,8,5
Module_15808,2,4,10,4
Module_8513,7,7,10,10
Module_23274,32,39,53,48
Module_15809,6,4,12,14
Module_6298,14,36,32,43
Module_15810,5,2,53,64
Module_15811,35,60,32,86
Module_15812,2,8,45,32
Module_13744,60,64,96,75
Module_23275,4,13,50,42
Module_13745,20,26,28,12
Module_23276,2,11,52,44
Module_13746,24,24,29,18
Module_23277,9,10,18,40
Module_8514,10,14,14,17
Module_23278,39,46,49,38
Module_23279,6,6,4,5
Module_8515,129,135,149,157
Module_8516,25,24,27,22
Module_8517,54,58,34,26
Module_8518,44,41,84,62
Module_8519,28,29,43,41
Module_13747,3,14,20,27
Module_8520,29,30,44,38
Module_13748,10,18,29,27
Module_13749,48,46,42,36
Module_13750,15,22,15,29
Module_13751,31,50,45,42
Module_6299,4,4,5,5
Module_8521,20,25,23,23
Module_8522,51,67,29,32
Module_8523,50,53,26,32
Module_6300,6,6,18,22
Module_17099,26,42,30,43
Module_6301,5,4,15,15
Module_17100,26,36,30,37
Module_25874,0,0,4,4
Module_17101,6,2,2,7
Module_17102,8,12,14,0
Module_17103,3,6,6,6
Module_8524,2,0,13,22
Module_23280,1,4,24,9
Module_13752,5,15,24,25
Module_25875,14,19,10,15
Module_6302,12,6,15,30
Module_6303,0,4,10,13
Module_8525,5,5,25,16
Module_6304,17,26,28,52
Module_8526,1,4,21,12
Module_6305,47,54,26,23
Module_17104,10,2,16,20
Module_13753,8,9,19,18
Module_13754,59,84,90,105
Module_17105,23,24,18,20
Module_17106,39,36,27,21
Module_25876,2,4,0,5
Module_17107,5,11,16,6
Module_17108,16,12,32,23
Module_17109,6,8,12,4
Module_12029,78,110,114,122
Module_15813,27,12,18,34
Module_12030,54,77,78,85
Module_15814,27,12,17,32
Module_8527,18,25,40,27
Module_8528,6,9,43,44
Module_8529,6,6,6,9
Module_12031,2,2,18,28
Module_8530,29,30,38,45
Module_39453,12,15,22,24
Module_8531,18,38,13,19
Module_8532,27,18,18,20
Module_8533,20,32,24,31
Module_8534,38,27,10,10
Module_8535,35,25,30,37
Module_8536,41,73,57,73
Module_39454,14,4,19,22
Module_13755,31,24,28,27
Module_39455,8,4,16,17
Module_13756,34,26,34,32
Module_12032,10,6,20,30
Module_8537,128,134,156,155
Module_15815,8,10,18,12
Module_32180,10,15,8,0
Module_25877,15,20,4,4
Module_12033,28,8,14,20
Module_13757,15,19,43,27
Module_12034,17,7,28,17
Module_13758,7,10,12,17
Module_12035,12,14,32,21
Module_13759,2,6,26,28
Module_13760,12,18,27,24
Module_39456,4,12,8,6
Module_25878,8,7,15,3
Module_12036,45,59,23,40
Module_12037,25,16,48,56
Module_13761,16,28,32,48
Module_19374,40,30,24,18
Module_13762,16,28,32,47
Module_19375,40,30,24,17
Module_13763,17,29,32,47
Module_19376,74,66,61,60
Module_29640,23,32,3,8
Module_39457,0,0,8,11
Module_13764,9,12,23,14
Module_15816,0,2,7,4
Module_28125,9,10,34,38
Module_28126,12,6,10,20
Module_25879,85,94,110,119
Module_28127,0,4,12,12
Module_10740,2,0,3,14
Module_10741,4,2,5,22
Module_29641,5,3,12,4
Module_32181,0,4,6,7
Module_15817,6,19,7,4
Module_28128,79,59,92,115
Module_13765,0,2,1,7
Module_15818,3,7,17,13
Module_19377,0,10,10,2
Module_13766,24,23,33,34
Module_29642,6,18,28,11
Module_13767,4,4,10,12
Module_13768,47,63,20,18
Module_13769,52,82,102,105
Module_19378,15,13,18,10
Module_25880,22,25,6,14
Module_13770,3,5,4,2
Module_13771,28,15,34,54
Module_19379,10,11,18,24
Module_13772,25,21,27,32
Module_10742,9,8,34,30
Module_13773,23,33,25,34
Module_10743,10,8,40,31
Module_13774,17,31,19,29
Module_13775,37,60,63,75
Module_32182,2,0,14,22
Module_10744,2,4,14,2
Module_13776,8,10,16,14
Module_28129,21,18,27,22
Module_8538,11,11,9,11
Module_13777,16,14,10,9
Module_8539,3,12,25,25
Module_13778,14,12,8,8
Module_8540,4,10,24,24
Module_10745,2,2,20,12
Module_39458,2,2,8,2
Module_8541,25,30,55,61
Module_13779,26,18,22,35
Module_8542,51,62,82,55
Module_8543,142,160,185,271
Module_8544,38,34,72,51
Module_29643,20,17,31,27
Module_13780,62,40,44,22
Module_8545,6,11,2,2
Module_36190,31,21,36,22
Module_13781,12,14,8,26
Module_36191,4,4,6,8
Module_15819,106,112,81,90
Module_15820,10,10,14,14
Module_15821,6,6,10,11
Module_15822,12,23,18,25
Module_19380,20,18,12,24
Module_32183,4,18,4,13
Module_29644,1,2,19,34
Module_8546,4,4,5,15
Module_15823,20,20,14,16
Module_29645,8,12,10,19
Module_25881,16,8,23,31
Module_36192,0,2,6,8
Module_15824,36,38,6,8
Module_25882,12,12,33,20
Module_39459,9,22,15,21
Module_25883,5,10,10,8
Module_25884,24,29,17,10
Module_25885,6,10,12,18
Module_8547,6,6,15,16
Module_25886,6,7,7,15
Module_25887,11,12,4,7
Module_25888,38,68,37,33
Module_25889,13,6,27,55
Module_8548,11,8,26,12
Module_25890,18,16,24,17
Module_8549,17,5,13,22
Module_25891,11,8,16,13
Module_8550,27,22,17,21
Module_8551,9,10,17,42
Module_25892,12,12,32,33
Module_25893,30,57,39,28
Module_8552,14,11,12,17
Module_25894,9,11,22,23
Module_25895,4,9,6,7
Module_25896,0,2,18,24
Module_13782,73,73,90,105
Module_25897,8,5,23,25
Module_8553,12,11,34,21
Module_25898,12,14,25,21
Module_12038,4,14,14,5
Module_25899,10,7,28,22
Module_8554,21,38,20,19
Module_25900,12,19,48,31
Module_28130,36,40,34,34
Module_25901,42,48,26,32
Module_12039,8,10,30,34
Module_12040,6,6,17,16
Module_13783,5,3,16,4
Module_13784,5,4,8,12
Module_28131,22,27,27,11
Module_13785,84,94,105,123
Module_13786,20,14,24,34
Module_13787,2,6,10,10
Module_12041,0,4,8,10
Module_13788,2,6,16,21
Module_4329,4,9,12,10
Module_4330,6,1,12,6
Module_15825,22,33,41,36
Module_13789,4,9,23,25
Module_8555,31,38,45,23
Module_13790,19,39,25,34
Module_8556,7,17,37,31
Module_8557,10,20,16,20
Module_13791,8,2,12,13
Module_13792,13,24,15,13
Module_8558,14,23,23,32
Module_8559,23,16,27,31
Module_13793,8,12,18,17
Module_8560,18,34,38,39
Module_25902,20,14,25,27
Module_25903,40,50,50,52
Module_19381,28,41,46,56
Module_13794,14,12,14,10
Module_25904,20,36,37,33
Module_15826,48,74,69,85
Module_19382,7,7,6,2
Module_15827,19,31,58,51
Module_15828,16,41,17,28
Module_15829,33,55,53,96
Module_15830,12,9,48,41
Module_15831,4,4,18,6
Module_8561,0,6,26,25
Module_8562,4,4,56,47
Module_8563,22,23,15,13
Module_19383,15,9,11,0
Module_8564,4,9,29,30
Module_25905,2,9,20,13
Module_8565,4,4,23,14
Module_8566,35,35,29,29
Module_15832,18,17,25,22
Module_13795,12,11,4,12
Module_8567,20,37,36,37
Module_13796,6,15,5,8
Module_8568,18,41,33,42
Module_15833,2,11,23,23
Module_25906,0,3,1,5
Module_8569,51,73,90,67
Module_20116,0,0,3,2
Module_8570,30,32,22,51
Module_8571,6,6,16,22
Module_13797,8,2,10,12
Module_13798,42,86,74,80
Module_13799,12,14,8,6
Module_25907,2,2,10,6
Module_20117,0,7,4,5
Module_20118,3,9,5,4
Module_25908,2,4,13,8
Module_8572,9,16,30,31
