Module,6hrs.H3K27ac_REPLICANT.1,6hrs.H3K27ac_REPLICANT.2,24hrs.H3K27ac_REPLICANT.1,24hrs.H3K27ac_REPLICANT.2
Module_4597,19,29,26,41
Module_39629,7,11,12,23
Module_37622,8,10,6,13
Module_14063,63,128,76,140
Module_34335,7,13,13,12
Module_4598,22,33,28,36
Module_4599,18,25,5,15
Module_4600,52,56,35,53
Module_37623,19,21,21,26
Module_28192,2,10,10,13
Module_34336,19,12,8,16
Module_29800,76,112,70,155
Module_4601,18,31,26,44
Module_34337,14,11,10,23
Module_34338,19,20,25,51
Module_29801,9,27,17,27
Module_11029,25,30,28,49
Module_4602,59,76,49,76
Module_11030,17,21,19,33
Module_4603,57,84,46,93
Module_4604,40,66,39,83
Module_4605,81,118,73,97
Module_28193,3,3,4,4
Module_11031,2,7,5,10
Module_12413,26,22,40,55
Module_11032,30,29,29,43
Module_11033,29,36,10,23
Module_12414,34,42,32,47
Module_11034,29,32,13,41
Module_37624,13,25,11,16
Module_12415,75,115,54,127
Module_12416,19,29,28,46
Module_11035,11,19,12,20
Module_4606,49,77,49,111
Module_8683,15,22,19,21
Module_11036,18,39,29,41
Module_4607,3,13,8,11
Module_37625,11,14,8,13
Module_11037,7,8,9,16
Module_8684,8,12,9,9
Module_11038,3,5,7,14
Module_11039,11,15,11,15
Module_11040,11,5,29,33
Module_37626,9,13,13,8
Module_4608,20,23,15,14
Module_29802,44,49,39,53
Module_20392,47,89,76,150
Module_34339,67,88,42,87
Module_29803,22,23,20,32
Module_34340,26,36,35,59
Module_34341,14,19,25,48
Module_34342,45,48,48,80
Module_37627,19,16,8,20
Module_29804,36,29,21,35
Module_34343,24,19,22,23
Module_34344,13,24,33,51
Module_8685,8,11,17,17
Module_34345,23,31,41,61
Module_37628,57,78,51,76
Module_8686,14,16,16,25
Module_20393,18,21,20,39
Module_34346,21,31,42,72
Module_34347,33,49,46,85
Module_8687,5,4,3,5
Module_28194,9,18,9,14
Module_36353,6,5,15,10
Module_34348,13,26,25,37
Module_37629,9,9,8,4
Module_34349,14,14,21,18
Module_34350,31,41,38,88
Module_8688,2,5,10,9
Module_12417,15,33,16,29
Module_28195,3,8,3,5
Module_12418,37,74,37,74
Module_11041,10,8,11,16
Module_36354,11,15,9,17
Module_8689,26,33,21,38
Module_36355,6,9,10,15
Module_8690,19,17,16,32
Module_8691,5,2,4,6
Module_37630,17,24,19,27
Module_11042,15,25,39,53
Module_34351,42,65,75,110
Module_11043,19,32,22,49
Module_37631,9,13,5,8
Module_34352,29,32,45,86
Module_36356,42,66,46,86
Module_34353,29,38,37,69
Module_29805,8,5,5,9
Module_29806,15,16,10,12
Module_20394,3,5,1,7
Module_11044,8,9,24,25
Module_34354,17,25,11,37
Module_34355,17,26,23,40
Module_32254,14,13,17,20
Module_34356,25,44,41,79
Module_32255,12,18,5,10
Module_36357,12,17,11,15
Module_36358,6,10,5,16
Module_32256,32,62,32,67
Module_12419,25,42,19,26
Module_32257,11,36,33,37
Module_12420,68,95,55,88
Module_32258,11,26,24,26
Module_32259,15,13,13,16
Module_34357,13,17,19,24
Module_11045,34,45,57,71
Module_8692,10,17,21,25
Module_34358,21,34,20,33
Module_16238,14,24,22,41
Module_34359,20,37,23,48
Module_36359,8,12,5,6
Module_32260,25,33,19,31
Module_34360,31,38,32,46
Module_26095,3,3,8,7
Module_34361,28,50,34,59
Module_34362,4,11,12,19
Module_12421,57,107,65,137
Module_32261,3,7,6,8
Module_32262,5,11,15,19
Module_34363,28,22,21,41
Module_32263,8,11,12,24
Module_6910,26,43,22,50
Module_11046,27,20,36,43
Module_6911,49,79,53,100
Module_34364,25,41,41,61
Module_6912,42,77,47,106
Module_34365,26,46,50,74
Module_8693,6,9,6,14
Module_34366,40,70,63,90
Module_12422,7,23,16,19
Module_16239,38,74,56,107
Module_26096,26,54,36,64
Module_20395,1,4,7,14
Module_32264,35,40,21,29
Module_32265,11,12,4,8
Module_12423,14,17,18,18
Module_4609,11,10,24,25
Module_32266,9,11,12,17
Module_32267,34,51,33,55
Module_20396,6,9,11,13
Module_34367,27,37,22,36
Module_34368,24,13,19,26
Module_32268,15,18,14,17
Module_34369,20,19,9,27
Module_11047,9,10,8,22
Module_34370,34,73,47,66
Module_32269,10,14,12,18
Module_16240,11,1,5,11
Module_29807,9,11,16,26
Module_16241,8,10,4,13
Module_8694,14,23,21,29
Module_34371,41,56,39,72
Module_34372,19,22,20,26
Module_8695,15,21,18,31
Module_11048,14,8,10,13
Module_8696,27,32,38,52
Module_12424,11,29,18,46
Module_10031,16,21,11,28
Module_32270,14,11,19,22
Module_34373,10,9,28,22
Module_11049,8,7,7,9
Module_10032,8,12,12,22
Module_32271,12,29,32,51
Module_12425,37,43,33,61
Module_34374,24,26,38,65
Module_34375,9,12,15,28
Module_10033,37,68,38,57
Module_1702,2,6,9,8
Module_37632,23,26,14,27
Module_32272,40,46,54,96
Module_29808,13,11,11,15
Module_1703,9,8,6,9
Module_1704,18,37,33,49
Module_32273,22,25,27,34
Module_32274,14,13,15,29
Module_26097,48,46,11,26
Module_26098,37,56,26,27
Module_26099,24,36,18,26
Module_26100,53,61,26,47
Module_1705,6,13,12,13
Module_11050,69,92,77,139
Module_10034,5,6,6,10
Module_16242,7,5,5,14
Module_29809,27,60,38,68
Module_12426,12,15,5,16
Module_11051,6,10,13,25
Module_29810,47,61,45,74
Module_29811,57,57,40,68
Module_16243,11,9,15,16
Module_16244,11,15,21,39
Module_8697,11,13,17,24
Module_8698,12,17,25,50
Module_12427,24,49,21,42
Module_11052,8,3,9,9
Module_12428,10,4,10,13
Module_16245,33,41,40,64
Module_12429,9,4,8,13
Module_29812,12,10,15,14
Module_16246,24,26,12,31
Module_16247,21,37,37,41
Module_36360,21,13,14,33
Module_16248,9,9,13,23
Module_36361,25,32,23,41
Module_16249,10,7,18,20
Module_29813,3,7,9,19
Module_12430,62,78,62,104
Module_16250,6,17,18,35
Module_1706,21,24,32,36
Module_34376,12,12,22,27
Module_6913,31,52,36,56
Module_6914,18,32,24,27
Module_10035,16,16,14,25
Module_16251,14,15,23,23
Module_16252,21,27,36,64
Module_6915,36,59,34,66
Module_16253,23,21,29,36
Module_16254,12,11,11,12
Module_32275,1,6,9,10
Module_11053,12,19,13,31
Module_1707,5,14,8,7
Module_36362,8,13,14,21
Module_32276,11,10,10,16
Module_10036,9,2,8,14
Module_39630,2,4,1,3
Module_16255,11,15,15,24
Module_12431,23,30,23,35
Module_16256,13,16,19,32
Module_8699,16,24,16,33
Module_39631,6,6,4,9
Module_10037,19,25,18,49
Module_32277,21,16,13,17
Module_16257,18,16,24,32
Module_12432,9,14,13,34
Module_16258,25,43,26,56
Module_1708,13,7,6,15
Module_12433,11,13,11,8
Module_36363,8,18,12,28
Module_1709,4,6,5,2
Module_16259,21,30,30,25
Module_29814,28,57,22,48
Module_16260,46,72,45,97
Module_29815,4,18,10,12
Module_29816,13,11,12,12
Module_16261,24,21,25,28
Module_16262,14,17,34,35
Module_16263,39,45,56,83
Module_16264,31,62,66,104
Module_39632,2,3,6,12
Module_16265,14,20,23,39
Module_32278,6,3,7,3
Module_16266,12,15,19,28
Module_26101,5,17,8,20
Module_39633,10,3,6,8
Module_34377,9,8,5,10
Module_16267,27,61,37,68
Module_32279,65,103,66,130
Module_16268,50,45,45,65
Module_32280,55,109,75,125
Module_16269,52,51,52,72
Module_32281,6,15,10,17
Module_16270,19,33,36,49
Module_29817,5,2,8,1
Module_36364,18,36,29,29
Module_36365,27,48,25,47
Module_32282,7,8,8,16
Module_36366,54,90,57,84
Module_32283,4,9,6,15
Module_12434,9,8,3,7
Module_12435,5,7,13,18
Module_16271,28,48,30,58
Module_8700,33,33,21,35
Module_16272,23,30,21,43
Module_8701,38,39,22,44
Module_16273,38,38,31,58
Module_16274,32,48,24,70
Module_16275,18,12,12,17
Module_8702,37,35,32,57
Module_8703,22,16,22,31
Module_16276,18,23,23,56
Module_16277,12,20,21,41
Module_16278,30,40,50,70
Module_16279,37,41,43,63
Module_16280,37,26,52,56
Module_16281,54,75,66,91
Module_29818,22,31,22,52
Module_10038,17,24,13,31
Module_16282,8,14,12,17
Module_16283,12,12,13,15
Module_16284,16,20,34,44
Module_29819,15,17,26,27
Module_10039,12,17,21,30
Module_8704,18,18,31,35
Module_12436,11,11,20,16
Module_8705,16,21,17,28
Module_8706,13,16,22,34
Module_8707,43,91,66,166
Module_8708,27,34,40,98
Module_8709,20,23,27,29
Module_12437,16,22,22,22
Module_8710,8,6,9,15
Module_8711,3,6,10,9
Module_28196,6,13,6,25
Module_12438,13,21,29,35
Module_11054,5,5,6,16
Module_8712,7,11,9,13
Module_10040,14,18,16,17
Module_6916,7,10,8,19
Module_8713,89,122,69,127
Module_6917,13,16,16,20
Module_32284,4,3,5,5
Module_10041,7,5,8,10
Module_6918,14,18,23,21
Module_8714,15,16,26,20
Module_8715,25,29,27,38
Module_28197,4,11,8,12
Module_6919,8,11,12,18
Module_6920,16,25,30,54
Module_1710,7,7,8,14
Module_6921,21,24,22,44
Module_6922,19,22,16,24
Module_1711,15,12,17,18
Module_1712,5,8,7,8
Module_1713,8,11,10,8
Module_6923,10,5,12,11
Module_11055,19,29,32,57
Module_1714,4,9,6,8
Module_6924,4,5,7,10
Module_1715,3,7,4,10
Module_4610,35,49,44,74
Module_11056,37,44,48,55
Module_11057,18,33,12,12
Module_4611,55,138,105,192
Module_11058,4,4,8,10
Module_11059,14,7,11,17
Module_11060,16,30,21,43
Module_12439,7,7,8,8
Module_12440,9,12,10,8
Module_12441,32,23,38,56
Module_28198,30,46,21,52
Module_12442,10,13,22,26
Module_28199,16,47,30,47
Module_12443,10,17,21,27
Module_28200,14,43,25,38
Module_12444,10,15,14,22
Module_28201,15,39,24,35
Module_12445,9,16,17,23
Module_12446,8,12,10,18
Module_28202,20,33,25,22
Module_12447,13,16,16,23
Module_28203,18,29,23,22
Module_12448,18,28,29,42
Module_12449,16,17,12,20
Module_12450,46,69,47,114
Module_4612,8,15,8,7
Module_4613,15,12,15,20
Module_8716,10,15,10,29
Module_17236,6,5,10,16
Module_26102,27,44,16,33
Module_8717,7,3,10,11
Module_16285,10,11,28,31
Module_17237,8,6,9,18
Module_8718,5,6,6,9
Module_17238,3,8,8,8
Module_17239,15,10,13,31
Module_17240,18,19,22,28
Module_17241,24,34,19,40
Module_17242,31,31,30,63
Module_17243,52,119,90,132
Module_17244,16,22,14,22
Module_17245,12,12,11,27
Module_6925,13,20,15,46
Module_6926,5,16,9,17
Module_6927,8,19,20,18
Module_16286,11,34,22,34
Module_6928,9,7,11,14
Module_6929,6,8,13,16
Module_6930,9,15,14,21
Module_17246,7,14,25,23
Module_6931,13,7,12,17
Module_28204,12,25,9,18
Module_4614,12,6,18,11
Module_17247,9,5,16,12
Module_6932,11,20,40,32
Module_16287,6,9,8,8
Module_4615,7,6,13,22
Module_28205,12,18,18,19
Module_28206,12,7,8,9
Module_6933,18,21,29,45
Module_17248,4,9,6,17
Module_4616,11,15,14,18
Module_6934,19,41,28,51
Module_4617,40,47,45,62
Module_28207,20,30,16,49
Module_4618,26,27,29,35
Module_16288,32,51,31,50
Module_6935,14,7,32,31
Module_6936,23,27,31,55
Module_6937,11,11,26,30
Module_6938,39,42,38,59
Module_16289,8,13,15,30
Module_16290,25,26,29,36
Module_6939,14,17,13,25
Module_16291,10,16,26,30
Module_28208,5,5,5,12
Module_16292,13,23,42,58
Module_28209,5,5,4,9
Module_16293,32,22,28,41
Module_28210,17,18,25,26
Module_28211,11,18,19,29
Module_8719,14,16,12,21
Module_17249,17,21,10,21
Module_4619,19,21,21,29
Module_16294,15,12,19,29
Module_4620,9,11,9,12
Module_16295,12,20,20,34
Module_16296,10,13,21,32
Module_16297,18,36,24,48
Module_16298,7,8,14,18
Module_16299,5,10,10,11
Module_16300,32,52,18,28
Module_4621,27,35,36,35
Module_4622,9,15,19,28
Module_4623,17,20,30,29
Module_4624,49,87,62,131
Module_39634,6,7,8,8
Module_16301,1,3,5,7
Module_4625,9,9,13,14
Module_29820,3,6,7,12
Module_29821,8,11,18,13
Module_26103,11,19,20,22
Module_29822,15,29,15,32
Module_26104,6,9,6,14
Module_16302,4,13,12,23
Module_16303,4,3,8,11
Module_26105,17,20,15,31
Module_8720,5,16,18,20
Module_16304,26,40,47,63
Module_26106,8,14,5,8
Module_37633,16,37,14,28
Module_37634,12,28,22,23
Module_16305,20,32,30,40
Module_37635,38,38,33,74
Module_28212,5,4,11,19
Module_28213,10,15,6,20
Module_6940,42,64,42,97
Module_26107,12,17,5,15
Module_17250,7,15,13,22
Module_17251,5,10,9,7
Module_37636,10,12,19,17
Module_17252,5,11,9,6
Module_37637,14,15,21,20
Module_17253,25,36,27,35
Module_4626,5,5,10,14
Module_28214,16,27,25,40
Module_8721,21,27,28,32
Module_4627,13,22,12,35
Module_8722,29,31,26,44
Module_17254,12,20,17,37
Module_17255,36,47,31,72
Module_4628,13,25,20,35
Module_4629,11,13,10,17
Module_34378,41,76,43,75
Module_17256,9,9,7,12
Module_6941,15,22,11,21
Module_6942,23,26,11,19
Module_4630,8,8,3,16
Module_8723,12,13,15,11
Module_6943,55,84,55,96
Module_34379,12,21,15,27
Module_17257,9,7,12,18
Module_6944,9,15,5,18
Module_11061,14,20,13,32
Module_12451,48,64,49,95
Module_17258,17,12,15,35
Module_28215,4,25,20,50
Module_11062,12,22,19,33
Module_11063,13,23,18,30
Module_14064,8,23,8,18
Module_14065,6,10,8,16
Module_11064,10,9,20,31
Module_11065,10,8,5,8
Module_14066,4,5,10,16
Module_14067,65,104,87,123
Module_14068,6,10,9,6
Module_6945,37,64,38,53
Module_8724,13,13,15,19
Module_8725,14,19,12,23
Module_17259,7,14,10,20
Module_14069,7,5,4,19
Module_8726,35,56,46,74
Module_8727,17,14,15,16
Module_8728,8,10,10,10
Module_11066,13,15,24,22
Module_6946,6,12,9,21
Module_28216,34,32,44,69
Module_8729,14,15,15,21
Module_39635,14,20,15,11
Module_1716,3,2,4,7
Module_34380,16,12,6,12
Module_1717,6,12,8,15
Module_12452,16,36,25,63
Module_12453,10,14,21,17
Module_34381,39,67,35,83
Module_12454,18,18,25,42
Module_34382,9,9,11,11
Module_1718,32,50,42,73
Module_28217,6,7,4,6
Module_39636,6,18,15,17
Module_28218,5,8,4,24
Module_28219,7,11,10,15
Module_34383,29,35,25,51
Module_28220,10,11,11,19
Module_28221,11,15,12,14
Module_6947,7,12,10,8
Module_28222,4,8,8,6
Module_12455,17,19,17,38
Module_17260,13,11,19,28
Module_28223,12,12,12,15
Module_28224,32,50,22,50
Module_1719,4,6,20,18
Module_11067,63,68,64,102
Module_17261,12,24,16,36
Module_12456,8,11,16,24
Module_28225,15,34,24,36
Module_28226,15,21,22,25
Module_11068,20,39,32,45
Module_39637,4,5,3,8
Module_34384,4,5,6,3
Module_17262,9,8,22,26
Module_34385,2,3,3,4
Module_12457,17,11,17,19
Module_11069,28,45,38,45
Module_11070,28,41,22,34
Module_34386,24,31,32,59
Module_11071,11,32,9,34
Module_17263,10,10,12,17
Module_17264,4,9,18,10
Module_10042,7,7,3,7
Module_10043,20,19,23,53
Module_10044,7,9,12,11
Module_8730,7,3,7,8
Module_34387,3,3,4,7
Module_11072,24,31,34,60
Module_11073,32,66,32,58
Module_11074,62,99,90,172
Module_11075,44,86,68,107
Module_11076,100,136,120,172
Module_11077,33,48,27,55
Module_37638,25,43,31,61
Module_11078,12,10,19,15
Module_11079,25,25,22,34
Module_11080,27,26,17,37
Module_11081,15,17,28,25
Module_34388,2,3,5,12
Module_6948,32,61,47,81
Module_11082,5,15,11,18
Module_6949,56,82,65,130
Module_11083,17,18,18,35
Module_11084,14,15,21,25
Module_37639,5,11,5,10
Module_10045,3,3,2,6
Module_10046,7,5,7,9
Module_10047,8,4,7,13
Module_11085,12,15,11,21
Module_10048,4,12,5,11
Module_11086,34,53,48,90
Module_37640,30,39,28,72
Module_10049,13,30,24,48
Module_29823,15,23,17,28
Module_11087,11,23,29,46
Module_10050,4,8,2,7
Module_11088,28,45,25,51
Module_29824,2,1,3,3
Module_36367,3,5,8,14
Module_36368,7,20,13,15
Module_37641,8,10,9,20
Module_11089,26,27,24,63
Module_29825,19,28,26,49
Module_11090,18,33,24,38
Module_36369,15,20,15,32
Module_36370,11,12,9,10
Module_11091,3,5,10,8
Module_10051,15,29,14,35
Module_11092,34,29,22,43
Module_11093,37,55,21,30
Module_28227,26,64,43,77
Module_36371,6,8,12,14
Module_11094,21,17,21,22
Module_36372,8,19,13,16
Module_11095,9,17,9,16
Module_11096,9,15,20,31
Module_34389,10,21,22,20
Module_36373,9,13,5,15
Module_10052,35,21,37,56
Module_29826,19,17,8,9
Module_11097,17,20,20,34
Module_29827,7,8,7,9
Module_11098,17,22,25,38
Module_29828,4,5,8,8
Module_29829,2,0,5,4
Module_29830,11,5,8,14
Module_1720,5,8,11,10
Module_34390,26,32,25,39
Module_1721,5,7,10,11
Module_34391,27,32,26,43
Module_37642,2,5,6,3
Module_37643,10,2,8,9
Module_29831,1,5,5,5
Module_16306,9,15,21,21
Module_17265,23,18,15,26
Module_16307,13,20,20,53
Module_34392,13,14,20,13
Module_37644,11,11,11,12
Module_37645,8,16,5,8
Module_17266,10,14,11,26
Module_1722,8,6,12,21
Module_1723,3,13,9,9
Module_37646,6,18,10,13
Module_16308,16,19,23,28
Module_17267,9,15,16,14
Module_17268,7,18,17,26
Module_6950,8,4,9,9
Module_17269,8,15,19,32
Module_20397,9,12,7,7
Module_16309,7,13,18,39
Module_17270,7,6,10,13
Module_8731,12,21,12,32
Module_17271,8,15,13,13
Module_17272,6,5,10,7
Module_17273,7,6,17,16
Module_1724,2,3,5,9
Module_20398,10,9,2,13
Module_37647,12,19,5,14
Module_6951,11,10,19,13
Module_6952,9,5,13,14
Module_20399,23,29,22,35
Module_16310,27,51,51,91
Module_6953,6,14,9,24
Module_16311,19,47,38,84
Module_17274,4,9,9,18
Module_6954,16,20,20,30
Module_6955,18,40,29,46
Module_16312,30,34,42,85
Module_17275,13,17,15,20
Module_16313,11,25,17,22
Module_16314,13,22,16,36
Module_39638,16,12,13,25
Module_16315,21,14,22,49
Module_11099,3,8,13,13
Module_16316,15,11,18,33
Module_12458,21,25,18,35
Module_16317,14,13,24,28
Module_1725,12,5,15,17
Module_11100,14,23,18,22
Module_16318,18,25,10,21
Module_16319,9,15,15,13
Module_16320,37,54,50,108
Module_1726,21,25,19,29
Module_16321,26,37,49,78
Module_12459,16,26,20,38
Module_12460,43,58,49,63
Module_11101,57,69,44,71
Module_16322,33,52,47,92
Module_16323,14,10,16,25
Module_16324,6,11,27,37
Module_16325,6,18,26,52
Module_16326,6,3,19,26
Module_16327,36,50,57,117
Module_20400,5,7,14,21
Module_14070,12,21,17,34
Module_16328,11,13,13,26
Module_29832,29,26,33,62
Module_17276,17,28,43,49
Module_1727,7,7,8,6
Module_17277,34,62,34,66
Module_14071,21,25,19,24
Module_28228,14,16,15,17
Module_28229,34,72,42,76
Module_10053,9,12,6,15
Module_17278,15,16,15,18
Module_14072,12,9,8,9
Module_10054,12,9,13,16
Module_10055,19,23,18,27
Module_6956,4,6,6,9
Module_14073,11,12,11,18
Module_28230,13,11,17,37
Module_10056,6,4,6,10
Module_28231,10,9,13,28
Module_10057,6,4,7,10
Module_10058,9,19,19,39
Module_16329,11,19,20,39
Module_10059,13,26,22,44
Module_16330,11,23,21,36
Module_10060,15,27,22,52
Module_16331,28,71,54,90
Module_16332,15,16,26,31
Module_29833,20,28,20,30
Module_16333,17,20,18,35
Module_16334,17,27,21,32
Module_29834,10,4,18,12
Module_16335,48,59,46,92
Module_12461,14,17,33,54
Module_16336,32,59,37,81
Module_29835,5,7,13,21
Module_16337,42,75,43,98
Module_16338,80,92,88,138
Module_36374,13,19,14,11
Module_29836,12,4,12,7
Module_29837,29,46,28,41
Module_28232,9,14,10,17
Module_29838,27,28,20,37
Module_16339,14,14,19,20
Module_17279,5,7,13,13
Module_16340,20,44,36,56
Module_16341,19,25,29,39
Module_17280,2,4,3,9
Module_16342,16,10,19,34
Module_29839,15,23,20,23
Module_28233,5,10,9,6
Module_29840,13,26,23,22
Module_16343,11,15,19,21
Module_17281,4,6,3,11
Module_16344,7,13,11,20
Module_16345,10,12,21,29
Module_14074,11,22,21,21
Module_39639,24,18,17,30
Module_17282,22,39,26,57
Module_17283,1,1,2,5
Module_28234,7,6,4,14
Module_39640,2,4,5,7
Module_6957,13,7,5,17
Module_12462,21,13,22,30
Module_12463,19,18,23,24
Module_8732,16,22,18,27
Module_16346,12,31,26,34
Module_8733,16,9,16,22
Module_6958,9,11,13,16
Module_11102,3,8,5,13
Module_16347,19,18,18,27
Module_6959,2,17,13,19
Module_6960,8,5,10,16
Module_12464,11,5,16,18
Module_16348,12,21,26,41
Module_6961,15,15,29,35
Module_12465,15,12,19,23
Module_28235,51,92,65,128
Module_14075,7,7,5,9
Module_6962,5,2,12,9
Module_16349,10,19,36,62
Module_16350,24,35,51,78
Module_28236,2,3,4,8
Module_28237,7,9,8,13
Module_16351,29,43,51,81
Module_28238,7,6,11,11
Module_12466,7,3,10,16
Module_28239,5,5,8,12
Module_12467,8,9,17,22
Module_12468,8,11,16,20
Module_14076,10,8,4,13
Module_12469,8,9,12,35
Module_12470,7,9,3,9
Module_12471,7,7,17,16
Module_16352,21,34,27,58
Module_11103,15,9,10,19
Module_11104,11,10,15,26
Module_14077,3,6,4,2
Module_6963,21,30,20,45
Module_16353,19,25,27,43
Module_6964,51,67,61,120
Module_12472,17,16,16,21
Module_6965,25,51,39,45
Module_16354,6,7,8,16
Module_12473,6,15,10,12
Module_16355,27,30,31,55
Module_8734,6,5,10,7
Module_1728,46,92,65,109
Module_1729,19,31,24,57
Module_8735,7,4,5,9
Module_14078,8,4,6,10
Module_16356,9,12,12,20
Module_32285,6,12,12,24
Module_32286,10,13,7,5
Module_8736,6,5,11,12
Module_16357,8,15,15,15
Module_16358,13,9,14,17
Module_11105,24,22,24,41
Module_12474,17,30,18,35
Module_16359,22,34,27,19
Module_11106,12,13,9,17
Module_16360,12,10,17,22
Module_6966,10,17,23,44
Module_6967,11,32,21,33
Module_6968,10,13,14,12
Module_10061,7,7,10,12
Module_29841,14,7,16,26
Module_11107,5,19,11,5
Module_10062,57,101,69,152
Module_6969,11,7,8,13
Module_29842,93,142,86,198
Module_8737,2,6,9,8
Module_6970,6,10,8,8
Module_10063,10,8,6,6
Module_10064,8,12,8,10
Module_6971,10,9,18,19
Module_8738,2,3,2,4
Module_29843,21,28,9,31
Module_10065,10,12,8,13
Module_32287,10,21,8,14
Module_10066,9,2,2,8
Module_10067,8,0,6,6
Module_10068,23,16,11,6
Module_12475,6,4,5,7
Module_10069,8,11,5,10
Module_12476,8,9,12,21
Module_12477,7,24,9,16
Module_12478,13,18,17,26
Module_32288,2,7,1,5
Module_12479,10,11,16,18
Module_26108,12,9,13,11
Module_12480,13,8,11,12
Module_12481,4,5,4,5
Module_16361,6,9,14,15
Module_12482,2,10,6,11
Module_16362,7,8,14,9
Module_12483,4,10,12,12
Module_12484,17,20,14,21
Module_12485,37,46,50,75
Module_10070,20,28,12,20
Module_16363,79,147,105,165
Module_1730,15,23,33,35
Module_16364,7,4,3,9
Module_16365,4,2,3,6
Module_12486,14,16,13,19
Module_16366,13,17,25,49
Module_16367,6,13,10,23
Module_1731,1,9,6,12
Module_16368,6,5,14,10
Module_16369,3,7,10,18
Module_16370,9,14,21,23
Module_16371,9,15,22,20
Module_1732,36,40,30,58
Module_37648,3,9,12,12
Module_10071,11,19,6,14
Module_37649,14,13,5,7
Module_16372,13,15,17,27
Module_37650,15,31,14,35
Module_37651,7,7,6,17
Module_37652,12,6,12,8
Module_29844,47,103,62,123
Module_12487,9,14,11,14
Module_29845,15,44,23,44
Module_12488,6,19,21,27
Module_29846,22,24,22,34
Module_29847,9,14,13,25
Module_29848,33,38,41,58
Module_39641,3,12,8,13
Module_39642,5,6,3,14
Module_12489,14,17,15,24
Module_12490,13,11,12,20
Module_12491,81,94,93,162
Module_12492,31,38,18,47
Module_12493,31,32,19,40
Module_8739,7,22,6,25
Module_12494,21,27,24,42
Module_12495,24,38,29,46
Module_12496,10,17,20,41
Module_12497,11,9,13,17
Module_12498,4,5,9,10
Module_12499,22,28,32,46
Module_12500,28,37,24,46
Module_28240,13,36,13,33
Module_28241,37,66,41,81
Module_12501,19,19,10,17
Module_28242,7,8,8,8
Module_29849,5,8,4,7
Module_28243,3,12,7,12
Module_29850,6,19,18,15
Module_29851,37,45,45,76
Module_29852,7,5,5,10
Module_29853,13,9,15,13
Module_29854,8,12,12,20
Module_12502,12,31,17,38
Module_29855,5,3,5,4
Module_16373,23,35,36,54
Module_16374,9,10,4,18
Module_16375,12,17,15,29
Module_28244,51,85,57,105
Module_16376,6,19,21,31
Module_28245,45,64,50,85
Module_16377,16,35,45,47
Module_28246,46,75,47,121
Module_37653,7,5,15,12
Module_28247,13,22,19,36
Module_37654,6,5,10,13
Module_16378,16,16,20,42
Module_28248,7,9,6,15
Module_16379,9,9,14,16
Module_16380,12,15,17,27
Module_28249,49,72,63,82
Module_16381,16,19,27,31
Module_16382,10,10,8,23
Module_16383,17,38,30,45
Module_16384,12,14,14,34
Module_26109,13,21,12,18
Module_26110,16,14,20,21
Module_37655,11,16,12,19
Module_26111,6,12,5,11
Module_26112,16,33,21,47
Module_37656,12,15,10,22
Module_26113,7,12,4,12
Module_37657,10,7,15,18
Module_26114,17,40,34,77
Module_37658,7,11,11,20
Module_16385,20,30,27,29
Module_37659,12,30,14,46
Module_34393,6,13,15,23
Module_37660,8,11,16,20
Module_37661,7,2,4,13
Module_37662,13,21,22,42
Module_37663,19,34,27,48
Module_12503,10,25,15,28
Module_34394,6,5,5,5
Module_12504,28,66,44,95
Module_12505,6,8,11,11
Module_34395,12,13,17,18
Module_34396,4,8,10,12
Module_26115,11,12,6,11
Module_12506,12,9,17,16
Module_6972,22,48,23,50
Module_6973,15,27,19,57
Module_12507,32,43,39,54
Module_34397,11,13,10,17
Module_10072,5,4,1,5
Module_12508,77,90,66,109
Module_10073,4,7,3,6
Module_10074,15,11,10,23
Module_10075,7,5,3,12
Module_10076,8,14,6,12
Module_10077,14,14,20,18
Module_10078,15,26,11,24
Module_6974,33,39,39,52
Module_16386,11,9,10,12
Module_6975,53,35,42,51
Module_16387,5,2,10,12
Module_6976,13,17,15,37
Module_12509,12,17,18,17
Module_16388,6,11,14,15
Module_16389,8,5,11,19
Module_16390,14,12,21,23
Module_26116,13,13,10,20
Module_10079,16,25,19,45
Module_10080,14,10,20,35
Module_8740,4,2,1,4
Module_26117,6,5,9,6
Module_10081,5,7,5,14
Module_12510,9,8,10,9
Module_12511,12,9,13,13
Module_10082,7,9,8,12
Module_26118,13,27,19,29
Module_8741,43,57,33,87
Module_29856,4,7,5,9
Module_12512,8,12,12,15
Module_29857,10,13,9,8
Module_29858,12,10,9,6
Module_12513,21,16,9,18
Module_16391,7,6,13,18
Module_26119,2,8,8,10
Module_16392,12,17,14,19
Module_26120,22,36,22,32
Module_29859,9,25,15,19
Module_16393,22,38,30,45
Module_16394,11,13,19,38
Module_8742,7,14,7,10
Module_8743,17,17,17,8
Module_16395,38,74,63,142
Module_26121,16,16,5,15
Module_4631,9,25,14,24
Module_29860,31,53,28,73
Module_1733,16,21,18,23
Module_29861,8,6,12,21
Module_36375,13,12,13,22
Module_16396,9,16,17,32
Module_16397,9,7,12,14
Module_16398,15,24,34,56
Module_16399,4,10,9,14
Module_16400,40,72,60,133
Module_16401,17,23,18,44
Module_26122,17,24,18,41
Module_16402,12,21,20,49
Module_16403,10,13,23,32
Module_36376,8,10,7,14
Module_16404,10,13,12,19
