"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"CTNND2","CTNND2",8.90324855543954e-27,3.93162054895594e-26,-172.322104086968,-238.328057840969,7,2,1976.37528824526,0,0,FALSE
"DNAH5","DNAH5",9.53050320470956e-137,2.23340865912643e-135,-232.394698950084,-553.974204352765,7,2,735.970101031055,0,0,FALSE
"TRIO","TRIO",2.48242443994486e-88,3.50160262751454e-87,-427.713485533745,-637.170989245694,7,2,21664.2952681577,0,0,FALSE
"FAM105A","FAM105A",3.51244576873318e-10,8.46977215098149e-10,-126.932530641707,-153.386652273673,7,2,1479.69482177051,0,0,FALSE
"MORN1","MORN1",9.37886794466372e-78,1.12674192828399e-76,-145.649105232421,-330.565557464643,7,2,841.221033778544,0,0,FALSE
"FAM105B","FAM105B",9.92804426051146e-17,3.14653142341513e-16,-151.323752997391,-193.537075773054,7,2,5627.43511273094,0,0,FALSE
"ANKH","ANKH",9.0956526292524e-23,3.57467371828112e-22,-120.321001102204,-176.866967466078,7,2,588.770468518656,0,0,FALSE
"LOC100130744","LOC100130744",2.09261664739982e-05,3.92586636609937e-05,-97.6258742686381,-112.239416953551,7,2,150.89373790555,0,0,FALSE
"CYP4X1","CYP4X1",9.99737960685265e-68,1.03853627332983e-66,-103.745216159985,-265.371190132922,7,2,343.70370512288,0,0,FALSE
"FBXL7","FBXL7",0.000178954409929445,0.000316635323834917,-165.974519042663,-178.192701515977,7,2,1741.19959826236,0,0,FALSE
"MARCH11","MARCH11",9.72935886197631e-17,3.08451158250822e-16,-72.9927972806207,-115.227062123742,7,2,26.3807394994488,0,0,FALSE
"ZNF622","ZNF622",2.10400905984468e-32,1.08389303311612e-31,-239.673364055329,-318.904994321125,7,2,4414.37200653954,0,0,FALSE
"FAM134B","FAM134B",1.07564991329872e-83,1.41870868692899e-82,-125.539466863169,-324.241671972872,7,2,254.755737463495,0,0,FALSE
"LOC101929524","LOC101929524",1.25035778103572e-18,4.25560125673858e-18,-125.865348682553,-172.602495981061,7,2,393.864804019185,0,0,FALSE
"MYO10","MYO10",0.0013684313124463,0.00227492031220201,-215.405807331008,-225.300730287312,7,2,34062.3008850755,0,0,FALSE
"LOC285696","LOC285696",2.85113748369365e-21,1.06440856609698e-20,-99.174417674297,-152.18006443705,7,2,140.789893231417,0,0,FALSE
"BASP1","BASP1",1.18940238344594e-23,4.79912743630437e-23,-365.768486794418,-424.402247761084,7,2,13142.4916356208,0,0,FALSE
"CYP4A22","CYP4A22",1.64972355306382e-07,3.48711855477081e-07,-46.650365751144,-66.5431204775105,7,2,6.07316129193791,0,0,FALSE
"CDH18","CDH18",5.70339436409545e-08,1.23464866563146e-07,-64.8871678500201,-85.9217876872208,7,2,23.5206643718002,0,0,FALSE
"GUSBP1","GUSBP1",5.58825227168105e-06,1.0850596405215e-05,-137.898372756623,-153.965531614234,7,2,1317.89631283899,0,0,FALSE
"LOC100506217","LOC100506217",4.03866591483497e-36,2.28371832410318e-35,-91.4381741267651,-179.382706832971,7,2,211.309589688414,0,0,FALSE
"CDH12","CDH12",0,0,-241.285116450515,-1103.71670028221,7,2,239.356375773561,0,0,FALSE
"CDH10","CDH10",9.26734078562299e-63,8.87152415219238e-62,-156.926720040682,-307.00511627002,7,2,71.6878851632463,0,0,FALSE
"LINC00853","LINC00853",0.000108862789016485,0.000195259618609623,-50.13226589998,-62.9094580383594,7,2,8.95517478057743,0,0,FALSE
"CDH9","CDH9",0,0,-1518.45539238987,-3225.2245447118,7,2,578.974472191188,0,0,FALSE
"LINC01021","LINC01021",2.49092523184676e-23,9.95821572933765e-23,-157.587835230782,-215.463196904594,7,2,580.901757499661,0,0,FALSE
"CDH6","CDH6",0,0,-113.787651358463,-930.796701617476,7,2,466.740305475619,0,0,FALSE
"C5orf22","C5orf22",2.60223052657902e-13,7.17974617752621e-13,-162.61082517573,-196.637862767626,7,2,6047.04975974352,0,0,FALSE
"TAL1","TAL1",8.99244081294136e-34,4.7983004980949e-33,-82.4406328845999,-164.883760445934,7,2,45.364623628375,0,0,FALSE
"PDZD2","PDZD2",1.2138341427134e-21,4.5792156394773e-21,-136.236199317761,-190.119969611041,7,2,1196.15893134205,0,0,FALSE
"GOLPH3","GOLPH3",0.000160102577433974,0.000284388250206891,-171.740896828525,-184.084525380157,7,2,12661.3874015323,0,0,FALSE
"MTMR12","MTMR12",2.51166830565946e-11,6.38320313879841e-11,-189.414726552777,-218.651527963563,7,2,11546.9666183656,0,0,FALSE
"ZFR","ZFR",1.14793948424833e-42,7.54929816798555e-42,-176.230413442359,-279.48664777769,7,2,24648.946043148,0,0,FALSE
"LOC100129534","LOC100129534",3.93418871253032e-28,1.80551473955127e-27,-103.049983778653,-172.244969902338,7,2,270.121364957986,0,0,FALSE
"STIL","STIL",3.6696162255359e-12,9.66260264215633e-12,-189.233470106336,-220.490690933073,7,2,7071.99099640723,0,0,FALSE
"SUB1","SUB1",4.56879955972202e-05,8.39876471568888e-05,-201.375773387983,-215.123039840619,7,2,25516.3911660833,0,0,FALSE
"NPR3","NPR3",7.62938557464214e-83,9.91434639958654e-82,-186.260134314623,-382.988356633625,7,2,56.8322133019087,0,0,FALSE
"TARS","TARS",1.14024717832084e-169,3.52973406865758e-168,-215.201654479403,-612.904935846765,7,2,58715.9055787015,0,0,FALSE
"ADAMTS12","ADAMTS12",1.07898873742361e-07,2.30121134704615e-07,-169.653116973137,-190.002876681145,7,2,3775.11990967463,0,0,FALSE
"CMPK1","CMPK1",1.86102910288656e-10,4.54370233386504e-10,-168.405016473886,-195.530539755624,7,2,5060.54779823556,0,0,FALSE
"RXFP3","RXFP3",6.55109656088852e-24,2.66209997575645e-23,-68.8077350687032,-128.053205831809,7,2,20.1832092048707,0,0,FALSE
"AMACR","AMACR",5.37956938453218e-12,1.40607765849269e-11,-132.01420033824,-162.87013141629,7,2,2135.67843856744,0,0,FALSE
"C1QTNF3","C1QTNF3",2.42599346210552e-30,1.18320853699372e-29,-122.847401779077,-197.238122574331,7,2,71.6224252796807,0,0,FALSE
"LOC646652","LOC646652",6.35491294018064e-70,6.85056507414583e-69,-147.01397872791,-313.744576122878,7,2,1102.26416061463,0,0,FALSE
"RAI14","RAI14",3.55057234613362e-144,8.8729809164957e-143,-192.927696252328,-531.690532956206,7,2,16665.7064624977,0,0,FALSE
"LOC101929704","LOC101929704",5.25462279751604e-15,1.55741307403954e-14,-137.620086136338,-175.714275534762,7,2,80.1717500481428,0,0,FALSE
"TTC23L","TTC23L",6.66438748511394e-09,1.51788723016038e-08,-80.1063244057001,-103.436319426223,7,2,55.906909620488,0,0,FALSE
"RAD1","RAD1",4.92778277916873e-12,1.28963079719736e-11,-169.477391075502,-200.425367114754,7,2,6063.02853820667,0,0,FALSE
"BRIX1","BRIX1",5.74620000338128e-23,2.27277932467457e-22,-234.080373161921,-291.097835502045,7,2,8741.01619682426,0,0,FALSE
"DNAJC21","DNAJC21",2.38926025520927e-11,6.07761800515319e-11,-169.734092965899,-199.023461898861,7,2,10364.0570139609,0,0,FALSE
"PRLR","PRLR",1.0978773467956e-33,5.84404769819808e-33,-137.342264759711,-219.582155263753,7,2,651.822095477792,0,0,FALSE
"SPEF2","SPEF2",1.78307922092182e-36,1.01815308039427e-35,-109.55854126895,-198.334603898948,7,2,196.67108739435,0,0,FALSE
"IL7R","IL7R",3.0596042736613e-16,9.51325475498779e-16,-89.4949062459535,-130.541683878057,7,2,9.131195674977,0,0,FALSE
"FOXD2-AS1","FOXD2-AS1",0.000121801012043578,0.000217820409937475,-57.1986102449668,-69.849750252752,7,2,9.56664145455534,0,0,FALSE
"UGT3A1","UGT3A1",1.01340307130925e-21,3.83480370154699e-21,-284.15647375613,-338.22577534631,7,2,627.219653789141,0,0,FALSE
"UGT3A2","UGT3A2",4.07301200497924e-78,4.91612708289692e-77,-134.739578976748,-320.496876163106,7,2,2775.20412970445,0,0,FALSE
"LMBRD2","LMBRD2",0.00572064288767681,0.00906439066856809,-123.783893904559,-131.998310306754,7,2,1367.23935393759,0,0,FALSE
"SKP2","SKP2",2.71853153476918e-46,1.93501011894791e-45,-171.008373911116,-282.729923813895,7,2,13410.9952082068,0,0,FALSE
"NADK2","NADK2",1.4368603310734e-11,3.68198442360663e-11,-153.881448714837,-183.705578755577,7,2,4800.40185750149,0,0,FALSE
"RANBP3L","RANBP3L",1.51283554912454e-06,3.0296959024483e-06,-59.792784062614,-77.2868810626486,7,2,16.135184064391,0,0,FALSE
"SLC1A3","SLC1A3",7.57618315692987e-91,1.09519316520996e-89,-228.168472044744,-443.458964675043,7,2,1722.19330463837,0,0,FALSE
"LOC646719","LOC646719",1.57641565865704e-08,3.51843480424735e-08,-144.993969839814,-167.405320327645,7,2,1803.47878188826,0,0,FALSE
"KRT18P31","KRT18P31",1.70225519226366e-15,5.14309368564203e-15,-89.898460361239,-129.164076207768,7,2,93.3686304620714,0,0,FALSE
"C5orf42","C5orf42",4.68262409562669e-46,3.31467494181942e-45,-242.96931456453,-354.13974616922,7,2,3497.14809826138,0,0,FALSE
"OFD1P17","OFD1P17",1.57646912908984e-06,3.15467592109833e-06,-60.4833193910159,-77.9325786418285,7,2,19.1160764531982,0,0,FALSE
"NUP155","NUP155",3.25490947596713e-09,7.52763365730788e-09,-194.546442684667,-218.639325536304,7,2,21698.749142514,0,0,FALSE
"WDR70","WDR70",3.88558584891265e-13,1.06454359569455e-12,-183.25048793121,-216.85857891561,7,2,5520.54067412227,0,0,FALSE
"GDNF","GDNF",4.07486921192941e-21,1.51247971723124e-20,-128.393265155169,-181.031554894515,7,2,50.4426865497712,0,0,FALSE
"GDNF-AS1","GDNF-AS1",3.31265314114293e-09,7.65773454386146e-09,-140.863678899085,-164.937859252652,7,2,39.7432297750338,0,0,FALSE
"EGFLAM","EGFLAM",3.57062465827158e-64,3.50509506451132e-63,-76.4438982879246,-229.810936212328,7,2,58.3705097445165,0,0,FALSE
"LIFR","LIFR",6.42425458139593e-10,1.5312926254682e-09,-164.600853255687,-190.415900800852,7,2,5322.19641163096,0,0,FALSE
"LIFR-AS1","LIFR-AS1",6.56048690323041e-45,4.54594313638078e-44,-110.554828979544,-219.049252080942,7,2,161.648480026812,0,0,FALSE
"OSMR","OSMR",2.19230504513994e-38,1.30645125715686e-37,-195.845166673724,-289.092692750683,7,2,661.226247549697,0,0,FALSE
"RICTOR","RICTOR",9.69131778284299e-17,3.07308271583153e-16,-174.830302114267,-217.068625307143,7,2,6532.04025653292,0,0,FALSE
"C9","C9",1.41167145386273e-07,2.99336421027588e-07,-39.7668091663095,-59.8273844422198,7,2,4.6701286859902,0,0,FALSE
"TRABD2B","TRABD2B",2.59404625724052e-10,6.29205042731957e-10,-134.56587428808,-161.340487533708,7,2,361.311863801743,0,0,FALSE
"DAB2","DAB2",5.24000981408144e-67,5.37819830036566e-66,-128.625183435854,-288.579069725382,7,2,708.982798487512,0,0,FALSE
"PTGER4","PTGER4",2.99068285171707e-161,8.67494782448721e-160,-453.927273911591,-832.170558745827,7,2,327.673738183179,0,0,FALSE
"TTC33","TTC33",2.64816656038932e-26,1.15389474168143e-25,-200.91601650572,-265.806761446607,7,2,2199.85762140534,0,0,FALSE
"PRKAA1","PRKAA1",0.00583728218604627,0.00923971895106913,-151.806343185401,-159.996671069814,7,2,4270.06509899325,0,0,FALSE
"LOC100506548","LOC100506548",1.38815936485264e-134,3.17118893245353e-133,-365.013453047472,-681.588267822388,7,2,7118.27816406013,0,0,FALSE
"CARD6","CARD6",1.80128904437027e-41,1.15171294336855e-40,-110.355490139625,-210.817861857615,7,2,174.049319084768,0,0,FALSE
"C7","C7",6.28972053866903e-32,3.19959856576467e-31,-78.7624002107652,-156.877947448718,7,2,34.130517464823,0,0,FALSE
"PLCXD3","PLCXD3",1.84956919287081e-06,3.69017092246247e-06,-69.5352029337688,-86.8105072527067,7,2,16.4106205229521,0,0,FALSE
"OXCT1","OXCT1",5.93407035650217e-20,2.12167763453112e-19,-170.435365355326,-220.316042737918,7,2,8831.40036587401,0,0,FALSE
"C5orf51","C5orf51",3.70666247023984e-06,7.27357094474899e-06,-162.120529088823,-178.637150405335,7,2,4994.86430968091,0,0,FALSE
"FBXO4","FBXO4",0.000195753617979832,0.000345626081905695,-91.7962093725115,-103.913166999342,7,2,112.504411016743,0,0,FALSE
"LOC101926960","LOC101926960",0.00204289482404715,0.00335550095553843,-64.9839039395567,-74.4128302168564,7,2,26.4574877682116,0,0,FALSE
"GHR","GHR",1.48385408517197e-27,6.69143609448603e-27,-121.250403685961,-189.088592256305,7,2,144.642124715362,0,0,FALSE
"CCDC152","CCDC152",2.83986444851778e-09,6.58799883302797e-09,-154.134161230283,-178.372091175364,7,2,3341.35635640967,0,0,FALSE
"RER1","RER1",3.00145843136027e-12,7.93303173478393e-12,-160.703563369716,-192.171536747341,7,2,8014.81311322795,0,0,FALSE
"SEPP1","SEPP1",6.83968179871414e-272,4.29924845934245e-270,-421.014543033778,-1054.79017257368,7,2,3458.14368377806,0,0,FALSE
"LOC648987","LOC648987",4.84773593370816e-73,5.43464126850835e-72,-169.921007653568,-343.893480010157,7,2,595.7361206265,0,0,FALSE
"LOC153684","LOC153684",3.35245394318369e-08,7.34953729567256e-08,-51.6714136007627,-73.2756483489258,7,2,7.80764082869837,0,0,FALSE
"LOC100132356","LOC100132356",4.19627393395667e-13,1.14813477325979e-12,-88.5252913420479,-122.052971295802,7,2,125.996053350737,0,0,FALSE
"LOC100506639","LOC100506639",6.89687503753099e-54,5.64311384632341e-53,-108.213774816824,-237.643896970902,7,2,362.860386490464,0,0,FALSE
"ZNF131","ZNF131",1.8607393592887e-47,1.35571290948364e-46,-189.807871659248,-304.246855472973,7,2,7122.21817478282,0,0,FALSE
"HMGCS1","HMGCS1",5.70919362989401e-37,3.2947427636391e-36,-438.2699025307,-528.204038692787,7,2,53777.2998860776,0,0,FALSE
"C5orf28","C5orf28",2.84927693907423e-08,6.27316551367157e-08,-129.911309434747,-151.689671241211,7,2,867.609176516366,0,0,FALSE
"C5orf34","C5orf34",1.18056141920215e-27,5.34482427473025e-27,-194.510129054379,-262.582054354009,7,2,1864.88522433266,0,0,FALSE
"SPATA6","SPATA6",3.28226081915015e-45,2.28720739809057e-44,-145.872281745146,-255.068824677174,7,2,1621.66759035961,0,0,FALSE
"PAIP1","PAIP1",0.00146185206576158,0.00242539190977312,-181.680925125836,-191.49927183971,7,2,14715.521238593,0,0,FALSE
"NNT-AS1","NNT-AS1",5.00798243607672e-38,2.95471921094696e-37,-119.383375778944,-211.791402057692,7,2,732.8011271659,0,0,FALSE
"NNT","NNT",5.05616303610634e-10,1.2098647835583e-09,-183.80785135888,-209.876480433079,7,2,4113.97598214957,0,0,FALSE
"FGF10","FGF10",1.50226459142446e-16,4.72569726129732e-16,-58.8494351213039,-100.633595264117,7,2,13.9526540588127,0,0,FALSE
"LOC100506674","LOC100506674",3.86857785303614e-19,1.34288514540833e-18,-114.729199842098,-162.677034966509,7,2,169.57508179662,0,0,FALSE
"MRPS30","MRPS30",2.45978140326315e-24,1.01438045762841e-23,-214.094724163424,-274.344552022095,7,2,7858.05189854772,0,0,FALSE
"HCN1","HCN1",2.30019126787866e-155,6.32716605174144e-154,-273.098917716372,-637.734390072891,7,2,541.739383376109,0,0,FALSE
"EMB","EMB",1.25211205434004e-15,3.80503488904064e-15,-180.28513319637,-219.869702701086,7,2,9177.46679518561,0,0,FALSE
"PARP8","PARP8",3.33562866900186e-133,7.56410783331407e-132,-201.567907541002,-514.948290154391,7,2,5351.12788169175,0,0,FALSE
"LOC642366","LOC642366",1.17559515511394e-15,3.57885118093129e-15,-56.5233160334299,-96.1733600266284,7,2,12.7318493056763,0,0,FALSE
"ISL1","ISL1",3.38496957336472e-06,6.66094847888009e-06,-78.465018119434,-95.0808879762287,7,2,19.0325739859601,0,0,FALSE
"PELO","PELO",1.24592309402832e-19,4.404687795074e-19,-212.808039209075,-261.92426188462,7,2,4679.86354797271,0,0,FALSE
"ITGA1","ITGA1",1.38736346917829e-160,3.97938650085962e-159,-203.98718529158,-580.689875794897,7,2,1003.18780003378,0,0,FALSE
"ITGA2","ITGA2",1.20079602462165e-103,2.0362729509834e-102,-200.270751369336,-445.227085602662,7,2,2383.84221413804,0,0,FALSE
"MOCS2","MOCS2",1.05183161636104e-22,4.1238159522041e-22,-147.261824474632,-203.658575334927,7,2,2080.88018571862,0,0,FALSE
"LOC257396","LOC257396",3.35006829602843e-26,1.45562660594573e-25,-105.486376495732,-170.136521600713,7,2,369.693136704319,0,0,FALSE
"FST","FST",0,0,-999.787862029936,-2821.26881467022,7,2,4358.90943589428,0,0,FALSE
"ARL15","ARL15",0.000315409506975453,0.000548823567332886,-144.775220992013,-156.35230364346,7,2,918.880871854485,0,0,FALSE
"SNX18","SNX18",5.45284271159183e-07,1.12074510260961e-06,-163.375333834698,-181.976990914701,7,2,4660.0662500746,0,0,FALSE
"AGBL4","AGBL4",1.94113166346438e-07,4.08517876096156e-07,-91.9727910669917,-111.690258799758,7,2,62.2621443061418,0,0,FALSE
"CDC20B","CDC20B",4.41352506899703e-06,8.62445385617673e-06,-52.8757601141408,-69.2014239180084,7,2,7.55822179198588,0,0,FALSE
"GPX8","GPX8",3.87762269367231e-33,2.0342524085468e-32,-170.405184085783,-251.359892776469,7,2,10876.9021466611,0,0,FALSE
"MCIDAS","MCIDAS",9.67788444253397e-07,1.96041315010453e-06,-58.6058156396612,-76.5854592687282,7,2,8.63925204632077,0,0,FALSE
"CCNO","CCNO",4.93856364162255e-05,9.06338167755228e-05,-62.6121250713885,-76.2727485118355,7,2,12.651094020302,0,0,FALSE
"BEND5","BEND5",1.56858690760339e-109,2.84270685433726e-108,-264.068813809712,-522.654365971905,7,2,691.735962026963,0,0,FALSE
"DHX29","DHX29",1.98283871851945e-35,1.10542542213992e-34,-173.485784125544,-259.811567629934,7,2,10771.7290157264,0,0,FALSE
"SKIV2L2","SKIV2L2",2.3677848570768e-09,5.51066616725445e-09,-182.250004251739,-206.681167890056,7,2,26171.2655875708,0,0,FALSE
"PPAP2A","PPAP2A",3.11909943652776e-98,4.92654892065283e-97,-236.368869091018,-468.779184763785,7,2,3138.32371860952,0,0,FALSE
"RNF138P1","RNF138P1",3.13306300684541e-31,1.56490894287538e-30,-156.64757398378,-233.126080930501,7,2,527.776889711097,0,0,FALSE
"SLC38A9","SLC38A9",2.34035312254989e-36,1.33315464048094e-35,-177.91711624375,-266.416590668701,7,2,4368.32248588494,0,0,FALSE
"DDX4","DDX4",0.000452884751055065,0.000780510502111484,-56.1903704086875,-67.3559451420354,7,2,6.92843859726394,0,0,FALSE
"IL31RA","IL31RA",0.00492896015043532,0.00785026819707324,-70.4661786943411,-78.8579950385738,7,2,21.8542770354717,0,0,FALSE
"IL6ST","IL6ST",1.776612070686e-44,1.21739738760173e-43,-252.591944280739,-360.07623714368,7,2,3860.33919430889,0,0,FALSE
"FLJ31104","FLJ31104",3.04056444110944e-42,1.97893168169466e-41,-111.338829218311,-213.606701608493,7,2,324.095587036096,0,0,FALSE
"MAP3K1","MAP3K1",3.52767234336287e-16,1.09487682555519e-15,-194.199152574113,-235.098303216938,7,2,7884.9362442522,0,0,FALSE
"SETD9","SETD9",1.49650505897051e-07,3.16976430135248e-07,-134.081254866862,-154.078995101295,7,2,623.975271262554,0,0,FALSE
"MIER3","MIER3",1.94612814000694e-08,4.32297054736102e-08,-168.527996429649,-190.714174938404,7,2,8889.17401166503,0,0,FALSE
"PEX10","PEX10",1.9954172251026e-16,6.2490676629469e-16,-139.303433352228,-180.793365668989,7,2,3113.55544141776,0,0,FALSE
"GPBP1","GPBP1",3.12294505473747e-12,8.24635978990096e-12,-189.383987520652,-220.81036048263,7,2,23250.3151353962,0,0,FALSE
"PLK2","PLK2",0,0,-1700.77475928631,-2972.77533070379,7,2,7619.95028885632,0,0,FALSE
"ELAVL4","ELAVL4",1.38104874728057e-61,1.29632930314234e-60,-101.298566473494,-248.648104958509,7,2,268.51948636178,0,0,FALSE
"LOC101928600","LOC101928600",1.15192637246547e-38,6.919405144687e-38,-154.518727852794,-248.420142276496,7,2,2629.51433962533,0,0,FALSE
"RAB3C","RAB3C",4.57685949575349e-66,4.63133162680131e-65,-250.730409217134,-408.496492180931,7,2,2241.23737974666,0,0,FALSE
"PDE4D","PDE4D",1.35027134976496e-177,4.47139749654464e-176,-792.233156904958,-1208.25544156817,7,2,812.736303274598,0,0,FALSE
"PART1","PART1",0.000657539840269166,0.00111866226174011,-78.7135622050274,-89.4529598954415,7,2,61.7662545251912,0,0,FALSE
"DEPDC1B","DEPDC1B",5.70007287743039e-09,1.30283158717421e-08,-174.681646599894,-198.178163792218,7,2,8892.24612956342,0,0,FALSE
"KRT8P31","KRT8P31",0.00448396472241315,0.00717039394962886,-46.3456396125516,-54.8498208152597,7,2,5.91481545822609,0,0,FALSE
"ELOVL7","ELOVL7",8.60800531625173e-81,1.08658023752751e-79,-194.788852938573,-386.754649462938,7,2,1437.18285717268,0,0,FALSE
"NDUFAF2","NDUFAF2",3.63241530466532e-16,1.12693238387501e-15,-161.298179604192,-202.166984224893,7,2,2477.62801029976,0,0,FALSE
"SMIM15","SMIM15",1.0682327667766e-07,2.27953176249921e-07,-184.312696369193,-204.673230665131,7,2,7121.9558913627,0,0,FALSE
"ZSWIM6","ZSWIM6",4.6244852850566e-13,1.26283391747214e-12,-158.06986491765,-191.495958855031,7,2,2447.78186958419,0,0,FALSE
"LOC100421561","LOC100421561",2.75680836926846e-05,5.13323539672594e-05,-83.3401894985254,-97.6485218577612,7,2,62.4007075041996,0,0,FALSE
"RPL3P6","RPL3P6",5.19618518196772e-05,9.52315102559796e-05,-60.522971346121,-74.1269509822393,7,2,11.6521608451529,0,0,FALSE
"C5orf64","C5orf64",8.74623493385712e-07,1.77542126258637e-06,-74.0835792617187,-92.1730891715701,7,2,36.9452194162224,0,0,FALSE
"KIF2A","KIF2A",2.66496740279355e-23,1.06415951549253e-22,-179.141758983258,-236.947816566142,7,2,14067.585438785,0,0,FALSE
"DIMT1","DIMT1",9.73679489103413e-45,6.71673448193979e-44,-144.128390748708,-252.222472446547,7,2,3979.3514574574,0,0,FALSE
"LRRC70","LRRC70",8.08113380937462e-34,4.31651147038299e-33,-96.3623419318063,-178.9142761516,7,2,78.7830506961811,0,0,FALSE
"HTR1A","HTR1A",4.92320461714609e-76,5.75548727647651e-75,-231.361824822735,-412.285037702603,7,2,309.64273912928,0,0,FALSE
"RNF180","RNF180",5.32528579080445e-35,2.93175696328216e-34,-110.22628744561,-195.546766898479,7,2,498.712383950506,0,0,FALSE
"DMRTA2","DMRTA2",0.000477153501325329,0.000820914683728392,-41.7310738818017,-52.8371134702291,7,2,3.69515552932286,0,0,FALSE
"RGS7BP","RGS7BP",4.30575006759693e-221,1.90931557954374e-219,-314.536256023474,-831.036443580971,7,2,411.389066192265,0,0,FALSE
