"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"Module_23564","Module_23564",0.000214914188990221,0.0040603754870649,-41.2433072819956,-53.2548088873848,7,2,20.3255134997785,0,0,FALSE
"Module_31691","Module_31691",4.35119827255912e-05,0.00108004681659373,-50.9950121618127,-64.7965785028426,7,2,68.6399011176367,0,0,FALSE
"Module_31694","Module_31694",0.000102183054449543,0.00219881985846768,-42.5375679797714,-55.3857749141966,7,2,21.320677841825,0,0,FALSE
"Module_31699","Module_31699",5.59593321203955e-06,0.00019093039580502,-43.0448252171794,-59.1104784251111,7,2,24.4124084409008,0,0,FALSE
"Module_31710","Module_31710",0.000325055424380682,0.0057223683607305,-41.6970451723509,-53.2399325761941,7,2,24.5247650419662,0,0,FALSE
"Module_1051","Module_1051",1.80300014025204e-10,2.30446313164087e-08,-46.4083507195464,-73.5673339236232,7,2,38.9741782262191,0,0,FALSE
"Module_1053","Module_1053",2.62863049479212e-06,0.00010002957689114,-50.4921642501934,-67.3842144387145,7,2,52.7876438867462,0,0,FALSE
"Module_1054","Module_1054",7.93739251735375e-10,8.34379530394724e-08,-45.4507666254015,-71.0417310252763,7,2,40.0888953331738,0,0,FALSE
"Module_1055","Module_1055",9.90212092529723e-12,1.76402340961678e-09,-44.4006604218005,-74.6159947649797,7,2,38.9750311662183,0,0,FALSE
"Module_1056","Module_1056",0.000468199225837439,0.00771915193752708,-39.0978458562721,-50.225496329854,7,2,16.0962128763396,0,0,FALSE
"Module_16880","Module_16880",5.08454581399644e-05,0.00123616484913835,-47.9814384751853,-61.6096147333033,7,2,37.0824823192925,0,0,FALSE
"Module_29445","Module_29445",0.000107674338179134,0.00229733785343408,-40.5467124509856,-53.3362182237226,7,2,20.2645031285311,0,0,FALSE
"Module_23569","Module_23569",0.000246590454441545,0.00456296895292573,-42.5476933040892,-54.4037260581772,7,2,30.2436217640674,0,0,FALSE
"Module_29446","Module_29446",4.6590958437955e-06,0.000163825203290001,-43.3953090685574,-59.661692425539,7,2,24.1723327426642,0,0,FALSE
"Module_37345","Module_37345",0.000501516378208567,0.00814515580836643,-45.397860563837,-56.4470669075719,7,2,34.8878620055762,0,0,FALSE
"Module_31712","Module_31712",3.33477644230103e-08,2.15854396050614e-06,-51.3445004108513,-72.9543974522997,7,2,61.0061001105395,0,0,FALSE
"Module_31713","Module_31713",3.20544759302735e-08,2.08152460553023e-06,-48.5126090462732,-70.1648648763666,7,2,42.4968254315097,0,0,FALSE
"Module_31714","Module_31714",7.22580213642437e-09,5.68199257450354e-07,-51.154435062429,-74.398230466155,7,2,75.535729840698,0,0,FALSE
"Module_31715","Module_31715",1.36752686599646e-05,0.000406632194622478,-38.0236330595702,-53.1069686771415,7,2,17.086160089436,0,0,FALSE
"Module_18411","Module_18411",1.47234655798679e-08,1.05853829948404e-06,-46.895253977338,-69.3795639320961,7,2,33.2396081742631,0,0,FALSE
"Module_18412","Module_18412",0.000337422108247281,0.00590650065223643,-47.6549669579795,-59.1554514395012,7,2,39.0899898224516,0,0,FALSE
"Module_31729","Module_31729",0.000275438168246527,0.00500876968914789,-44.3456184143311,-56.0763712134022,7,2,26.5320415247626,0,0,FALSE
"Module_37359","Module_37359",1.10235558120423e-07,6.17273130109369e-06,-50.106902366779,-70.4336188827844,7,2,65.7110612963398,0,0,FALSE
"Module_37361","Module_37361",1.11281121523299e-06,4.72762678021131e-05,-38.6058866497904,-56.4338823087149,7,2,17.445537348875,0,0,FALSE
"Module_22766","Module_22766",2.48393032187671e-10,3.03968141912092e-08,-44.6315902730428,-71.4520528551411,7,2,32.3315487703101,0,0,FALSE
"Module_23596","Module_23596",2.8174126222818e-09,2.48754056108964e-07,-46.741105139282,-70.9874735147599,7,2,42.3513053909647,0,0,FALSE
"Module_31749","Module_31749",2.47042470958661e-09,2.22509550856077e-07,-39.9964402447823,-64.3825084693311,7,2,19.31121249836,0,0,FALSE
"Module_11722","Module_11722",4.68072867200869e-09,3.90167323113337e-07,-48.1303410936495,-71.8366655487537,7,2,58.1168010101713,0,0,FALSE
"Module_1072","Module_1072",0.000364417816373435,0.00629962460498535,-49.9535989357381,-61.3666173404729,7,2,50.2241909629666,0,0,FALSE
"Module_11723","Module_11723",1.02648575856255e-10,1.39149303452818e-08,-49.069697746944,-76.8233187837887,7,2,43.8114877980786,0,0,FALSE
"Module_9748","Module_9748",3.86434294421642e-11,5.82705285682013e-09,-43.0452194252137,-71.8285209188142,7,2,25.4788365951479,0,0,FALSE
"Module_9749","Module_9749",1.19084551856381e-08,8.76501488535608e-07,-46.8147740047282,-69.5256682551613,7,2,35.9569137487812,0,0,FALSE
"Module_6041","Module_6041",0.000301616020469526,0.00538986355975304,-35.0446473494522,-46.6724677846511,7,2,7.87734260015604,0,0,FALSE
"Module_6042","Module_6042",0.000292315369543519,0.00523760974329846,-38.4508781752198,-50.1142210297627,7,2,12.3629076017674,0,0,FALSE
"Module_6047","Module_6047",0.000149758177254075,0.00301772471192508,-56.559756298987,-68.9785847193761,7,2,79.1371783337198,0,0,FALSE
"Module_23616","Module_23616",1.43807425579647e-05,0.000425097706406915,-38.4984068412943,-53.5262685519385,7,2,17.362681536817,0,0,FALSE
"Module_24438","Module_24438",1.35149890803715e-06,5.57316648068673e-05,-58.5687164999726,-76.1854878051794,7,2,152.892153169861,0,0,FALSE
"Module_10581","Module_10581",2.03597183817931e-05,0.0005696335106111,-45.4744710239531,-60.1183627379154,7,2,33.0112772944196,0,0,FALSE
"Module_10582","Module_10582",7.97856931594213e-06,0.00025690490301674,-43.8591130410614,-59.5354947882464,7,2,34.0979052597199,0,0,FALSE
"Module_22814","Module_22814",5.1210180267674e-05,0.00124353019768204,-48.5227922806624,-62.143006141026,7,2,46.1781552482556,0,0,FALSE
"Module_22815","Module_22815",4.04879226816021e-06,0.000144767695833391,-45.457989701983,-61.8780454047909,7,2,31.489382967795,0,0,FALSE
"Module_22816","Module_22816",4.84108614978598e-07,2.25325976273449e-05,-45.0517475813769,-63.7822150876196,7,2,38.2127828874051,0,0,FALSE
"Module_22817","Module_22817",2.65530119772135e-06,0.000100949085478243,-43.8901783299779,-60.7712108546639,7,2,28.7226034677956,0,0,FALSE
"Module_22818","Module_22818",1.28938740426616e-10,1.70763244352499e-08,-43.9517487831433,-71.4647456986366,7,2,32.5177916339982,0,0,FALSE
"Module_6058","Module_6058",0.000105345691272109,0.00225722345732113,-45.3003612587841,-58.1143894524118,7,2,29.4119163113303,0,0,FALSE
"Module_33908","Module_33908",0.000625006685716742,0.00979882950686984,-42.7662833790653,-53.563807076928,7,2,22.299185007197,0,0,FALSE
"Module_22835","Module_22835",9.15591391855244e-05,0.00200776824768431,-50.2647673425447,-63.2359875129508,7,2,64.4121848406199,0,0,FALSE
"Module_1094","Module_1094",3.77962725482348e-05,0.000957656217158264,-41.8415036874599,-55.7996454788481,7,2,24.2512295136071,0,0,FALSE
"Module_18480","Module_18480",0.000136104866342154,0.00280149183220933,-60.2399777257802,-72.7663434124599,7,2,137.166547712465,0,0,FALSE
"Module_33916","Module_33916",0.000120534180289668,0.00253543711214332,-48.3124564282474,-60.9753380134458,7,2,56.8939555694946,0,0,FALSE
"Module_1105","Module_1105",6.95970183786379e-05,0.00160944604074804,-40.2778439030705,-53.5558272475609,7,2,21.2778973965127,0,0,FALSE
"Module_22845","Module_22845",5.5025140037673e-06,0.000188541886217596,-38.4736515005078,-54.5577581509477,7,2,16.6678335882829,0,0,FALSE
"Module_18496","Module_18496",0.000182701602534409,0.00354323180136698,-46.8911807308502,-59.085992996565,7,2,34.8106615397299,0,0,FALSE
"Module_9757","Module_9757",1.64877071261232e-05,0.000479286336898806,-50.5116397306541,-65.3886155705813,7,2,48.8986668313285,0,0,FALSE
"Module_6081","Module_6081",1.04727679344113e-12,2.41448730026438e-10,-45.742369516732,-78.3133364542488,7,2,44.9849197981812,0,0,FALSE
"Module_19877","Module_19877",6.38166728687315e-08,3.79337464831494e-06,-37.5169030562745,-58.4309315782564,7,2,16.131654135128,0,0,FALSE
"Module_9760","Module_9760",2.79470577282465e-09,2.47291536526798e-07,-52.2127941566968,-76.4677653030959,7,2,70.1264026588295,0,0,FALSE
"Module_15171","Module_15171",2.91809915992865e-10,3.49659494874665e-08,-62.2341816115223,-88.8843497508168,7,2,180.511970824535,0,0,FALSE
"Module_29484","Module_29484",0.000539399607206048,0.00862803638685843,-45.6871566304522,-56.6531867566114,7,2,29.938198147362,0,0,FALSE
"Module_29489","Module_29489",9.07777608517033e-06,0.000286426601069783,-56.4637090321927,-71.9982284896625,7,2,100.94387066945,0,0,FALSE
"Module_31823","Module_31823",0.000492577666536504,0.00803107991883054,-44.2554588441122,-55.3251943484632,7,2,27.078425475733,0,0,FALSE
"Module_15200","Module_15200",9.46996903470509e-06,0.000296939582014223,-48.0276819459817,-63.5156868196548,7,2,49.0139173363185,0,0,FALSE
"Module_15201","Module_15201",7.07077344888869e-05,0.00163044908262146,-52.9785582750471,-66.2388533770595,7,2,59.792946854393,0,0,FALSE
"Module_1133","Module_1133",4.07796261349127e-05,0.00102358387021055,-51.3067108224235,-65.1804067934036,7,2,59.4642750457867,0,0,FALSE
"Module_33923","Module_33923",2.86560736544438e-06,0.000107523036477312,-43.3379721216254,-60.1357967022136,7,2,22.8463298789447,0,0,FALSE
"Module_33924","Module_33924",0.000223152806881192,0.00419241957902177,-36.023856632557,-47.9928453043048,7,2,9.57228291849719,0,0,FALSE
"Module_33926","Module_33926",4.4795847103919e-08,2.80922990693284e-06,-45.3915029442433,-66.6851680475284,7,2,32.340997855996,0,0,FALSE
"Module_33927","Module_33927",3.81837664403928e-06,0.00013812368559359,-44.2399226801805,-60.7240716328159,7,2,30.0341057900681,0,0,FALSE
"Module_33928","Module_33928",0.000197402874272089,0.00378458910527075,-43.0045946315929,-55.1120820667932,7,2,26.1041879754116,0,0,FALSE
"Module_9772","Module_9772",0.000428219292950183,0.00719554964668919,-44.8814556532636,-56.1108563249697,7,2,34.8396774373832,0,0,FALSE
"Module_9773","Module_9773",0.000244757223414022,0.00453900072403129,-45.8609944033936,-57.7254712818057,7,2,35.9420018463785,0,0,FALSE
"Module_11730","Module_11730",6.26998950975036e-06,0.000209664491405365,-43.945839448323,-59.8867741100467,7,2,30.3036531147241,0,0,FALSE
"Module_11731","Module_11731",0.000511042898023472,0.00826973396998514,-38.7198720469145,-49.7475929024869,7,2,18.7033193104857,0,0,FALSE
"Module_11732","Module_11732",1.24355361008808e-07,6.88675541894857e-06,-48.8579513716527,-69.0550065354698,7,2,51.2607163340939,0,0,FALSE
"Module_11733","Module_11733",5.33392430875329e-06,0.000183389518868246,-43.7070317239571,-59.8252426439149,7,2,29.4672017687295,0,0,FALSE
"Module_22868","Module_22868",6.39638892138025e-10,6.9789976792328e-08,-46.8630208788831,-72.6826727942285,7,2,44.8808739344157,0,0,FALSE
"Module_37454","Module_37454",2.73717110493967e-05,0.000728362497395743,-45.981549460352,-60.2978050577346,7,2,32.1438266570327,0,0,FALSE
"Module_19893","Module_19893",2.02271719869663e-06,7.94503581821708e-05,-42.1561287258055,-59.3339316602748,7,2,27.5102117048082,0,0,FALSE
"Module_19894","Module_19894",8.24212470393406e-05,0.00183842760501434,-44.6160972697547,-57.70501148517,7,2,34.8097169975776,0,0,FALSE
"Module_19895","Module_19895",5.19414657871723e-05,0.00125598519763204,-42.0275974082619,-55.6320142519854,7,2,21.4434926786387,0,0,FALSE
"Module_19896","Module_19896",0.000208430435996394,0.00396204805649236,-50.6690723836898,-62.7151803643127,7,2,59.0008886876011,0,0,FALSE
"Module_19897","Module_19897",1.21581322757558e-05,0.000367767515818335,-57.2173788457701,-72.4303220753544,7,2,112.31795575821,0,0,FALSE
"Module_19898","Module_19898",1.29861361068261e-05,0.00038901400728938,-49.8600337619579,-65.0003731216654,7,2,57.6384893294087,0,0,FALSE
"Module_31840","Module_31840",2.86858005654874e-07,1.44184646263057e-05,-37.4097935006925,-56.7059311371399,7,2,16.8718533163339,0,0,FALSE
"Module_31841","Module_31841",4.62917533229193e-07,2.16665720866278e-05,-42.5552089744443,-61.3341098633182,7,2,28.2643802920164,0,0,FALSE
"Module_31842","Module_31842",0.000140910139150889,0.00287686770403344,-42.4146591004969,-54.9020063670966,7,2,24.5566430081094,0,0,FALSE
"Module_31844","Module_31844",1.40714650540862e-05,0.000417795910429619,-43.519828495942,-58.5716694398631,7,2,28.3898114034971,0,0,FALSE
"Module_23629","Module_23629",1.8674294601251e-09,1.73236353673033e-07,-50.5326269699541,-75.2159726045653,7,2,60.524416043389,0,0,FALSE
"Module_23630","Module_23630",2.99165912395941e-05,0.000785695942529223,-40.2961898555309,-54.51387800483,7,2,20.7822485340926,0,0,FALSE
"Module_23631","Module_23631",7.68033479697547e-06,0.000248967761079734,-48.6443120460747,-64.36254270293,7,2,54.3083058989561,0,0,FALSE
"Module_31847","Module_31847",1.34097410712977e-05,0.000399326616325086,-49.8362085923278,-64.9411629383246,7,2,65.0753813467086,0,0,FALSE
"Module_31848","Module_31848",0.000402852171789802,0.00684355750566634,-42.9964230766982,-54.2953680914443,7,2,22.9946455549843,0,0,FALSE
"Module_31852","Module_31852",5.65719520905158e-20,5.17646218890058e-17,-50.0127613992931,-99.942671371054,7,2,69.3196418845174,0,0,FALSE
"Module_37462","Module_37462",2.45017777860475e-12,5.16474385049246e-10,-43.545859004022,-75.2265614568174,7,2,32.5902611900788,0,0,FALSE
"Module_19904","Module_19904",1.01733150417104e-05,0.000317018449608592,-42.2586215015612,-57.6678091978848,7,2,21.0171824334761,0,0,FALSE
"Module_35960","Module_35960",0.000232504050972761,0.00434983531422598,-53.6721126897355,-65.5946881573961,7,2,94.560067268194,0,0,FALSE
"Module_37464","Module_37464",0.000236191382599692,0.00440990025025968,-33.9405874345738,-45.845367011662,7,2,9.26507535721435,0,0,FALSE
"Module_15244","Module_15244",9.12601046517302e-06,0.000287723028456015,-43.9064687519352,-59.4351610273913,7,2,31.8178203946096,0,0,FALSE
"Module_15249","Module_15249",0.000441304162070171,0.00736012712059119,-47.9339835690637,-59.129086175155,7,2,49.1779083966867,0,0,FALSE
"Module_15254","Module_15254",1.04204769499901e-12,2.41448730026438e-10,-49.4957332376496,-82.0719397151208,7,2,58.4955681901427,0,0,FALSE
"Module_15255","Module_15255",1.67920054624006e-07,8.96635188225082e-06,-57.4624513395666,-77.3361271137465,7,2,118.714963976467,0,0,FALSE
"Module_24507","Module_24507",6.94260607008398e-07,3.09884992225777e-05,-40.6458186430329,-58.9858023344149,7,2,21.2613923999448,0,0,FALSE
"Module_19908","Module_19908",2.60420964847395e-05,0.000699920458325831,-42.5146414880314,-56.8860759239743,7,2,24.3174529345193,0,0,FALSE
"Module_35977","Module_35977",6.00049368276027e-05,0.00142109338918595,-51.748886502182,-65.192415839944,7,2,57.8645182500367,0,0,FALSE
"Module_27909","Module_27909",4.90691322314182e-05,0.00119949746980518,-41.254849956977,-54.9226336220456,7,2,13.6211160564674,0,0,FALSE
"Module_24521","Module_24521",7.75078467118725e-07,3.42155548581412e-05,-46.8187663802603,-65.0393565916746,7,2,46.0165550002791,0,0,FALSE
"Module_1150","Module_1150",1.04995362713231e-07,5.92877741682662e-06,-40.8568658527396,-61.23596126917,7,2,15.6618730216849,0,0,FALSE
"Module_1152","Module_1152",6.99001987043024e-05,0.00161552921930765,-40.5683385812563,-53.8414661534774,7,2,18.7658583513587,0,0,FALSE
"Module_15281","Module_15281",1.61488247881173e-06,6.49518316477912e-05,-47.7605523725951,-65.1836081489532,7,2,55.8789808318317,0,0,FALSE
"Module_35996","Module_35996",2.86579564664319e-05,0.000758080148025634,-52.5214890753635,-66.786840319791,7,2,62.0266458872131,0,0,FALSE
"Module_24548","Module_24548",6.0825187306922e-12,1.16407714857112e-09,-44.0145594883201,-74.7416016847067,7,2,29.7307389921782,0,0,FALSE
"Module_24551","Module_24551",2.57592281647958e-05,0.00069370721414237,-47.4432808335148,-61.8268144523315,7,2,34.4299686908172,0,0,FALSE
"Module_24552","Module_24552",5.6713390360557e-05,0.0013567069574013,-44.0493342844872,-57.5557854639695,7,2,34.2739578792201,0,0,FALSE
"Module_24561","Module_24561",4.25545879910006e-07,2.01326705887858e-05,-44.5623264450765,-63.4322847308301,7,2,34.5497528935868,0,0,FALSE
"Module_1175","Module_1175",2.36619827302844e-08,1.59573716365826e-06,-40.4857534706187,-62.4629185634566,7,2,21.3582462545586,0,0,FALSE
"Module_1176","Module_1176",4.33544721230428e-05,0.00107813119341929,-47.4753880190873,-61.2809887526363,7,2,33.007019090275,0,0,FALSE
"Module_1177","Module_1177",3.04592748954176e-06,0.000113758893002264,-48.2873522166862,-65.0185330807876,7,2,39.2903079278795,0,0,FALSE
"Module_15306","Module_15306",1.08592861510785e-05,0.00033451087966991,-44.2888261424273,-59.6261936513834,7,2,35.2749143681537,0,0,FALSE
"Module_15313","Module_15313",9.29192706101035e-06,0.000292520716712243,-42.6886285464374,-58.1975075299196,7,2,27.7005131462451,0,0,FALSE
"Module_15314","Module_15314",8.02170840178319e-08,4.62696277885664e-06,-55.7782046711126,-76.4466217304689,7,2,93.7970797604015,0,0,FALSE
"Module_24589","Module_24589",9.09682235694706e-07,3.95942880987076e-05,-53.3419743426477,-71.3888316342512,7,2,70.0697620793462,0,0,FALSE
"Module_39203","Module_39203",2.81775582549382e-05,0.000746844419290366,-42.6347271856546,-56.9188203520025,7,2,23.5196927748417,0,0,FALSE
"Module_36015","Module_36015",3.90266431947652e-07,1.87276720103033e-05,-52.2923196494588,-71.2558603990802,7,2,74.0164064498582,0,0,FALSE
"Module_18552","Module_18552",2.12677453375594e-18,1.381065637154e-15,-54.0758370827627,-100.264476355388,7,2,88.6982660054763,0,0,FALSE
"Module_24603","Module_24603",2.18225905453864e-05,0.000603989186235862,-41.8872255836102,-56.454367460381,7,2,22.0113974968799,0,0,FALSE
"Module_8116","Module_8116",0.000148965078554594,0.00300927397274788,-32.9131318084065,-45.337936242896,7,2,8.99974554407782,0,0,FALSE
"Module_18566","Module_18566",3.26626233370076e-06,0.000121018474359635,-53.9995754607528,-70.6544569110742,7,2,72.8095938332221,0,0,FALSE
"Module_18567","Module_18567",3.36901490975611e-05,0.000870044318676656,-51.8694227350771,-65.9552967199363,7,2,62.4718118690433,0,0,FALSE
"Module_18568","Module_18568",3.13055423786183e-05,0.000817905542962719,-57.6945736273426,-71.8619198778413,7,2,122.77046073734,0,0,FALSE
"Module_9789","Module_9789",0.000549545851344089,0.00876595305901916,-48.4341593787767,-59.378890678491,7,2,49.286271737099,0,0,FALSE
"Module_31876","Module_31876",3.36108727714613e-06,0.000123806710764117,-45.2330635159146,-61.8566715022908,7,2,31.5791603070287,0,0,FALSE
"Module_24633","Module_24633",3.13638908147408e-07,1.5531877098306e-05,-53.2188418605376,-72.4185924752112,7,2,70.670783395885,0,0,FALSE
"Module_1185","Module_1185",0.000134612726755886,0.00278501695370952,-44.519904525956,-57.0586640698299,7,2,33.6427847701712,0,0,FALSE
"Module_27931","Module_27931",9.85080059364867e-05,0.00213342163905804,-39.0564591057226,-51.9457235708994,7,2,17.8615042397922,0,0,FALSE
"Module_24642","Module_24642",1.79294300731356e-09,1.674841726623e-07,-47.097300609245,-71.8238711986949,7,2,41.1062684811897,0,0,FALSE
"Module_24643","Module_24643",8.31255444800569e-07,3.6496374550835e-05,-45.7026247656841,-63.8473149081765,7,2,35.3256155082771,0,0,FALSE
"Module_22880","Module_22880",0.000158466381722681,0.00316155351562778,-44.3213489359747,-56.676546119493,7,2,26.7547608158857,0,0,FALSE
"Module_33955","Module_33955",6.76233247532182e-05,0.00157465741925351,-35.8457581263809,-49.1558742196332,7,2,9.06530965720525,0,0,FALSE
"Module_36026","Module_36026",1.87083838787616e-05,0.000533063158770572,-35.2784005050738,-50.015800460196,7,2,13.3786153526708,0,0,FALSE
"Module_22887","Module_22887",1.6782417936827e-09,1.59357766168536e-07,-36.5722958869681,-61.369062401167,7,2,14.47551727414,0,0,FALSE
"Module_36027","Module_36027",2.95311645290021e-08,1.93956641941624e-06,-41.4990204879588,-63.2390634012885,7,2,26.9381224429037,0,0,FALSE
"Module_36028","Module_36028",1.78984097328202e-17,9.8713407431928e-15,-52.3918274878137,-96.3787046182285,7,2,76.5890816639569,0,0,FALSE
"Module_24670","Module_24670",9.48567059468784e-05,0.00206657242322904,-39.2703633749921,-52.2019506557216,7,2,16.852664080901,0,0,FALSE
"Module_39207","Module_39207",7.66549289413281e-06,0.000248686873014248,-50.4827983531152,-66.2031536159414,7,2,47.2268109670159,0,0,FALSE
"Module_23665","Module_23665",0.000164424335967039,0.00325621652256219,-42.6267571153432,-54.9403825145619,7,2,23.2384536603671,0,0,FALSE
"Module_11747","Module_11747",8.20385290194534e-14,2.3762253358649e-11,-58.2525825291961,-93.4846886047743,7,2,121.367278817003,0,0,FALSE
"Module_15363","Module_15363",3.61051142493078e-05,0.00092293841574056,-46.9458542296888,-60.9548521934983,7,2,52.7216484572476,0,0,FALSE
"Module_11748","Module_11748",5.63738015387352e-17,2.80205632561854e-14,-53.4503756183064,-96.2498465126853,7,2,73.7043296876116,0,0,FALSE
"Module_27949","Module_27949",5.26645302749092e-06,0.000181690373041827,-37.3074334025333,-53.439594330306,7,2,14.755737011976,0,0,FALSE
"Module_11758","Module_11758",0.000156400630774455,0.00312653713784029,-47.2257932447445,-59.5957661833543,7,2,33.2385161372518,0,0,FALSE
"Module_1210","Module_1210",0.000481556631115708,0.00790055074382622,-43.6364287960719,-54.7319879147418,7,2,32.9844985118958,0,0,FALSE
"Module_1214","Module_1214",7.04785603036173e-06,0.000231239704467938,-56.6218790009951,-72.4344778692807,7,2,80.8927162961324,0,0,FALSE
"Module_11761","Module_11761",0.000544181380269895,0.00869071263429047,-45.8073470088955,-56.7632905206024,7,2,33.0593205012536,0,0,FALSE
"Module_1216","Module_1216",2.3049762817077e-07,1.1882285541336e-05,-41.0039711742638,-60.5361816836082,7,2,19.700518867062,0,0,FALSE
"Module_24690","Module_24690",0.000439430197251139,0.00733799219059648,-44.7430414500323,-55.942994020513,7,2,34.3169115577293,0,0,FALSE
"Module_15388","Module_15388",4.86779171293843e-06,0.000170170015298578,-45.3034608300989,-61.5218574299595,7,2,33.9878857497944,0,0,FALSE
"Module_15389","Module_15389",1.42321757001297e-05,0.00042163475045101,-47.3035000854538,-62.3428160525685,7,2,38.4052851481527,0,0,FALSE
"Module_27964","Module_27964",2.18994757560116e-08,1.4994809411782e-06,-44.0852095314342,-66.1451720798413,7,2,34.0504260940717,0,0,FALSE
"Module_27965","Module_27965",0.000265906342047611,0.00487063477578657,-59.5105046069561,-71.2811562308773,7,2,103.443080854415,0,0,FALSE
"Module_27966","Module_27966",1.45336116558067e-06,5.93779354943838e-05,-57.8659557114789,-75.4036895893977,7,2,102.546019113976,0,0,FALSE
"Module_15396","Module_15396",4.21692141532787e-06,0.000150378629851652,-46.7492365797005,-63.1247734245554,7,2,34.2099992481867,0,0,FALSE
"Module_36042","Module_36042",0.00048834625495988,0.00799026815056722,-39.8258357454666,-50.9054178853139,7,2,19.6039082680373,0,0,FALSE
"Module_1224","Module_1224",0.000449521441069346,0.00746316813974967,-40.905986868549,-52.080059773502,7,2,20.9911919081343,0,0,FALSE
"Module_11798","Module_11798",2.52498895387667e-05,0.000681814757022324,-48.2791078827304,-62.6847637709261,7,2,43.0341196891032,0,0,FALSE
"Module_23676","Module_23676",4.8395443436944e-11,7.11112754822921e-09,-47.2191796866247,-75.7654746804066,7,2,44.7626661261282,0,0,FALSE
"Module_18629","Module_18629",2.75663800497725e-05,0.000732574275368906,-48.6575080664835,-62.96590892316,7,2,57.2482460680067,0,0,FALSE
"Module_18633","Module_18633",0.000198362287220094,0.00379814195809301,-50.6435975429713,-62.7456118692285,7,2,55.3999798251068,0,0,FALSE
"Module_23689","Module_23689",9.71401206866056e-09,7.29656417717058e-07,-47.2115849649726,-70.1398343666676,7,2,35.1187757433863,0,0,FALSE
"Module_23690","Module_23690",1.55359367789894e-07,8.39587047864286e-06,-47.2344778385743,-67.1919000149549,7,2,43.6801125071436,0,0,FALSE
"Module_8131","Module_8131",0.000162865990100644,0.00323012198396159,-40.7461025256844,-53.0704555823819,7,2,20.4776567770802,0,0,FALSE
"Module_36059","Module_36059",0.000479937187185266,0.00787969781661361,-45.3576715622301,-56.4570742973006,7,2,27.9174147630681,0,0,FALSE
"Module_11829","Module_11829",6.15369488611857e-07,2.7868831249721e-05,-48.7206414865859,-67.1913407371701,7,2,28.5440075368132,0,0,FALSE
"Module_9812","Module_9812",4.35463583874103e-08,2.74900683110396e-06,-45.2943711197842,-66.6183626617036,7,2,40.7607543575368,0,0,FALSE
"Module_9813","Module_9813",5.12486151663419e-06,0.000177413628135176,-47.1244946272558,-63.2865170522226,7,2,42.7267929459923,0,0,FALSE
"Module_9814","Module_9814",7.90573994540955e-05,0.00178215563237477,-44.3376122709027,-57.4731379180093,7,2,27.534355476838,0,0,FALSE
"Module_27978","Module_27978",1.0183067129686e-06,4.37079387748709e-05,-40.1214955944361,-58.0458893555257,7,2,18.3629215115394,0,0,FALSE
"Module_27984","Module_27984",1.54265713043883e-05,0.000452688912016019,-37.1833444510763,-52.1337522678948,7,2,12.057553941839,0,0,FALSE
"Module_24728","Module_24728",0.000114140989643457,0.00241610430285765,-40.3556383869954,-53.079703791704,7,2,20.4262379288257,0,0,FALSE
"Module_15427","Module_15427",6.33890411181315e-20,5.67134707657132e-17,-43.497050142814,-93.3097263208393,7,2,32.6740999124034,0,0,FALSE
"Module_15428","Module_15428",3.7187664123807e-26,8.80713261934466e-23,-40.2663162804242,-104.809606955454,7,2,25.3039272110901,0,0,FALSE
"Module_31904","Module_31904",4.49419537030311e-05,0.00111074769676963,-43.1608056047641,-56.9263942191681,7,2,30.8888174355215,0,0,FALSE
"Module_36073","Module_36073",3.0527478370183e-05,0.000799840833117741,-43.983022208037,-58.1782893461233,7,2,30.8415743615791,0,0,FALSE
"Module_31905","Module_31905",3.57026756340285e-05,0.00091439276316897,-40.0332455066462,-54.054693420243,7,2,21.2900561250348,0,0,FALSE
"Module_36074","Module_36074",5.9770434404094e-05,0.00141720698441886,-44.93194360115,-58.379841180488,7,2,30.409272332851,0,0,FALSE
"Module_31906","Module_31906",0.000190480586050835,0.00367110525370639,-44.2449324641028,-56.3927067038859,7,2,27.5951333285998,0,0,FALSE
"Module_15429","Module_15429",0.000522549932159142,0.00841535312746368,-39.4636043468487,-50.4658938230279,7,2,17.3084004002784,0,0,FALSE
"Module_18673","Module_18673",0.00015354333994542,0.0030770574462631,-48.2159015120694,-60.6066333304398,7,2,49.8477080782687,0,0,FALSE
"Module_31912","Module_31912",3.66915309999092e-06,0.000133391412016452,-41.4071919935334,-57.9349348657303,7,2,19.7430468018669,0,0,FALSE
"Module_11836","Module_11836",3.35188115583731e-06,0.00012369393878567,-48.063219780997,-64.6898252606061,7,2,52.0589055820506,0,0,FALSE
"Module_15439","Module_15439",7.26804838591287e-05,0.00166355256432767,-43.7761177920487,-57.0056648927416,7,2,31.9921213968786,0,0,FALSE
"Module_31926","Module_31926",0.000114447510365576,0.00241877754059236,-43.5182314086591,-56.2392867758851,7,2,24.4793919571807,0,0,FALSE
"Module_15440","Module_15440",1.22582112969898e-09,1.20962707114732e-07,-46.7522840427346,-71.8824332472776,7,2,40.4765079269343,0,0,FALSE
"Module_15443","Module_15443",8.03004078534695e-05,0.00180512268039561,-49.4964722289817,-62.6145490997602,7,2,62.6491176710216,0,0,FALSE
"Module_36084","Module_36084",0.000135130643229852,0.00278999734721901,-52.2861890276792,-64.8206313675111,7,2,61.7340855241027,0,0,FALSE
