,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,24hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_8856,39.6410983256862,-1.60155185935382,0.431731167655056,-3.70960444679646,0.000207583308760233,0.00712168560919755,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10123,174.443872447764,1.14348520758182,0.260273264672244,4.39340248419976,1.11590256089825e-05,0.000828677716932361,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_37835,21.7735251417613,-1.95297570775178,0.572782360582719,-3.40962962924508,0.000650511551865802,0.0161250111622955,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12769,44.615739738339,2.25908995392793,0.452587938329874,4.99149394538519,5.99140613109241e-07,9.26232699858873e-05,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_32442,25.736278801321,-2.30085701627329,0.550129963882131,-4.18238810341598,2.88463000373684e-05,0.00166796065752723,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11291,53.0744064716498,-1.51713616999109,0.376780130069842,-4.02658221310627,5.65934576604616e-05,0.00279153009274482,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11296,15.1281224201643,2.48792142296623,0.780846442554735,3.18618525663813,0.00144162252603273,0.0283279672901838,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12774,54.9781665673979,2.06439840137503,0.411124494191523,5.02134616288109,5.13105905543271e-07,8.50335340525466e-05,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12775,23.4125778806612,2.05425537628567,0.599170469488084,3.42849903474176,0.000606928693710235,0.0153032557463558,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12776,24.3850615056995,2.13191081516233,0.590346218526124,3.61128901695166,0.000304678892701624,0.00921355253568734,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12777,14.4815205024476,2.66610091570935,0.82674690984827,3.22480904851359,0.0012605671726905,0.0259118548539106,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12779,40.03044641524,1.79732125767467,0.45308211179609,3.96687755018578,7.28203810257627e-05,0.0033323560633833,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_8882,17.1794645054061,-2.33641174856326,0.660598257500669,-3.53681185506441,0.000404988059216894,0.0114446192109915,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11310,30.4607310212268,1.67177355898392,0.517052077503709,3.23327887406454,0.00122378035508746,0.0254049180154144,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_37902,39.1327356712217,2.36370887191481,0.486169716159228,4.86190067655439,1.16263959860966e-06,0.000154315417855281,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_37910,17.4169919526515,2.48701157341545,0.734219829474203,3.3872846708546,0.00070588103540742,0.0170066730026776,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_20553,67.8317595677644,1.85245102040623,0.36320609645555,5.1002751288701,3.39160112464159e-07,6.06620949933609e-05,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_20565,131.173296361135,0.805556084469263,0.258618190486219,3.11484696012591,0.00184040369474227,0.0335516231061995,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_20567,134.721173008689,1.02115379109459,0.260360610010637,3.92207481405452,8.77897223873779e-05,0.00382067644924178,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_8886,21.582417419236,1.98179893112782,0.619198351171818,3.20058819177622,0.00137147391162049,0.0274258157776786,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34558,19.3318985629268,1.99686860712245,0.652205562294726,3.0617166159955,0.00220071693088472,0.0381389514294803,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_29998,15.8537425912672,3.50494731748855,0.905519890236517,3.87064641569947,0.000108547138449502,0.00450490510539653,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34566,19.9137622520335,2.15837547612371,0.663542080980974,3.2528087335965,0.00114270385400337,0.0241664975843409,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_36571,48.4227999580949,-1.77463387116493,0.394478158949144,-4.49868726799071,6.83743516796188e-06,0.000584730279247306,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4911,62.8116113443945,1.09103601638035,0.3564660484957,3.06070107092824,0.00220819436705195,0.0382020570182984,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_26166,12.466874597238,-2.49163945514304,0.777354030371854,-3.20528273835687,0.00134929867575114,0.0271647069703556,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34589,31.2416124953699,-1.59248927903416,0.476285085468956,-3.34356318856,0.000827098555786159,0.0190733348560341,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_1936,22.3425551948871,-1.66732555605068,0.553025344325998,-3.01491707958292,0.00257049520599702,0.042005758149031,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34592,53.3233247336798,-2.29194206369069,0.393445263723583,-5.82531364591774,5.70054376050277e-09,2.38877214466897e-06,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34593,55.8488392123898,-1.57246910047415,0.378762776077002,-4.15159355615893,3.30168242507913e-05,0.00185494597383519,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4929,67.9535986409966,-1.08101016905979,0.346630288100474,-3.11862582748813,0.00181696541523879,0.0332798395115467,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12807,33.5293710814006,-1.46012873179141,0.452691446461493,-3.22543918866736,0.00125779553526556,0.0259019859656839,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12811,15.9467535262165,-2.0548392752046,0.666112702868616,-3.0848222325673,0.00203673848011102,0.0361207072775675,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_32467,20.3287100440725,-2.20691280037658,0.608598487555402,-3.62622130272002,0.000287598903763059,0.00881519189559228,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11321,46.2281835559663,1.32180439326751,0.40787203899562,3.24073304098618,0.00119222777763419,0.0249440922976773,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11322,54.6561550642381,1.28642581005302,0.377370629018552,3.40891874229507,0.000652209035687825,0.016130900205591,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11323,29.5456934596095,2.50202695739803,0.564563028762558,4.43179384750382,9.34523454344438e-06,0.000732951242948807,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34625,37.8317552105935,1.40739587821954,0.45452331039228,3.09642178088704,0.00195871531003213,0.0351925451792199,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4938,30.0923408984481,1.9311753417297,0.526115558470535,3.67062959959557,0.00024195375165539,0.00791218438941757,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11347,32.7639994576496,-1.64656132672789,0.469604390663283,-3.50627327909401,0.000454428392102555,0.012434466441739,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_12816,18.5132829306922,-2.86611541276944,0.671374697347111,-4.26902506766294,1.96329206108417e-05,0.00125866008475321,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34646,29.1813851333732,-1.66979741724563,0.491081459717302,-3.40024528355616,0.000673254297150422,0.0164846146062716,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34647,24.3258094416653,-1.61517755082762,0.531618572629846,-3.03822634118585,0.00237975138758757,0.0399805127522601,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10190,38.4943154963099,-1.28306502765561,0.430883056129611,-2.97775697930822,0.00290366114899793,0.0456202959204908,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10200,48.2248786439269,1.34700984573406,0.430576391095297,3.12838760691813,0.00175768219576305,0.03252399199512,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_7109,25.346126472342,-1.58069478764619,0.536903440359637,-2.94409509946031,0.00323900456122773,0.0488230836559573,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_7111,34.53065897368,-1.45111318870525,0.463192743152904,-3.1328495753791,0.00173118139704117,0.0322570578739072,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34664,43.5738947507865,-1.36060677908363,0.404443258598546,-3.36414750439487,0.000767804952855892,0.0179744793951492,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34668,31.0193499570713,-1.95657980394322,0.515388761315928,-3.79631833443078,0.000146860892723138,0.00555385576075839,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34669,88.17886146513,-1.10949301110653,0.310552946675461,-3.57263720400629,0.000353404213998237,0.0103560497594508,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34670,23.6603838995681,-2.91037417314851,0.614045883419386,-4.73966889402752,2.14067737726369e-06,0.000239280719357695,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34685,48.158780280373,-3.18835624845399,0.469155666229191,-6.79594530762083,1.07604597243482e-11,1.3151523545596e-08,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34686,34.4361186066413,-1.69938972008243,0.510453941038929,-3.32917347375878,0.000871041330583145,0.0198779403193975,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34688,55.2001391691497,-2.24300050754344,0.381723883525291,-5.87597633878425,4.20358368837632e-09,2.02137246444496e-06,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34689,70.3813588750269,-1.0700849146794,0.330044088712985,-3.2422483882448,0.00118590613910304,0.0248472748416496,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34692,76.9819689054445,-1.15934373457532,0.31767092763135,-3.64951159748781,0.00026273937827853,0.00833182073842609,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4942,42.8728839751135,1.23764609647517,0.420540091642852,2.94299193125743,0.00325056890239253,0.0489219792785428,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11375,46.2351571318697,1.4496511047853,0.423988940119426,3.41907764003698,0.000628337951331603,0.0156726506176955,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11377,21.4907927026001,1.99929517058638,0.627950884486652,3.18384004223641,0.00145335299990773,0.028423581745411,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11378,24.6567879682073,3.14146268611729,0.682885551681893,4.60027698401308,4.21929527459076e-06,0.000393873999660625,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11379,40.8665510616617,2.1298161184908,0.479355150767517,4.4430859146515,8.86777347997632e-06,0.000708769480894129,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11382,17.4154457500775,2.26907435778262,0.718279521680652,3.1590408598499,0.00158289296406267,0.0302088479602149,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_20609,19.753289666634,-1.8674898441195,0.592632306899497,-3.15117792664685,0.00162613396194816,0.0306852102298245,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_20610,22.8460365950809,-2.67126210544854,0.594817677783271,-4.49089226030341,7.0925423552383e-06,0.000599554884455923,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_37998,25.6041500833006,1.90262455949215,0.566993015624617,3.35564020554319,0.000791815088944568,0.0184628871256049,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_38000,21.6336967395124,2.01771836429279,0.626368384362133,3.22129662777846,0.00127611995301084,0.0261582296168183,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_38001,25.952514218688,2.23895486059206,0.582447034907223,3.84404886007996,0.000121020894239431,0.00483638404730958,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_39753,13.42438444001,-2.96577629562891,0.802444060429073,-3.69592902718114,0.000219084173723253,0.00741222153151576,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4953,16.2595479018457,-2.57820823526341,0.709036913542366,-3.63621157942627,0.000276677107274422,0.00858811596579959,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4954,12.1882275461824,-3.29263489472069,0.867917259907008,-3.79371980120948,0.000148407138594528,0.00559157642311942,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34718,24.1932405792974,-1.59288515158359,0.533040375851675,-2.98830111891342,0.00280533012534558,0.0446493481100174,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_36609,69.8328404833962,-1.23732050893698,0.335857299468739,-3.68406615218482,0.000229542626927882,0.00764264912108463,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_30016,13.0355944583024,2.4776357487559,0.841359535601962,2.94480022382256,0.00323163250270874,0.0487370057593601,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34724,50.6148423610205,1.33734537540213,0.426584420826844,3.13500753921104,0.00171849694945397,0.0320461989944904,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_34725,20.4257321020633,2.17945705066396,0.667678691791319,3.26423035130368,0.00109761886965068,0.0235182281252472,6hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_30029,12.6117600928418,-2.25753159484918,0.755943731726678,-2.98637517595744,0.00282306062396374,0.0447373513142779,6hrs_72hrs.H3K27ac.DESeq2_results.csv
