Module,3hrs.ATACSeq_REPLICANT.1,3hrs.ATACSeq_REPLICANT.2,48hrs.ATACSeq_REPLICANT.1,48hrs.ATACSeq_REPLICANT.2
Module_37636,8,13,6,7
Module_17252,23,20,24,27
Module_37637,8,14,6,7
Module_17253,76,48,38,37
Module_4626,28,41,34,40
Module_28214,36,16,20,11
Module_8721,15,24,24,37
Module_4627,39,32,29,32
Module_8722,17,24,28,37
Module_17254,26,25,23,25
Module_17255,36,19,27,26
Module_4628,38,32,32,22
Module_4629,15,5,18,18
Module_34378,103,76,103,104
Module_17256,9,7,1,0
Module_6941,4,0,2,5
Module_6942,18,18,12,12
Module_4630,7,14,18,26
Module_8723,2,3,4,4
Module_6943,80,48,66,57
Module_34379,10,8,4,10
Module_17257,6,8,4,5
Module_6944,6,7,4,4
Module_11061,9,34,20,13
Module_12451,167,113,144,147
Module_17258,10,26,21,24
Module_28215,35,34,28,32
Module_11062,30,21,12,32
Module_11063,15,23,15,22
Module_14064,4,8,6,6
Module_14065,5,7,6,2
Module_11064,20,6,17,14
Module_11065,11,4,4,8
Module_14066,10,7,12,8
Module_14067,211,189,189,136
Module_14068,22,12,12,8
Module_6945,12,13,19,23
Module_8724,3,8,13,6
Module_8725,80,71,14,16
Module_17259,20,13,31,35
Module_14069,44,26,56,40
Module_8726,43,35,39,33
Module_8727,4,4,12,12
Module_8728,2,4,8,4
Module_11066,10,7,17,11
Module_6946,28,25,30,21
Module_28216,12,14,18,30
Module_8729,16,8,12,13
Module_39635,4,4,2,0
Module_1716,6,5,4,7
Module_34380,18,14,4,8
Module_1717,29,30,55,44
Module_12452,87,47,64,84
Module_12453,12,19,17,12
Module_34381,32,37,31,28
Module_12454,23,36,51,22
Module_34382,8,8,4,10
Module_1718,117,105,90,79
Module_28217,6,5,5,2
Module_39636,21,24,14,9
Module_28218,3,8,9,4
Module_28219,10,0,10,8
Module_34383,12,16,19,14
Module_28220,8,8,1,0
Module_28221,7,4,4,6
Module_6947,14,10,6,6
Module_28222,6,7,4,2
Module_12455,58,53,84,94
Module_17260,28,12,16,21
Module_28223,2,8,7,4
Module_28224,38,20,22,36
Module_1719,12,4,7,9
Module_11067,120,77,94,64
Module_17261,34,28,31,23
Module_12456,4,3,20,11
Module_28225,4,4,13,13
Module_28226,6,14,4,7
Module_11068,45,45,59,64
Module_39637,4,2,0,2
Module_34384,2,2,7,9
Module_17262,28,18,56,40
Module_34385,8,8,7,4
Module_12457,14,14,20,10
Module_11069,95,84,61,57
Module_11070,81,66,111,107
Module_34386,34,24,40,31
Module_11071,26,23,9,30
Module_17263,17,0,10,12
Module_17264,4,10,6,11
Module_10042,14,17,12,18
Module_10043,64,46,62,51
Module_10044,18,20,14,22
Module_8730,0,0,4,1
Module_34387,1,6,10,1
Module_11072,16,14,18,14
Module_11073,29,30,26,30
Module_11074,40,43,42,42
Module_11075,49,31,38,46
Module_11076,71,65,53,64
Module_11077,78,52,71,38
Module_37638,58,52,37,57
Module_11078,12,8,14,23
Module_11079,7,16,9,9
Module_11080,24,8,16,10
Module_11081,8,9,12,2
Module_34388,0,6,2,8
Module_6948,59,55,63,68
Module_11082,1,0,12,11
Module_6949,98,100,75,110
Module_11083,20,15,21,20
Module_11084,11,15,29,37
Module_37639,4,3,6,10
Module_10045,2,3,4,0
Module_10046,0,2,2,4
Module_10047,16,12,0,6
Module_11085,4,0,1,12
Module_10048,43,34,35,40
Module_11086,52,32,44,32
Module_37640,37,28,41,40
Module_10049,22,24,16,27
Module_29823,26,18,32,46
Module_11087,10,4,25,23
Module_10050,4,8,4,0
Module_11088,31,16,43,68
Module_29824,2,0,6,7
Module_36367,59,32,46,37
Module_36368,16,14,28,13
Module_37641,4,6,26,19
Module_11089,53,19,30,38
Module_29825,29,17,27,16
Module_11090,10,13,19,11
Module_36369,51,37,16,22
Module_36370,20,17,9,11
Module_11091,14,15,31,24
Module_10051,83,55,20,27
Module_11092,69,53,41,60
Module_11093,29,19,8,2
Module_28227,89,71,73,72
Module_36371,4,4,18,27
Module_11094,9,15,12,16
Module_36372,9,6,25,32
Module_11095,12,4,14,14
Module_11096,6,2,11,8
Module_34389,36,21,20,13
Module_36373,8,6,4,10
Module_10052,30,34,112,125
Module_29826,19,7,16,8
Module_11097,28,30,67,85
Module_29827,15,5,22,5
Module_11098,21,30,71,84
Module_29828,4,0,5,8
Module_29829,7,12,15,38
Module_29830,4,5,16,12
Module_1720,2,6,18,19
Module_34390,43,44,46,37
Module_1721,2,7,19,21
Module_34391,43,44,46,37
Module_37642,2,0,0,2
Module_37643,8,4,0,8
Module_29831,4,7,12,2
Module_16306,11,5,16,21
Module_17265,23,24,29,44
Module_16307,17,16,12,14
Module_34392,58,18,46,54
Module_37644,4,4,8,24
Module_37645,10,4,4,5
Module_17266,10,8,25,29
Module_1722,8,11,2,13
Module_1723,4,0,6,0
Module_37646,22,8,10,6
Module_16308,18,24,26,23
Module_17267,6,5,4,8
Module_17268,4,2,18,15
Module_6950,14,20,6,10
Module_17269,34,41,56,41
Module_20397,12,15,6,4
Module_16309,86,49,59,78
Module_17270,8,6,17,10
Module_8731,62,50,80,72
Module_17271,25,20,38,28
Module_17272,4,8,10,5
Module_17273,17,10,30,11
Module_1724,10,20,33,35
Module_20398,6,4,13,10
Module_37647,10,21,15,9
Module_6951,4,8,22,18
Module_6952,6,1,16,4
Module_20399,13,10,8,4
Module_16310,21,17,44,30
Module_6953,15,20,28,32
Module_16311,51,47,44,38
Module_17274,2,2,0,2
Module_6954,33,20,38,30
Module_6955,19,19,8,14
Module_16312,76,47,90,104
Module_17275,22,27,8,17
Module_16313,26,14,6,28
Module_16314,6,25,22,15
Module_39638,25,16,36,38
Module_16315,38,31,22,34
Module_11099,0,0,12,6
Module_16316,77,64,68,84
Module_12458,14,4,42,68
Module_16317,26,35,32,35
Module_1725,12,14,18,21
Module_11100,14,24,16,24
Module_16318,91,52,57,62
Module_16319,54,42,24,20
Module_16320,77,48,50,60
Module_1726,12,16,4,10
Module_16321,55,55,40,39
Module_12459,42,36,54,41
Module_12460,55,48,52,35
Module_11101,51,33,20,18
Module_16322,55,45,52,50
Module_16323,62,37,51,47
Module_16324,98,83,94,87
Module_16325,27,33,46,37
Module_16326,18,13,11,26
Module_16327,100,84,71,83
Module_20400,12,6,16,26
Module_14070,15,22,27,20
Module_16328,2,12,14,14
Module_29832,10,11,8,4
Module_17276,36,16,43,53
Module_1727,4,6,31,21
Module_17277,70,65,44,34
Module_14071,14,19,16,16
Module_28228,8,6,14,18
Module_28229,54,33,38,35
Module_10053,7,2,12,14
Module_17278,15,11,26,26
Module_14072,2,0,16,2
Module_10054,3,10,12,1
Module_10055,6,2,12,10
Module_6956,4,3,4,2
Module_14073,7,4,21,14
Module_28230,8,4,16,11
Module_10056,29,15,4,8
Module_28231,8,4,14,7
Module_10057,29,15,6,9
Module_10058,33,68,75,59
Module_16329,21,16,39,23
Module_10059,59,87,93,66
Module_16330,26,21,44,27
Module_10060,52,59,64,42
Module_16331,46,33,52,35
Module_16332,13,14,10,18
Module_29833,20,14,65,46
Module_16333,8,4,8,11
Module_16334,10,14,24,34
Module_29834,7,0,10,14
Module_16335,30,28,30,43
Module_12461,27,8,58,69
Module_16336,55,52,52,46
Module_29835,4,0,1,7
Module_16337,61,64,60,59
Module_16338,49,26,31,32
Module_36374,6,2,2,2
Module_29836,3,5,6,4
Module_29837,14,19,17,20
Module_28232,9,21,38,38
Module_29838,30,17,18,20
Module_16339,17,9,12,14
Module_17279,9,4,15,15
Module_16340,63,72,55,50
Module_16341,57,37,13,10
Module_17280,4,0,12,0
Module_16342,35,28,33,16
Module_29839,9,3,14,14
Module_28233,0,0,10,4
Module_29840,16,9,11,10
Module_16343,15,3,12,11
Module_17281,6,4,7,10
Module_16344,4,7,12,21
Module_16345,10,10,17,14
Module_14074,97,71,163,184
Module_39639,10,10,28,28
Module_17282,44,41,40,49
Module_17283,22,6,12,10
Module_28234,23,11,22,32
Module_39640,2,0,17,6
Module_6957,4,2,9,18
Module_12462,15,13,37,32
Module_12463,29,8,38,49
Module_8732,22,14,37,42
Module_16346,25,23,39,31
Module_8733,18,18,42,58
Module_6958,4,1,20,22
Module_11102,6,7,47,33
Module_16347,22,32,45,28
Module_6959,0,4,1,11
Module_6960,6,6,23,27
Module_12464,2,4,16,16
Module_16348,30,17,38,35
Module_6961,30,25,49,52
Module_12465,18,12,21,20
Module_28235,130,99,96,94
Module_14075,45,42,42,70
Module_6962,1,2,7,9
Module_16349,11,8,22,19
Module_16350,11,16,31,22
Module_28236,0,0,17,8
Module_28237,34,36,82,51
Module_16351,101,51,70,75
Module_28238,14,6,92,63
Module_12466,9,7,3,6
Module_28239,7,2,39,44
Module_12467,0,2,17,16
Module_12468,2,6,10,17
Module_14076,57,33,8,6
Module_12469,51,35,47,56
Module_12470,15,8,11,19
Module_12471,4,13,7,11
Module_16352,23,20,39,33
Module_11103,21,4,39,40
Module_11104,34,32,41,35
Module_14077,3,6,15,4
Module_6963,17,32,27,28
Module_16353,22,18,11,20
Module_6964,151,86,112,99
Module_12472,30,26,49,63
Module_6965,106,72,91,87
Module_16354,14,13,4,4
Module_12473,2,2,6,4
Module_16355,32,28,38,27
Module_8734,3,4,0,0
Module_1728,112,98,76,96
Module_1729,46,48,25,37
Module_8735,2,4,17,21
Module_14078,18,20,4,10
Module_16356,6,1,23,25
Module_32285,35,40,26,20
Module_32286,27,35,34,42
Module_8736,0,1,9,4
Module_16357,8,4,16,4
Module_16358,4,11,4,12
Module_11105,13,28,22,18
Module_12474,26,32,30,30
Module_16359,50,26,47,55
Module_11106,18,4,26,31
Module_16360,8,8,8,16
Module_6966,9,4,6,2
Module_6967,11,19,21,28
Module_6968,4,6,4,0
Module_10061,10,6,21,18
Module_29841,9,8,27,9
Module_11107,18,15,14,20
Module_10062,205,168,167,166
Module_6969,11,8,4,2
Module_29842,140,158,176,188
Module_8737,4,4,14,14
Module_6970,4,0,15,24
Module_10063,14,10,10,8
Module_10064,6,7,4,2
Module_6971,17,21,14,4
Module_8738,8,20,22,15
Module_29843,18,15,17,14
Module_10065,30,24,34,36
Module_32287,10,15,5,12
Module_10066,2,12,7,4
Module_10067,9,17,6,8
Module_10068,15,28,6,12
Module_12475,6,2,11,20
Module_10069,6,12,43,23
Module_12476,12,4,14,19
Module_12477,2,8,17,20
Module_12478,8,4,18,27
Module_32288,4,2,2,10
Module_12479,14,4,19,31
Module_26108,33,26,43,37
Module_12480,2,4,8,8
Module_12481,7,4,6,3
Module_16361,50,29,47,41
Module_12482,20,30,17,16
Module_16362,51,29,45,38
Module_12483,22,30,18,20
Module_12484,27,16,13,16
Module_12485,10,12,26,18
Module_10070,54,42,136,124
Module_16363,148,144,180,213
Module_1730,6,14,12,8
Module_16364,4,3,4,8
Module_16365,8,19,22,24
Module_12486,10,10,6,2
Module_16366,47,30,33,63
Module_16367,14,2,16,16
Module_1731,18,18,2,5
Module_16368,4,4,7,4
Module_16369,20,6,8,8
Module_16370,24,18,52,34
Module_16371,11,9,14,27
Module_1732,64,31,34,32
Module_37648,1,4,10,5
Module_10071,14,19,21,23
Module_37649,8,2,15,5
Module_16372,36,16,8,12
Module_37650,52,44,29,22
Module_37651,10,2,6,4
Module_37652,8,2,2,10
Module_29844,87,73,58,37
Module_12487,37,25,27,16
Module_29845,31,34,23,25
Module_12488,18,17,31,31
Module_29846,38,18,39,36
Module_29847,2,2,6,9
Module_29848,20,16,28,20
Module_39641,8,12,22,24
Module_39642,0,1,7,11
Module_12489,28,14,34,28
Module_12490,4,7,20,36
Module_12491,81,50,72,66
Module_12492,21,22,10,19
Module_12493,10,8,5,6
Module_8739,28,53,14,31
Module_12494,16,6,37,64
Module_12495,45,31,42,42
Module_12496,15,4,45,17
Module_12497,10,12,7,3
Module_12498,10,10,16,31
Module_12499,54,28,113,101
Module_12500,31,42,42,31
Module_28240,34,40,48,46
Module_28241,97,80,103,92
Module_12501,9,10,16,11
Module_28242,10,12,8,2
Module_29849,2,10,4,9
Module_28243,6,11,6,2
Module_29850,18,4,18,14
Module_29851,129,93,101,116
Module_29852,0,3,2,3
Module_29853,4,2,12,9
Module_29854,2,6,13,12
Module_12502,54,41,35,56
Module_29855,6,2,6,4
Module_16373,58,51,52,56
Module_16374,11,7,5,19
Module_16375,28,6,35,25
Module_28244,114,80,69,80
Module_16376,33,22,15,20
Module_28245,100,68,59,75
Module_16377,46,43,29,29
Module_28246,45,32,30,33
Module_37653,2,0,4,6
Module_28247,6,6,10,12
Module_37654,2,4,15,11
Module_16378,8,6,29,20
Module_28248,8,0,13,18
Module_16379,24,26,22,20
Module_16380,9,2,12,12
Module_28249,37,29,46,45
Module_16381,28,28,36,20
Module_16382,2,2,10,7
Module_16383,16,26,16,19
Module_16384,12,8,17,12
Module_26109,4,4,40,23
Module_26110,10,10,18,22
Module_37655,8,12,8,8
Module_26111,2,3,13,13
Module_26112,10,15,21,32
Module_37656,16,5,14,7
Module_26113,15,4,4,11
Module_37657,14,9,14,17
Module_26114,24,20,23,13
Module_37658,8,10,14,14
Module_16385,49,59,56,47
Module_37659,25,23,33,34
Module_34393,76,64,45,63
Module_37660,10,8,5,4
Module_37661,3,0,6,10
Module_37662,8,14,18,16
Module_37663,8,0,6,12
Module_12503,10,14,36,10
Module_34394,4,2,8,2
Module_12504,61,68,52,50
Module_12505,8,9,10,6
Module_34395,18,10,29,18
Module_34396,6,9,16,10
Module_26115,5,2,14,6
Module_12506,4,2,34,27
Module_6972,99,99,67,39
Module_6973,19,26,24,18
Module_12507,50,39,54,48
Module_34397,15,16,14,7
Module_10072,45,34,27,33
Module_12508,75,48,70,66
Module_10073,34,14,24,40
Module_10074,75,54,35,45
Module_10075,18,18,13,19
Module_10076,14,13,9,10
Module_10077,37,41,38,46
Module_10078,25,27,35,28
Module_6974,76,64,63,68
Module_16386,6,8,4,6
Module_6975,15,8,25,17
Module_16387,4,8,6,4
Module_6976,33,31,40,32
Module_12509,30,15,53,36
Module_16388,30,27,36,34
Module_16389,10,12,26,16
Module_16390,15,8,9,12
Module_26116,2,0,24,28
Module_10079,69,81,36,50
Module_10080,14,22,18,13
Module_8740,10,10,2,0
Module_26117,2,4,4,1
Module_10081,11,8,2,12
Module_12510,2,4,3,4
Module_12511,6,2,5,13
Module_10082,4,6,8,6
Module_26118,8,10,24,10
Module_8741,50,50,54,45
Module_29856,0,7,81,59
Module_12512,4,4,4,2
Module_29857,0,0,25,31
Module_29858,2,8,2,0
Module_12513,22,16,19,27
Module_16391,4,2,6,8
Module_26119,8,9,0,4
Module_16392,13,16,10,12
Module_26120,12,14,17,14
Module_29859,14,9,8,10
Module_16393,65,25,22,29
Module_16394,12,2,35,10
Module_8742,25,12,8,8
Module_8743,6,14,12,16
Module_16395,176,101,139,150
Module_26121,12,18,4,8
Module_4631,23,39,45,39
Module_29860,91,51,68,76
Module_1733,7,10,38,36
Module_29861,4,11,4,12
Module_36375,16,44,36,41
Module_16396,33,33,25,45
Module_16397,19,6,14,15
Module_16398,133,90,164,129
Module_16399,82,69,87,103
Module_16400,101,68,172,183
Module_16401,21,13,48,34
Module_26122,48,47,12,18
Module_16402,32,19,44,37
Module_16403,5,6,22,22
Module_36376,14,9,15,14
Module_16404,25,17,15,27
Module_36377,14,9,16,14
Module_16405,25,19,16,34
Module_16406,12,12,18,19
Module_29862,21,20,64,70
Module_4632,18,10,8,13
Module_16407,43,33,48,28
Module_4633,37,49,29,54
Module_36378,4,8,11,16
Module_36379,4,10,18,8
Module_4634,43,17,24,21
Module_26123,4,4,16,14
Module_26124,8,3,4,11
Module_36380,2,6,4,6
Module_28250,18,12,36,38
Module_26125,0,2,8,3
Module_26126,5,2,6,6
Module_29863,64,57,98,86
Module_28251,10,8,6,23
Module_4635,15,10,7,0
Module_16408,111,90,111,115
Module_16409,113,81,104,108
Module_26127,4,6,8,4
Module_4636,42,32,48,65
Module_4637,82,37,82,62
Module_28252,6,10,5,4
Module_28253,30,36,11,10
Module_16410,24,11,31,16
Module_16411,120,61,50,78
Module_37664,14,12,14,6
Module_16412,129,76,77,55
Module_37665,14,12,14,6
Module_16413,131,87,83,57
Module_37666,14,12,14,6
Module_16414,130,82,87,59
Module_37667,10,2,6,8
Module_16415,133,115,76,118
Module_28254,18,6,6,4
Module_28255,10,6,6,9
Module_37668,10,12,10,5
Module_16416,42,29,15,20
Module_28256,6,6,2,7
Module_37669,20,20,10,15
Module_16417,61,66,43,59
Module_1734,21,34,26,21
Module_37670,7,4,12,14
Module_26128,9,2,8,2
Module_16418,58,70,32,58
Module_16419,14,12,26,16
Module_26129,14,8,3,10
Module_39643,10,2,10,7
Module_29864,4,8,7,23
Module_37671,2,6,12,6
Module_29865,40,27,30,31
Module_29866,73,57,61,51
Module_26130,3,8,8,5
Module_36381,8,12,7,2
Module_4638,26,41,66,61
Module_4639,52,27,30,37
Module_16420,36,19,33,23
Module_16421,14,20,14,19
Module_32289,46,40,39,30
Module_20401,11,10,14,19
Module_16422,12,2,19,19
Module_14079,8,13,13,12
Module_37672,62,52,62,54
Module_37673,42,32,26,17
Module_14080,36,24,12,24
Module_14081,56,37,36,26
Module_37674,48,61,32,49
Module_14082,17,25,19,35
Module_4640,109,90,114,99
Module_26131,16,0,20,27
Module_4641,17,15,16,4
Module_4642,44,35,36,73
Module_4643,15,18,24,17
Module_1735,43,28,21,36
Module_16423,22,13,5,8
Module_39644,10,4,4,2
Module_20402,19,14,21,13
Module_4644,16,6,4,8
Module_4645,0,0,6,6
Module_20403,3,9,0,4
Module_16424,68,64,57,44
Module_16425,8,2,10,9
Module_16426,6,2,6,5
Module_16427,6,2,32,11
Module_16428,4,6,9,4
Module_29867,8,2,2,0
Module_4646,12,5,18,16
Module_20404,2,2,2,2
Module_4647,12,14,12,6
Module_28257,4,2,8,6
Module_4648,29,38,26,18
Module_36382,94,105,76,79
Module_20405,8,4,8,0
Module_37675,20,22,60,48
Module_20406,2,0,4,4
Module_34398,0,0,10,4
Module_34399,15,20,34,30
Module_14083,11,6,108,80
Module_20407,2,6,6,8
Module_14084,11,6,109,81
Module_20408,2,6,6,8
Module_26132,15,10,4,10
Module_37676,16,10,15,13
Module_39645,28,17,12,10
Module_34400,4,8,8,8
Module_16429,22,12,11,17
Module_37677,4,0,6,4
Module_37678,10,11,3,4
Module_16430,5,14,21,10
Module_37679,2,3,2,4
Module_32290,44,54,44,61
Module_34401,2,4,7,12
Module_16431,20,19,29,29
Module_4649,14,12,9,2
Module_4650,7,1,8,7
Module_14085,13,5,29,31
Module_4651,9,4,8,4
Module_4652,10,12,13,2
Module_4653,24,20,35,15
Module_14086,25,11,18,14
Module_34402,24,18,14,13
Module_26133,29,31,50,50
Module_16432,28,24,24,21
Module_16433,14,29,15,9
Module_16434,54,53,54,42
Module_16435,75,61,43,37
Module_14087,10,14,13,20
Module_14088,5,13,0,4
Module_29868,22,12,45,35
Module_10083,60,40,71,88
Module_32291,87,76,42,42
Module_10084,14,21,30,24
Module_32292,87,76,42,42
Module_29869,30,10,30,32
Module_28258,12,8,9,7
Module_16436,63,32,50,32
Module_16437,19,10,17,22
Module_16438,64,62,35,40
Module_16439,40,34,30,28
Module_16440,3,4,2,10
Module_29870,0,6,10,3
Module_16441,46,46,50,49
Module_16442,37,27,38,54
Module_32293,2,4,8,4
Module_16443,86,71,77,98
Module_32294,8,2,17,16
Module_32295,6,2,12,10
Module_8744,87,59,28,38
Module_16444,35,39,69,68
Module_16445,6,4,21,21
Module_32296,2,0,5,9
Module_29871,15,6,7,4
Module_10085,6,10,16,22
Module_10086,4,2,12,6
Module_32297,17,3,29,20
Module_16446,34,22,36,45
Module_16447,81,66,69,66
Module_16448,24,12,24,16
Module_10087,7,10,12,12
Module_16449,12,1,8,8
Module_10088,3,6,4,9
Module_16450,8,3,19,18
Module_8745,17,3,5,7
Module_16451,65,47,53,47
Module_16452,74,65,150,125
Module_39646,36,29,22,27
Module_16453,39,31,47,38
Module_16454,2,6,18,22
Module_10089,6,3,7,4
Module_8746,17,19,21,26
Module_39647,4,6,14,16
Module_10090,6,7,13,12
Module_8747,25,14,6,9
Module_10091,6,4,4,0
Module_8748,70,62,52,60
Module_16455,47,23,55,61
Module_37680,12,12,11,16
Module_16456,20,28,30,38
Module_16457,31,16,24,17
Module_16458,62,35,47,51
Module_16459,21,7,25,32
Module_16460,65,68,70,79
Module_16461,56,44,53,51
Module_16462,39,34,46,37
Module_16463,8,11,15,17
Module_37681,53,48,16,29
Module_37682,13,10,2,6
Module_37683,6,8,18,12
Module_12514,108,111,106,158
Module_16464,22,25,17,25
Module_32298,13,4,7,6
Module_16465,16,7,16,20
Module_16466,29,25,38,29
Module_29872,24,30,13,23
Module_32299,61,51,29,44
Module_16467,16,6,20,16
Module_16468,13,8,20,25
Module_32300,46,28,31,23
Module_32301,10,14,6,12
Module_29873,20,26,8,18
Module_8749,8,4,17,12
Module_32302,2,8,8,9
Module_12515,21,10,36,36
Module_37684,14,12,20,23
Module_12516,3,6,10,7
Module_8750,65,57,59,69
Module_37685,8,9,12,14
Module_37686,2,8,4,0
Module_8751,3,6,11,10
Module_32303,6,0,0,4
Module_32304,2,3,4,4
Module_32305,6,10,6,10
Module_12517,26,22,24,37
Module_16469,41,33,41,35
Module_32306,6,14,31,34
Module_32307,16,8,2,8
Module_39648,6,7,29,17
Module_39649,37,36,22,36
Module_32308,4,5,23,16
Module_20409,6,0,61,54
Module_16470,20,26,26,21
Module_16471,11,9,18,13
Module_16472,49,41,27,30
Module_39650,10,0,0,1
Module_12518,9,6,6,9
Module_39651,14,4,6,2
Module_16473,138,130,91,132
Module_12519,0,0,1,2
Module_16474,129,112,82,111
Module_16475,96,52,78,89
Module_29874,23,21,10,13
Module_12520,23,6,16,12
Module_29875,8,8,16,11
Module_16476,44,29,19,22
Module_12521,8,6,26,36
Module_20410,16,10,18,16
Module_16477,2,6,12,14
Module_29876,24,22,16,22
Module_29877,4,2,13,9
Module_29878,2,4,4,8
Module_20411,6,5,5,10
Module_39652,2,10,20,28
Module_36383,13,15,4,10
Module_36384,73,51,67,50
Module_12522,10,11,11,10
Module_36385,10,24,12,12
Module_36386,2,4,4,8
Module_12523,22,32,20,33
Module_39653,12,20,8,17
Module_29879,10,3,14,14
Module_29880,13,4,21,22
Module_29881,10,4,17,23
Module_29882,2,6,18,23
Module_20412,19,22,35,33
Module_29883,29,21,66,40
Module_16478,5,10,16,2
Module_12524,4,10,8,23
Module_20413,3,9,39,29
Module_20414,8,6,14,13
Module_29884,16,12,9,9
Module_16479,9,2,10,12
Module_16480,4,9,20,8
Module_16481,46,46,41,41
Module_37687,9,8,19,12
Module_37688,2,2,15,10
Module_32309,12,5,4,5
Module_29885,4,5,28,20
Module_37689,47,44,43,29
Module_36387,4,3,9,17
Module_32310,19,32,27,38
Module_32311,18,10,19,22
Module_37690,3,2,33,6
Module_16482,4,4,8,8
Module_36388,2,2,10,12
Module_36389,45,25,21,29
Module_12525,8,0,2,0
Module_12526,9,2,10,4
Module_12527,16,2,8,12
Module_36390,123,71,131,145
Module_16483,3,2,8,4
Module_16484,5,2,4,8
Module_32312,25,18,17,15
Module_16485,11,10,24,23
Module_36391,9,0,12,11
Module_12528,8,5,3,6
Module_16486,45,47,74,53
Module_12529,4,9,19,17
Module_4654,146,125,153,136
Module_36392,34,28,19,22
Module_12530,5,7,11,12
Module_36393,48,48,38,25
Module_4655,20,6,26,20
Module_37691,10,12,24,23
Module_4656,22,13,53,50
Module_12531,19,20,5,9
Module_37692,8,6,6,6
Module_4657,99,75,97,91
Module_4658,2,0,17,9
Module_14089,40,21,21,31
Module_4659,2,1,5,7
Module_4660,12,2,10,8
Module_12532,22,19,17,12
Module_10092,35,30,15,12
Module_28259,36,54,46,44
Module_4661,54,51,79,74
Module_36394,6,4,13,20
Module_10093,2,0,7,2
Module_37693,3,1,10,12
Module_36395,2,0,4,4
Module_37694,19,14,25,17
Module_10094,33,28,33,29
Module_10095,138,154,94,80
Module_10096,84,86,76,101
Module_4662,70,62,56,58
Module_16487,31,32,40,40
Module_37695,4,0,3,2
Module_36396,7,11,0,2
Module_37696,15,6,6,2
Module_36397,4,0,0,2
Module_10097,68,47,92,128
Module_14090,62,39,41,38
Module_14091,2,1,69,71
Module_28260,6,0,4,4
Module_16488,8,7,10,8
Module_28261,73,80,78,54
Module_12533,13,5,5,10
Module_4663,32,42,83,112
Module_4664,101,85,89,81
Module_16489,16,17,14,6
Module_14092,8,6,10,6
Module_16490,38,33,39,31
Module_16491,47,39,28,32
Module_12534,12,26,22,36
Module_16492,36,31,22,22
Module_29886,59,49,45,34
Module_16493,6,6,5,7
Module_12535,6,2,14,6
Module_37697,13,23,82,93
Module_29887,1,5,2,2
Module_16494,11,9,14,13
Module_16495,24,14,15,17
Module_16496,0,12,10,13
Module_36398,17,9,48,32
Module_36399,8,6,10,2
Module_12536,59,42,48,62
Module_14093,0,5,15,19
Module_4665,12,17,23,34
Module_4666,16,13,23,9
Module_8752,87,73,14,15
Module_29888,24,12,13,21
Module_14094,4,0,12,10
Module_4667,10,17,39,32
Module_8753,19,12,15,19
Module_8754,68,57,25,44
Module_8755,25,26,45,29
Module_4668,7,8,17,23
Module_28262,110,98,83,97
Module_8756,30,33,19,22
Module_4669,24,19,21,10
Module_8757,10,10,17,8
Module_36400,10,4,10,10
Module_36401,24,26,13,18
Module_12537,24,17,12,3
Module_36402,23,24,15,20
Module_12538,22,18,11,2
Module_4670,11,10,10,8
Module_4671,8,21,10,14
Module_29889,72,69,56,77
Module_4672,6,26,32,27
Module_12539,7,18,29,14
Module_4673,10,23,22,22
Module_14095,32,16,20,16
Module_4674,19,27,26,27
Module_36403,20,18,45,47
Module_4675,8,8,34,22
Module_4676,20,17,36,34
Module_4677,44,45,57,63
Module_4678,0,4,4,10
Module_14096,56,38,69,62
Module_8758,19,12,32,31
Module_12540,20,8,8,10
Module_14097,24,8,16,10
Module_12541,8,12,23,27
Module_12542,26,18,18,17
Module_12543,22,28,14,12
Module_29890,16,8,16,16
Module_12544,45,64,47,52
Module_29891,33,28,36,45
Module_8759,101,143,92,86
Module_14098,24,18,16,20
Module_8760,8,6,10,16
Module_36404,20,20,10,12
Module_36405,0,3,3,1
Module_11108,5,19,12,18
Module_36406,46,41,37,24
Module_11109,144,141,100,95
Module_36407,6,6,8,5
Module_14099,37,36,48,26
Module_12545,2,10,4,12
Module_12546,2,0,0,6
Module_14100,15,16,18,27
Module_8761,15,11,18,12
Module_8762,8,5,4,4
Module_14101,169,145,133,97
Module_8763,4,4,4,10
Module_14102,27,32,17,22
Module_14103,2,1,6,6
Module_36408,69,81,49,82
Module_14104,26,13,14,16
Module_14105,4,0,8,6
Module_8764,8,6,12,6
Module_14106,12,10,6,5
Module_12547,19,8,20,27
Module_14107,27,15,33,36
Module_14108,20,12,19,15
Module_14109,0,6,12,16
Module_14110,8,4,10,11
Module_14111,12,10,6,5
Module_14112,22,22,30,39
Module_29892,12,16,22,24
Module_14113,10,18,8,13
Module_29893,9,8,12,9
Module_12548,28,31,28,43
Module_29894,18,9,22,13
Module_29895,20,26,34,40
Module_14114,7,6,16,15
Module_29896,6,0,7,15
Module_12549,27,18,32,25
Module_29897,54,44,72,67
Module_29898,1,6,18,16
Module_12550,6,2,16,4
Module_12551,32,16,46,48
Module_29899,0,2,49,68
Module_11110,141,138,136,135
Module_12552,4,10,16,14
Module_14115,8,9,47,42
Module_14116,22,12,53,46
Module_11111,68,51,27,46
Module_4679,29,29,24,29
Module_11112,6,13,18,2
Module_4680,107,81,75,85
Module_14117,37,28,17,33
Module_14118,159,121,134,139
Module_14119,26,18,26,29
Module_14120,12,14,14,8
Module_4681,12,23,25,4
Module_14121,33,22,24,26
