Module,24hrs.ATACSeq_REPLICANT.1,24hrs.ATACSeq_REPLICANT.2,48hrs.ATACSeq_REPLICANT.1,48hrs.ATACSeq_REPLICANT.2
Module_13644,10,4,6,12
Module_24996,3,1,7,10
Module_10627,10,6,14,26
Module_10628,21,8,14,10
Module_4293,16,10,4,4
Module_24997,13,13,34,40
Module_24998,39,30,39,52
Module_25719,110,83,254,230
Module_8292,66,25,99,80
Module_24999,0,10,23,21
Module_19094,22,18,35,35
Module_25000,0,6,16,10
Module_19095,6,9,19,16
Module_19096,26,12,32,46
Module_9935,31,28,56,72
Module_19097,27,12,31,45
Module_23157,6,2,2,7
Module_19098,116,79,207,259
Module_13645,18,4,23,22
Module_19099,47,40,76,83
Module_23158,31,24,31,28
Module_19100,66,46,148,92
Module_13646,5,1,7,10
Module_25720,55,32,65,74
Module_13647,16,8,16,14
Module_13648,4,10,12,20
Module_25721,9,14,26,14
Module_13649,2,0,10,6
Module_23159,57,54,64,71
Module_23160,18,22,27,30
Module_19101,4,6,10,14
Module_8293,25,18,48,39
Module_19102,8,7,3,11
Module_23161,10,2,4,4
Module_8294,26,18,42,31
Module_19103,14,6,33,21
Module_11942,10,12,7,8
Module_11943,4,8,8,6
Module_19104,16,24,45,53
Module_8295,29,29,62,72
Module_34095,29,22,16,23
Module_8296,0,2,36,20
Module_8297,14,6,34,25
Module_39381,0,0,6,13
Module_8298,2,6,18,12
Module_8299,28,16,52,66
Module_8300,8,4,23,14
Module_13650,48,34,18,28
Module_34096,30,16,36,27
Module_34097,3,7,2,2
Module_13651,36,17,10,18
Module_8301,8,8,23,20
Module_8302,2,8,2,1
Module_13652,67,58,71,106
Module_11944,8,16,11,16
Module_13653,26,17,21,10
Module_25722,0,0,2,7
Module_10629,8,8,12,11
Module_25723,12,6,22,11
Module_25724,16,4,2,10
Module_34098,2,0,0,4
Module_34099,21,20,6,10
Module_13654,10,8,16,19
Module_25725,102,58,131,174
Module_39382,8,2,16,18
Module_25726,12,4,19,19
Module_10630,4,6,9,10
Module_25727,17,14,14,40
Module_25728,28,17,33,41
Module_9936,55,16,2,4
Module_13655,10,6,21,18
Module_25729,23,12,53,53
Module_8303,17,6,0,10
Module_34100,3,7,5,5
Module_8304,8,12,42,34
Module_25001,13,17,17,22
Module_25002,17,20,35,29
Module_25003,22,24,66,63
Module_25004,20,12,44,51
Module_13656,20,13,47,34
Module_25005,4,2,12,8
Module_25006,0,0,4,3
Module_25007,10,10,14,32
Module_19105,48,36,82,98
Module_25730,9,6,37,44
Module_25731,13,10,24,22
Module_25732,6,5,8,11
Module_25733,16,8,48,44
Module_25734,19,15,45,58
Module_23162,13,18,24,50
Module_19106,6,2,4,7
Module_19107,6,2,4,3
Module_25735,15,12,11,10
Module_25008,13,0,6,2
Module_25009,8,6,19,32
Module_25736,44,24,25,48
Module_25010,16,19,50,33
Module_9937,80,44,78,99
Module_13657,26,21,33,56
Module_34101,39,34,27,30
Module_25011,12,2,18,9
Module_9938,41,19,49,61
Module_25737,10,12,18,20
Module_25738,3,2,9,11
Module_9939,42,19,27,14
Module_9940,19,16,23,19
Module_19108,30,28,69,72
Module_25012,30,12,43,60
Module_9941,12,12,8,13
Module_34102,14,6,11,19
Module_19109,29,30,47,61
Module_23163,167,134,171,163
Module_25739,5,8,0,8
Module_13658,19,10,28,31
Module_25013,37,28,72,78
Module_19110,20,18,43,50
Module_25014,33,40,24,24
Module_25015,8,10,29,26
Module_25016,10,14,20,30
Module_25017,6,2,4,16
Module_25018,22,6,17,19
Module_13659,12,14,16,10
Module_34103,20,8,24,21
Module_11945,26,4,8,8
Module_10631,10,10,0,2
Module_34104,4,2,8,6
Module_34105,6,7,20,12
Module_25019,36,14,47,52
Module_8305,29,12,19,26
Module_9942,30,14,23,28
Module_34106,8,5,0,0
Module_10632,4,8,12,8
Module_34107,4,2,6,6
Module_34108,0,2,2,0
Module_4294,18,13,22,18
Module_10633,20,13,27,16
Module_34109,8,4,7,4
Module_34110,4,4,6,2
Module_34111,8,2,13,11
Module_23164,6,2,6,6
Module_19111,53,42,80,49
Module_4295,18,20,18,20
Module_34112,7,4,13,12
Module_23165,21,18,24,22
Module_19112,59,31,108,122
Module_34113,22,18,18,22
Module_19113,46,50,106,127
Module_34114,23,19,21,22
Module_19114,46,50,106,128
Module_34115,24,18,24,23
Module_34116,6,0,9,6
Module_13660,41,31,71,66
Module_34117,14,8,10,17
Module_10634,2,0,8,9
Module_34118,8,6,16,16
Module_34119,55,24,61,58
Module_10635,7,3,9,16
Module_34120,54,28,60,67
Module_10636,59,62,97,111
Module_10637,56,46,76,91
Module_19115,30,2,24,50
Module_34121,23,11,12,11
Module_19116,24,8,38,34
Module_34122,12,7,4,0
Module_25020,12,6,11,14
Module_4296,60,22,39,30
Module_25021,12,8,9,14
Module_13661,44,43,78,90
Module_19117,20,18,41,46
Module_19118,4,4,7,16
Module_19119,6,9,15,12
Module_25022,0,5,12,4
Module_19120,32,18,27,7
Module_19121,58,38,101,76
Module_25023,21,16,22,21
Module_25024,18,12,21,30
Module_4297,12,5,2,4
Module_25025,14,16,26,53
Module_19122,14,10,36,28
Module_25026,14,18,26,57
Module_19123,16,10,38,30
Module_25027,18,17,23,49
Module_19124,17,10,32,25
Module_25028,15,22,27,57
Module_4298,18,8,14,8
Module_19125,8,2,14,16
Module_25029,11,16,26,30
Module_25030,6,7,5,10
Module_4299,9,10,14,6
Module_19126,11,6,44,32
Module_19127,7,6,16,8
Module_19128,6,6,19,16
Module_19129,35,8,34,33
Module_10638,69,45,72,80
Module_4300,8,6,10,11
Module_25031,8,11,22,23
Module_19130,12,10,16,24
Module_19131,38,17,62,71
Module_19132,16,18,22,25
Module_19133,12,12,36,33
Module_39383,8,4,24,17
Module_25032,33,12,42,40
Module_25033,20,27,44,62
Module_10639,10,7,11,13
Module_10640,35,18,13,15
Module_39384,6,8,8,9
Module_25034,18,18,46,62
Module_10641,11,2,6,12
Module_25035,30,23,48,46
Module_8306,10,4,8,13
Module_19134,50,51,163,166
Module_19135,40,53,83,126
Module_25036,10,11,14,2
Module_19136,14,12,54,62
Module_13662,23,8,12,22
Module_13663,32,20,48,48
Module_11946,4,6,12,14
Module_19137,2,9,23,38
Module_25037,10,6,18,16
Module_19138,16,15,20,31
Module_11947,12,8,22,11
Module_13664,53,46,94,108
Module_13665,64,30,175,137
Module_25038,2,0,4,0
Module_39385,14,5,6,17
Module_39386,0,0,2,0
Module_25039,10,6,7,10
Module_13666,34,22,25,6
Module_19139,31,19,75,48
Module_39387,0,0,6,2
Module_19140,81,64,154,147
Module_20076,34,30,40,25
Module_19141,64,40,96,104
Module_39388,0,2,2,0
Module_19142,35,23,99,56
Module_20077,6,10,15,14
Module_20078,12,6,11,11
Module_20079,27,24,6,2
Module_20080,6,14,6,6
Module_19143,4,4,12,25
Module_19144,12,12,32,46
Module_19145,14,8,15,10
Module_19146,7,2,9,16
Module_20081,26,17,20,16
Module_10642,2,4,19,18
Module_19147,23,29,86,97
Module_34123,30,15,25,17
Module_19148,9,8,6,4
Module_10643,14,8,18,12
Module_10644,7,2,9,4
Module_20082,28,28,22,20
Module_19149,61,38,56,71
Module_9943,15,12,10,9
Module_39389,8,6,10,5
Module_9944,13,14,9,11
Module_10645,12,2,4,7
Module_11948,21,17,40,32
Module_9945,32,15,36,26
Module_34124,18,25,2,18
Module_34125,22,14,4,9
Module_34126,16,6,23,34
Module_34127,38,24,31,45
Module_10646,4,2,8,15
Module_34128,25,14,16,22
Module_34129,135,88,93,82
Module_8307,6,3,10,14
Module_8308,5,2,9,11
Module_25740,7,2,10,16
Module_10647,25,33,39,36
Module_19150,74,54,124,140
Module_9946,18,6,13,15
Module_10648,5,4,2,0
Module_8309,10,13,23,16
Module_10649,8,3,9,7
Module_25741,11,4,14,12
Module_1424,27,29,39,44
Module_1425,20,24,10,25
Module_1426,10,9,18,24
Module_1427,88,74,55,72
Module_10650,22,16,31,49
Module_9947,6,2,4,6
Module_19151,3,3,12,8
Module_19152,13,9,15,10
Module_9948,6,8,22,26
Module_4301,24,18,18,16
Module_19153,9,7,20,22
Module_19154,23,24,58,60
Module_19155,8,21,35,29
Module_19156,10,6,11,7
Module_25742,14,19,31,26
Module_4302,3,4,30,35
Module_39390,6,8,24,30
Module_19157,26,14,51,42
Module_10651,2,4,8,10
Module_10652,46,12,51,47
Module_4303,66,27,50,60
Module_39391,4,5,10,15
Module_8310,10,7,19,23
Module_39392,2,6,14,13
Module_8311,15,14,31,19
Module_8312,13,13,18,22
Module_8313,6,2,7,12
Module_25743,25,8,24,20
Module_25744,24,25,20,26
Module_10653,18,12,19,14
Module_10654,8,4,6,6
Module_8314,8,12,47,29
Module_25745,4,4,21,26
Module_9949,94,96,101,108
Module_10655,10,6,14,23
Module_9950,2,2,2,4
Module_25746,29,7,26,50
Module_9951,42,42,27,65
Module_9952,10,6,10,6
Module_17006,16,7,14,13
Module_9953,4,8,4,6
Module_9954,8,7,3,10
Module_9955,2,4,11,4
Module_17007,10,8,5,2
Module_1428,34,24,38,50
Module_8315,28,12,50,58
Module_17008,4,7,12,7
Module_1429,6,4,0,8
Module_17009,132,61,88,117
Module_1430,8,6,2,13
Module_17010,6,4,5,6
Module_1431,16,2,14,1
Module_1432,51,24,12,20
Module_1433,14,17,13,24
Module_19158,11,8,15,6
Module_9956,12,14,25,24
Module_19159,14,0,10,10
Module_19160,20,7,35,17
Module_9957,3,4,11,8
Module_17011,26,12,27,22
Module_9958,8,5,4,6
Module_9959,9,6,20,20
Module_1434,65,27,41,49
Module_8316,2,9,17,22
Module_8317,10,6,17,18
Module_19161,8,4,6,22
Module_9960,36,28,29,30
Module_9961,36,36,7,10
Module_9962,33,32,23,24
Module_19162,22,10,40,38
Module_9963,51,47,49,40
Module_19163,161,102,257,281
Module_19164,26,16,42,64
Module_19165,101,76,174,209
Module_9964,49,24,105,99
Module_9965,30,14,8,9
Module_9966,22,10,38,55
Module_1435,20,22,19,19
Module_19166,66,53,111,172
Module_17012,65,40,58,60
Module_19167,6,12,20,5
Module_19168,12,0,2,11
Module_17013,26,24,32,20
Module_19169,20,24,24,39
Module_8318,31,26,32,34
Module_11949,9,6,18,15
Module_25747,2,4,4,0
Module_1436,12,16,28,16
Module_8319,15,10,24,23
Module_25748,71,35,94,82
Module_25749,63,21,87,108
Module_9967,16,6,11,10
Module_1437,8,10,19,8
Module_25750,29,25,75,93
Module_39393,16,14,32,34
Module_9968,11,4,5,11
Module_25751,15,11,22,20
Module_11950,29,36,30,34
Module_25752,5,10,5,11
Module_25753,13,8,25,26
Module_1438,12,3,12,4
Module_25754,14,7,19,21
Module_9969,33,22,55,52
Module_1439,14,8,15,17
Module_25755,8,5,6,6
Module_25756,15,12,32,40
Module_25757,21,19,56,47
Module_25758,16,3,33,30
Module_25759,38,16,49,44
Module_29572,23,30,8,23
Module_17014,65,41,21,20
Module_29573,14,17,14,16
Module_29574,6,15,1,4
Module_25760,14,6,16,17
Module_25761,4,4,17,12
Module_25762,6,4,18,12
Module_11951,7,6,25,21
Module_29575,21,14,6,8
Module_25763,87,77,130,122
Module_29576,114,92,123,110
Module_29577,26,20,29,19
Module_29578,13,1,10,16
Module_25764,0,4,14,12
Module_10656,8,14,10,0
Module_1440,8,19,22,23
Module_10657,26,21,20,27
Module_32095,14,10,16,6
Module_11952,0,2,4,6
Module_11953,12,0,8,10
Module_11954,14,12,20,8
Module_23166,17,6,25,11
Module_4304,7,7,6,5
Module_10658,28,33,36,40
Module_32096,27,25,14,18
Module_4305,40,28,49,45
Module_25765,16,11,26,11
Module_23167,10,7,10,9
Module_25766,7,14,10,27
Module_32097,39,17,64,84
Module_19170,35,21,24,56
Module_9970,2,0,4,10
Module_1441,124,62,141,112
Module_23168,4,2,18,19
Module_32098,4,2,11,15
Module_25767,30,22,8,6
Module_9971,17,6,24,20
Module_19171,70,58,112,109
Module_8320,62,27,130,129
Module_23169,38,37,64,110
Module_29579,42,55,29,34
Module_8321,70,52,82,93
Module_8322,23,24,33,42
Module_32099,8,4,2,5
Module_8323,52,42,136,121
Module_23170,18,18,24,26
Module_8324,18,11,47,31
Module_4306,9,10,14,15
Module_8325,10,8,32,23
Module_8326,11,6,16,24
Module_32100,6,7,16,21
Module_23171,13,9,10,9
Module_23172,31,12,15,35
Module_8327,59,37,121,95
Module_8328,28,24,77,73
Module_10659,22,27,14,21
Module_8329,29,24,69,73
Module_10660,22,29,20,25
Module_8330,29,26,74,73
Module_8331,36,24,54,61
Module_29580,9,3,0,5
Module_8332,89,77,223,186
Module_23173,6,4,14,6
Module_8333,35,41,67,72
Module_32101,12,16,12,22
Module_25768,9,12,20,14
Module_25769,6,2,4,6
Module_25770,25,22,42,44
Module_23174,5,4,16,11
Module_32102,14,14,18,24
Module_25771,0,5,6,8
Module_32103,14,10,11,15
Module_29581,30,20,16,20
Module_10661,21,18,9,11
Module_32104,6,2,4,10
Module_10662,21,9,6,14
Module_10663,3,7,5,4
Module_29582,5,4,6,8
Module_1442,8,2,10,12
Module_10664,50,55,101,77
Module_8334,14,20,34,33
Module_1443,0,9,2,8
Module_1444,10,4,7,2
Module_25772,11,2,16,25
Module_10665,12,13,14,8
Module_11955,7,4,6,15
Module_25773,15,17,34,43
Module_25774,39,27,50,66
Module_9972,24,13,36,32
Module_25775,6,8,84,47
Module_25776,47,8,66,43
Module_9973,8,13,13,16
Module_23175,30,25,12,7
Module_9974,7,3,20,11
Module_1445,8,8,9,17
Module_9975,19,12,14,16
Module_4307,16,19,12,12
Module_11956,18,15,30,19
Module_9976,7,8,58,50
Module_4308,12,22,16,7
Module_32105,42,40,21,18
Module_4309,7,8,20,16
Module_4310,22,11,12,13
Module_9977,20,12,28,18
Module_4311,12,12,6,8
Module_9978,9,4,6,8
Module_8335,24,32,90,90
Module_19172,13,6,36,24
Module_19173,9,17,11,8
Module_19174,31,33,20,22
Module_8336,24,26,29,28
Module_29583,8,8,0,5
Module_32106,39,21,48,41
Module_8337,25,12,31,41
Module_32107,26,34,49,49
Module_8338,22,10,27,47
Module_32108,18,23,35,33
Module_8339,66,28,52,85
Module_25777,26,18,34,21
Module_8340,30,18,58,66
Module_32109,22,12,22,34
Module_1446,7,8,20,31
Module_8341,23,24,62,41
Module_9979,32,18,26,33
Module_8342,39,32,90,97
Module_8343,24,20,55,50
Module_11957,28,26,37,43
Module_25778,1,6,3,16
Module_32110,13,6,17,8
Module_8344,2,2,11,8
Module_10666,12,7,16,15
Module_25779,16,12,11,8
Module_32111,4,8,13,9
Module_1447,6,4,10,16
Module_8345,9,4,10,5
Module_11958,22,12,8,10
Module_8346,5,2,17,12
Module_8347,4,5,4,6
Module_32112,23,10,25,45
Module_32113,24,24,25,30
Module_1448,6,7,16,7
Module_1449,2,2,5,1
Module_25780,6,0,20,16
Module_1450,10,12,13,22
Module_1451,8,16,25,28
Module_8348,14,6,25,44
Module_8349,10,9,23,6
Module_25781,0,3,5,5
Module_8350,20,4,12,12
Module_10667,8,6,20,14
Module_25782,19,5,43,40
Module_10668,25,8,26,22
Module_11959,14,2,13,27
Module_25783,8,9,12,18
Module_10669,10,3,12,14
Module_25784,28,13,47,34
Module_1452,15,2,23,21
Module_8351,33,24,46,54
Module_8352,37,19,45,62
Module_1453,33,33,66,58
Module_10670,28,26,20,30
Module_32114,6,9,14,10
Module_25785,6,2,33,28
Module_4312,26,7,4,10
Module_11960,11,12,24,22
Module_25786,23,26,54,46
Module_11961,55,52,72,43
Module_11962,2,11,14,14
Module_13667,11,4,37,34
Module_4313,6,18,14,10
Module_25787,19,12,33,13
Module_25788,48,37,87,86
Module_9980,4,6,12,14
Module_9981,19,8,22,22
Module_9982,13,18,19,16
Module_11963,1,0,4,6
Module_13668,12,5,24,14
Module_11964,2,2,9,12
Module_13669,22,19,28,19
Module_13670,21,10,10,10
Module_1454,11,6,11,15
Module_10671,21,16,16,19
Module_13671,24,14,25,21
Module_9983,2,1,4,0
Module_8353,25,14,41,34
Module_8354,12,18,28,28
Module_8355,23,14,35,41
Module_8356,13,28,24,12
Module_13672,15,8,22,15
Module_19175,14,10,21,32
Module_8357,29,28,32,29
Module_8358,12,16,37,42
Module_19176,2,3,6,2
Module_19177,22,13,28,24
Module_28033,8,6,0,11
Module_9984,20,6,17,14
Module_28034,65,52,64,58
Module_28035,6,3,10,2
Module_28036,9,4,18,19
Module_28037,7,4,13,16
Module_28038,9,0,6,8
Module_25789,54,37,100,92
Module_4314,16,13,36,17
Module_28039,11,4,18,10
Module_29584,30,18,2,16
Module_11965,34,24,48,36
Module_29585,60,28,54,64
Module_29586,9,10,6,6
Module_11966,23,10,26,12
Module_29587,72,62,46,46
Module_19178,4,0,6,6
Module_23176,37,9,33,44
Module_4315,19,14,4,8
Module_4316,8,12,2,7
Module_36120,9,2,8,12
Module_25790,11,12,14,15
Module_1455,12,10,16,26
Module_23177,4,4,0,7
Module_1456,17,18,62,42
Module_1457,20,8,27,28
Module_11967,3,2,4,15
Module_4317,12,10,16,4
Module_23178,16,6,22,30
Module_29588,12,16,27,9
Module_4318,14,5,10,15
Module_19179,4,13,22,19
Module_32115,9,8,13,10
Module_25791,8,6,23,12
Module_25792,16,10,28,23
Module_19180,9,6,10,4
Module_29589,0,2,3,2
Module_28040,13,15,14,12
Module_32116,6,2,8,0
Module_23179,17,20,25,21
Module_25793,8,9,16,19
Module_23180,28,20,19,26
Module_28041,6,2,10,11
Module_1458,5,0,0,4
Module_32117,14,8,26,20
Module_32118,75,70,94,102
Module_28042,9,20,14,20
Module_11968,8,12,6,15
Module_39394,15,12,36,47
Module_19181,9,8,20,14
Module_15708,17,10,8,5
Module_11969,78,83,100,130
Module_15709,66,39,32,21
Module_32119,36,24,12,30
Module_15710,16,17,24,10
Module_19182,37,28,40,92
Module_15711,17,7,2,4
Module_23181,17,19,8,13
Module_11970,28,34,81,72
Module_19183,2,8,10,4
Module_19184,1,1,10,15
Module_39395,44,35,55,77
Module_15712,24,14,10,20
Module_11971,63,24,17,20
Module_19185,32,24,53,58
Module_1459,4,6,22,30
Module_25794,10,2,8,6
Module_10672,12,17,8,27
Module_23182,15,16,4,0
Module_25795,10,2,6,6
Module_13673,9,6,24,14
Module_13674,59,26,46,45
Module_11972,28,20,22,34
Module_13675,49,16,29,28
Module_11973,22,29,27,29
Module_13676,14,4,23,15
Module_13677,98,35,63,60
Module_25796,30,7,52,46
Module_1460,2,4,10,3
Module_15713,9,10,6,6
Module_11974,33,8,29,27
Module_23183,10,6,9,14
Module_11975,3,10,11,17
Module_11976,38,12,15,20
Module_1461,10,8,19,29
Module_11977,7,9,12,11
Module_23184,13,5,8,12
Module_11978,20,14,22,28
Module_11979,36,46,61,67
Module_39396,10,8,16,12
Module_39397,3,2,15,10
Module_19186,52,36,111,99
Module_13678,7,2,22,15
Module_25797,52,49,74,92
Module_39398,23,12,44,39
Module_13679,28,16,46,50
Module_1462,47,41,32,30
Module_13680,34,11,25,24
Module_1463,46,41,27,27
Module_13681,38,11,31,28
Module_23185,38,10,20,40
Module_1464,49,32,104,88
Module_1465,14,11,4,5
Module_13682,39,13,32,35
Module_13683,65,64,58,99
Module_19187,31,25,79,124
Module_1466,32,36,41,59
Module_25798,7,6,28,20
Module_1467,18,20,22,14
Module_10673,6,5,20,14
Module_10674,12,6,4,2
Module_10675,35,31,41,32
Module_13684,94,92,183,174
Module_25799,3,2,6,5
Module_13685,20,14,36,39
Module_19188,14,8,26,15
Module_25800,6,8,16,20
Module_1468,56,46,88,82
Module_25801,7,7,16,22
Module_1469,59,48,94,85
Module_25802,8,6,15,21
Module_25803,13,12,28,17
Module_32120,2,2,10,2
Module_17015,14,8,43,46
Module_19189,3,11,24,17
Module_25804,14,10,33,43
Module_25805,15,9,33,46
Module_32121,6,6,4,1
Module_25806,10,0,15,16
Module_25807,6,8,19,19
Module_25808,8,4,29,20
Module_25809,18,15,16,4
Module_32122,45,33,33,56
Module_17016,10,4,2,6
Module_19190,32,6,35,48
Module_32123,167,102,227,208
Module_19191,10,4,27,25
Module_17017,18,9,2,8
Module_17018,20,11,12,12
Module_19192,6,0,14,18
Module_17019,19,25,45,22
Module_25810,12,8,6,8
Module_17020,20,20,24,34
Module_25811,18,16,21,26
Module_25812,10,14,30,23
Module_39399,8,2,4,11
Module_9985,19,8,19,26
Module_39400,22,16,18,41
Module_25813,25,22,71,54
Module_25814,76,44,78,92
Module_8359,42,26,67,82
Module_8360,35,18,40,39
Module_39401,2,0,6,6
Module_25815,12,2,20,29
Module_10676,11,4,34,28
Module_9986,14,3,4,2
Module_25816,32,20,37,42
Module_9987,10,3,4,4
Module_9988,8,9,11,11
Module_9989,32,16,36,34
Module_39402,8,4,13,14
Module_39403,10,4,22,12
Module_8361,14,9,9,7
Module_25817,39,32,54,51
Module_4319,28,16,52,30
Module_8362,2,2,13,8
Module_19193,15,4,11,12
Module_8363,29,10,30,34
Module_8364,8,4,10,14
Module_39404,11,9,26,20
Module_39405,10,8,8,10
Module_19194,4,4,4,6
Module_39406,8,7,7,8
Module_8365,12,4,6,8
Module_8366,18,15,54,54
Module_1470,0,4,11,5
Module_8367,22,24,16,28
Module_4320,10,6,46,47
Module_1471,28,18,37,38
Module_1472,5,0,2,8
Module_1473,14,8,11,16
Module_1474,4,2,9,14
Module_10677,6,10,12,18
Module_10678,4,1,14,6
Module_32124,10,8,15,22
Module_1475,9,2,16,18
Module_32125,20,18,23,20
Module_32126,6,4,8,3
Module_8368,10,2,14,5
Module_19195,44,33,61,68
Module_8369,19,18,24,23
Module_19196,37,26,64,64
Module_32127,37,36,27,26
Module_9990,20,12,27,21
Module_32128,80,58,96,78
Module_4321,4,2,3,0
Module_9991,49,23,35,42
Module_9992,46,33,74,60
Module_9993,26,42,71,95
Module_19197,40,21,82,80
Module_39407,2,2,14,11
Module_10679,18,3,12,16
Module_15714,13,20,9,10
Module_17021,2,2,9,6
Module_17022,22,16,8,10
Module_8370,6,6,14,27
Module_19198,2,1,2,0
Module_8371,88,48,135,100
Module_1476,12,6,12,22
Module_8372,25,26,34,41
Module_4322,3,2,11,8
Module_17023,10,6,12,10
Module_4323,2,2,7,5
Module_17024,34,28,32,58
Module_19199,48,32,64,85
Module_8373,10,12,13,28
Module_4324,0,0,2,4
Module_8374,28,12,20,28
Module_8375,5,0,4,12
Module_8376,15,16,28,13
Module_13686,19,10,14,12
Module_39408,36,6,35,34
Module_4325,41,15,10,6
Module_9994,32,28,30,36
Module_36121,24,16,33,32
Module_36122,4,7,8,0
Module_36123,12,14,21,17
Module_8377,31,10,21,22
Module_36124,10,5,12,6
Module_8378,15,8,23,19
Module_8379,16,9,13,24
Module_19200,37,17,16,20
Module_36125,46,27,42,40
Module_4326,4,10,17,22
Module_39409,23,6,17,10
Module_15715,3,2,6,5
Module_28043,2,6,0,5
Module_36126,8,4,22,20
Module_19201,7,6,6,8
Module_32129,52,40,44,49
Module_15716,12,9,8,11
Module_28044,49,37,77,69
Module_25818,58,49,75,56
Module_9995,81,47,59,53
Module_15717,2,3,3,15
Module_36127,74,44,42,53
Module_17025,35,26,58,77
Module_13687,2,5,13,12
Module_15718,27,14,18,20
Module_13688,6,8,26,14
Module_8380,22,12,33,36
Module_19202,23,11,23,21
Module_8381,20,22,40,34
Module_19203,6,14,26,25
Module_29590,12,12,5,6
Module_8382,20,8,22,22
Module_10680,27,22,46,54
Module_28045,96,60,110,125
Module_8383,30,8,12,27
Module_29591,22,22,26,20
Module_19204,29,14,22,28
Module_13689,12,15,7,16
Module_19205,26,12,30,44
Module_29592,15,6,11,6
Module_8384,12,5,13,24
Module_29593,12,14,32,29
Module_8385,54,32,101,77
Module_8386,27,20,51,40
Module_8387,90,74,194,195
Module_10681,57,17,60,69
Module_29594,10,4,6,8
Module_8388,7,12,28,39
Module_8389,17,10,42,55
Module_8390,26,10,40,22
Module_36128,0,2,4,0
Module_8391,30,28,65,82
Module_10682,6,0,18,15
Module_10683,7,3,16,10
Module_10684,10,18,26,19
Module_1477,15,4,22,18
Module_1478,8,14,6,24
Module_32130,35,19,26,31
Module_19206,6,10,19,18
Module_17026,56,20,86,76
Module_32131,12,15,16,20
Module_32132,40,16,11,14
Module_32133,2,2,8,2
Module_10685,133,98,139,146
Module_28046,8,14,2,4
Module_32134,6,13,6,9
Module_19207,20,22,31,37
Module_28047,24,12,17,23
Module_28048,6,6,14,18
Module_39410,21,28,73,58
Module_28049,0,0,4,6
Module_8392,43,48,95,63
Module_8393,40,18,45,38
Module_28050,2,0,8,3
Module_8394,14,16,35,19
Module_28051,26,7,17,14
Module_28052,10,6,16,10
Module_8395,44,27,61,76
Module_11980,24,10,8,4
Module_28053,14,16,17,45
Module_11981,14,18,15,8
Module_28054,3,10,11,20
Module_13690,6,2,14,14
Module_28055,28,28,14,31
Module_11982,18,10,12,13
Module_1479,17,24,99,126
Module_8396,63,36,128,170
Module_1480,2,4,5,8
Module_1481,2,5,26,17
Module_1482,1,0,17,15
Module_15719,34,16,20,20
Module_1483,6,2,13,22
Module_1484,110,64,128,178
Module_1485,11,16,19,30
Module_15720,8,10,16,14
Module_15721,30,20,26,24
Module_15722,18,8,12,12
Module_19208,26,18,46,39
Module_15723,20,14,10,14
Module_19209,26,18,46,39
Module_15724,20,14,9,12
Module_19210,26,18,46,38
Module_15725,20,14,8,12
Module_8397,21,15,17,26
Module_29595,12,8,34,12
Module_29596,10,0,2,6
Module_1486,4,8,44,40
Module_11983,4,2,11,2
Module_29597,30,15,12,16
Module_15726,5,0,2,8
Module_11984,11,9,6,4
Module_25819,6,4,18,16
Module_25820,26,21,26,29
Module_11985,16,17,16,8
Module_25821,20,7,28,34
Module_8398,11,4,11,9
Module_8399,83,58,179,160
Module_8400,32,18,46,55
Module_19211,18,14,18,18
Module_8401,16,12,32,42
Module_11986,12,8,8,4
Module_9996,52,25,42,45
Module_11987,40,21,30,38
Module_9997,151,119,99,92
Module_11988,40,22,30,38
Module_11989,8,8,15,10
Module_15727,48,40,24,28
Module_25822,6,6,11,14
Module_19212,6,14,22,26
Module_36129,83,52,72,69
Module_19213,18,16,76,43
Module_23186,17,7,16,10
Module_19214,4,0,5,9
Module_19215,4,6,23,25
Module_19216,0,2,4,4
Module_23187,12,11,2,0
Module_29598,2,5,0,0
Module_29599,18,11,24,28
Module_29600,54,32,43,47
Module_19217,14,19,16,25
Module_29601,53,31,44,49
Module_29602,12,20,13,8
Module_19218,86,71,167,113
Module_29603,24,22,14,20
Module_11990,90,64,38,55
Module_8402,31,14,62,54
Module_20083,13,10,12,8
Module_19219,26,16,31,36
Module_4327,49,48,52,46
Module_39411,4,6,12,26
Module_39412,4,6,10,5
Module_39413,0,6,2,4
Module_8403,14,12,19,25
Module_8404,18,18,47,26
Module_8405,30,12,26,39
Module_23188,36,23,21,15
Module_4328,10,4,2,6
Module_19220,67,61,66,80
Module_29604,2,8,2,2
Module_8406,2,4,12,8
Module_36130,13,8,8,16
Module_8407,35,19,51,39
Module_8408,27,8,31,24
Module_8409,18,15,38,45
Module_8410,6,6,29,22
Module_8411,26,20,46,79
Module_8412,7,8,12,3
Module_8413,4,4,6,2
Module_23189,10,4,0,2
Module_36131,8,20,30,27
Module_39414,3,0,10,6
Module_29605,70,46,60,78
Module_20084,13,13,20,10
Module_28056,2,6,10,14
Module_20085,14,10,4,18
Module_20086,10,6,14,10
Module_13691,13,35,45,37
Module_36132,35,18,25,25
Module_17027,13,4,18,22
Module_1487,7,8,12,25
Module_13692,17,19,26,21
Module_20087,22,23,20,20
Module_13693,17,16,19,37
Module_13694,16,8,19,8
Module_1488,28,30,20,42
Module_13695,8,3,12,10
Module_28057,42,26,25,27
Module_19221,16,6,17,17
Module_28058,2,2,12,11
Module_28059,34,14,16,10
Module_13696,69,55,99,109
