Module,48hrs.H3K27ac_REPLICANT.1,48hrs.H3K27ac_REPLICANT.2,72hrs.H3K27ac_REPLICANT.1,72hrs.H3K27ac_REPLICANT.2
Module_16657,26,23,38,60
Module_35591,14,6,11,7
Module_16658,14,9,8,20
Module_39032,3,5,4,3
Module_31384,27,18,20,30
Module_31385,27,22,41,38
Module_17872,95,118,106,165
Module_31386,31,36,27,39
Module_35592,54,64,45,85
Module_3888,30,36,41,81
Module_3889,71,96,99,163
Module_31387,23,20,18,21
Module_31388,14,16,10,23
Module_31389,19,25,25,34
Module_31390,18,18,25,19
Module_17873,48,51,64,93
Module_17874,33,22,34,59
Module_17875,25,19,22,26
Module_17876,51,35,53,85
Module_19579,27,35,23,38
Module_19580,12,8,9,13
Module_13204,34,29,29,31
Module_17877,14,7,10,7
Module_17878,32,49,54,86
Module_17879,39,42,49,66
Module_19581,11,6,6,11
Module_17880,39,44,53,65
Module_19582,19,16,16,30
Module_13205,46,42,29,41
Module_13206,14,19,14,18
Module_13207,14,15,26,20
Module_360,67,57,55,91
Module_13208,29,45,47,73
Module_13209,33,44,33,54
Module_7870,11,13,11,15
Module_17881,21,22,24,37
Module_17882,34,40,48,59
Module_17883,19,16,13,15
Module_17884,15,16,24,18
Module_13210,21,23,20,32
Module_13211,65,55,48,56
Module_17885,20,20,16,26
Module_13212,44,35,29,33
Module_13213,45,48,36,40
Module_13214,51,51,35,41
Module_13215,33,35,36,40
Module_13216,171,160,134,200
Module_13217,42,28,39,47
Module_13218,18,13,17,29
Module_13219,16,23,8,28
Module_13220,31,29,13,22
Module_17886,9,19,13,12
Module_13221,13,13,15,17
Module_17887,49,44,34,61
Module_17888,4,8,6,5
Module_13222,16,21,22,33
Module_13223,31,31,20,28
Module_13224,22,22,28,22
Module_17889,55,63,56,90
Module_17890,54,58,48,72
Module_19583,12,5,15,9
Module_31391,8,7,6,10
Module_14726,19,9,8,17
Module_19584,16,9,8,16
Module_14727,14,23,28,26
Module_14728,9,11,14,21
Module_19585,26,18,24,20
Module_17891,38,34,22,25
Module_19586,34,33,14,33
Module_17892,51,55,37,59
Module_17893,73,67,51,85
Module_361,10,5,8,4
Module_17894,13,7,10,7
Module_362,17,21,19,32
Module_363,33,38,54,71
Module_31392,21,29,20,32
Module_17895,10,15,13,21
Module_364,83,90,150,214
Module_17896,34,51,53,61
Module_17897,31,26,27,36
Module_35593,28,26,23,24
Module_17898,40,33,34,44
Module_19587,12,11,17,12
Module_13225,86,67,41,53
Module_17899,11,19,8,16
Module_17900,43,29,34,69
Module_35594,32,20,16,25
Module_13226,17,30,19,23
Module_17901,9,6,2,12
Module_19588,4,12,9,16
Module_35595,9,8,10,16
Module_13227,22,33,22,58
Module_19589,45,48,54,104
Module_35596,8,5,7,10
Module_19590,37,38,51,82
Module_35597,17,8,13,17
Module_19591,38,58,39,87
Module_25147,44,35,35,58
Module_19592,25,44,28,41
Module_19593,13,11,10,16
Module_17902,7,4,9,14
Module_5777,21,31,35,49
Module_35598,15,23,8,14
Module_17903,25,30,43,48
Module_35599,20,11,14,7
Module_17904,25,32,42,47
Module_5778,35,26,33,27
Module_17905,38,53,59,85
Module_19594,21,12,10,15
Module_13228,48,37,23,43
Module_19595,35,30,31,42
Module_13229,16,18,22,21
Module_17906,22,21,18,33
Module_35600,40,56,32,73
Module_13230,10,14,22,19
Module_13231,11,9,2,9
Module_17907,7,8,7,10
Module_19596,13,9,13,8
Module_13232,17,16,17,25
Module_35601,20,31,20,33
Module_19597,69,53,46,60
Module_19598,39,30,24,31
Module_25148,96,125,103,199
Module_25149,54,53,53,81
Module_17908,13,13,11,15
Module_16659,69,108,81,163
Module_13233,37,28,27,29
Module_13234,28,34,55,41
Module_13235,28,36,36,46
Module_17909,6,14,17,14
Module_19599,21,3,15,15
Module_35602,11,14,5,10
Module_19600,19,8,19,18
Module_22462,13,8,9,12
Module_365,12,7,6,10
Module_13236,38,22,22,31
Module_35603,14,19,22,18
Module_35604,11,15,8,18
Module_366,21,20,28,40
Module_13237,27,21,17,22
Module_367,43,32,31,55
Module_35605,30,26,36,29
Module_5779,34,39,41,45
Module_19601,23,14,19,20
Module_16660,18,14,9,15
Module_35606,14,14,11,19
Module_19602,16,10,20,23
Module_368,22,24,23,44
Module_13238,32,36,18,37
Module_25150,14,18,22,30
Module_13239,27,20,15,17
Module_16661,12,6,5,16
Module_13240,17,24,19,35
Module_13241,12,11,14,20
Module_16662,26,18,14,22
Module_35607,34,32,23,33
Module_369,41,42,44,48
Module_25151,5,9,6,7
Module_370,50,50,44,41
Module_17910,52,53,53,106
Module_371,85,123,95,134
Module_17911,48,54,53,109
Module_372,98,141,112,172
Module_16663,37,43,22,47
Module_13242,56,53,60,64
Module_3890,9,15,15,12
Module_7871,38,22,23,21
Module_373,21,17,28,34
Module_7872,34,23,21,25
Module_13243,26,34,31,42
Module_35608,18,27,34,60
Module_25152,38,47,41,79
Module_374,28,27,30,36
Module_25153,26,48,32,63
Module_375,31,25,32,36
Module_25154,44,81,44,72
Module_16664,21,21,20,21
Module_7873,35,50,35,46
Module_22463,20,19,11,16
Module_376,39,38,47,66
Module_377,24,27,18,33
Module_3891,13,9,11,10
Module_13244,7,16,10,10
Module_7874,14,19,12,22
Module_39033,12,19,12,25
Module_378,24,34,21,31
Module_16665,27,37,24,31
Module_379,21,8,10,13
Module_16666,40,49,37,43
Module_380,26,34,21,40
Module_381,47,45,31,48
Module_3892,26,9,22,19
Module_7875,48,64,70,116
Module_14729,27,22,27,48
Module_17912,12,8,4,8
Module_17913,46,51,35,63
Module_39034,5,2,2,4
Module_17914,19,30,20,27
Module_16667,46,31,29,37
Module_382,21,25,30,24
Module_16668,51,64,36,43
Module_7876,11,6,5,2
Module_25155,16,20,13,22
Module_383,17,16,22,31
Module_35609,20,22,24,41
Module_19603,30,35,29,28
Module_19604,15,19,12,19
Module_7877,25,22,21,10
Module_16669,27,37,31,27
Module_19605,34,26,23,30
Module_3893,11,3,15,6
Module_19606,11,16,15,30
Module_16670,30,23,16,32
Module_19607,14,8,5,8
Module_19608,18,14,18,20
Module_3894,42,51,27,39
Module_19609,7,9,4,17
Module_3895,38,43,23,43
Module_13245,9,11,11,14
Module_17915,3,8,7,3
Module_35610,24,26,46,51
Module_384,29,25,36,40
Module_385,64,59,59,97
Module_17916,17,31,24,36
Module_19610,6,7,6,7
Module_33579,10,6,9,6
Module_16671,23,26,15,21
Module_3896,12,12,19,23
Module_3897,6,12,11,7
Module_16672,53,32,44,73
Module_386,37,47,46,59
Module_5780,69,100,69,137
Module_16673,22,16,8,11
Module_5781,17,7,16,12
Module_22464,63,56,74,115
Module_22465,74,70,74,133
Module_22466,42,40,47,58
Module_33580,26,24,9,15
Module_25156,7,16,11,13
Module_22467,13,10,12,12
Module_5782,19,15,25,16
Module_19611,13,19,22,22
Module_19612,27,23,34,39
Module_13246,13,24,18,24
Module_19613,13,9,13,22
Module_33581,21,27,11,20
Module_16674,13,18,7,15
Module_19614,26,27,21,53
Module_16675,15,16,8,14
Module_19615,27,28,24,57
Module_33582,26,27,13,7
Module_19616,38,30,32,58
Module_13247,59,72,51,107
Module_22468,22,23,8,10
Module_14730,14,13,2,8
Module_14731,23,11,10,12
Module_29326,13,11,17,20
Module_16676,22,20,15,17
Module_16677,33,33,13,34
Module_17917,19,23,18,31
Module_22469,7,9,4,6
Module_3898,29,18,16,26
Module_3899,115,132,66,93
Module_19617,10,11,17,17
Module_3900,29,15,8,14
Module_3901,19,16,8,17
Module_19618,13,11,14,29
Module_13248,13,9,15,8
Module_387,6,8,12,12
Module_388,19,11,15,12
Module_16678,108,116,112,169
Module_22470,14,17,25,36
Module_13249,7,10,6,8
Module_7878,58,78,70,98
Module_389,133,173,163,303
Module_390,70,86,83,143
Module_19619,20,26,30,27
Module_391,45,62,53,104
Module_19620,54,56,54,68
Module_31393,15,15,13,12
Module_5783,18,8,12,12
Module_16679,33,33,46,40
Module_17918,9,7,16,17
Module_22471,16,8,21,13
Module_16680,45,42,41,48
Module_17919,23,23,37,36
Module_17920,23,22,26,44
Module_392,40,49,53,65
Module_31394,60,95,51,115
Module_31395,104,136,109,185
Module_393,8,10,20,17
Module_5784,46,42,36,55
Module_17921,19,22,19,28
Module_25157,13,9,10,13
Module_16681,13,29,38,50
Module_31396,30,22,18,28
Module_13250,16,4,21,19
Module_394,9,7,13,5
Module_5785,13,6,8,10
Module_5786,25,20,13,11
Module_17922,23,31,21,39
Module_13251,16,3,9,28
Module_5787,20,20,21,30
Module_13252,25,28,18,15
Module_5788,19,19,25,27
Module_13253,20,23,23,16
Module_5789,22,16,21,25
Module_395,13,11,19,13
Module_17923,25,33,20,44
Module_17924,35,35,31,42
Module_396,16,17,8,12
Module_397,29,41,32,41
Module_5790,65,50,34,32
Module_5791,38,49,35,42
Module_3902,14,17,17,22
Module_398,26,21,15,12
Module_5792,15,14,8,9
Module_399,77,82,43,68
Module_33583,23,25,22,30
Module_400,89,87,65,67
Module_5793,11,16,8,5
Module_33584,33,28,22,48
Module_17925,6,5,2,3
Module_17926,17,16,9,20
Module_17927,25,30,24,31
Module_25158,5,10,8,15
Module_25159,11,6,12,9
Module_19621,10,5,14,5
Module_17928,13,13,20,21
Module_25160,12,10,12,12
Module_3903,51,46,28,30
Module_19622,46,38,17,23
Module_19623,26,20,25,15
Module_33585,7,15,8,6
Module_17929,22,13,13,25
Module_401,24,18,15,9
Module_33586,17,12,9,6
Module_402,17,21,16,22
Module_5794,34,42,13,23
Module_403,19,14,17,17
Module_16682,46,50,48,85
Module_16683,131,110,125,162
Module_16684,30,39,24,24
Module_31397,13,15,15,16
Module_16685,68,69,63,59
Module_16686,15,25,12,25
Module_404,26,33,33,61
Module_31398,31,41,23,29
Module_16687,17,26,19,15
Module_3904,13,27,14,21
Module_16688,26,22,16,19
Module_16689,37,52,37,62
Module_405,21,16,13,15
Module_31399,25,37,18,20
Module_31400,30,15,16,20
Module_31401,56,58,20,20
Module_16690,36,22,30,30
Module_16691,230,214,170,217
Module_16692,64,63,40,63
Module_31402,26,30,13,23
Module_16693,37,54,46,54
Module_31403,32,12,13,7
Module_33587,34,36,11,19
Module_7879,23,19,17,30
Module_5795,22,19,27,28
Module_3905,44,36,46,75
Module_3906,27,44,24,40
Module_16694,22,10,10,21
Module_16695,14,11,12,8
Module_3907,35,29,39,47
Module_16696,19,20,34,26
Module_5796,13,14,14,12
Module_16697,107,119,120,201
Module_16698,39,61,64,103
Module_33588,19,18,11,17
Module_5797,25,29,26,32
Module_5798,21,18,17,18
Module_7880,21,35,14,22
Module_33589,8,4,0,4
Module_3908,15,12,3,10
Module_7881,39,29,22,25
Module_33590,17,14,10,18
Module_33591,24,29,5,14
Module_33592,55,38,16,29
Module_33593,32,42,24,36
Module_33594,11,13,12,16
Module_7882,24,22,19,24
Module_25161,31,21,33,37
Module_33595,19,14,10,7
Module_25162,9,4,13,18
Module_7883,16,14,10,13
Module_35611,16,19,22,27
Module_35612,9,19,11,17
Module_25163,21,13,24,33
Module_14732,6,7,7,11
Module_7884,38,31,17,23
Module_35613,12,8,10,5
Module_25164,9,9,12,6
Module_25165,10,14,11,13
Module_17930,51,64,73,114
Module_35614,121,132,113,197
Module_16699,14,12,20,32
Module_14733,22,33,15,21
Module_14734,20,15,10,21
Module_16700,15,23,12,10
Module_406,108,114,105,146
Module_31404,7,3,9,12
Module_407,47,41,26,23
Module_17931,15,29,14,27
Module_408,12,11,6,9
Module_409,65,75,30,45
Module_31405,10,17,12,17
Module_410,204,244,108,171
Module_17932,7,9,2,2
Module_411,51,39,33,45
Module_412,49,57,29,42
Module_31406,7,6,9,8
Module_5799,28,21,37,49
Module_25166,49,65,46,100
Module_5800,9,7,12,10
Module_5801,14,14,13,20
Module_7885,31,20,13,19
Module_25167,11,10,4,5
Module_25168,17,19,14,21
Module_5802,12,19,13,23
Module_7886,13,21,11,11
Module_16701,11,10,19,13
Module_5803,30,37,18,32
Module_5804,12,25,14,20
Module_31407,17,10,6,16
Module_31408,144,177,150,222
Module_17933,17,17,11,38
Module_33596,18,17,18,27
Module_17934,19,14,17,25
Module_5805,22,28,30,35
Module_33597,30,31,28,30
Module_7887,7,3,4,8
Module_17935,19,16,22,32
Module_7888,17,16,11,18
Module_17936,9,18,12,15
Module_39035,3,2,4,2
Module_39036,5,4,6,6
Module_35615,32,56,60,103
Module_17937,27,17,22,27
Module_25169,8,6,3,9
Module_19624,8,16,4,8
Module_25170,14,6,6,9
Module_7889,40,42,24,32
Module_17938,75,90,77,128
Module_17939,78,95,80,169
Module_7890,67,54,49,86
Module_19625,14,3,6,17
Module_25171,34,37,44,62
Module_7891,44,48,41,61
Module_19626,24,17,13,18
Module_7892,31,18,23,32
Module_19627,83,97,98,149
Module_19628,43,45,49,73
Module_17940,27,27,29,35
Module_16702,28,35,25,33
Module_17941,18,33,29,41
Module_17942,30,29,25,68
Module_25172,10,20,19,18
Module_25173,12,8,14,13
Module_25174,19,24,18,25
Module_7893,53,83,64,130
Module_14735,32,17,12,23
Module_7894,78,104,71,167
Module_14736,35,26,13,30
Module_7895,93,111,77,187
Module_14737,44,36,28,45
Module_7896,93,113,78,189
Module_14738,55,55,48,65
Module_7897,91,107,75,194
Module_7898,80,114,106,172
Module_7899,59,79,52,113
Module_16703,9,5,12,14
Module_14739,30,28,10,15
Module_17943,16,15,28,49
Module_14740,26,29,12,15
Module_17944,15,16,30,51
Module_14741,27,32,14,18
Module_17945,15,18,29,52
Module_14742,49,44,16,25
Module_5806,64,55,46,63
Module_16704,16,22,11,20
Module_5807,54,59,57,68
Module_31409,31,30,29,43
Module_17946,76,101,69,120
Module_17947,43,56,32,48
Module_14743,32,36,31,43
Module_17948,104,94,104,175
Module_16705,2,1,3,6
Module_19629,10,10,7,14
Module_25175,13,16,15,17
Module_17949,58,59,63,85
Module_17950,57,94,73,123
Module_17951,46,57,38,81
Module_14744,12,9,11,12
Module_17952,22,27,23,32
Module_25176,42,47,35,68
Module_25177,21,28,23,39
Module_14745,16,19,25,34
Module_14746,26,14,34,49
Module_16706,9,11,13,15
Module_14747,11,7,10,17
Module_16707,14,8,4,13
Module_14748,12,10,10,15
Module_5808,23,28,24,32
Module_17953,28,22,30,32
Module_35616,15,18,17,16
Module_17954,12,16,15,21
Module_7900,52,57,50,73
Module_7901,10,10,9,17
Module_17955,5,6,5,2
Module_17956,39,50,39,75
Module_7902,12,6,13,16
Module_17957,45,56,49,85
Module_17958,11,11,12,21
Module_17959,19,16,18,25
Module_17960,53,51,45,82
Module_17961,17,31,24,42
Module_35617,17,20,14,10
Module_39037,13,19,12,35
Module_17962,20,20,18,11
Module_17963,47,59,57,101
Module_35618,15,15,10,10
Module_5809,10,10,17,13
Module_25178,44,49,38,70
Module_39038,24,27,23,44
Module_35619,26,24,24,51
Module_7903,8,9,16,18
Module_13254,11,9,4,7
Module_13255,33,36,35,62
Module_17964,69,69,35,73
Module_39039,31,35,35,46
Module_13256,56,87,83,126
Module_39040,18,11,8,7
Module_25179,20,14,18,12
Module_16708,6,0,4,4
Module_25180,25,20,23,27
Module_25181,12,14,7,13
Module_17965,70,63,73,103
Module_25182,22,17,19,24
Module_39041,8,4,4,3
Module_25183,58,70,71,86
Module_5810,35,38,52,62
Module_25184,89,117,103,195
Module_25185,27,31,28,36
Module_7904,18,23,12,16
Module_39042,20,27,11,4
Module_39043,13,18,9,11
Module_17966,61,63,59,99
Module_39044,13,19,9,11
Module_17967,62,63,59,100
Module_39045,15,17,9,12
Module_17968,73,84,81,131
Module_25186,42,40,33,63
Module_25187,18,26,43,55
Module_17969,21,12,21,16
Module_17970,62,62,55,107
Module_3909,11,9,10,20
Module_35620,29,34,26,31
Module_7905,18,14,12,21
Module_7906,27,22,23,24
Module_39046,26,21,6,23
Module_7907,65,89,81,153
Module_7908,16,23,14,27
Module_3910,15,14,8,19
Module_13257,34,45,36,37
Module_3911,54,42,35,61
Module_22472,17,17,6,12
Module_7909,35,31,45,42
Module_39047,23,25,27,35
Module_3912,31,33,31,42
Module_39048,19,17,18,19
Module_7910,16,27,37,58
Module_22473,27,26,41,71
Module_17971,29,38,42,68
Module_7911,16,5,7,6
Module_17972,42,38,48,66
Module_39049,25,36,23,38
Module_39050,19,28,21,26
Module_5811,28,32,20,34
Module_17973,38,48,47,62
Module_7912,20,15,9,12
Module_5812,16,11,16,28
Module_7913,121,116,67,95
Module_7914,63,93,75,124
Module_22474,11,14,16,23
Module_3913,9,17,10,18
Module_17974,94,123,91,174
Module_17975,80,100,93,133
Module_17976,164,206,150,269
Module_17977,62,73,67,118
Module_17978,298,321,289,483
Module_3914,14,14,16,11
Module_17979,58,74,76,124
Module_37186,22,39,36,81
Module_17980,49,46,44,54
Module_37187,33,61,67,110
Module_17981,45,48,46,58
Module_37188,57,87,89,130
Module_5813,12,13,7,5
Module_5814,19,15,10,24
Module_5815,17,11,12,7
Module_37189,6,6,4,5
Module_5816,22,11,10,26
Module_39051,26,28,19,26
Module_5817,19,13,18,14
Module_3915,44,34,29,53
Module_5818,26,11,17,22
Module_31410,20,11,15,17
Module_3916,48,45,48,86
Module_31411,44,30,67,73
Module_31412,22,19,21,23
Module_31413,15,16,15,18
Module_31414,21,8,26,29
Module_31415,7,12,32,25
Module_25188,93,98,98,161
Module_3917,91,128,101,198
Module_25189,42,52,54,75
Module_3918,87,63,26,37
Module_3919,32,38,19,26
Module_25190,37,33,23,34
Module_25191,61,37,18,29
Module_31416,29,34,30,44
Module_25192,28,23,51,57
Module_27762,130,119,96,165
Module_25193,19,19,13,25
Module_5819,25,23,16,20
Module_25194,20,21,12,19
Module_5820,30,29,25,28
Module_25195,19,23,18,19
Module_5821,25,23,21,26
Module_25196,52,38,48,84
Module_25197,23,24,17,29
Module_31417,40,28,32,38
Module_31418,9,13,18,13
Module_14749,18,16,21,20
Module_3920,32,45,47,78
Module_31419,24,18,21,39
Module_31420,18,24,18,46
Module_37190,37,51,14,27
Module_25198,37,46,43,76
Module_31421,15,7,7,8
Module_25199,14,13,16,9
Module_14750,30,32,37,94
Module_5822,12,11,12,11
Module_25200,6,12,11,8
Module_27763,28,34,21,54
Module_27764,11,16,6,8
Module_31422,32,43,30,36
Module_27765,5,5,7,8
Module_25201,22,7,30,22
Module_27766,18,13,9,12
Module_25202,36,30,30,42
Module_3921,6,8,13,7
Module_14751,20,15,14,16
Module_27767,13,24,19,23
Module_14752,7,10,7,6
Module_31423,13,12,7,15
Module_25203,13,13,24,26
Module_31424,25,23,18,37
Module_14753,10,18,8,14
Module_27768,12,14,12,34
Module_31425,15,18,14,35
Module_3922,21,20,6,12
Module_31426,24,21,26,22
Module_25204,27,16,27,20
Module_25205,20,21,42,35
Module_3923,51,75,55,120
Module_25206,16,19,14,23
Module_3924,28,18,28,36
Module_25207,17,14,14,29
Module_25208,16,16,17,25
Module_25209,26,13,29,17
Module_22475,18,14,12,13
Module_25210,27,26,36,46
Module_25211,32,21,27,32
Module_17982,61,62,47,115
Module_25212,19,17,20,40
Module_17983,34,47,38,68
Module_27769,2,3,7,5
Module_31427,16,13,13,17
Module_22476,36,30,23,22
Module_31428,18,20,8,17
Module_39052,11,12,4,3
Module_16709,32,26,39,53
Module_27770,23,16,17,14
Module_27771,12,10,8,15
Module_27772,20,12,5,13
Module_3925,23,27,11,16
Module_3926,21,25,15,27
Module_27773,14,8,7,8
Module_39053,14,14,5,10
Module_25213,73,53,74,115
Module_5823,12,15,7,24
Module_5824,17,6,13,12
Module_5825,15,10,9,14
Module_31429,56,59,60,108
Module_3927,28,42,41,60
Module_3928,58,75,44,59
Module_3929,94,91,52,116
Module_39054,18,13,3,13
Module_39055,13,21,14,17
Module_39056,25,18,20,27
Module_16710,23,35,34,48
Module_22477,3,5,3,6
Module_16711,31,37,35,44
Module_16712,49,42,26,26
Module_16713,69,92,40,45
Module_16714,16,23,16,26
Module_22478,17,10,12,14
Module_39057,14,16,23,12
Module_31430,29,28,33,46
Module_22479,65,52,34,47
Module_39058,11,23,20,37
Module_17984,23,26,28,35
Module_17985,26,46,30,59
Module_31431,24,28,20,30
Module_39059,21,23,10,15
Module_17986,17,20,24,33
Module_17987,15,16,23,28
Module_17988,32,23,17,29
Module_413,9,7,17,12
Module_17989,25,40,30,64
Module_31432,7,9,15,7
Module_414,60,87,57,47
Module_17990,14,6,11,9
Module_31433,7,12,6,12
Module_415,18,25,21,20
Module_3930,42,34,20,35
Module_416,51,27,24,34
Module_17991,69,85,74,111
Module_3931,67,72,70,134
Module_17992,19,19,16,24
Module_5826,12,11,5,4
Module_17993,26,29,27,40
Module_5827,13,5,7,8
Module_17994,27,17,33,44
Module_17995,77,84,74,133
Module_39060,53,63,56,88
Module_17996,173,172,181,257
Module_17997,24,20,31,47
Module_17998,22,26,16,23
Module_17999,42,61,50,71
Module_22480,21,17,21,37
Module_5828,10,18,15,21
Module_18000,12,21,15,33
Module_5829,67,86,103,181
Module_18001,27,33,22,30
Module_18002,43,47,26,43
Module_5830,16,14,24,14
Module_5831,11,3,17,17
Module_14754,16,11,16,14
Module_13258,0,2,1,1
Module_39061,9,2,1,7
Module_29327,47,51,48,93
Module_31434,26,36,25,43
Module_33598,63,56,22,41
Module_33599,31,34,43,40
Module_16715,32,34,21,21
Module_417,64,97,66,136
Module_33600,96,147,123,168
Module_33601,52,49,42,67
Module_33602,37,43,34,52
Module_39062,13,16,11,26
Module_18003,62,60,68,89
Module_18004,41,56,37,75
Module_418,7,9,16,8
Module_13259,35,15,21,20
Module_18005,20,12,7,12
Module_18006,84,94,75,122
Module_18007,25,21,17,28
Module_419,55,79,50,96
Module_18008,28,14,25,23
Module_16716,31,25,21,32
Module_18009,62,86,70,136
Module_16717,11,13,12,13
Module_18010,76,103,62,68
Module_13260,32,29,31,41
Module_18011,57,86,56,59
Module_13261,30,28,30,38
Module_18012,55,83,57,60
Module_29328,19,25,19,30
Module_29329,23,29,14,30
Module_29330,15,23,11,14
Module_29331,18,32,12,20
Module_16718,23,21,12,23
Module_31435,15,22,7,18
Module_18013,15,15,12,14
Module_13262,12,16,11,15
Module_13263,17,16,16,16
Module_29332,70,94,64,115
Module_31436,5,7,7,6
Module_29333,46,72,43,76
Module_31437,7,8,8,9
Module_13264,5,12,9,13
Module_29334,20,19,10,23
Module_18014,13,15,8,17
Module_29335,18,20,23,24
Module_18015,8,3,11,5
Module_29336,15,14,17,9
Module_18016,12,12,19,20
Module_25214,29,29,36,38
Module_18017,70,69,81,110
Module_29337,17,19,23,28
Module_29338,14,26,8,13
Module_18018,19,25,22,43
Module_18019,22,30,25,54
Module_25215,5,6,7,8
Module_25216,10,12,13,15
Module_18020,27,44,35,56
Module_14755,37,67,67,85
Module_18021,37,35,33,72
Module_14756,66,83,66,140
Module_31438,73,65,72,118
Module_14757,31,71,49,85
Module_14758,33,28,32,50
Module_3932,32,57,45,86
Module_14759,37,31,46,41
Module_14760,61,66,51,86
Module_18022,27,34,33,41
Module_3933,31,29,24,38
Module_14761,12,9,12,11
Module_3934,31,27,24,32
Module_14762,15,11,16,16
Module_3935,38,35,25,51
Module_14763,119,177,148,176
Module_25217,10,14,19,17
Module_25218,29,39,30,47
Module_18023,24,30,37,88
Module_18024,21,25,35,28
Module_3936,8,7,3,10
Module_18025,18,22,26,23
Module_22481,8,13,15,18
Module_37191,32,25,14,21
Module_37192,69,89,56,89
Module_18026,72,83,72,104
Module_18027,35,42,42,79
Module_37193,52,71,38,81
Module_18028,17,22,13,18
Module_37194,9,7,3,6
Module_5832,11,25,14,22
Module_3937,5,9,2,6
Module_22482,12,8,10,12
Module_18029,24,38,45,59
Module_22483,11,10,10,21
Module_18030,92,112,106,177
Module_18031,65,61,60,99
Module_5833,65,56,34,29
Module_5834,59,72,46,48
Module_5835,46,38,23,36
Module_25219,29,21,17,25
Module_5836,13,18,11,33
Module_3938,29,24,18,23
Module_5837,14,22,12,38
Module_3939,26,24,17,22
Module_5838,13,25,12,33
Module_3940,29,23,20,27
Module_13265,20,18,29,26
Module_13266,60,78,69,136
Module_13267,16,36,22,26
Module_13268,15,21,15,21
Module_13269,24,40,16,46
Module_5839,21,22,9,9
Module_13270,67,89,46,92
Module_13271,46,41,31,45
Module_5840,33,45,26,71
Module_13272,54,55,32,55
Module_13273,74,81,67,84
Module_3941,7,13,13,12
Module_7915,40,60,44,90
Module_25220,17,21,18,13
Module_7916,99,113,102,153
Module_25221,17,20,21,23
Module_18032,22,20,15,31
Module_25222,11,7,12,14
Module_25223,19,14,16,19
Module_18033,10,9,10,20
Module_7917,104,98,102,161
Module_5841,23,19,14,17
Module_25224,31,38,34,67
Module_18034,6,5,12,10
Module_22484,20,24,18,23
Module_25225,34,27,19,24
Module_18035,39,25,31,34
Module_25226,8,16,3,14
Module_25227,28,27,21,20
Module_3942,28,17,33,33
Module_18036,21,24,20,45
Module_18037,20,12,14,17
Module_18038,26,33,30,51
Module_18039,19,29,28,43
Module_7918,34,46,35,76
Module_18040,7,9,9,13
Module_7919,50,63,63,85
Module_3943,13,7,7,11
Module_37195,37,26,32,25
Module_18041,11,16,20,23
Module_37196,64,61,37,57
Module_7920,23,18,23,49
Module_29339,9,2,14,22
Module_18042,14,18,19,17
Module_5842,11,12,12,13
Module_7921,16,34,40,51
Module_25228,28,25,16,19
Module_3944,8,8,8,7
Module_13274,125,102,99,111
Module_18043,41,64,54,102
Module_18044,27,25,39,41
Module_3945,20,27,32,41
Module_18045,37,41,33,40
Module_3946,20,21,20,32
Module_18046,28,18,20,33
Module_13275,35,34,12,28
Module_3947,51,42,36,30
Module_25229,66,83,79,105
Module_3948,62,106,81,203
Module_18047,28,25,21,34
Module_37197,23,21,6,21
Module_5843,4,1,4,4
Module_5844,46,79,72,102
Module_7922,16,19,6,13
Module_18048,17,15,15,31
Module_18049,35,26,22,42
Module_18050,107,92,89,129
Module_25230,2,2,3,5
Module_18051,18,12,17,18
Module_18052,19,15,18,23
Module_29340,13,13,10,22
Module_18053,11,7,9,26
Module_3949,7,5,17,19
Module_3950,10,12,15,17
Module_29341,7,6,6,5
Module_7923,3,5,8,6
Module_3951,13,6,16,12
Module_13276,32,42,22,33
Module_29342,55,37,48,51
Module_29343,34,28,50,55
Module_13277,28,37,20,25
Module_7924,25,16,23,25
Module_25231,26,31,28,27
Module_7925,11,11,5,10
Module_25232,27,27,27,29
Module_25233,15,23,8,19
Module_25234,20,21,18,23
Module_25235,18,22,17,17
Module_29344,10,8,10,9
Module_25236,49,34,24,47
Module_3952,3,4,7,4
Module_7926,18,20,9,7
Module_25237,16,26,6,14
Module_3953,1,4,5,6
Module_7927,17,30,9,9
Module_25238,24,20,19,24
Module_25239,15,20,15,19
Module_25240,43,50,37,44
Module_25241,14,16,19,29
Module_37198,10,9,7,9
Module_420,26,33,28,39
Module_3954,6,6,8,17
Module_25242,36,24,23,27
Module_37199,36,37,20,27
Module_5845,16,17,21,35
Module_421,29,22,22,17
Module_25243,22,11,11,12
Module_7928,73,103,72,152
Module_5846,70,78,61,147
Module_7929,41,43,37,69
Module_5847,11,15,14,25
Module_422,42,21,22,45
Module_37200,10,6,6,3
Module_25244,22,12,23,19
Module_25245,19,21,14,23
Module_25246,8,2,12,8
Module_25247,5,8,3,4
Module_27774,14,5,8,8
Module_25248,78,106,88,138
Module_5848,6,7,17,14
Module_3955,23,24,15,26
Module_5849,18,20,19,23
Module_5850,9,4,8,17
Module_27775,113,146,109,191
Module_5851,18,14,15,19
Module_18054,13,9,19,16
Module_7930,8,3,7,5
Module_25249,18,10,18,22
Module_25250,13,12,8,19
Module_5852,11,21,20,26
Module_7931,18,12,14,15
Module_7932,6,8,4,5
Module_3956,25,25,47,45
Module_13278,9,7,5,6
Module_5853,22,50,43,64
Module_3957,17,9,12,9
Module_25251,10,11,16,15
