Module,3hrs.H3K27ac_REPLICANT.1,3hrs.H3K27ac_REPLICANT.2,24hrs.H3K27ac_REPLICANT.1,24hrs.H3K27ac_REPLICANT.2
Module_12278,14,17,16,33
Module_12279,7,6,15,13
Module_10885,16,12,15,20
Module_13948,20,24,18,26
Module_4410,15,23,13,12
Module_4411,17,25,16,25
Module_4412,21,8,9,9
Module_20253,12,10,13,10
Module_8651,14,19,9,21
Module_8652,12,23,11,15
Module_20254,69,117,53,101
Module_20255,7,8,6,11
Module_4413,40,63,23,42
Module_6724,36,31,23,43
Module_6725,77,101,72,100
Module_6726,32,58,28,61
Module_8653,19,25,13,17
Module_6727,10,13,17,12
Module_20256,12,15,24,25
Module_20257,28,44,40,45
Module_6728,9,16,16,26
Module_20258,15,18,10,19
Module_20259,2,7,8,8
Module_6729,32,44,32,44
Module_8654,5,6,8,7
Module_6730,23,19,17,32
Module_10886,22,42,33,54
Module_6731,27,28,38,41
Module_6732,17,15,17,13
Module_10887,9,9,18,11
Module_6733,12,7,10,29
Module_20260,5,5,17,17
Module_6734,10,10,17,17
Module_10888,13,36,41,57
Module_6735,6,3,11,6
Module_20261,19,10,13,19
Module_10889,7,17,26,17
Module_16001,10,9,16,23
Module_10890,2,5,9,5
Module_16002,8,5,8,10
Module_6736,17,19,28,36
Module_10891,5,10,3,12
Module_10892,7,10,7,11
Module_6737,5,10,20,17
Module_6738,8,13,14,17
Module_10893,9,10,14,19
Module_6739,8,13,14,17
Module_10894,12,33,12,39
Module_8655,24,44,13,26
Module_4414,18,20,16,17
Module_6740,7,14,13,24
Module_13949,12,16,3,13
Module_6741,10,9,7,12
Module_16003,15,21,24,45
Module_10895,23,22,41,62
Module_16004,5,4,23,25
Module_10896,25,40,45,75
Module_4415,7,7,6,26
Module_16005,25,46,37,54
Module_16006,14,26,33,50
Module_8656,9,3,10,10
Module_16007,11,27,24,49
Module_16008,22,51,35,69
Module_16009,24,35,18,40
Module_10897,16,26,33,47
Module_8657,25,56,19,54
Module_39546,11,20,14,25
Module_16010,77,86,55,106
Module_6742,34,32,12,26
Module_20262,15,21,13,18
Module_10898,64,109,91,157
Module_39547,27,37,22,18
Module_10899,25,28,31,53
Module_13950,2,3,7,4
Module_39548,6,9,10,14
Module_13951,2,5,6,4
Module_39549,8,10,9,10
Module_10900,4,8,8,13
Module_6743,38,59,22,35
Module_6744,12,11,11,22
Module_6745,36,45,20,40
Module_6746,30,23,12,18
Module_10901,3,3,9,8
Module_6747,25,67,22,35
Module_4416,14,12,9,12
Module_20263,39,57,44,62
Module_39550,8,23,7,13
Module_36296,8,10,16,10
Module_13952,30,83,30,63
Module_13953,8,8,8,11
Module_13954,7,8,7,11
Module_8658,23,32,16,40
Module_10902,13,13,16,24
Module_36297,4,5,3,14
Module_4417,7,10,9,17
Module_20264,51,66,38,63
Module_20265,107,164,57,113
Module_39551,18,13,14,21
Module_4418,106,206,93,172
Module_13955,67,89,24,61
Module_4419,57,67,42,53
Module_39552,19,25,18,30
Module_4420,48,67,37,52
Module_39553,23,27,14,29
Module_4421,46,64,39,49
Module_39554,26,35,25,40
Module_10903,4,10,11,14
Module_10904,7,15,23,21
Module_16011,10,10,18,20
Module_20266,21,21,31,38
Module_13956,11,14,5,7
Module_16012,8,6,11,9
Module_20267,16,23,19,27
Module_20268,27,38,34,52
Module_16013,9,9,10,22
Module_20269,16,27,28,40
Module_10905,4,5,4,11
Module_39555,4,5,8,7
Module_20270,43,58,40,63
Module_20271,107,196,67,147
Module_4422,27,33,19,42
Module_20272,46,54,37,62
Module_4423,36,54,45,69
Module_39556,11,14,12,10
Module_20273,73,110,69,70
Module_20274,43,113,34,62
Module_12280,29,42,23,39
Module_13957,3,11,12,18
Module_13958,12,12,13,10
Module_12281,19,21,19,31
Module_13959,13,15,20,25
Module_12282,24,21,21,33
Module_36298,15,12,9,19
Module_16014,18,15,35,38
Module_12283,23,20,20,26
Module_12284,13,8,11,9
Module_12285,9,29,15,13
Module_12286,65,104,67,103
Module_39557,18,23,22,13
Module_12287,64,101,54,95
Module_39558,20,27,24,21
Module_12288,85,135,76,104
Module_12289,23,47,32,45
Module_39559,8,8,5,12
Module_10906,15,8,9,20
Module_36299,8,16,12,16
Module_39560,47,77,20,47
Module_12290,29,34,32,78
Module_36300,37,59,30,50
Module_13960,200,376,160,287
Module_20275,5,5,5,16
Module_39561,12,19,14,29
Module_39562,10,12,13,22
Module_13961,28,17,16,34
Module_13962,135,187,85,138
Module_13963,181,236,114,181
Module_20276,13,11,8,21
Module_13964,27,35,31,31
Module_13965,27,43,25,37
Module_16015,25,35,15,29
Module_39563,17,27,11,29
Module_6748,11,21,12,18
Module_6749,42,53,43,55
Module_6750,42,47,34,44
Module_6751,57,105,40,55
Module_13966,10,17,13,21
Module_32203,5,15,4,25
Module_6752,15,16,12,22
Module_13967,17,23,15,16
Module_32204,32,63,25,53
Module_6753,24,50,20,48
Module_32205,10,15,8,23
Module_32206,8,9,11,12
Module_17162,6,9,3,6
Module_6754,30,28,22,25
Module_6755,10,10,14,16
Module_32207,3,6,5,7
Module_20277,17,22,17,18
Module_6756,21,20,14,19
Module_17163,14,9,9,13
Module_17164,4,7,3,1
Module_13968,44,98,34,52
Module_6757,9,12,13,16
Module_32208,30,38,27,56
Module_4424,16,8,17,27
Module_10907,9,9,12,28
Module_6758,18,14,18,22
Module_4425,3,7,8,9
Module_34214,54,132,55,102
Module_4426,8,10,19,17
Module_6759,10,16,21,11
Module_13969,11,10,11,14
Module_13970,22,29,15,31
Module_34215,24,20,17,38
Module_10908,4,11,8,6
Module_13971,27,24,28,35
Module_8659,5,13,3,5
Module_4427,6,21,21,30
Module_13972,10,8,12,15
Module_4428,14,26,24,42
Module_13973,7,6,3,15
Module_13974,31,40,17,33
Module_10909,8,9,10,6
Module_8660,16,16,16,19
Module_13975,6,10,9,20
Module_6760,11,14,12,19
Module_1676,79,151,54,97
Module_10910,26,21,16,35
Module_6761,7,11,10,8
Module_13976,20,56,32,42
Module_39564,0,1,2,2
Module_4429,36,70,12,28
Module_29729,3,5,5,3
Module_6762,7,14,6,10
Module_39565,1,5,8,17
Module_10911,31,61,34,82
Module_13977,29,38,28,20
Module_6763,9,7,12,14
Module_13978,24,34,27,30
Module_13979,14,19,15,22
Module_6764,6,7,5,10
Module_13980,18,21,19,30
Module_13981,21,19,20,22
Module_13982,47,51,56,78
Module_39566,24,65,25,38
Module_20278,8,7,10,17
Module_6765,20,20,11,15
Module_10912,26,43,18,40
Module_8661,25,55,30,48
Module_13983,16,20,14,35
Module_29730,9,11,4,15
Module_8662,15,22,1,15
Module_13984,9,15,9,26
Module_39567,11,14,5,18
Module_13985,5,13,8,11
Module_10913,8,8,5,7
Module_13986,6,8,7,8
Module_1677,22,27,27,43
Module_39568,19,21,13,29
Module_32209,17,18,10,16
Module_4430,9,18,29,35
Module_29731,7,7,6,10
Module_10914,18,34,11,22
Module_1678,11,11,17,28
Module_10915,18,18,3,12
Module_29732,11,17,3,7
Module_10916,18,20,2,13
Module_32210,9,7,8,16
Module_39569,6,6,4,2
Module_39570,4,5,3,2
Module_10917,14,19,7,6
Module_29733,4,1,3,3
Module_1679,22,29,16,24
Module_17165,17,24,13,19
Module_32211,7,10,8,12
Module_10918,29,30,20,40
Module_36301,15,36,34,60
Module_36302,68,81,59,102
Module_32212,15,21,8,16
Module_20279,32,51,10,24
Module_6766,124,200,89,157
Module_20280,86,133,55,90
Module_6767,41,106,55,95
Module_6768,61,148,65,133
Module_36303,4,8,8,7
Module_20281,9,11,11,13
Module_36304,8,9,10,12
Module_17166,4,4,7,6
Module_32213,5,9,7,9
Module_36305,31,60,28,75
Module_4431,22,23,17,11
Module_36306,38,67,27,84
Module_4432,37,54,28,39
Module_36307,83,140,44,105
Module_36308,75,144,58,126
Module_36309,15,26,10,20
Module_32214,6,11,6,12
Module_32215,26,50,29,67
Module_20282,100,177,63,106
Module_4433,9,9,4,11
Module_17167,14,12,3,13
Module_36310,20,31,20,15
Module_4434,3,8,11,15
Module_17168,6,3,3,2
Module_20283,5,9,6,12
Module_32216,7,10,5,10
Module_37501,7,7,2,6
Module_32217,7,4,1,3
Module_4435,5,10,6,15
Module_32218,9,7,8,13
Module_39571,8,4,9,15
Module_12291,35,53,26,62
Module_20284,9,13,12,12
Module_4436,31,30,16,22
Module_17169,7,7,8,10
Module_4437,101,163,62,157
Module_32219,6,10,2,15
Module_4438,29,50,18,28
Module_10919,12,16,16,20
Module_4439,60,105,40,74
Module_39572,13,10,9,11
Module_4440,59,69,36,71
Module_16016,9,7,10,12
Module_4441,59,76,42,58
Module_20285,2,12,7,9
Module_17170,6,15,6,13
Module_32220,11,7,4,12
Module_10920,56,86,68,104
Module_10921,30,39,26,41
Module_20286,5,8,7,12
Module_10922,25,34,16,28
Module_10923,20,35,19,31
Module_20287,13,25,11,32
Module_37502,1,1,3,7
Module_20288,14,23,12,35
Module_12292,9,9,10,13
Module_10924,43,70,51,61
Module_10925,49,98,30,48
Module_37503,3,5,3,3
Module_12293,15,33,24,28
Module_16017,14,12,12,18
Module_20289,36,45,44,82
Module_39573,6,18,12,10
Module_6769,9,5,11,8
Module_10926,20,27,17,39
Module_20290,10,6,10,22
Module_4442,37,45,27,39
Module_39574,25,27,11,17
Module_32221,5,4,8,3
Module_20291,5,5,7,8
Module_20292,17,10,33,54
Module_4443,39,51,32,53
Module_20293,12,6,23,35
Module_4444,42,36,25,34
Module_16018,27,26,28,35
Module_10927,33,25,32,36
Module_16019,7,12,9,16
Module_39575,15,37,17,30
Module_16020,24,34,22,50
Module_20294,10,3,17,37
Module_20295,11,17,30,33
Module_4445,17,48,14,34
Module_20296,12,15,24,37
Module_37504,5,13,13,15
Module_4446,13,8,18,14
Module_20297,6,4,6,9
Module_10928,85,80,72,112
Module_37505,4,9,9,15
Module_10929,52,89,41,78
Module_10930,45,64,54,86
Module_39576,42,76,31,60
Module_37506,3,4,9,8
Module_32222,13,14,5,6
Module_16021,10,19,4,12
Module_16022,25,23,5,15
Module_20298,7,3,5,12
Module_6770,12,7,8,18
Module_20299,9,21,6,22
Module_37507,21,26,21,27
Module_20300,20,18,16,20
Module_4447,4,3,11,17
Module_37508,2,5,15,11
Module_16023,10,5,10,10
Module_20301,15,13,8,14
Module_39577,12,14,7,11
Module_39578,17,32,12,23
Module_4448,13,12,9,14
Module_20302,24,34,30,28
Module_20303,24,21,25,26
Module_39579,20,39,17,25
Module_10931,17,13,12,20
Module_32223,15,18,12,27
Module_16024,8,11,27,26
Module_32224,4,7,10,6
Module_39580,16,32,17,20
Module_39581,33,27,12,22
Module_10932,30,43,7,30
Module_37509,22,27,17,18
Module_37510,17,14,6,18
Module_10933,8,8,14,19
Module_10934,53,88,44,110
Module_39582,5,21,4,9
Module_10935,22,48,37,63
Module_37511,11,7,13,11
Module_16025,31,30,27,43
Module_32225,8,10,14,20
Module_37512,10,6,9,7
Module_37513,13,9,23,17
Module_36311,9,19,19,25
Module_16026,33,55,55,78
Module_16027,44,78,51,98
Module_32226,29,27,7,21
Module_36312,68,157,49,105
Module_16028,9,13,20,27
Module_37514,14,35,16,33
Module_39583,16,10,10,8
Module_37515,6,14,7,19
Module_4449,21,36,20,48
Module_37516,7,7,2,12
Module_4450,30,37,19,35
Module_16029,65,104,43,101
Module_16030,65,108,62,114
Module_39584,21,37,27,25
Module_13987,12,14,18,21
Module_39585,9,9,8,13
Module_39586,1,4,3,2
Module_37517,21,15,8,18
Module_16031,22,24,19,32
Module_29734,29,48,32,52
Module_29735,17,28,26,33
Module_32227,4,0,2,4
Module_37518,19,21,19,22
Module_10936,79,127,64,127
Module_12294,7,8,7,20
Module_13988,14,7,9,15
Module_13989,3,12,12,12
Module_13990,10,16,19,22
Module_4451,15,11,16,24
Module_4452,8,8,9,15
Module_13991,8,7,19,10
Module_29736,87,178,56,104
Module_4453,7,8,14,16
Module_29737,56,104,50,74
Module_4454,8,8,12,19
Module_29738,60,95,42,66
Module_4455,8,6,13,14
Module_29739,63,99,48,69
Module_4456,8,6,11,14
Module_4457,11,15,16,29
Module_4458,40,61,58,72
Module_29740,17,14,20,18
Module_13992,10,14,13,23
Module_29741,17,47,36,43
Module_13993,50,69,45,60
Module_37519,6,8,6,5
Module_39587,10,19,3,21
Module_13994,20,28,21,24
Module_12295,11,15,13,12
Module_32228,18,40,16,24
Module_13995,21,20,17,23
Module_37520,18,19,5,12
Module_37521,12,10,15,11
Module_13996,32,43,27,58
Module_12296,12,5,13,21
Module_37522,7,18,13,6
Module_37523,17,21,9,13
Module_13997,12,40,23,57
Module_37524,20,22,9,14
Module_13998,15,34,22,52
Module_29742,25,32,25,24
Module_20304,21,22,18,21
Module_39588,3,3,4,2
Module_13999,10,9,8,14
Module_39589,7,15,7,18
Module_29743,15,5,8,18
Module_39590,16,8,4,11
Module_14000,8,9,7,14
Module_12297,4,16,13,16
Module_37525,33,47,37,45
Module_39591,2,6,4,6
Module_37526,54,95,36,54
Module_12298,26,37,19,39
Module_6771,16,41,12,27
Module_14001,1,4,3,1
Module_20305,18,43,18,28
Module_14002,45,72,34,61
Module_1680,7,6,5,7
Module_36313,43,75,35,66
Module_39592,9,23,12,22
Module_39593,13,12,9,16
Module_14003,5,4,8,4
Module_29744,53,78,47,58
Module_39594,5,12,5,17
Module_26040,59,71,61,99
Module_6772,10,15,14,19
Module_17171,14,35,10,16
Module_4459,4,6,9,7
Module_37527,13,18,25,30
Module_4460,32,35,27,74
Module_16032,22,50,37,50
Module_4461,6,3,13,10
Module_20306,11,8,4,16
Module_4462,11,10,9,22
Module_1681,4,5,5,7
Module_28154,47,84,26,62
Module_4463,13,14,19,23
Module_28155,112,223,72,175
Module_14004,9,8,7,10
Module_28156,55,103,38,99
Module_28157,10,8,5,9
Module_14005,7,5,7,4
Module_28158,6,4,9,12
Module_36314,12,18,12,28
Module_29745,27,26,24,42
Module_14006,12,27,20,23
Module_29746,78,115,41,83
Module_28159,9,14,2,16
Module_4464,22,23,15,24
Module_28160,3,10,6,3
Module_16033,52,70,50,109
Module_37528,9,11,10,11
Module_16034,12,15,21,31
Module_4465,19,23,23,52
Module_29747,9,9,10,12
Module_16035,5,9,12,18
Module_26041,24,51,25,59
Module_37529,19,8,12,9
Module_26042,45,123,70,121
Module_26043,51,86,54,92
Module_37530,13,11,12,29
Module_16036,18,19,29,48
Module_16037,17,28,24,54
Module_37531,9,7,4,6
Module_14007,15,18,19,15
Module_16038,6,9,11,12
Module_6773,5,6,6,8
Module_37532,27,28,28,47
Module_14008,57,85,36,81
Module_37533,13,16,24,27
Module_14009,39,63,29,66
Module_37534,14,12,20,26
Module_14010,22,25,15,24
Module_37535,17,16,19,20
Module_14011,17,20,12,18
Module_20307,4,2,6,11
Module_37536,11,19,15,22
Module_37537,10,17,18,14
Module_20308,76,112,44,95
Module_20309,4,6,9,7
Module_6774,1,10,5,5
Module_20310,21,32,23,37
Module_37538,44,58,47,65
Module_28161,55,111,42,83
Module_37539,62,95,68,93
Module_6775,8,4,5,9
Module_28162,2,4,4,2
Module_36315,37,35,39,72
Module_37540,20,27,20,31
Module_37541,171,302,107,188
Module_6776,6,9,9,11
Module_37542,204,325,131,271
Module_14012,28,44,24,45
Module_14013,25,27,23,29
Module_6777,134,177,107,198
Module_16039,4,11,12,4
Module_14014,88,153,59,106
Module_37543,6,13,13,19
Module_16040,5,5,8,6
Module_28163,27,43,14,48
Module_37544,14,15,19,18
Module_26044,39,74,33,56
Module_39595,28,24,11,19
Module_26045,28,54,20,35
Module_39596,36,33,16,25
Module_26046,13,17,9,20
Module_26047,18,19,17,30
Module_16041,6,11,14,27
Module_17172,11,23,9,22
Module_10937,161,249,110,186
Module_28164,20,36,37,54
Module_37545,12,17,12,35
Module_17173,14,8,9,11
Module_6778,7,8,11,21
Module_16042,13,16,12,13
Module_34216,103,202,85,183
Module_4466,5,12,4,7
Module_34217,61,124,59,104
Module_6779,13,17,19,26
Module_4467,29,38,15,17
Module_37546,7,7,13,10
Module_37547,7,15,5,17
Module_34218,4,9,11,6
Module_16043,15,15,11,11
Module_4468,60,115,38,87
Module_37548,16,17,14,15
Module_16044,7,19,14,12
Module_37549,11,19,8,9
Module_17174,5,3,5,11
Module_28165,15,19,13,27
Module_37550,11,13,12,15
Module_29748,11,17,12,26
Module_37551,11,15,8,10
Module_34219,4,4,7,6
Module_29749,15,8,9,9
Module_28166,13,16,8,18
Module_29750,6,2,8,5
Module_4469,8,8,7,9
Module_28167,42,28,40,52
Module_28168,5,12,6,5
Module_4470,16,15,21,21
Module_34220,9,7,6,11
Module_28169,19,45,9,17
Module_28170,22,22,7,10
Module_34221,6,4,4,6
Module_10938,17,19,18,27
Module_14015,6,5,10,6
Module_4471,63,104,41,88
Module_37552,55,94,45,51
Module_14016,25,57,25,45
Module_6780,88,177,86,156
Module_37553,51,108,38,97
Module_37554,14,3,4,12
Module_6781,20,26,15,27
Module_17175,41,70,28,48
Module_6782,14,21,30,37
Module_17176,54,85,36,51
Module_37555,10,11,4,13
Module_6783,24,31,15,36
Module_17177,35,57,31,50
Module_6784,31,57,23,68
Module_17178,23,51,30,55
Module_17179,25,28,29,41
Module_37556,16,20,11,17
Module_17180,41,75,31,67
Module_37557,12,15,12,6
Module_32229,7,8,7,9
Module_4472,28,37,18,27
Module_32230,44,87,33,70
Module_10939,8,12,13,13
Module_37558,28,29,21,35
Module_10940,17,17,15,21
Module_14017,10,15,7,14
Module_32231,18,24,16,23
Module_8663,9,5,3,7
Module_4473,20,26,23,27
Module_8664,5,8,9,16
Module_4474,10,12,10,22
Module_10941,34,55,23,52
Module_32232,0,7,6,14
Module_4475,1,10,12,11
Module_29751,8,12,7,18
Module_32233,8,10,14,11
Module_6785,17,20,37,51
Module_32234,9,9,5,10
Module_6786,9,13,33,33
Module_4476,22,18,16,18
Module_6787,10,17,22,26
Module_29752,14,11,7,18
Module_8665,18,14,9,21
Module_4477,24,22,23,33
Module_6788,18,18,23,45
Module_4478,14,8,23,35
Module_14018,12,7,7,7
Module_4479,11,5,10,10
Module_4480,25,45,31,80
Module_6789,4,9,12,10
Module_10942,31,31,22,30
Module_6790,6,10,19,14
Module_10943,32,41,25,35
Module_6791,8,6,15,15
Module_17181,3,4,8,11
Module_29753,123,289,81,181
Module_4481,12,22,19,27
Module_10944,7,4,12,20
Module_37559,15,12,19,22
Module_6792,4,6,3,6
Module_14019,19,25,12,16
Module_4482,13,23,15,29
Module_17182,15,28,11,13
Module_6793,10,16,7,23
Module_32235,21,19,8,9
Module_16045,8,5,11,12
Module_16046,19,24,20,35
Module_4483,23,39,12,34
Module_4484,23,28,11,16
Module_16047,37,59,56,82
Module_16048,23,26,29,55
Module_4485,21,22,18,24
Module_4486,12,18,4,11
Module_4487,20,23,8,12
Module_4488,32,68,22,71
Module_4489,13,16,17,26
Module_4490,3,3,8,10
Module_16049,9,13,15,30
Module_4491,7,24,29,29
Module_4492,50,67,21,41
Module_16050,13,28,29,37
Module_17183,7,3,7,5
Module_4493,23,27,15,30
Module_4494,33,64,28,43
Module_8666,9,5,6,10
Module_4495,19,20,27,46
Module_8667,13,11,12,17
Module_17184,31,56,27,50
Module_4496,14,25,23,25
Module_36316,11,20,12,15
Module_4497,15,25,23,26
Module_4498,19,15,15,19
Module_16051,19,29,25,34
Module_37560,7,3,10,12
Module_37561,13,30,15,23
Module_37562,9,10,5,3
Module_6794,23,48,30,43
Module_6795,19,28,21,38
Module_16052,4,8,18,17
Module_6796,14,13,20,24
Module_16053,16,20,32,46
Module_6797,10,12,17,20
Module_16054,9,9,29,21
Module_17185,12,15,12,11
Module_17186,10,18,5,8
Module_6798,22,22,28,35
Module_16055,18,21,51,46
Module_8668,80,132,85,104
Module_8669,32,39,22,37
Module_6799,15,14,11,22
Module_6800,22,23,17,18
Module_16056,10,16,18,42
Module_34222,21,34,11,36
Module_16057,8,14,14,26
Module_16058,14,17,24,28
Module_16059,18,30,16,35
Module_37563,25,22,13,25
Module_6801,10,12,15,30
Module_16060,10,14,26,26
Module_16061,10,10,16,25
Module_6802,7,11,11,24
Module_17187,6,7,5,10
Module_16062,16,21,32,38
Module_16063,12,10,14,29
Module_16064,13,10,11,32
Module_34223,94,183,61,119
Module_26048,8,19,17,21
Module_16065,18,27,20,37
Module_17188,11,11,9,9
Module_16066,20,17,13,28
Module_6803,10,16,21,25
Module_6804,14,15,25,40
Module_6805,43,55,59,63
Module_6806,11,22,26,26
Module_16067,23,27,33,33
Module_37564,17,16,21,11
Module_16068,67,97,87,138
Module_17189,11,10,5,18
Module_16069,34,58,31,71
Module_16070,58,90,49,101
Module_37565,10,8,9,9
Module_6807,16,22,21,32
Module_37566,15,22,16,21
Module_16071,19,18,34,49
Module_37567,63,121,40,64
Module_16072,9,12,11,22
Module_6808,11,15,15,12
Module_6809,19,24,11,14
Module_6810,15,18,18,19
Module_12299,17,24,18,21
Module_16073,41,84,45,98
Module_16074,27,49,35,58
Module_6811,76,79,36,61
Module_6812,13,27,12,17
Module_36317,31,59,32,66
Module_26049,8,10,3,15
Module_6813,33,51,44,57
Module_6814,18,10,25,23
Module_6815,16,24,22,43
Module_12300,23,38,20,49
Module_6816,8,12,17,16
Module_6817,67,117,57,136
Module_6818,7,13,15,25
Module_6819,16,25,21,23
Module_6820,23,26,30,27
Module_12301,3,10,9,10
Module_12302,18,17,20,40
Module_4499,21,21,19,33
Module_12303,50,104,49,94
Module_6821,13,17,11,28
Module_12304,14,11,16,14
Module_17190,22,32,18,30
Module_26050,12,19,22,18
Module_6822,38,64,52,90
Module_12305,8,4,3,3
Module_26051,12,9,13,21
Module_6823,9,13,11,20
Module_17191,8,5,7,10
Module_4500,7,6,11,16
Module_12306,3,9,11,8
Module_37568,17,17,18,31
Module_26052,8,17,12,17
Module_37569,14,23,15,11
Module_39597,10,7,10,15
Module_36318,78,142,75,110
Module_17192,18,30,10,12
Module_37570,14,25,12,15
Module_4501,20,46,20,44
Module_37571,7,5,6,10
Module_4502,18,26,12,20
Module_4503,16,9,15,8
Module_37572,24,38,28,48
Module_4504,8,17,7,24
Module_8670,21,44,15,47
Module_37573,24,20,20,18
Module_4505,8,14,8,18
Module_29754,14,44,27,49
Module_34224,9,11,13,19
Module_37574,12,7,13,21
Module_37575,25,25,11,21
Module_39598,2,7,8,16
Module_16075,14,10,11,30
Module_29755,14,38,14,31
Module_29756,13,34,15,30
Module_16076,20,29,24,35
Module_34225,16,20,19,24
Module_29757,4,5,10,9
Module_36319,6,8,6,14
Module_29758,6,12,9,15
Module_36320,7,12,8,11
Module_16077,21,35,35,50
Module_34226,16,14,13,15
Module_36321,26,19,20,28
Module_39599,8,9,9,20
Module_16078,21,27,16,28
Module_39600,15,19,18,23
Module_16079,14,27,11,25
Module_29759,32,32,36,41
Module_1682,68,86,55,74
Module_36322,12,25,9,25
Module_16080,23,30,26,41
Module_36323,18,32,8,34
Module_16081,68,102,80,123
Module_14020,16,24,10,17
Module_34227,18,21,27,27
Module_16082,37,34,40,58
Module_36324,10,13,14,16
Module_16083,33,33,32,50
Module_36325,11,9,6,6
Module_16084,4,7,13,12
Module_12307,93,135,47,123
Module_36326,11,29,7,13
Module_29760,126,180,117,174
Module_16085,8,2,6,6
Module_26053,21,40,30,41
Module_34228,25,39,29,55
Module_29761,4,9,5,12
Module_26054,19,22,32,45
Module_26055,21,33,44,68
Module_29762,6,2,6,6
Module_34229,37,51,42,87
Module_16086,17,29,19,41
Module_34230,39,34,48,69
Module_26056,5,13,9,11
Module_29763,16,5,10,14
Module_16087,17,21,17,19
Module_16088,18,33,22,42
Module_16089,15,23,20,43
Module_6824,9,13,18,21
Module_26057,17,26,18,14
Module_26058,19,28,10,25
Module_16090,12,8,8,21
Module_26059,20,24,14,19
Module_16091,15,7,7,8
Module_6825,20,15,35,30
Module_16092,13,5,10,22
Module_16093,8,21,18,17
Module_12308,7,13,14,13
Module_12309,20,34,14,33
Module_6826,19,24,29,40
Module_17193,25,39,25,57
Module_17194,8,12,8,7
Module_17195,17,30,11,34
Module_26060,1,5,2,13
Module_34231,9,5,11,8
Module_26061,15,22,10,20
Module_26062,4,6,3,6
Module_4506,9,11,10,18
Module_6827,29,38,22,34
Module_34232,11,11,7,8
Module_16094,26,38,34,50
Module_16095,18,26,32,48
Module_4507,17,17,11,24
Module_4508,31,42,24,44
Module_4509,17,21,17,34
Module_4510,71,100,55,121
Module_16096,52,93,29,83
Module_34233,17,21,17,23
Module_4511,22,33,25,41
Module_26063,10,11,7,16
Module_6828,13,11,12,25
Module_34234,10,8,13,11
Module_8671,18,36,19,15
Module_26064,4,7,14,20
Module_6829,7,4,12,9
Module_34235,16,15,13,21
Module_4512,14,40,22,25
Module_12310,6,5,5,7
Module_34236,17,12,20,42
Module_6830,24,40,29,41
Module_6831,18,35,16,51
Module_34237,17,20,14,32
Module_26065,21,22,19,31
Module_6832,10,14,15,23
Module_4513,52,64,48,87
Module_16097,154,285,124,222
Module_37576,86,148,96,173
Module_6833,23,20,27,42
Module_37577,49,86,51,96
Module_6834,24,17,24,29
Module_37578,107,170,106,207
Module_34238,28,40,30,55
Module_4514,30,41,42,49
Module_16098,37,83,30,55
Module_6835,9,9,21,41
Module_20311,7,6,9,9
Module_6836,8,9,5,15
Module_34239,13,15,12,27
Module_6837,39,59,40,71
Module_4515,17,22,11,22
Module_34240,38,65,47,69
Module_26066,7,11,5,12
Module_6838,7,7,6,7
Module_6839,10,14,16,27
Module_4516,20,14,20,19
Module_26067,19,25,14,17
Module_16099,25,22,24,33
Module_26068,18,3,12,19
Module_34241,16,18,21,43
Module_4517,7,6,6,5
Module_16100,28,35,17,46
Module_34242,25,33,41,63
Module_26069,12,7,8,17
Module_12311,25,49,18,55
Module_20312,10,26,9,26
Module_12312,20,38,16,40
Module_20313,12,37,14,34
Module_6840,6,6,19,30
Module_26070,8,20,8,12
Module_34243,16,33,13,33
Module_4518,13,15,16,25
Module_39601,7,12,10,16
Module_6841,13,17,13,17
Module_6842,17,25,19,37
Module_16101,6,4,6,10
Module_6843,6,12,9,12
Module_4519,65,71,49,72
Module_6844,16,17,22,17
Module_16102,39,39,24,38
Module_34244,24,27,24,50
Module_26071,3,11,6,12
Module_26072,4,14,10,14
Module_20314,4,4,6,8
Module_26073,11,12,8,17
Module_20315,18,14,16,20
Module_26074,9,6,9,9
Module_20316,15,22,12,14
Module_20317,8,9,8,12
Module_16103,67,103,37,73
Module_4520,34,34,19,45
Module_39602,6,16,5,8
Module_34245,7,2,5,10
Module_34246,9,15,8,14
Module_20318,30,65,37,73
Module_4521,10,4,12,15
Module_26075,33,39,23,32
Module_4522,6,4,11,14
Module_26076,33,39,23,32
Module_4523,6,4,11,14
Module_26077,36,42,27,40
Module_34247,6,13,15,12
Module_26078,7,5,9,11
Module_20319,23,61,32,51
Module_20320,42,57,40,74
Module_16104,43,82,33,79
Module_26079,16,22,17,9
Module_4524,5,12,12,17
Module_26080,8,15,10,13
Module_20321,62,75,45,77
Module_20322,28,20,10,26
Module_34248,30,45,27,63
Module_34249,99,186,99,163
Module_4525,15,21,10,28
Module_4526,8,9,13,13
Module_16105,3,11,10,11
Module_4527,7,18,8,21
Module_34250,31,50,52,85
Module_20323,169,208,80,128
Module_39603,27,20,14,28
Module_20324,48,72,47,68
Module_34251,11,14,20,15
Module_39604,14,14,8,27
Module_8672,12,29,9,12
Module_10024,13,11,8,9
Module_34252,42,53,61,82
Module_16106,19,16,13,21
Module_34253,25,20,31,20
Module_34254,25,10,15,14
Module_34255,74,81,65,111
Module_34256,25,31,32,38
Module_34257,81,114,59,121
Module_34258,56,64,54,71
Module_34259,12,16,26,23
Module_20325,14,22,29,33
Module_16107,17,29,21,34
Module_34260,18,14,12,24
Module_16108,34,75,39,54
