Module,24hrs.H3K27ac_REPLICANT.1,24hrs.H3K27ac_REPLICANT.2,72hrs.H3K27ac_REPLICANT.1,72hrs.H3K27ac_REPLICANT.2
Module_4441,42,58,41,47
Module_20285,7,9,18,5
Module_17170,6,13,19,19
Module_32220,4,12,11,13
Module_10920,68,104,31,71
Module_10921,26,41,14,9
Module_20286,7,12,8,4
Module_10922,16,28,5,16
Module_10923,19,31,13,13
Module_20287,11,32,6,8
Module_37502,3,7,5,8
Module_20288,12,35,7,9
Module_12292,10,13,9,10
Module_10924,51,61,21,18
Module_10925,30,48,18,18
Module_37503,3,3,3,5
Module_12293,24,28,20,17
Module_16017,12,18,16,14
Module_20289,44,82,64,129
Module_39573,12,10,15,26
Module_6769,11,8,7,4
Module_10926,17,39,24,31
Module_20290,10,22,9,12
Module_4442,27,39,45,52
Module_39574,11,17,8,22
Module_32221,8,3,1,4
Module_20291,7,8,11,4
Module_20292,33,54,39,50
Module_4443,32,53,34,36
Module_20293,23,35,26,30
Module_4444,25,34,22,27
Module_16018,28,35,46,66
Module_10927,32,36,21,14
Module_16019,9,16,28,30
Module_39575,17,30,31,36
Module_16020,22,50,44,67
Module_20294,17,37,32,33
Module_20295,30,33,42,48
Module_4445,14,34,31,60
Module_20296,24,37,40,65
Module_37504,13,15,22,24
Module_4446,18,14,14,18
Module_20297,6,9,5,9
Module_10928,72,112,12,8
Module_37505,9,15,18,11
Module_10929,41,78,14,14
Module_10930,54,86,13,11
Module_39576,31,60,51,70
Module_37506,9,8,6,8
Module_32222,5,6,20,38
Module_16021,4,12,8,11
Module_16022,5,15,10,16
Module_20298,5,12,6,7
Module_6770,8,18,13,14
Module_20299,6,22,15,31
Module_37507,21,27,24,16
Module_20300,16,20,24,39
Module_4447,11,17,13,18
Module_37508,15,11,15,12
Module_16023,10,10,12,12
Module_20301,8,14,21,26
Module_39577,7,11,9,9
Module_39578,12,23,13,25
Module_4448,9,14,17,16
Module_20302,30,28,37,39
Module_20303,25,26,27,53
Module_39579,17,25,22,37
Module_10931,12,20,22,25
Module_32223,12,27,17,25
Module_16024,27,26,25,22
Module_32224,10,6,3,7
Module_39580,17,20,9,10
Module_39581,12,22,15,18
Module_10932,7,30,32,48
Module_37509,17,18,21,39
Module_37510,6,18,14,17
Module_10933,14,19,12,19
Module_10934,44,110,82,141
Module_39582,4,9,7,14
Module_10935,37,63,44,74
Module_37511,13,11,7,17
Module_16025,27,43,48,50
Module_32225,14,20,44,46
Module_37512,9,7,16,10
Module_37513,23,17,8,7
Module_36311,19,25,21,26
Module_16026,55,78,74,118
Module_16027,51,98,110,165
Module_32226,7,21,23,19
Module_36312,49,105,80,179
Module_16028,20,27,14,16
Module_37514,16,33,25,39
Module_39583,10,8,19,34
Module_37515,7,19,5,15
Module_4449,20,48,31,50
Module_37516,2,12,11,9
Module_4450,19,35,40,54
Module_16029,43,101,70,96
Module_16030,62,114,101,110
Module_39584,27,25,22,18
Module_13987,18,21,28,34
Module_39585,8,13,12,14
Module_39586,3,2,2,2
Module_37517,8,18,7,5
Module_16031,19,32,22,21
Module_29734,32,52,17,36
Module_29735,26,33,20,9
Module_32227,2,4,10,13
Module_37518,19,22,10,10
Module_10936,64,127,120,209
Module_12294,7,20,27,30
Module_13988,9,15,8,21
Module_13989,12,12,5,7
Module_13990,19,22,14,38
Module_4451,16,24,20,19
Module_4452,9,15,8,9
Module_13991,19,10,17,19
Module_29736,56,104,117,215
Module_4453,14,16,12,17
Module_29737,50,74,102,151
Module_4454,12,19,11,20
Module_29738,42,66,98,154
Module_4455,13,14,11,18
Module_29739,48,69,96,151
Module_4456,11,14,12,18
Module_4457,16,29,19,41
Module_4458,58,72,44,47
Module_29740,20,18,11,13
Module_13992,13,23,9,18
Module_29741,36,43,18,34
Module_13993,45,60,20,16
Module_37519,6,5,4,14
Module_39587,3,21,14,23
Module_13994,21,24,11,13
Module_12295,13,12,15,22
Module_32228,16,24,8,17
Module_13995,17,23,19,16
Module_37520,5,12,7,15
Module_37521,15,11,17,18
Module_13996,27,58,44,65
Module_12296,13,21,17,15
Module_37522,13,6,11,12
Module_37523,9,13,8,11
Module_13997,23,57,34,50
Module_37524,9,14,9,12
Module_13998,22,52,34,50
Module_29742,25,24,40,50
Module_20304,18,21,18,21
Module_39588,4,2,0,8
Module_13999,8,14,10,10
Module_39589,7,18,9,23
Module_29743,8,18,46,49
Module_39590,4,11,17,20
Module_14000,7,14,9,5
Module_12297,13,16,13,21
Module_37525,37,45,19,19
Module_39591,4,6,1,3
Module_37526,36,54,16,18
Module_12298,19,39,10,16
Module_6771,12,27,13,21
Module_14001,3,1,1,1
Module_20305,18,28,42,55
Module_14002,34,61,40,95
Module_1680,5,7,9,9
Module_36313,35,66,58,132
Module_39592,12,22,17,22
Module_39593,9,16,12,30
Module_14003,8,4,12,12
Module_29744,47,58,24,35
Module_39594,5,17,10,7
Module_26040,61,99,68,63
Module_6772,14,19,8,17
Module_17171,10,16,30,25
Module_4459,9,7,8,19
Module_37527,25,30,15,21
Module_4460,27,74,59,113
Module_16032,37,50,44,69
Module_4461,13,10,28,19
Module_20306,4,16,14,25
Module_4462,9,22,19,35
Module_1681,5,7,2,4
Module_28154,26,62,49,100
Module_4463,19,23,39,41
Module_28155,72,175,142,286
Module_14004,7,10,10,1
Module_28156,38,99,70,136
Module_28157,5,9,9,9
Module_14005,7,4,8,3
Module_28158,9,12,11,15
Module_36314,12,28,16,29
Module_29745,24,42,71,104
Module_14006,20,23,30,55
Module_29746,41,83,59,143
Module_28159,2,16,16,22
Module_4464,15,24,32,34
Module_28160,6,3,9,13
Module_16033,50,109,79,152
Module_37528,10,11,11,12
Module_16034,21,31,28,54
Module_4465,23,52,58,76
Module_29747,10,12,9,10
Module_16035,12,18,23,26
Module_26041,25,59,54,93
Module_37529,12,9,10,16
Module_26042,70,121,111,197
Module_26043,54,92,66,112
Module_37530,12,29,13,17
Module_16036,29,48,74,150
Module_16037,24,54,68,125
Module_37531,4,6,9,7
Module_14007,19,15,19,17
Module_16038,11,12,11,28
Module_6773,6,8,7,10
Module_37532,28,47,31,45
Module_14008,36,81,32,82
Module_37533,24,27,37,33
Module_14009,29,66,27,60
Module_37534,20,26,28,29
Module_14010,15,24,16,22
Module_37535,19,20,13,18
Module_14011,12,18,23,28
Module_20307,6,11,5,10
Module_37536,15,22,20,16
Module_37537,18,14,16,11
Module_20308,44,95,53,66
Module_20309,9,7,13,13
Module_6774,5,5,7,11
Module_20310,23,37,43,65
Module_37538,47,65,33,40
Module_28161,42,83,54,117
Module_37539,68,93,58,112
Module_6775,5,9,11,7
Module_28162,4,2,4,4
Module_36315,39,72,50,103
Module_37540,20,31,18,18
Module_37541,107,188,152,268
Module_6776,9,11,16,16
Module_37542,131,271,171,279
Module_14012,24,45,9,7
Module_14013,23,29,9,8
Module_6777,107,198,200,333
Module_16039,12,4,16,20
Module_14014,59,106,97,191
Module_37543,13,19,15,14
Module_16040,8,6,13,9
Module_28163,14,48,27,85
Module_37544,19,18,20,9
Module_26044,33,56,63,86
Module_39595,11,19,15,28
Module_26045,20,35,48,58
Module_39596,16,25,18,35
Module_26046,9,20,5,10
Module_26047,17,30,11,10
Module_16041,14,27,53,60
Module_17172,9,22,7,15
Module_10937,110,186,183,362
Module_28164,37,54,43,65
Module_37545,12,35,24,41
Module_17173,9,11,20,20
Module_6778,11,21,21,34
Module_16042,12,13,28,33
Module_34216,85,183,97,210
Module_4466,4,7,5,4
Module_34217,59,104,70,147
Module_6779,19,26,21,24
Module_4467,15,17,3,6
Module_37546,13,10,12,12
Module_37547,5,17,13,21
Module_34218,11,6,14,13
Module_16043,11,11,14,14
Module_4468,38,87,122,223
Module_37548,14,15,13,15
Module_16044,14,12,19,30
Module_37549,8,9,23,18
Module_17174,5,11,11,6
Module_28165,13,27,10,17
Module_37550,12,15,15,17
Module_29748,12,26,26,20
Module_37551,8,10,9,11
Module_34219,7,6,8,9
Module_29749,9,9,8,3
Module_28166,8,18,13,23
Module_29750,8,5,5,11
Module_4469,7,9,3,13
Module_28167,40,52,41,66
Module_28168,6,5,4,8
Module_4470,21,21,19,13
Module_34220,6,11,10,10
Module_28169,9,17,9,8
Module_28170,7,10,6,11
Module_34221,4,6,6,4
Module_10938,18,27,17,15
Module_14015,10,6,7,11
Module_4471,41,88,68,112
Module_37552,45,51,39,73
Module_14016,25,45,32,81
Module_6780,86,156,135,245
Module_37553,38,97,64,107
Module_37554,4,12,10,5
Module_6781,15,27,30,34
Module_17175,28,48,18,26
Module_6782,30,37,26,45
Module_17176,36,51,30,27
Module_37555,4,13,10,8
Module_6783,15,36,27,72
Module_17177,31,50,15,21
Module_6784,23,68,36,108
Module_17178,30,55,24,8
Module_17179,29,41,13,22
Module_37556,11,17,5,16
Module_17180,31,67,27,36
Module_37557,12,6,11,12
Module_32229,7,9,10,13
Module_4472,18,27,29,53
Module_32230,33,70,59,97
Module_10939,13,13,15,14
Module_37558,21,35,23,39
Module_10940,15,21,31,28
Module_14017,7,14,10,10
Module_32231,16,23,18,10
Module_8663,3,7,10,6
Module_4473,23,27,28,38
Module_8664,9,16,9,14
Module_4474,10,22,34,68
Module_10941,23,52,8,19
Module_32232,6,14,17,13
Module_4475,12,11,18,15
Module_29751,7,18,9,21
Module_32233,14,11,19,17
Module_6785,37,51,43,60
Module_32234,5,10,15,27
Module_6786,33,33,31,44
Module_4476,16,18,15,19
Module_6787,22,26,40,46
Module_29752,7,18,9,19
Module_8665,9,21,10,13
Module_4477,23,33,22,20
Module_6788,23,45,36,44
Module_4478,23,35,11,18
Module_14018,7,7,11,8
Module_4479,10,10,0,2
Module_4480,31,80,63,123
Module_6789,12,10,11,19
Module_10942,22,30,15,28
Module_6790,19,14,12,21
Module_10943,25,35,15,27
Module_6791,15,15,14,30
Module_17181,8,11,5,5
Module_29753,81,181,156,272
Module_4481,19,27,11,13
Module_10944,12,20,15,24
Module_37559,19,22,23,25
Module_6792,3,6,9,14
Module_14019,12,16,12,12
Module_4482,15,29,18,35
Module_17182,11,13,10,16
Module_6793,7,23,16,31
Module_32235,8,9,8,10
Module_16045,11,12,20,19
Module_16046,20,35,29,36
Module_4483,12,34,16,28
Module_4484,11,16,8,18
Module_16047,56,82,62,75
Module_16048,29,55,31,67
Module_4485,18,24,5,23
Module_4486,4,11,14,10
Module_4487,8,12,11,9
Module_4488,22,71,43,66
Module_4489,17,26,12,14
Module_4490,8,10,7,8
Module_16049,15,30,24,32
Module_4491,29,29,22,36
Module_4492,21,41,27,36
Module_16050,29,37,50,70
Module_17183,7,5,10,10
Module_4493,15,30,15,15
Module_4494,28,43,25,37
Module_8666,6,10,6,8
Module_4495,27,46,41,45
Module_8667,12,17,16,22
Module_17184,27,50,56,82
Module_4496,23,25,19,33
Module_36316,12,15,7,15
Module_4497,23,26,19,33
Module_4498,15,19,13,7
Module_16051,25,34,25,32
Module_37560,10,12,7,11
Module_37561,15,23,15,33
Module_37562,5,3,5,8
Module_6794,30,43,49,93
Module_6795,21,38,58,73
Module_16052,18,17,19,11
Module_6796,20,24,29,41
Module_16053,32,46,22,45
Module_6797,17,20,26,39
Module_16054,29,21,15,16
Module_17185,12,11,7,9
Module_17186,5,8,11,20
Module_6798,28,35,40,42
Module_16055,51,46,37,30
Module_8668,85,104,59,94
Module_8669,22,37,21,27
Module_6799,11,22,19,12
Module_6800,17,18,25,28
Module_16056,18,42,34,53
Module_34222,11,36,30,44
Module_16057,14,26,22,31
Module_16058,24,28,17,35
Module_16059,16,35,56,87
Module_37563,13,25,15,8
Module_6801,15,30,30,32
Module_16060,26,26,35,51
Module_16061,16,25,30,44
Module_6802,11,24,22,29
Module_17187,5,10,3,8
Module_16062,32,38,46,77
Module_16063,14,29,34,31
Module_16064,11,32,15,26
Module_34223,61,119,104,196
Module_26048,17,21,17,24
Module_16065,20,37,34,29
Module_17188,9,9,10,6
Module_16066,13,28,19,34
Module_6803,21,25,27,37
Module_6804,25,40,42,62
Module_6805,59,63,86,96
Module_6806,26,26,50,53
Module_16067,33,33,43,53
Module_37564,21,11,17,7
Module_16068,87,138,107,153
Module_17189,5,18,2,10
Module_16069,31,71,61,96
Module_16070,49,101,83,120
Module_37565,9,9,5,7
Module_6807,21,32,25,38
Module_37566,16,21,8,18
Module_16071,34,49,28,39
Module_37567,40,64,18,18
Module_16072,11,22,12,16
Module_6808,15,12,10,10
Module_6809,11,14,15,10
Module_6810,18,19,12,12
Module_12299,18,21,25,44
Module_16073,45,98,92,146
Module_16074,35,58,58,82
Module_6811,36,61,54,67
Module_6812,12,17,13,17
Module_36317,32,66,39,75
Module_26049,3,15,6,10
Module_6813,44,57,51,70
Module_6814,25,23,25,25
Module_6815,22,43,30,26
Module_12300,20,49,31,81
Module_6816,17,16,19,28
Module_6817,57,136,80,176
Module_6818,15,25,14,28
Module_6819,21,23,21,31
Module_6820,30,27,31,30
Module_12301,9,10,13,6
Module_12302,20,40,21,47
Module_4499,19,33,22,30
Module_12303,49,94,91,143
Module_6821,11,28,16,27
Module_12304,16,14,8,13
Module_17190,18,30,33,40
Module_26050,22,18,7,10
Module_6822,52,90,93,151
Module_12305,3,3,5,9
Module_26051,13,21,9,10
Module_6823,11,20,15,27
Module_17191,7,10,19,26
Module_4500,11,16,8,10
Module_12306,11,8,8,12
Module_37568,18,31,9,16
Module_26052,12,17,9,13
Module_37569,15,11,9,11
Module_39597,10,15,21,30
Module_36318,75,110,61,93
Module_17192,10,12,21,13
Module_37570,12,15,11,6
Module_4501,20,44,36,49
Module_37571,6,10,6,10
Module_4502,12,20,16,26
Module_4503,15,8,11,15
Module_37572,28,48,29,67
Module_4504,7,24,10,12
Module_8670,15,47,48,75
Module_37573,20,18,9,10
Module_4505,8,18,19,23
Module_29754,27,49,41,74
Module_34224,13,19,13,18
Module_37574,13,21,6,5
Module_37575,11,21,12,17
Module_39598,8,16,21,21
Module_16075,11,30,12,18
Module_29755,14,31,23,57
Module_29756,15,30,22,45
Module_16076,24,35,23,34
Module_34225,19,24,26,40
Module_29757,10,9,10,8
Module_36319,6,14,7,11
Module_29758,9,15,8,14
Module_36320,8,11,5,14
Module_16077,35,50,44,65
Module_34226,13,15,14,15
Module_36321,20,28,14,16
Module_39599,9,20,14,14
Module_16078,16,28,31,54
Module_39600,18,23,21,22
Module_16079,11,25,38,45
Module_29759,36,41,21,36
Module_1682,55,74,60,104
Module_36322,9,25,10,25
Module_16080,26,41,38,54
Module_36323,8,34,19,28
Module_16081,80,123,128,169
Module_14020,10,17,17,16
Module_34227,27,27,15,32
Module_16082,40,58,55,76
Module_36324,14,16,8,8
Module_16083,32,50,56,111
Module_36325,6,6,11,5
Module_16084,13,12,11,13
Module_12307,47,123,89,160
Module_36326,7,13,12,11
Module_29760,117,174,90,139
Module_16085,6,6,4,6
Module_26053,30,41,44,67
Module_34228,29,55,53,104
Module_29761,5,12,16,17
Module_26054,32,45,26,29
Module_26055,44,68,44,66
Module_29762,6,6,6,7
Module_34229,42,87,59,64
Module_16086,19,41,25,67
Module_34230,48,69,112,165
Module_26056,9,11,5,16
Module_29763,10,14,7,6
Module_16087,17,19,23,34
Module_16088,22,42,31,56
Module_16089,20,43,23,45
Module_6824,18,21,21,39
Module_26057,18,14,24,26
Module_26058,10,25,10,17
Module_16090,8,21,13,25
Module_26059,14,19,15,17
Module_16091,7,8,14,20
Module_6825,35,30,29,30
Module_16092,10,22,7,5
Module_16093,18,17,17,13
Module_12308,14,13,17,21
Module_12309,14,33,18,26
Module_6826,29,40,41,46
Module_17193,25,57,24,41
Module_17194,8,7,8,14
Module_17195,11,34,26,28
Module_26060,2,13,5,13
Module_34231,11,8,8,11
Module_26061,10,20,4,7
Module_26062,3,6,4,2
Module_4506,10,18,17,14
Module_6827,22,34,31,42
Module_34232,7,8,17,15
Module_16094,34,50,27,33
Module_16095,32,48,34,50
Module_4507,11,24,26,31
Module_4508,24,44,44,68
Module_4509,17,34,29,46
Module_4510,55,121,65,124
Module_16096,29,83,81,106
Module_34233,17,23,16,11
Module_4511,25,41,49,57
Module_26063,7,16,6,3
Module_6828,12,25,20,20
Module_34234,13,11,13,22
Module_8671,19,15,6,8
Module_26064,14,20,15,22
Module_6829,12,9,9,12
Module_34235,13,21,23,43
Module_4512,22,25,41,46
Module_12310,5,7,5,5
Module_34236,20,42,48,54
Module_6830,29,41,51,101
Module_6831,16,51,48,83
Module_34237,14,32,44,55
Module_26065,19,31,17,17
Module_6832,15,23,38,55
Module_4513,48,87,47,80
Module_16097,124,222,160,313
Module_37576,96,173,147,253
Module_6833,27,42,35,41
Module_37577,51,96,77,131
Module_6834,24,29,27,27
Module_37578,106,207,142,268
Module_34238,30,55,38,49
Module_4514,42,49,38,43
Module_16098,30,55,18,19
Module_6835,21,41,50,64
Module_20311,9,9,6,11
Module_6836,5,15,22,30
Module_34239,12,27,26,19
Module_6837,40,71,50,83
Module_4515,11,22,19,33
Module_34240,47,69,70,105
Module_26066,5,12,9,9
Module_6838,6,7,13,19
Module_6839,16,27,21,32
Module_4516,20,19,25,29
Module_26067,14,17,9,21
Module_16099,24,33,15,27
Module_26068,12,19,7,19
Module_34241,21,43,36,81
Module_4517,6,5,6,4
Module_16100,17,46,7,21
Module_34242,41,63,52,74
Module_26069,8,17,5,8
Module_12311,18,55,32,69
Module_20312,9,26,13,23
Module_12312,16,40,25,48
Module_20313,14,34,17,31
Module_6840,19,30,21,29
Module_26070,8,12,6,7
Module_34243,13,33,22,23
Module_4518,16,25,17,31
Module_39601,10,16,6,6
Module_6841,13,17,20,26
Module_6842,19,37,21,32
Module_16101,6,10,4,7
Module_6843,9,12,16,20
Module_4519,49,72,63,64
Module_6844,22,17,18,28
Module_16102,24,38,27,35
Module_34244,24,50,37,59
Module_26071,6,12,6,8
Module_26072,10,14,10,14
Module_20314,6,8,10,6
Module_26073,8,17,11,10
Module_20315,16,20,20,24
Module_26074,9,9,5,15
Module_20316,12,14,12,16
Module_20317,8,12,13,23
Module_16103,37,73,94,135
Module_4520,19,45,38,51
Module_39602,5,8,10,16
Module_34245,5,10,8,13
Module_34246,8,14,8,6
Module_20318,37,73,50,79
Module_4521,12,15,17,13
Module_26075,23,32,32,40
Module_4522,11,14,18,13
Module_26076,23,32,32,40
Module_4523,11,14,19,13
Module_26077,27,40,37,44
Module_34247,15,12,10,18
Module_26078,9,11,8,4
Module_20319,32,51,30,49
Module_20320,40,74,65,86
Module_16104,33,79,69,130
Module_26079,17,9,18,31
Module_4524,12,17,13,23
Module_26080,10,13,11,14
Module_20321,45,77,53,82
Module_20322,10,26,16,23
Module_34248,27,63,54,90
Module_34249,99,163,203,244
Module_4525,10,28,26,47
Module_4526,13,13,10,18
Module_16105,10,11,6,11
Module_4527,8,21,13,19
Module_34250,52,85,73,97
Module_20323,80,128,55,55
Module_39603,14,28,15,32
Module_20324,47,68,37,58
Module_34251,20,15,22,20
Module_39604,8,27,14,30
Module_8672,9,12,7,5
Module_10024,8,9,8,26
Module_34252,61,82,70,93
Module_16106,13,21,26,24
Module_34253,31,20,17,18
Module_34254,15,14,18,16
Module_34255,65,111,43,50
Module_34256,32,38,30,40
Module_34257,59,121,76,121
Module_34258,54,71,22,42
Module_34259,26,23,19,21
Module_20325,29,33,30,37
Module_16107,21,34,29,40
Module_34260,12,24,13,17
Module_16108,39,54,59,91
Module_34261,23,25,13,21
Module_20326,20,25,39,42
Module_20327,22,33,54,42
Module_8673,5,9,22,32
Module_20328,29,56,34,48
Module_20329,110,170,103,179
Module_6845,12,19,11,12
Module_20330,19,34,31,41
Module_20331,17,26,22,39
Module_12313,7,18,21,25
Module_20332,12,11,13,15
Module_34262,38,52,43,57
Module_12314,7,4,5,6
Module_20333,18,25,16,28
Module_20334,21,57,40,53
Module_6846,14,37,28,38
Module_10945,9,15,18,24
Module_6847,15,33,29,43
Module_10946,8,19,15,46
Module_10947,9,31,23,33
Module_6848,22,24,59,56
Module_6849,31,50,52,89
Module_10948,18,28,16,26
Module_20335,17,20,22,35
Module_16109,42,66,65,94
Module_10025,6,9,9,8
Module_20336,36,91,69,103
Module_20337,21,28,29,56
Module_37579,12,14,22,17
Module_16110,13,27,17,19
Module_20338,19,35,12,23
Module_34263,11,21,13,27
Module_34264,18,30,29,22
Module_37580,7,12,17,7
Module_10949,9,9,12,7
Module_34265,33,46,41,45
Module_34266,8,24,24,16
Module_37581,11,11,13,8
Module_20339,19,19,14,19
Module_34267,26,33,9,16
Module_34268,32,31,24,36
Module_37582,4,5,22,18
Module_34269,18,24,15,13
Module_34270,28,46,43,36
Module_37583,7,10,20,22
Module_6850,16,27,20,37
Module_16111,36,80,72,118
Module_34271,44,61,17,31
Module_34272,66,103,30,54
Module_34273,43,69,25,22
Module_6851,22,21,11,17
Module_34274,15,39,18,23
Module_39605,9,15,6,18
Module_6852,60,162,126,214
Module_16112,12,31,39,65
Module_39606,17,18,11,7
Module_34275,18,27,15,21
Module_34276,6,14,14,18
Module_39607,3,9,6,6
Module_20340,5,10,14,20
Module_37584,2,5,9,5
Module_4528,12,18,21,14
Module_20341,6,22,17,20
Module_6853,58,93,95,162
Module_34277,13,24,20,12
Module_6854,38,45,30,31
Module_4529,14,27,28,37
Module_37585,5,7,14,8
Module_20342,6,5,35,42
Module_39608,13,16,7,12
Module_34278,10,25,21,19
Module_6855,15,25,28,30
Module_34279,58,101,77,123
Module_37586,6,8,10,5
Module_34280,39,69,45,90
Module_20343,91,172,154,240
Module_39609,26,51,40,78
Module_4530,25,32,35,37
Module_37587,5,20,13,15
Module_16113,37,66,37,72
Module_16114,15,36,31,39
Module_10950,14,16,4,13
Module_26081,14,31,7,20
Module_4531,9,10,14,16
Module_37588,8,9,12,9
Module_37589,10,18,16,24
Module_26082,22,15,11,14
Module_37590,7,11,6,18
Module_4532,6,8,6,12
Module_16115,25,24,17,31
Module_4533,20,25,29,36
Module_39610,8,13,19,20
Module_16116,37,79,66,78
Module_39611,2,11,8,11
Module_16117,52,113,84,87
Module_34281,20,21,17,14
Module_8674,3,4,2,3
Module_8675,8,15,4,8
Module_39612,8,7,6,7
Module_4534,11,15,9,11
Module_6856,20,21,13,21
Module_37591,13,15,23,34
Module_4535,10,20,14,15
Module_8676,5,7,8,3
Module_6857,19,32,15,32
Module_34282,6,12,4,10
Module_6858,37,34,45,47
Module_10951,34,73,56,74
Module_10952,5,14,7,5
Module_4536,12,15,15,19
Module_34283,17,15,8,15
Module_4537,11,11,15,28
Module_4538,3,8,25,42
Module_10953,13,12,17,31
Module_37592,7,13,3,9
Module_4539,21,34,34,37
Module_34284,9,22,6,13
Module_4540,15,18,32,31
Module_4541,13,24,31,25
Module_16118,33,54,32,59
Module_39613,37,58,64,102
Module_6859,16,18,20,49
Module_39614,18,37,31,61
Module_39615,12,11,7,11
Module_10954,13,29,20,21
Module_12315,6,14,19,15
Module_4542,17,30,36,56
Module_16119,11,12,16,21
Module_10026,8,12,8,14
Module_39616,11,13,22,22
Module_12316,18,25,27,35
Module_12317,57,102,59,77
Module_6860,14,18,14,28
Module_26083,9,11,10,11
Module_12318,23,23,16,16
Module_10027,8,14,4,9
Module_12319,15,25,10,17
Module_12320,37,59,40,39
Module_6861,12,26,27,26
Module_6862,16,24,21,33
Module_16120,8,10,11,12
Module_6863,8,12,14,27
Module_34285,14,12,5,16
Module_12321,64,79,33,29
Module_12322,55,96,26,17
Module_34286,30,24,17,31
Module_26084,7,8,8,2
Module_34287,41,63,24,22
Module_34288,21,26,10,10
Module_10955,12,17,11,25
Module_16121,30,51,79,119
Module_6864,18,29,23,25
Module_34289,38,60,8,24
Module_10956,23,43,48,46
Module_34290,20,30,11,7
Module_10957,26,37,39,63
Module_34291,22,30,17,23
Module_10958,117,171,174,252
Module_34292,47,87,53,88
Module_10959,19,43,52,94
Module_34293,11,22,15,35
Module_26085,14,25,10,14
Module_34294,25,28,12,37
Module_26086,12,27,24,26
Module_4543,28,31,28,39
Module_26087,18,19,29,36
Module_39617,10,6,7,5
Module_37593,31,50,41,77
Module_37594,49,99,69,119
Module_4544,16,21,15,23
Module_37595,62,102,91,153
Module_4545,11,16,19,19
Module_37596,83,133,148,246
Module_4546,11,23,13,24
Module_16122,11,18,14,34
Module_16123,33,69,60,93
Module_10960,15,29,11,18
Module_16124,8,22,14,20
Module_16125,10,21,21,27
Module_39618,5,14,13,12
Module_39619,11,38,27,42
Module_4547,12,23,26,43
Module_16126,15,28,12,18
Module_39620,5,7,7,9
Module_16127,6,12,5,6
Module_16128,40,87,58,108
Module_32236,15,25,20,27
Module_26088,13,19,11,10
Module_16129,52,84,91,149
Module_16130,29,51,28,42
Module_16131,36,55,38,69
Module_34295,10,15,15,19
Module_29764,28,41,38,62
Module_16132,17,27,27,34
Module_34296,40,47,28,26
Module_16133,18,17,17,24
Module_34297,29,55,24,23
Module_6865,4,12,10,9
Module_16134,13,26,23,23
Module_34298,16,8,10,18
Module_8677,8,10,16,20
Module_16135,11,19,18,22
Module_34299,10,12,12,17
Module_34300,15,16,14,17
Module_16136,18,16,18,42
Module_34301,40,102,86,149
Module_34302,28,48,42,66
Module_16137,41,56,31,32
Module_34303,8,19,13,16
Module_16138,37,50,29,52
Module_29765,17,9,19,19
Module_12323,20,24,32,29
Module_34304,26,43,32,57
Module_36327,29,35,8,17
Module_16139,19,25,25,36
Module_36328,16,22,9,5
Module_12324,10,9,14,19
Module_34305,25,13,23,30
Module_16140,12,21,6,9
Module_36329,15,39,11,8
Module_36330,36,81,8,13
Module_29766,10,6,11,5
Module_28171,7,6,5,3
Module_29767,6,9,16,17
Module_28172,29,29,20,16
Module_36331,48,90,46,82
Module_16141,7,9,4,5
Module_10961,33,70,72,117
Module_29768,13,22,20,29
Module_12325,13,12,7,10
Module_36332,9,9,10,11
Module_29769,27,42,60,98
Module_29770,23,46,51,77
Module_16142,34,55,55,91
Module_12326,3,5,5,8
Module_10962,7,19,7,14
Module_34306,21,51,17,23
Module_29771,7,13,11,19
Module_29772,6,8,7,5
Module_20344,4,4,5,2
Module_29773,8,8,12,9
Module_12327,13,17,10,16
Module_10963,44,48,13,21
Module_32237,5,4,11,4
Module_16143,33,46,28,31
Module_12328,16,18,14,28
Module_12329,27,36,27,43
Module_12330,8,10,9,15
Module_32238,6,12,13,14
Module_12331,7,7,6,10
Module_16144,11,16,12,8
Module_10964,12,20,4,7
Module_4548,47,59,70,87
Module_16145,18,30,15,24
Module_4549,41,92,76,126
Module_32239,65,128,118,222
Module_4550,32,67,52,99
Module_10965,12,17,7,9
Module_4551,24,37,42,72
Module_4552,23,47,32,66
Module_4553,66,112,86,116
Module_4554,85,114,110,164
Module_6866,1,4,6,5
Module_4555,88,121,116,161
Module_10966,7,6,6,6
Module_34307,49,90,43,75
Module_12332,47,97,60,123
Module_12333,30,60,30,45
Module_4556,52,112,74,148
Module_34308,20,30,28,40
Module_4557,31,66,48,72
Module_32240,35,37,11,22
Module_37597,61,94,70,145
Module_20345,9,15,17,15
Module_12334,13,12,24,17
Module_16146,8,17,16,16
Module_34309,40,103,82,148
Module_12335,13,17,6,14
Module_16147,9,19,15,23
Module_12336,7,13,9,10
Module_34310,42,54,63,76
Module_16148,50,111,66,112
Module_29774,2,6,8,8
Module_12337,24,45,30,51
Module_10967,29,34,34,54
Module_4558,45,74,53,102
Module_4559,65,136,46,50
Module_4560,44,62,58,75
Module_4561,63,74,100,126
Module_4562,37,74,53,95
Module_4563,11,17,22,36
Module_4564,14,12,23,30
Module_32241,33,49,54,65
Module_6867,17,37,8,18
Module_10968,28,59,27,41
Module_4565,10,11,9,13
Module_10969,37,67,27,46
Module_4566,9,11,11,10
Module_10970,72,118,61,84
Module_16149,23,47,35,51
Module_6868,10,17,12,14
Module_28173,8,13,11,15
Module_29775,16,18,5,4
