Module,3hrs.H3K27ac_REPLICANT.1,3hrs.H3K27ac_REPLICANT.2,72hrs.H3K27ac_REPLICANT.1,72hrs.H3K27ac_REPLICANT.2
Module_23624,17,39,33,66
Module_1092,22,27,27,58
Module_9755,19,47,39,93
Module_18473,21,40,48,69
Module_6059,16,8,9,19
Module_29467,7,8,4,5
Module_29468,7,9,18,21
Module_29469,18,20,15,12
Module_31797,9,13,15,21
Module_33908,25,28,12,8
Module_1093,33,29,27,27
Module_31798,20,15,20,26
Module_29470,19,18,8,10
Module_31799,13,18,11,21
Module_31800,13,18,21,22
Module_31801,15,14,8,19
Module_31802,9,4,16,18
Module_31803,14,16,12,18
Module_37418,7,13,7,15
Module_37419,15,16,30,29
Module_6060,46,77,33,69
Module_37420,8,5,3,15
Module_18474,19,34,30,48
Module_6061,111,161,85,146
Module_22834,12,9,12,10
Module_18475,48,87,76,157
Module_37421,10,5,8,10
Module_18476,34,24,44,85
Module_37422,9,17,16,18
Module_18477,19,21,37,56
Module_37423,11,29,26,47
Module_37424,6,9,9,10
Module_22835,44,48,115,150
Module_22836,8,23,31,43
Module_37425,19,21,14,18
Module_1094,8,12,48,63
Module_33909,14,12,19,24
Module_22837,13,16,14,32
Module_37426,56,80,77,108
Module_1095,5,15,17,31
Module_37427,21,38,38,38
Module_33910,5,12,9,5
Module_1096,10,21,39,44
Module_33911,8,10,10,10
Module_1097,17,27,46,56
Module_6062,33,25,16,20
Module_22838,9,13,15,19
Module_1098,58,91,119,230
Module_1099,6,6,28,22
Module_29471,9,8,7,15
Module_1100,9,16,14,21
Module_1101,35,53,29,66
Module_18478,16,9,20,12
Module_33912,9,10,10,10
Module_1102,12,16,17,26
Module_1103,7,20,12,29
Module_18479,20,20,26,41
Module_22839,34,35,18,21
Module_33913,9,7,10,9
Module_33914,7,11,2,6
Module_18480,138,238,109,204
Module_31804,33,38,21,30
Module_22840,39,55,43,80
Module_27890,6,7,10,5
Module_29472,13,12,30,41
Module_18481,48,80,64,116
Module_24444,49,75,54,100
Module_27891,2,9,2,6
Module_24445,26,31,19,28
Module_1104,2,12,7,12
Module_29473,66,116,107,210
Module_24446,20,15,28,27
Module_18482,25,43,44,84
Module_27892,7,14,2,6
Module_33915,23,32,23,17
Module_18483,28,34,21,34
Module_27893,1,8,5,7
Module_37428,20,11,9,5
Module_27894,8,8,10,9
Module_18484,14,23,25,38
Module_6063,7,6,26,26
Module_18485,15,18,11,11
Module_29474,3,10,17,28
Module_6064,12,6,21,28
Module_18486,44,76,54,126
Module_22841,13,10,17,22
Module_6065,12,16,32,33
Module_18487,15,10,25,20
Module_27895,6,3,10,14
Module_18488,7,10,21,13
Module_27896,6,3,10,15
Module_6066,10,5,21,19
Module_18489,4,7,4,9
Module_6067,11,13,26,53
Module_10586,8,9,15,10
Module_6068,12,14,22,50
Module_18490,5,3,12,23
Module_6069,11,13,20,44
Module_18491,7,3,13,25
Module_37429,16,15,25,34
Module_6070,5,7,10,9
Module_22842,8,10,22,17
Module_6071,7,7,10,14
Module_6072,8,9,14,7
Module_33916,60,84,33,53
Module_18492,2,4,7,9
Module_18493,15,17,18,21
Module_22843,5,8,18,22
Module_6073,12,12,9,10
Module_22844,5,9,18,20
Module_6074,34,31,20,17
Module_18494,12,10,19,29
Module_1105,24,29,29,35
Module_18495,12,20,29,61
Module_1106,16,24,22,19
Module_31805,23,41,42,88
Module_22845,9,17,38,52
Module_18496,19,30,69,91
Module_10587,17,16,49,59
Module_18497,11,15,14,22
Module_6075,9,13,12,22
Module_37430,14,17,9,16
Module_6076,19,9,12,10
Module_6077,21,14,14,17
Module_18498,57,82,53,93
Module_18499,57,91,56,105
Module_31806,16,35,25,43
Module_37431,6,17,16,14
Module_37432,5,12,7,11
Module_18500,25,48,38,50
Module_6078,8,7,22,22
Module_9756,13,16,14,8
Module_18501,10,20,22,22
Module_6079,41,56,70,118
Module_18502,18,28,25,43
Module_37433,41,86,69,152
Module_37434,8,14,28,37
Module_25403,16,25,7,4
Module_25404,6,9,5,9
Module_37435,14,15,18,21
Module_6080,5,5,5,8
Module_31807,25,38,20,15
Module_31808,16,29,23,26
Module_15165,27,54,51,82
Module_37436,38,49,57,50
Module_31809,2,4,5,6
Module_18503,22,30,14,27
Module_25405,10,16,11,13
Module_24447,59,117,56,146
Module_18504,29,48,41,74
Module_9757,56,77,29,27
Module_25406,5,8,9,3
Module_25407,6,5,9,6
Module_24448,27,68,46,77
Module_6081,24,28,93,142
Module_18505,13,26,34,48
Module_15166,47,61,38,48
Module_18506,11,16,10,15
Module_37437,36,43,43,55
Module_37438,94,196,126,237
Module_15167,18,27,27,36
Module_18507,4,6,7,6
Module_9758,30,36,14,23
Module_9759,20,31,15,22
Module_15168,17,16,61,52
Module_22846,32,36,39,54
Module_19877,14,35,5,7
Module_18508,34,59,40,80
Module_15169,17,31,33,32
Module_15170,23,61,47,96
Module_22847,18,9,23,23
Module_22848,2,4,4,5
Module_18509,9,17,10,18
Module_22849,20,22,20,36
Module_22850,14,10,28,34
Module_24449,20,42,11,20
Module_18510,9,10,14,11
Module_22851,25,55,56,98
Module_22852,16,27,48,65
Module_31810,23,18,35,40
Module_22853,8,10,20,38
Module_31811,21,19,27,36
Module_31812,11,14,10,15
Module_24450,22,35,17,29
Module_1107,11,27,11,25
Module_37439,9,17,21,9
Module_37440,17,15,4,10
Module_37441,25,24,9,12
Module_9760,66,126,26,41
Module_6082,15,20,12,23
Module_1108,15,13,15,18
Module_6083,10,11,9,19
Module_1109,24,26,21,33
Module_1110,17,17,22,30
Module_1111,11,24,22,34
Module_31813,13,10,13,14
Module_15171,210,342,115,185
Module_37442,24,52,28,57
Module_15172,33,46,28,62
Module_24451,15,19,22,18
Module_15173,18,35,27,47
Module_15174,20,16,14,7
Module_19878,42,86,38,88
Module_29475,11,10,12,15
Module_19879,14,36,15,30
Module_29476,10,9,12,14
Module_19880,13,40,22,32
Module_6084,10,6,11,26
Module_29477,12,6,29,29
Module_15175,17,18,27,26
Module_24452,25,35,36,52
Module_19881,30,31,25,40
Module_29478,33,45,17,27
Module_15176,46,62,42,50
Module_10588,11,12,14,14
Module_19882,20,36,15,16
Module_18511,3,14,26,33
Module_15177,26,29,29,24
Module_29479,14,20,12,11
Module_19883,43,56,23,29
Module_15178,52,56,27,28
Module_15179,58,91,68,106
Module_15180,70,106,71,98
Module_29480,12,17,18,30
Module_15181,59,95,71,94
Module_29481,12,18,16,32
Module_15182,55,85,71,88
Module_19884,20,32,19,27
Module_15183,55,83,71,88
Module_29482,15,19,15,32
Module_19885,17,32,18,27
Module_15184,61,91,74,93
Module_15185,55,121,58,107
Module_18512,13,22,17,38
Module_29483,16,10,10,25
Module_1112,22,37,23,47
Module_24453,5,14,13,11
Module_1113,12,19,15,22
Module_24454,10,13,14,12
Module_29484,42,46,15,26
Module_18513,25,36,42,59
Module_29485,49,62,28,35
Module_6085,6,5,3,4
Module_1114,62,86,94,198
Module_1115,73,114,69,78
Module_1116,18,26,15,17
Module_31814,18,17,25,19
Module_31815,10,12,23,21
Module_10589,18,19,19,10
Module_18514,59,84,44,102
Module_31816,62,80,60,70
Module_19886,11,10,17,25
Module_10590,10,9,5,10
Module_1117,12,31,18,34
Module_18515,15,47,24,34
Module_1118,20,42,31,55
Module_31817,31,33,34,60
Module_1119,29,63,40,58
Module_31818,23,50,35,69
Module_31819,27,24,19,38
Module_31820,19,13,15,22
Module_1120,20,36,33,68
Module_24455,89,122,116,145
Module_1121,35,29,48,56
Module_1122,10,15,13,42
Module_24456,15,21,18,40
Module_22854,11,10,14,19
Module_1123,23,35,19,41
Module_29486,37,45,44,70
Module_10591,10,9,9,13
Module_29487,23,29,30,58
Module_9761,52,98,81,153
Module_10592,8,6,7,12
Module_24457,43,85,45,56
Module_9762,7,16,10,14
Module_15186,17,20,31,41
Module_9763,6,18,9,16
Module_15187,17,19,31,42
Module_15188,19,21,38,46
Module_18516,9,41,33,63
Module_10593,4,14,30,39
Module_10594,9,10,14,16
Module_10595,17,12,34,42
Module_10596,7,5,8,10
Module_29488,54,90,21,58
Module_15189,11,9,18,44
Module_29489,89,153,44,84
Module_18517,26,47,32,64
Module_10597,25,28,19,24
Module_10598,9,10,15,12
Module_15190,13,21,28,42
Module_15191,5,7,20,32
Module_15192,15,14,33,55
Module_24458,31,38,48,74
Module_15193,18,22,42,72
Module_15194,12,28,22,52
Module_24459,53,101,72,99
Module_1124,11,17,10,5
Module_24460,50,76,45,58
Module_1125,17,29,12,6
Module_15195,45,46,54,83
Module_24461,34,47,34,58
Module_1126,41,63,46,78
Module_15196,24,17,27,40
Module_24462,22,35,24,26
Module_24463,30,63,53,88
Module_24464,59,100,64,119
Module_9764,7,13,12,17
Module_9765,17,13,40,33
Module_1127,32,66,49,55
Module_9766,9,10,22,27
Module_1128,17,50,37,46
Module_1129,43,61,33,77
Module_24465,22,11,16,21
Module_24466,14,20,16,20
Module_24467,49,85,46,80
Module_31821,42,93,69,119
Module_24468,21,32,41,37
Module_31822,20,15,14,20
Module_15197,17,18,20,26
Module_15198,2,4,12,9
Module_31823,22,29,14,10
Module_15199,5,14,38,46
Module_15200,33,40,74,147
Module_15201,40,65,94,179
Module_24469,21,26,35,34
Module_31824,10,10,5,16
Module_1130,16,24,21,35
Module_15202,14,14,20,26
Module_1131,17,20,15,23
Module_11727,45,46,54,71
Module_1132,96,142,106,146
Module_19887,14,15,13,17
Module_19888,18,40,13,22
Module_19889,14,28,13,5
Module_24470,59,115,73,126
Module_1133,69,123,51,55
Module_29490,22,23,26,34
Module_24471,45,51,57,55
Module_9767,8,9,9,5
Module_15203,21,20,24,31
Module_24472,23,17,25,25
Module_15204,30,27,17,46
Module_15205,15,27,11,15
Module_24473,28,20,18,33
Module_1134,25,39,17,25
Module_24474,18,12,9,24
Module_1135,47,67,29,39
Module_15206,8,11,3,20
Module_9768,23,44,21,28
Module_9769,13,21,9,19
Module_15207,11,17,17,26
Module_15208,26,40,41,38
Module_15209,23,36,31,53
Module_29491,11,22,28,50
Module_31825,11,14,19,20
Module_24475,5,0,3,2
Module_29492,6,5,8,9
Module_1136,11,20,12,20
Module_15210,8,7,13,13
Module_15211,12,20,13,28
Module_15212,107,221,151,262
Module_33917,9,9,18,16
Module_24476,41,72,58,81
Module_31826,13,10,28,20
Module_24477,10,11,11,12
Module_1137,6,9,35,31
Module_9770,6,5,6,4
Module_24478,13,13,15,22
Module_31827,11,5,12,9
Module_15213,23,23,28,35
Module_31828,33,24,23,44
Module_31829,28,50,24,56
Module_25408,16,16,26,25
Module_31830,17,22,30,45
Module_25409,15,32,40,44
Module_24479,16,8,28,30
Module_25410,15,27,26,41
Module_22855,12,46,33,51
Module_25411,62,86,49,61
Module_25412,40,61,65,107
Module_15214,19,23,12,10
Module_25413,11,5,17,12
Module_25414,8,20,3,10
Module_15215,11,11,16,17
Module_33918,8,13,14,6
Module_25415,30,25,19,22
Module_33919,12,10,12,15
Module_25416,23,34,34,48
Module_15216,4,2,10,10
Module_15217,44,72,44,56
Module_33920,10,23,32,19
Module_37443,15,15,24,36
Module_33921,8,19,26,17
Module_15218,69,127,81,164
Module_31831,84,131,65,86
Module_37444,3,9,5,6
Module_15219,35,51,46,64
Module_37445,24,42,59,97
Module_15220,87,106,109,125
Module_37446,32,38,47,93
Module_22856,21,18,14,19
Module_37447,21,42,28,68
Module_15221,30,39,42,44
Module_37448,7,8,30,28
Module_22857,15,23,15,14
Module_22858,6,5,5,8
Module_37449,21,36,22,27
Module_33922,13,11,3,13
Module_31832,27,43,51,78
Module_22859,4,11,20,27
Module_33923,33,55,14,13
Module_33924,26,20,5,4
Module_31833,117,204,79,140
Module_37450,8,12,11,15
Module_31834,38,99,70,150
Module_31835,18,34,19,58
Module_37451,8,10,27,33
Module_24480,12,20,24,40
Module_33925,16,15,14,18
Module_24481,10,5,10,18
Module_24482,17,26,17,17
Module_31836,46,79,134,216
Module_24483,23,25,19,23
Module_24484,14,14,11,26
Module_24485,17,15,17,30
Module_25417,16,16,9,25
Module_24486,33,61,49,103
Module_27897,4,3,8,8
Module_25418,6,5,12,41
Module_27898,16,15,29,41
Module_24487,6,3,4,10
Module_18518,68,102,53,100
Module_18519,4,13,16,18
Module_25419,49,102,50,103
Module_33926,43,71,11,10
Module_39184,8,9,5,7
Module_33927,31,59,10,11
Module_39185,10,9,5,7
Module_33928,26,47,11,10
Module_39186,8,9,6,6
Module_31837,5,4,11,8
Module_24488,18,19,24,26
Module_22860,37,65,44,52
Module_15222,21,54,50,93
Module_15223,7,19,25,40
Module_31838,54,93,78,146
Module_27899,14,12,6,10
Module_39187,9,12,9,10
Module_15224,22,36,25,48
Module_15225,16,31,11,10
Module_39188,15,11,8,8
Module_22861,10,12,38,48
Module_39189,9,23,11,14
Module_9771,29,54,19,22
Module_39190,11,14,9,10
Module_9772,38,59,19,20
Module_11728,32,40,24,34
Module_25420,19,37,11,16
Module_15226,27,25,29,40
Module_22862,10,5,20,21
Module_22863,19,22,12,34
Module_9773,25,24,62,75
Module_22864,22,20,16,31
Module_22865,8,18,9,6
Module_22866,16,31,22,32
Module_22867,14,23,35,37
Module_15227,17,36,27,43
Module_15228,43,81,45,63
Module_9774,24,29,15,13
Module_24489,12,19,15,23
Module_15229,16,26,27,37
Module_15230,13,30,15,23
Module_11729,7,19,26,51
Module_11730,11,15,59,84
Module_15231,13,10,28,26
Module_11731,8,10,29,50
Module_15232,5,5,13,16
Module_11732,25,33,82,160
Module_19890,14,18,15,12
Module_15233,5,9,2,9
Module_11733,12,22,54,85
Module_23625,12,17,10,9
Module_15234,17,10,13,17
Module_11734,15,17,16,37
Module_11735,3,3,9,10
Module_23626,10,26,17,16
Module_19891,26,26,9,13
Module_23627,8,19,14,14
Module_22868,66,74,17,21
Module_19892,47,61,24,30
Module_37452,6,11,19,26
Module_37453,6,7,30,31
Module_37454,20,21,81,91
Module_19893,35,50,11,11
Module_24490,9,9,11,9
Module_19894,27,45,18,19
Module_19895,23,28,8,9
Module_9775,8,5,13,12
Module_19896,57,100,34,38
Module_31839,2,6,15,22
Module_24491,21,14,18,18
Module_37455,8,6,11,31
Module_24492,26,21,18,18
Module_37456,18,16,49,48
Module_19897,131,224,73,136
Module_22869,22,21,21,32
Module_19898,69,117,39,59
Module_37457,50,77,83,88
Module_22870,51,83,63,127
Module_24493,7,8,18,15
Module_24494,10,5,6,9
Module_31840,10,13,44,52
Module_37458,12,11,28,33
Module_31841,16,16,58,83
Module_31842,18,10,41,67
Module_19899,20,22,20,24
Module_22871,20,36,22,28
Module_27900,14,36,28,31
Module_31843,25,17,44,52
Module_24495,40,56,27,43
Module_19900,29,75,31,71
Module_24496,20,30,13,22
Module_23628,11,10,6,13
Module_31844,17,30,37,63
Module_31845,15,8,25,29
Module_18520,22,36,23,55
Module_24497,27,44,40,71
Module_23629,59,79,67,79
Module_31846,8,8,17,26
Module_23630,31,40,9,16
Module_37459,55,101,40,59
Module_23631,56,79,34,53
Module_31847,33,37,96,131
Module_31848,6,13,42,46
Module_31849,18,16,52,65
Module_31850,12,13,36,31
Module_23632,8,11,6,12
Module_33929,30,83,55,83
Module_23633,2,7,6,5
Module_23634,18,35,20,31
Module_31851,22,41,52,82
Module_25421,11,8,9,6
Module_23635,12,16,5,10
Module_23636,10,9,7,9
Module_25422,19,16,10,16
Module_22872,26,24,27,47
Module_23637,17,47,47,89
Module_35941,23,29,35,61
Module_31852,25,33,136,241
Module_19901,12,8,8,17
Module_19902,77,168,102,166
Module_35942,32,62,69,128
Module_35943,15,26,34,48
Module_15235,31,37,20,63
Module_37460,15,14,1,7
Module_39191,7,2,6,4
Module_24498,8,14,14,34
Module_37461,14,18,14,16
Module_22873,4,7,18,20
Module_37462,14,20,69,92
Module_24499,10,11,27,39
Module_19903,12,16,7,16
Module_35944,28,18,29,25
Module_24500,21,19,14,19
Module_9776,8,19,8,6
Module_35945,23,25,35,49
Module_24501,71,122,88,197
Module_19904,26,32,11,11
Module_10599,27,38,25,31
Module_35946,10,9,10,8
Module_9777,12,14,16,12
Module_35947,19,14,27,45
Module_35948,15,23,47,42
Module_9778,7,7,3,7
Module_27901,23,18,5,9
Module_9779,11,10,13,16
Module_35949,12,17,19,22
Module_27902,25,26,7,16
Module_9780,12,9,14,19
Module_35950,16,13,33,52
Module_35951,11,15,11,19
Module_35952,25,42,40,63
Module_10600,5,6,13,10
Module_35953,11,18,11,18
Module_35954,14,21,19,26
Module_35955,22,19,30,39
Module_35956,9,16,18,17
Module_27903,15,18,15,27
Module_27904,3,6,3,6
Module_35957,16,8,21,17
Module_35958,36,43,45,55
Module_22874,26,53,52,100
Module_35959,26,29,44,50
Module_9781,15,16,15,10
Module_35960,92,141,76,89
Module_39192,5,5,4,5
Module_35961,24,24,51,72
Module_35962,6,5,7,9
Module_35963,40,76,51,85
Module_35964,18,14,15,15
Module_35965,15,14,17,18
Module_15236,38,44,46,76
Module_37463,19,8,7,14
Module_27905,15,15,21,19
Module_27906,6,16,10,12
Module_35966,15,15,18,19
Module_37464,4,7,31,31
Module_35967,19,24,25,39
Module_31853,11,15,20,12
Module_37465,6,4,15,18
Module_35968,32,53,46,51
Module_31854,53,131,103,171
Module_35969,43,61,59,71
Module_31855,15,26,30,24
Module_15237,9,25,13,19
Module_23638,4,12,10,17
Module_35970,30,37,49,56
Module_15238,14,15,17,24
Module_15239,37,39,34,63
Module_39193,9,23,8,24
Module_35971,9,12,8,9
Module_35972,31,54,33,61
Module_15240,54,45,53,82
Module_37466,3,1,4,5
Module_31856,7,11,16,20
Module_15241,12,17,12,28
Module_15242,8,10,6,3
Module_15243,63,100,78,130
Module_15244,42,53,17,20
Module_15245,17,23,20,19
Module_23639,10,19,15,23
Module_15246,22,21,13,20
Module_15247,23,33,33,52
Module_23640,21,23,18,30
Module_18521,10,6,19,35
Module_18522,37,75,64,111
Module_15248,32,43,97,121
Module_24502,13,15,21,30
Module_24503,31,54,68,127
Module_15249,37,50,35,41
Module_15250,54,65,40,42
Module_24504,9,17,26,34
Module_15251,34,49,42,77
Module_24505,1,3,6,6
Module_23641,30,30,17,32
Module_15252,22,19,27,24
Module_27907,5,16,13,11
Module_24506,8,11,22,37
Module_15253,29,36,22,33
Module_15254,71,113,18,33
Module_15255,127,172,80,118
Module_18523,10,8,8,11
Module_15256,36,50,37,54
Module_24507,6,15,48,61
Module_15257,24,18,13,10
Module_24508,15,37,50,77
Module_19905,21,36,33,40
Module_35973,11,11,7,8
Module_19906,15,21,12,15
Module_35974,11,16,8,7
Module_19907,15,22,12,15
Module_35975,21,20,10,8
Module_35976,12,8,4,11
Module_19908,37,53,16,15
Module_24509,10,15,39,40
Module_35977,70,125,39,54
Module_27908,11,13,5,6
Module_24510,6,15,13,21
Module_24511,12,7,19,15
Module_15258,198,372,139,215
Module_25423,9,9,11,17
Module_15259,96,169,45,100
Module_15260,74,135,49,61
Module_25424,3,3,9,2
Module_15261,63,101,38,52
Module_19909,42,80,63,91
Module_25425,32,49,48,73
Module_27909,11,25,6,0
Module_19910,17,11,8,8
Module_24512,13,15,21,23
Module_25426,11,22,12,21
Module_24513,43,41,47,53
Module_27910,13,9,3,9
Module_15262,62,114,64,140
Module_15263,22,20,19,46
Module_37467,8,11,24,26
Module_1138,43,59,37,45
Module_37468,16,13,24,41
Module_1139,13,15,8,17
Module_37469,17,12,25,39
Module_1140,18,20,10,22
Module_37470,20,25,41,54
Module_35978,28,22,23,38
Module_24514,8,24,23,37
Module_1141,39,37,23,36
Module_39194,3,3,8,11
Module_33930,11,9,16,16
Module_24515,33,33,30,19
Module_33931,10,13,14,18
Module_24516,37,41,36,22
Module_24517,62,103,68,130
Module_1142,45,51,23,36
Module_24518,35,64,50,78
Module_1143,75,118,62,74
Module_37471,6,19,22,20
Module_1144,40,49,36,54
Module_35979,26,29,16,23
Module_24519,35,42,67,99
Module_39195,3,2,6,4
Module_24520,19,26,22,43
Module_1145,10,7,11,16
Module_24521,57,85,27,30
Module_24522,16,19,9,14
Module_24523,18,29,14,22
Module_35980,15,23,24,29
Module_27911,56,108,77,140
Module_33932,16,8,10,12
Module_24524,31,42,28,35
Module_24525,36,54,25,40
Module_35981,21,23,23,22
Module_25427,15,15,2,11
Module_37472,45,59,41,72
Module_37473,36,36,55,88
Module_24526,14,12,29,20
Module_37474,16,29,34,51
Module_1146,16,12,9,7
Module_25428,8,11,12,29
Module_24527,46,71,58,71
Module_25429,21,25,47,44
Module_24528,7,17,17,14
Module_25430,23,52,48,69
Module_35982,6,10,6,17
Module_25431,6,8,18,15
Module_25432,14,13,19,26
Module_25433,9,5,10,22
Module_37475,44,69,30,39
Module_25434,19,5,19,18
Module_39196,5,7,11,9
Module_37476,14,10,14,17
Module_25435,17,15,21,19
Module_37477,14,10,30,34
Module_24529,9,20,29,30
Module_37478,62,83,117,233
Module_1147,3,3,11,13
Module_25436,35,60,58,107
Module_24530,33,44,47,84
Module_39197,6,17,14,18
Module_35983,10,9,3,7
Module_15264,65,106,78,131
Module_37479,9,8,9,15
Module_15265,11,19,13,25
Module_24531,55,93,49,79
Module_1148,7,7,19,20
Module_1149,5,3,19,43
Module_1150,6,11,37,52
Module_15266,25,32,28,39
Module_15267,24,41,34,41
Module_19911,11,17,34,34
Module_15268,11,29,18,34
Module_35984,12,19,12,17
Module_35985,28,49,39,73
Module_1151,16,15,41,60
Module_1152,12,5,32,43
Module_19912,6,8,5,13
Module_24532,8,14,30,35
Module_24533,27,24,33,50
Module_25437,13,19,30,50
Module_35986,4,8,11,12
Module_35987,9,12,10,13
Module_1153,7,5,9,5
Module_19913,39,65,74,117
Module_39198,5,10,8,14
Module_39199,5,3,4,12
Module_15269,43,67,68,83
Module_15270,5,9,11,11
Module_24534,33,48,51,86
Module_24535,45,74,67,111
Module_1154,6,18,26,39
Module_19914,23,20,12,15
Module_24536,78,124,67,120
Module_15271,14,7,17,21
Module_24537,15,35,41,58
Module_1155,8,27,26,41
Module_1156,11,23,19,34
Module_24538,27,59,47,80
Module_15272,25,23,80,90
Module_33933,17,18,30,25
Module_15273,17,22,34,44
Module_1157,5,8,7,13
Module_15274,22,36,43,49
Module_1158,4,12,7,14
Module_15275,22,40,51,65
Module_1159,5,9,9,12
Module_15276,14,21,34,43
Module_35988,54,119,73,124
Module_33934,6,15,4,3
Module_15277,16,24,22,37
Module_33935,7,7,5,6
Module_15278,15,22,27,33
Module_1160,10,10,7,8
Module_15279,22,23,40,44
Module_15280,24,47,40,43
Module_19915,14,33,24,40
Module_15281,38,48,92,138
Module_15282,36,59,43,66
Module_15283,45,89,58,111
Module_15284,93,179,127,214
Module_15285,71,114,84,148
Module_1161,7,5,11,13
Module_24539,19,20,15,19
Module_24540,41,76,43,67
Module_24541,42,37,52,63
Module_35989,66,95,59,102
Module_35990,58,114,55,114
Module_35991,63,122,61,112
Module_35992,81,98,88,107
Module_19916,8,19,27,46
Module_19917,29,37,33,53
Module_19918,40,59,52,95
Module_19919,14,11,10,19
Module_24542,24,36,46,54
Module_19920,11,11,12,14
Module_24543,23,35,43,55
Module_35993,30,48,38,51
Module_24544,18,16,18,18
Module_35994,22,43,38,44
Module_35995,14,30,26,55
Module_19921,13,17,27,23
Module_19922,18,14,14,15
Module_35996,32,70,96,159
Module_15286,11,13,17,16
Module_19923,19,29,22,30
Module_35997,18,28,35,53
Module_24545,24,14,18,28
Module_35998,11,14,29,31
Module_19924,37,53,24,25
Module_19925,18,29,17,26
Module_24546,20,18,19,15
Module_23642,96,155,109,153
Module_35999,17,17,42,59
Module_23643,13,17,5,5
Module_15287,5,21,29,31
Module_15288,25,50,43,87
Module_23644,19,22,13,16
Module_23645,17,30,32,36
Module_15289,13,7,12,9
Module_24547,10,11,11,23
Module_24548,15,19,67,101
Module_11736,24,46,60,101
Module_23646,27,41,29,52
Module_24549,25,31,49,88
Module_36000,19,23,17,22
Module_24550,13,25,27,44
Module_36001,8,10,20,26
Module_19926,22,36,10,15
Module_24551,31,29,68,106
Module_24552,21,29,54,80
Module_37480,16,26,31,55
Module_37481,11,19,30,42
Module_23647,14,13,13,24
Module_36002,59,91,101,111
Module_24553,19,17,24,31
Module_18524,5,9,6,6
Module_1162,18,52,34,62
Module_37482,16,8,32,45
Module_36003,17,31,62,104
Module_24554,17,20,40,35
Module_23648,6,11,2,3
Module_37483,10,11,17,32
Module_23649,7,10,2,3
Module_37484,19,19,28,49
Module_37485,11,8,15,23
Module_37486,9,7,13,31
Module_18525,31,18,27,25
Module_1163,10,10,20,20
Module_1164,13,9,11,11
Module_37487,11,12,29,29
Module_39200,12,20,19,23
Module_37488,18,17,38,33
Module_18526,50,91,66,99
Module_18527,37,42,39,72
Module_24555,44,47,46,85
Module_24556,53,77,92,132
Module_23650,15,7,14,21
Module_37489,1,4,13,14
Module_23651,13,14,26,36
Module_37490,6,5,10,13
Module_23652,13,14,25,34
Module_37491,9,7,11,20
Module_15290,28,52,18,22
Module_24557,11,16,34,49
Module_9782,8,19,32,39
Module_23653,4,9,11,8
Module_9783,6,7,19,20
Module_24558,7,10,28,29
Module_24559,13,10,29,30
Module_15291,50,62,46,34
Module_39201,2,3,5,9
Module_1165,74,128,86,119
Module_15292,41,48,53,86
Module_25438,14,10,7,17
Module_15293,19,30,31,60
Module_15294,33,51,48,97
Module_1166,65,106,53,86
Module_1167,27,51,26,35
Module_29493,20,15,32,29
Module_15295,7,12,16,15
Module_15296,39,58,68,109
Module_1168,38,52,58,85
Module_24560,25,20,30,43
Module_11737,10,17,16,17
Module_15297,17,20,18,11
Module_24561,19,34,77,120
Module_37492,21,32,35,38
Module_37493,51,89,68,115
Module_24562,22,43,33,65
Module_15298,9,4,15,17
Module_9784,13,13,36,34
Module_9785,9,8,26,36
Module_1169,9,26,33,48
Module_24563,61,77,77,142
Module_1170,23,25,32,55
Module_25439,24,28,32,55
Module_1171,18,25,29,49
Module_25440,28,30,34,62
Module_1172,16,26,29,51
Module_1173,52,61,40,77
Module_25441,36,61,42,89
Module_15299,71,116,58,138
Module_15300,76,88,53,102
Module_1174,11,12,29,37
Module_15301,8,17,20,21
Module_15302,10,8,35,45
Module_1175,7,12,38,80
Module_9786,13,15,18,20
Module_24564,12,8,23,30
Module_1176,15,34,66,104
Module_15303,17,21,22,24
Module_1177,22,37,79,128
Module_24565,13,15,22,30
Module_9787,9,2,19,35
Module_1178,17,6,17,21
Module_15304,16,26,14,32
Module_1179,16,6,16,22
Module_15305,17,31,20,37
Module_25442,3,2,3,5
Module_1180,42,36,40,55
Module_29494,21,17,24,21
Module_1181,19,27,42,53
Module_11738,102,179,118,244
Module_1182,8,12,29,33
Module_24566,5,8,16,31
Module_29495,8,6,9,7
Module_25443,24,21,8,15
Module_15306,41,67,14,21
Module_24567,20,24,14,17
Module_25444,12,6,11,24
Module_25445,22,18,23,26
Module_15307,20,28,37,58
Module_15308,7,13,16,35
Module_15309,15,18,35,37
Module_36004,8,12,17,24
Module_24568,8,8,6,12
Module_29496,4,6,6,8
Module_15310,13,12,8,17
Module_24569,73,124,56,92
Module_29497,8,12,6,3
Module_15311,5,9,14,15
Module_24570,15,39,30,32
Module_31857,11,5,8,13
Module_29498,7,4,7,13
Module_15312,16,11,26,28
Module_36005,24,36,56,81
Module_29499,5,4,8,12
Module_24571,51,59,32,43
Module_36006,26,45,54,90
Module_24572,49,56,30,43
Module_36007,26,43,50,94
Module_24573,50,57,30,42
Module_29500,8,3,11,16
Module_36008,24,45,47,94
Module_24574,50,60,32,43
Module_15313,38,49,15,17
Module_37494,25,33,42,85
Module_36009,7,14,7,7
Module_36010,14,26,15,27
Module_23654,120,193,133,224
Module_19927,6,14,14,8
Module_36011,8,12,15,21
Module_36012,14,6,15,19
Module_23655,60,115,60,115
Module_37495,14,13,7,15
