Module,12hrs.H3K27ac_REPLICANT.1,12hrs.H3K27ac_REPLICANT.2,24hrs.H3K27ac_REPLICANT.1,24hrs.H3K27ac_REPLICANT.2
Module_33690,11,4,9,10
Module_11568,20,35,17,27
Module_656,18,12,18,27
Module_33691,26,29,30,49
Module_11569,10,17,2,15
Module_33692,32,48,34,67
Module_11570,6,12,1,15
Module_33693,94,125,76,166
Module_657,23,14,20,30
Module_35749,31,18,23,28
Module_11571,5,4,7,8
Module_11572,4,7,6,11
Module_658,17,13,17,41
Module_11573,8,9,12,15
Module_29401,16,10,13,12
Module_659,9,10,15,25
Module_16767,57,89,40,101
Module_35750,34,34,24,36
Module_660,8,3,14,22
Module_9579,12,9,13,13
Module_35751,13,15,18,22
Module_4035,24,25,19,31
Module_4036,50,49,35,47
Module_35752,17,15,24,19
Module_4037,44,52,25,45
Module_4038,23,21,8,22
Module_11574,15,10,13,19
Module_4039,16,18,18,19
Module_11575,21,21,18,30
Module_4040,63,61,39,87
Module_661,20,12,23,33
Module_10438,48,68,42,56
Module_11576,22,21,20,25
Module_33694,33,23,22,47
Module_662,13,8,14,19
Module_35753,30,23,17,34
Module_663,28,45,23,58
Module_10439,28,22,12,27
Module_11577,8,3,15,15
Module_10440,30,31,13,30
Module_664,21,13,24,36
Module_11578,20,13,7,7
Module_665,8,9,8,24
Module_4041,11,6,10,12
Module_33695,23,12,23,18
Module_11579,11,4,5,10
Module_666,18,16,28,36
Module_35754,8,8,7,6
Module_35755,14,9,8,6
Module_11580,6,9,11,12
Module_35756,15,20,5,19
Module_35757,20,11,18,29
Module_35758,41,75,46,84
Module_35759,5,5,9,9
Module_35760,7,14,10,12
Module_13397,12,11,17,22
Module_35761,13,10,17,29
Module_35762,7,7,10,14
Module_33696,24,28,19,31
Module_33697,75,75,49,64
Module_35763,24,12,19,24
Module_13398,5,12,6,5
Module_35764,20,8,19,15
Module_13399,29,21,22,42
Module_13400,18,12,26,18
Module_25314,13,5,9,12
Module_33698,16,6,6,9
Module_29402,14,23,19,14
Module_13401,17,13,23,40
Module_25315,8,8,2,5
Module_18306,78,85,57,84
Module_25316,7,10,8,16
Module_35765,30,48,19,57
Module_35766,27,24,21,29
Module_35767,12,9,9,9
Module_35768,33,10,27,30
Module_10441,18,15,11,20
Module_10442,33,28,28,49
Module_13402,15,7,13,23
Module_10443,143,146,122,182
Module_667,15,10,9,24
Module_10444,134,165,138,241
Module_35769,7,6,8,14
Module_35770,17,9,19,18
Module_33699,23,28,9,24
Module_10445,30,42,49,69
Module_22543,13,7,10,16
Module_22544,8,4,6,9
Module_10446,36,53,35,67
Module_35771,16,17,19,5
Module_33700,12,8,9,23
Module_35772,3,5,5,8
Module_22545,44,74,43,83
Module_35773,24,12,13,15
Module_22546,16,12,15,26
Module_668,11,8,8,21
Module_10447,57,47,37,70
Module_4042,12,18,23,32
Module_4043,48,30,23,37
Module_4044,18,12,16,33
Module_10448,68,99,57,115
Module_4045,19,10,16,24
Module_669,12,10,14,22
Module_24116,9,3,6,7
Module_10449,9,12,5,13
Module_22547,10,18,13,23
Module_22548,11,9,7,18
Module_35774,29,31,23,39
Module_4046,7,8,11,16
Module_35775,34,36,29,44
Module_10450,34,48,31,48
Module_24117,12,12,5,8
Module_22549,43,55,33,93
Module_13403,27,37,26,41
Module_35776,28,28,18,28
Module_35777,71,40,33,42
Module_22550,15,12,18,16
Module_9580,26,28,23,45
Module_22551,8,10,3,10
Module_24118,15,11,12,16
Module_24119,16,20,22,31
Module_24120,13,14,11,23
Module_18307,9,8,8,13
Module_10451,5,9,11,18
Module_10452,30,41,24,51
Module_13404,6,0,4,10
Module_10453,73,73,50,82
Module_10454,45,58,29,63
Module_10455,56,65,50,117
Module_24121,6,7,12,12
Module_22552,21,26,6,19
Module_9581,15,20,16,27
Module_22553,17,10,13,13
Module_9582,27,15,30,16
Module_10456,24,23,15,26
Module_24122,21,12,13,22
Module_10457,59,72,50,83
Module_670,8,7,9,9
Module_24123,16,8,19,23
Module_671,42,63,48,90
Module_10458,8,5,9,12
Module_672,47,63,44,82
Module_24124,23,11,8,20
Module_9583,13,16,11,14
Module_673,32,40,27,40
Module_33701,42,62,31,55
Module_33702,56,102,78,126
Module_24125,12,5,16,24
Module_24126,16,12,15,18
Module_33703,51,90,36,84
Module_674,4,5,9,16
Module_13405,19,7,14,20
Module_675,7,5,9,14
Module_13406,33,12,21,31
Module_33704,51,74,49,77
Module_22554,13,12,13,17
Module_33705,31,45,39,57
Module_13407,13,6,19,22
Module_24127,8,7,9,12
Module_13408,28,50,35,68
Module_24128,15,9,10,25
Module_10459,21,12,13,15
Module_39141,17,14,11,25
Module_24129,29,37,41,61
Module_10460,17,19,14,22
Module_24130,13,13,20,34
Module_10461,15,13,13,17
Module_24131,10,14,19,34
Module_10462,21,22,19,31
Module_24132,11,13,27,25
Module_10463,17,26,20,29
Module_39142,12,16,20,20
Module_9584,13,8,6,14
Module_39143,23,22,11,24
Module_24133,19,14,6,18
Module_676,11,4,6,13
Module_10464,18,26,10,28
Module_10465,85,111,60,111
Module_24134,23,17,11,26
Module_677,88,140,113,182
Module_33706,6,7,7,7
Module_35778,11,4,6,9
Module_35779,5,9,8,20
Module_24135,31,44,36,42
Module_33707,7,18,16,20
Module_10466,11,5,16,17
Module_35780,10,7,7,15
Module_24136,25,30,24,45
Module_33708,15,15,11,22
Module_24137,28,35,25,58
Module_10467,30,40,32,55
Module_10468,16,19,13,17
Module_33709,9,12,3,10
Module_24138,117,126,87,158
Module_33710,11,12,9,14
Module_22555,19,9,13,18
Module_678,30,29,17,31
Module_16768,14,12,17,16
Module_13409,13,14,14,17
Module_33711,16,18,15,19
Module_13410,10,5,7,14
Module_22556,11,8,10,11
Module_10469,29,40,29,61
Module_10470,35,31,26,52
Module_10471,31,49,36,67
Module_10472,11,11,10,12
Module_22557,14,14,10,9
Module_33712,9,4,10,15
Module_35781,40,35,20,46
Module_10473,32,13,27,28
Module_22558,9,7,2,8
Module_10474,24,35,19,39
Module_10475,42,67,42,64
Module_10476,17,13,16,28
Module_10477,36,54,37,85
Module_39144,13,12,7,14
Module_16769,6,3,1,4
Module_13411,9,8,7,8
Module_35782,13,9,15,14
Module_13412,56,88,58,101
Module_35783,11,10,10,14
Module_679,3,5,3,7
Module_33713,24,19,10,23
Module_33714,29,23,12,19
Module_13413,31,27,22,44
Module_4047,14,19,7,13
Module_35784,41,45,38,65
Module_13414,28,25,39,47
Module_35785,16,17,15,28
Module_39145,8,9,6,5
Module_35786,31,37,37,49
Module_33715,32,24,23,31
Module_10478,44,46,28,52
Module_680,9,6,7,14
Module_10479,41,43,27,41
Module_4048,43,53,31,61
Module_33716,8,6,6,9
Module_13415,11,22,12,21
Module_11581,5,5,2,4
Module_10480,14,13,13,32
Module_4049,11,10,9,14
Module_10481,15,20,13,35
Module_4050,9,8,12,11
Module_24139,8,8,3,10
Module_33717,5,4,11,14
Module_681,27,21,17,24
Module_10482,4,7,9,6
Module_10483,2,3,0,11
Module_10484,64,65,40,93
Module_24140,8,9,6,14
Module_35787,16,21,15,24
Module_10485,20,35,21,38
Module_10486,98,117,74,155
Module_25317,24,33,21,40
Module_682,12,4,10,19
Module_13416,38,43,41,65
Module_37273,16,14,14,16
Module_25318,44,38,20,47
Module_683,7,14,8,15
Module_16770,43,35,25,41
Module_37274,16,14,16,40
Module_10487,14,14,16,24
Module_37275,65,107,48,104
Module_10488,25,30,22,41
Module_37276,75,114,47,102
Module_37277,35,41,22,33
Module_684,8,12,21,22
Module_37278,15,19,4,15
Module_39146,10,13,8,11
Module_37279,24,10,4,15
Module_37280,13,16,8,12
Module_10489,14,9,8,14
Module_10490,46,70,50,85
Module_13417,4,3,5,9
Module_10491,65,81,62,101
Module_35788,27,31,23,23
Module_37281,7,5,14,17
Module_13418,11,9,13,24
Module_18308,27,22,22,37
Module_37282,87,110,65,130
Module_37283,28,56,33,59
Module_685,15,16,18,33
Module_25319,101,137,71,133
Module_24141,26,30,15,26
Module_686,18,17,12,19
Module_687,39,29,20,29
Module_11582,3,5,1,3
Module_25320,16,10,6,16
Module_13419,5,5,4,6
Module_688,110,156,71,144
Module_18309,14,17,10,21
Module_689,43,66,24,29
Module_690,52,62,37,44
Module_11583,11,5,11,10
Module_691,26,27,17,31
Module_11584,14,5,5,13
Module_692,23,19,14,22
Module_693,159,169,116,214
Module_18310,11,13,9,11
Module_39147,10,13,8,15
Module_39148,7,5,8,3
Module_25321,21,26,18,28
Module_10492,5,10,16,16
Module_10493,19,11,29,26
Module_694,49,54,25,53
Module_39149,12,11,7,12
Module_23502,12,12,12,9
Module_9585,43,53,34,66
Module_10494,138,149,116,193
Module_10495,35,29,29,54
Module_10496,25,18,16,33
Module_39150,25,35,12,14
Module_25322,52,76,31,67
Module_39151,10,10,8,14
Module_10497,135,136,101,183
Module_11585,6,2,3,7
Module_10498,228,251,180,276
Module_10499,72,61,53,82
Module_24142,3,7,2,13
Module_10500,57,67,50,69
Module_9586,50,39,30,31
Module_695,9,4,12,10
Module_10501,13,13,12,20
Module_9587,26,32,16,38
Module_39152,65,94,43,97
Module_10502,28,40,28,66
Module_10503,42,65,46,73
Module_7986,21,6,5,13
Module_10504,24,21,32,28
Module_10505,15,18,11,26
Module_16771,48,49,49,74
Module_696,9,6,5,12
Module_10506,22,12,31,43
Module_16772,35,44,25,44
Module_24143,33,47,28,77
Module_10507,17,9,13,12
Module_24144,10,15,10,9
Module_9588,30,34,21,23
Module_11586,5,2,3,6
Module_697,35,42,19,42
Module_16773,74,74,59,124
Module_16774,82,123,76,148
Module_16775,42,37,29,42
Module_698,12,3,8,10
Module_699,14,13,10,18
Module_9589,5,4,5,9
Module_9590,12,7,9,8
Module_19702,54,63,28,51
Module_16776,29,29,23,38
Module_19703,31,35,32,45
Module_10508,28,31,25,44
Module_10509,30,46,32,61
Module_700,20,32,13,30
Module_7987,5,5,6,6
Module_39153,28,39,20,44
Module_9591,12,9,10,9
Module_7988,5,5,6,7
Module_39154,15,21,11,27
Module_24145,28,21,26,41
Module_24146,27,35,24,44
Module_24147,40,55,41,53
Module_16777,17,2,12,17
Module_24148,99,135,74,169
Module_16778,15,20,9,15
Module_9592,12,7,14,18
Module_9593,42,31,31,62
Module_18311,60,74,56,95
Module_16779,9,13,10,7
Module_24149,10,16,9,18
Module_701,31,38,16,24
Module_16780,8,7,10,5
Module_24150,20,21,20,35
Module_7989,11,1,8,5
Module_16781,150,171,81,204
Module_702,20,8,12,13
Module_19704,23,16,13,29
Module_19705,40,54,26,41
Module_24151,40,53,27,57
Module_18312,32,18,14,24
Module_18313,14,20,15,19
Module_16782,21,13,16,22
Module_19706,9,7,8,14
Module_16783,12,4,4,10
Module_24152,37,43,24,42
Module_19707,82,143,78,150
Module_24153,12,13,10,15
Module_19708,30,22,30,37
Module_33718,20,20,11,17
Module_24154,10,14,9,26
Module_33719,5,1,3,12
Module_24155,22,7,17,17
Module_31522,29,31,14,33
Module_10510,24,18,18,27
Module_39155,29,32,22,38
Module_31523,16,7,9,13
Module_39156,19,12,13,29
Module_31524,14,7,7,12
Module_39157,34,18,25,55
Module_39158,14,11,15,10
Module_31525,29,20,23,44
Module_22559,26,21,12,32
Module_31526,16,20,13,26
Module_22560,18,21,14,33
Module_7990,12,11,7,7
Module_22561,102,88,92,119
Module_9594,11,12,11,14
Module_22562,17,7,12,21
Module_22563,33,13,28,41
Module_22564,23,18,29,39
Module_16784,31,30,13,32
Module_22565,18,18,28,34
Module_39159,12,9,10,14
Module_22566,55,55,39,87
Module_22567,28,35,41,67
Module_10511,14,21,22,38
Module_27838,39,58,42,70
Module_22568,21,24,15,46
Module_703,88,108,49,124
Module_9595,11,11,13,28
Module_704,41,44,24,44
Module_10512,12,13,14,21
Module_4051,5,10,12,25
Module_4052,35,32,26,49
Module_13420,6,4,7,9
Module_4053,18,13,20,20
Module_9596,14,20,11,9
Module_4054,19,15,10,25
Module_4055,10,14,7,13
Module_4056,17,19,20,25
Module_13421,29,12,13,28
Module_4057,15,8,8,9
Module_39160,16,13,16,18
Module_705,9,8,7,7
Module_25323,9,6,11,8
Module_706,14,4,5,10
Module_4058,23,18,18,30
Module_10513,10,16,20,15
Module_707,19,10,10,16
Module_13422,18,3,7,10
Module_25324,30,51,28,40
Module_25325,13,13,11,19
Module_4059,20,16,11,27
Module_708,12,18,16,20
Module_4060,20,33,22,36
Module_27839,19,23,17,25
Module_10514,13,10,14,16
Module_10515,69,98,57,99
Module_9597,12,13,8,17
Module_10516,10,6,11,14
Module_10517,14,16,16,14
Module_33720,17,18,10,25
Module_25326,25,27,30,49
Module_10518,72,79,50,92
Module_10519,52,78,43,85
Module_23503,27,37,25,35
Module_19709,6,4,9,6
Module_33721,7,10,8,6
Module_9598,10,4,10,14
Module_33722,10,5,7,12
Module_13423,58,54,75,116
Module_24156,25,25,26,27
Module_33723,13,10,8,11
Module_9599,6,4,14,11
Module_33724,11,10,4,8
Module_24157,24,25,20,45
Module_9600,28,15,14,17
Module_24158,24,15,17,29
Module_33725,18,10,14,19
Module_33726,22,22,18,33
Module_33727,15,10,17,15
Module_31527,14,14,12,19
Module_27840,49,61,43,80
Module_31528,10,8,6,13
Module_27841,21,32,30,41
Module_10520,20,29,18,33
Module_39161,4,8,3,8
Module_39162,7,2,6,10
Module_24159,14,9,12,19
Module_31529,24,27,8,16
Module_31530,31,35,25,41
Module_39163,11,4,8,10
Module_39164,6,8,4,7
Module_9601,21,19,19,21
Module_39165,5,2,2,3
Module_13424,12,10,12,23
Module_13425,22,6,6,8
Module_31531,7,6,7,6
Module_39166,11,6,9,5
Module_13426,10,13,13,17
Module_19710,94,116,95,182
Module_31532,75,96,55,115
Module_31533,59,68,41,75
Module_27842,23,24,11,36
Module_9602,15,10,8,12
Module_16785,18,14,14,20
Module_24160,35,58,31,51
Module_9603,44,66,33,63
Module_709,7,6,11,10
Module_35789,13,18,15,17
Module_16786,22,19,20,29
Module_13427,23,25,15,26
Module_13428,10,6,8,12
Module_31534,16,9,11,15
Module_33728,20,20,17,33
Module_35790,16,9,7,13
Module_16787,22,24,15,39
Module_710,26,15,17,29
Module_33729,20,14,22,31
Module_10521,21,11,11,9
Module_35791,29,28,21,48
Module_35792,24,35,15,35
Module_33730,8,3,5,5
Module_35793,26,39,20,41
Module_33731,9,8,8,12
Module_10522,11,7,10,18
Module_10523,15,11,10,26
Module_35794,13,11,12,20
Module_711,78,82,59,78
Module_33732,13,6,11,13
Module_9604,16,14,15,26
Module_9605,10,7,11,19
Module_33733,53,61,29,71
Module_35795,14,5,12,10
Module_35796,84,121,77,140
Module_35797,10,7,8,18
Module_27843,38,35,19,45
Module_10524,27,28,19,52
Module_35798,15,11,16,29
Module_10525,23,22,14,43
Module_27844,45,34,21,47
Module_16788,14,12,12,17
Module_16789,20,15,19,13
Module_35799,56,80,59,96
Module_24161,26,22,21,41
Module_19711,9,6,12,11
Module_24162,29,30,32,52
Module_35800,20,13,13,18
Module_24163,35,18,27,46
Module_24164,34,41,21,61
Module_24165,39,67,33,83
Module_23504,9,6,6,9
Module_10526,18,15,16,34
Module_19712,21,17,29,28
Module_10527,32,47,24,92
Module_19713,10,6,10,8
Module_10528,99,160,87,217
Module_24166,14,12,13,18
Module_23505,22,21,14,28
Module_10529,28,29,27,43
Module_10530,19,9,14,25
Module_35801,54,40,29,60
Module_35802,41,65,31,62
Module_712,28,21,18,28
Module_27845,16,12,21,20
Module_31535,16,14,25,22
Module_31536,28,34,29,45
Module_713,19,15,7,24
Module_714,12,7,13,16
Module_22569,15,10,12,13
Module_10531,32,36,37,61
Module_31537,17,7,18,14
Module_10532,12,8,23,20
Module_715,14,9,16,15
Module_24167,44,32,32,42
Module_10533,9,7,9,8
Module_31538,26,35,30,56
Module_22570,25,22,16,25
Module_24168,30,19,24,34
Module_33734,10,6,4,10
Module_33735,41,41,33,73
Module_24169,12,19,15,25
Module_33736,27,20,26,27
Module_24170,21,22,19,42
Module_27846,36,21,19,30
Module_31539,38,29,26,36
Module_31540,28,27,28,45
Module_27847,15,7,5,12
Module_27848,8,11,5,13
Module_22571,5,5,13,20
Module_31541,24,26,25,33
Module_33737,15,12,12,11
Module_22572,20,11,12,23
Module_33738,12,10,13,8
Module_31542,29,39,22,39
Module_31543,7,5,8,11
Module_10534,8,12,14,17
Module_23506,9,5,8,13
Module_33739,12,5,14,17
Module_33740,19,8,16,24
Module_33741,19,18,22,33
Module_22573,23,9,10,17
Module_22574,8,5,9,12
Module_24171,18,11,14,16
Module_31544,129,125,85,149
Module_31545,27,24,22,39
Module_27849,10,12,13,15
Module_24172,19,13,21,34
Module_22575,27,22,18,26
Module_4061,20,20,14,34
Module_22576,21,13,24,31
Module_4062,16,27,18,49
Module_716,23,13,15,25
Module_11587,14,17,10,12
Module_33742,83,132,69,152
Module_33743,15,18,7,18
Module_35803,8,5,8,10
Module_717,15,14,26,23
Module_35804,8,5,8,10
Module_22577,27,30,30,41
Module_35805,42,27,16,27
Module_19714,15,14,25,37
Module_19715,23,25,44,48
Module_22578,13,9,9,17
Module_27850,10,5,10,11
Module_19716,17,8,21,17
Module_718,94,110,102,159
Module_7991,23,35,23,42
Module_19717,13,11,13,33
Module_35806,20,25,17,26
Module_7992,38,54,35,75
Module_35807,22,27,19,29
Module_7993,47,63,42,84
Module_19718,14,14,13,17
Module_7994,26,44,22,55
Module_19719,15,13,11,22
Module_719,52,48,52,75
Module_13429,21,36,22,29
Module_720,21,21,17,37
Module_22579,14,16,8,8
Module_721,42,36,44,48
Module_22580,15,20,9,15
Module_22581,5,7,9,10
Module_722,42,47,35,50
Module_13430,14,12,12,15
Module_27851,6,8,11,19
Module_723,39,36,32,45
Module_35808,18,10,15,24
Module_13431,6,9,11,17
Module_7995,13,17,10,24
Module_9606,12,5,6,10
Module_7996,27,23,21,18
Module_24173,26,31,31,30
Module_11588,26,33,18,31
Module_24174,31,36,29,32
Module_7997,54,53,30,46
Module_7998,65,106,71,124
Module_11589,29,19,22,26
Module_11590,34,30,24,32
Module_9607,20,18,9,23
Module_11591,37,35,28,35
Module_9608,42,34,21,37
Module_11592,36,30,29,44
Module_7999,31,25,27,30
Module_11593,29,29,28,38
Module_8000,5,7,8,6
Module_9609,29,27,20,34
Module_13432,43,73,40,81
Module_19720,13,14,22,25
Module_19721,13,16,14,27
Module_22582,9,6,5,10
Module_33744,10,5,8,7
Module_27852,14,10,11,14
Module_33745,15,11,6,18
Module_19722,12,12,17,20
Module_11594,24,23,17,23
Module_19723,37,36,34,34
Module_33746,5,8,4,9
Module_22583,9,4,5,4
Module_11595,19,21,14,27
Module_27853,9,4,9,11
Module_22584,23,12,27,39
Module_33747,24,17,13,12
Module_11596,34,42,35,52
Module_24175,10,4,11,24
Module_11597,46,50,24,66
Module_22585,25,22,18,26
Module_24176,11,8,7,24
Module_27854,13,13,13,21
Module_22586,4,1,1,7
Module_27855,13,17,17,12
Module_22587,7,1,2,3
Module_11598,8,10,5,14
Module_24177,20,10,22,28
Module_24178,10,6,6,14
Module_4063,16,9,9,12
Module_4064,55,52,43,55
Module_13433,9,6,7,4
Module_19724,29,26,14,30
Module_11599,9,7,7,15
Module_31546,49,56,41,76
Module_27856,11,9,15,16
Module_27857,16,11,7,15
Module_11600,6,3,5,3
Module_19725,17,7,18,30
Module_31547,15,20,11,17
Module_11601,5,1,3,7
Module_31548,15,11,9,13
Module_27858,8,6,9,8
Module_35809,16,7,6,9
Module_22588,38,46,21,47
Module_23507,15,5,10,4
Module_24179,22,37,25,41
Module_24180,130,178,115,211
Module_4065,8,8,7,14
Module_24181,16,17,16,30
Module_8001,7,3,5,8
Module_24182,22,24,23,31
Module_8002,10,3,5,11
Module_24183,20,27,25,25
Module_22589,69,100,60,110
Module_24184,18,24,23,27
Module_27859,13,8,5,11
Module_24185,24,20,28,27
Module_24186,27,32,34,46
Module_22590,9,6,4,8
Module_24187,6,11,14,21
Module_19726,15,8,14,25
Module_11602,4,4,6,6
Module_24188,11,6,4,13
Module_24189,15,12,20,25
Module_11603,5,0,2,2
Module_24190,34,26,19,48
Module_24191,26,21,30,29
Module_8003,28,22,25,55
Module_10535,21,17,20,29
Module_8004,36,21,27,38
Module_22591,18,18,19,36
Module_19727,10,7,9,13
Module_10536,23,15,14,36
Module_19728,16,13,18,26
Module_19729,36,46,25,59
Module_19730,18,21,20,38
Module_19731,268,349,215,386
Module_24192,14,11,10,11
Module_19732,45,49,42,55
Module_24193,20,11,15,19
Module_19733,70,110,63,125
Module_9610,25,27,20,23
Module_24194,60,59,42,67
Module_22592,63,54,49,63
Module_22593,23,14,14,15
Module_10537,8,8,8,9
Module_19734,60,58,45,72
Module_19735,30,19,29,33
Module_19736,64,66,53,76
Module_10538,7,4,4,12
Module_8005,64,89,41,76
Module_19737,30,34,25,51
Module_19738,15,18,29,35
Module_22594,14,16,11,21
Module_724,28,29,28,30
Module_22595,16,12,11,35
Module_19739,20,38,27,74
Module_19740,52,74,25,84
Module_725,34,45,24,41
Module_726,15,22,20,21
Module_11604,10,8,5,5
Module_727,21,24,19,38
Module_19741,14,11,18,17
Module_19742,11,9,6,15
Module_11605,6,2,8,14
Module_9611,32,30,14,18
Module_728,17,16,19,33
Module_19743,31,27,31,54
Module_14931,19,25,14,32
Module_22596,23,34,23,44
Module_14932,24,32,17,40
Module_9612,30,38,19,37
Module_14933,40,62,39,59
Module_14934,36,43,32,56
Module_22597,27,9,10,14
Module_14935,72,108,62,101
Module_14936,42,54,31,63
Module_37284,43,64,39,82
Module_24195,53,62,21,68
Module_14937,46,58,38,70
Module_25327,19,21,11,36
Module_37285,6,5,10,8
Module_31549,7,2,8,9
Module_9613,18,35,20,31
Module_25328,8,4,9,6
Module_37286,10,9,13,20
Module_31550,2,3,8,4
Module_11606,53,45,42,68
Module_13434,10,6,11,9
Module_24196,8,2,2,15
Module_24197,8,7,6,10
Module_16790,59,60,27,58
Module_16791,24,24,21,30
Module_16792,2,4,4,6
Module_24198,39,30,37,65
Module_14938,56,70,49,69
Module_14939,18,11,14,19
Module_25329,14,11,9,18
Module_14940,33,39,27,35
Module_14941,27,21,21,29
Module_14942,25,18,13,17
Module_24199,61,81,42,79
Module_24200,26,15,21,20
Module_14943,41,25,25,26
Module_24201,67,61,36,78
Module_14944,19,18,16,30
Module_14945,33,22,16,46
Module_14946,25,26,16,31
Module_27860,13,11,12,12
Module_14947,22,25,16,30
Module_27861,20,18,21,19
Module_729,4,1,7,9
Module_24202,31,27,28,31
Module_14948,31,24,18,42
Module_24203,29,30,29,38
Module_14949,34,27,15,40
Module_14950,32,28,24,33
Module_27862,29,25,12,35
Module_27863,25,15,17,32
Module_730,9,10,7,11
Module_731,36,22,28,60
Module_24204,6,9,8,8
Module_25330,22,32,14,27
Module_732,15,23,12,14
Module_27864,87,107,63,125
Module_733,12,10,10,26
Module_19744,32,33,15,38
Module_11607,14,19,14,22
Module_27865,20,22,12,28
Module_19745,18,21,21,37
Module_27866,17,20,7,19
Module_734,14,18,18,21
Module_735,19,14,17,27
Module_19746,45,52,37,79
Module_27867,10,5,7,7
Module_11608,34,27,22,29
Module_19747,31,18,27,29
Module_9614,8,4,6,14
Module_27868,8,9,9,9
Module_736,8,1,8,10
Module_737,34,59,31,60
Module_738,30,13,18,34
Module_739,9,6,12,14
Module_9615,4,7,10,9
Module_27869,10,4,10,10
Module_31551,33,23,27,53
Module_27870,13,6,8,12
Module_27871,17,28,27,25
Module_31552,20,34,31,50
Module_31553,38,52,29,55
Module_27872,34,43,30,37
Module_31554,7,6,6,9
Module_24205,25,39,22,53
Module_31555,45,48,26,60
Module_31556,56,61,33,62
Module_31557,39,40,29,64
Module_27873,41,48,43,57
Module_27874,45,60,34,43
Module_8006,27,16,11,14
Module_9616,30,31,20,45
Module_9617,13,8,10,8
Module_31558,91,107,59,127
Module_31559,15,15,10,17
Module_8007,11,7,4,10
Module_8008,10,3,4,7
Module_31560,11,17,6,15
Module_740,14,12,18,25
Module_19748,41,62,23,88
Module_741,18,16,24,33
Module_19749,13,5,5,11
Module_31561,30,47,29,52
Module_742,15,7,18,22
Module_31562,29,51,30,51
Module_743,14,7,16,22
Module_35810,14,18,14,18
Module_744,12,8,4,17
Module_31563,66,101,53,89
Module_8009,8,12,10,10
Module_19750,26,20,32,55
Module_745,7,7,12,17
Module_8010,16,13,7,13
Module_33748,46,46,25,37
Module_31564,18,8,7,16
Module_746,21,23,18,28
Module_8011,19,12,8,10
Module_747,26,53,32,67
Module_8012,22,13,11,18
Module_29403,10,4,12,17
Module_35811,6,10,15,16
Module_31565,27,29,22,37
Module_35812,9,1,8,3
Module_8013,15,10,12,20
Module_31566,47,52,26,46
Module_31567,14,17,10,21
Module_35813,16,15,16,25
Module_31568,54,64,46,96
Module_33749,6,7,13,14
Module_33750,141,145,61,99
Module_748,20,14,19,29
Module_33751,32,22,15,20
Module_31569,30,37,24,50
Module_749,15,16,20,27
Module_31570,54,70,40,68
Module_31571,36,71,41,71
Module_33752,16,25,13,11
Module_750,102,138,99,164
Module_33753,34,24,20,36
Module_31572,87,103,85,150
Module_14951,18,13,8,16
Module_33754,25,21,16,25
Module_31573,63,66,41,76
Module_14952,26,18,14,23
Module_751,26,27,29,56
Module_19751,15,11,5,18
Module_752,12,21,13,27
Module_33755,13,12,9,21
Module_4066,27,39,16,42
Module_33756,14,11,7,18
Module_31574,62,74,36,84
Module_4067,14,21,5,34
Module_31575,81,84,52,90
Module_31576,40,68,35,86
Module_33757,28,24,15,27
Module_33758,13,8,3,12
Module_33759,12,3,4,6
Module_35814,2,6,4,2
Module_753,63,69,45,88
Module_31577,95,122,80,150
Module_33760,9,15,14,22
Module_31578,47,65,41,75
Module_33761,10,13,12,22
Module_31579,53,63,48,80
Module_19752,12,21,17,22
Module_27875,34,20,18,20
Module_19753,22,20,27,25
Module_31580,65,53,42,84
Module_33762,85,128,76,124
Module_31581,47,37,26,54
Module_33763,83,117,71,119
Module_14953,3,3,3,4
Module_754,68,105,68,92
Module_33764,7,8,4,7
Module_31582,18,12,8,14
Module_19754,11,18,15,25
Module_14954,13,12,14,19
Module_8014,38,53,34,80
Module_31583,21,17,12,22
Module_31584,65,68,37,74
Module_31585,35,47,18,46
Module_31586,22,27,22,31
Module_27876,36,40,24,37
Module_27877,32,34,17,32
Module_31587,22,34,28,57
Module_35815,57,71,39,80
Module_35816,96,137,112,200
Module_755,9,12,19,30
Module_27878,120,142,108,161
Module_11609,33,44,31,61
Module_27879,39,43,22,60
Module_756,10,10,7,10
Module_757,23,10,12,20
Module_31588,9,13,8,11
Module_33765,18,16,12,15
Module_758,28,45,30,61
Module_14955,34,45,23,53
Module_35817,26,39,27,30
Module_35818,25,28,13,18
Module_35819,4,2,6,6
Module_19755,8,4,5,13
Module_19756,58,63,52,90
Module_19757,96,100,59,117
Module_759,18,19,22,39
Module_19758,49,62,34,81
Module_19759,10,6,6,15
Module_760,31,29,20,32
Module_35820,17,17,22,21
Module_35821,97,154,95,162
Module_35822,122,148,87,147
Module_761,48,76,31,65
Module_33766,73,111,78,130
Module_33767,18,10,8,18
Module_31589,18,24,15,23
Module_31590,16,19,19,27
Module_31591,16,12,10,17
Module_11610,31,39,35,38
Module_762,7,10,6,19
Module_763,13,16,12,24
Module_9618,21,14,23,29
Module_11611,39,44,32,50
Module_764,49,59,34,76
Module_765,45,44,44,57
Module_35823,38,37,16,35
Module_766,14,11,15,15
Module_35824,34,35,39,52
Module_31592,33,81,37,67
Module_19760,92,110,74,128
Module_19761,42,42,35,57
Module_767,35,36,26,45
Module_31593,18,25,15,19
Module_31594,38,49,24,59
Module_27880,5,6,4,12
Module_31595,27,45,37,78
Module_19762,23,22,14,36
Module_9619,22,9,21,27
Module_31596,38,60,29,53
