Module,0hrs.H3K27ac_REPLICANT.1,0hrs.H3K27ac_REPLICANT.2,12hrs.H3K27ac_REPLICANT.1,12hrs.H3K27ac_REPLICANT.2
Module_18883,14,18,16,10
Module_8178,5,2,8,3
Module_6229,51,100,60,89
Module_6230,37,71,31,49
Module_18884,17,13,20,11
Module_20031,14,18,20,20
Module_18885,17,20,20,12
Module_20032,13,19,23,23
Module_18886,58,116,60,80
Module_18887,49,86,72,60
Module_18888,14,22,13,17
Module_39312,17,23,13,15
Module_8179,21,54,40,38
Module_39313,22,24,34,12
Module_8180,16,34,19,22
Module_39314,14,26,27,11
Module_8181,5,18,5,5
Module_6231,11,17,19,16
Module_8182,7,17,2,4
Module_23911,20,20,16,16
Module_39315,15,14,11,7
Module_23912,23,9,29,11
Module_18889,17,12,17,10
Module_16970,31,46,34,27
Module_23913,13,20,6,12
Module_32079,4,13,14,6
Module_18890,10,8,17,5
Module_20033,17,9,15,9
Module_15617,54,98,45,73
Module_18891,8,4,2,5
Module_23914,17,25,11,17
Module_32080,41,89,52,64
Module_23915,12,13,9,11
Module_6232,22,34,17,26
Module_23916,8,10,10,6
Module_18892,53,73,57,90
Module_18893,179,283,182,229
Module_15618,15,21,13,19
Module_23917,19,29,20,15
Module_15619,15,22,19,18
Module_15620,23,37,24,28
Module_6233,11,18,17,9
Module_25600,10,4,7,8
Module_25601,27,36,33,32
Module_25602,11,19,18,13
Module_25603,8,4,5,11
Module_18894,3,8,12,7
Module_18895,32,74,34,45
Module_18896,14,42,22,28
Module_18897,141,212,122,165
Module_18898,28,36,34,25
Module_23053,26,45,24,42
Module_9901,4,13,12,9
Module_16971,14,18,19,15
Module_16972,6,10,11,9
Module_6234,59,83,45,75
Module_39316,19,33,22,33
Module_16973,22,25,23,15
Module_23918,19,30,17,18
Module_23919,13,21,15,19
Module_9902,11,16,18,10
Module_23920,39,73,55,66
Module_23921,56,115,78,71
Module_23922,12,25,11,12
Module_32081,32,49,46,31
Module_23923,52,73,52,45
Module_39317,9,20,14,17
Module_23924,32,77,48,48
Module_20034,60,93,77,77
Module_23925,23,45,18,20
Module_20035,26,22,33,20
Module_23054,31,57,30,38
Module_25604,21,29,24,21
Module_23926,3,4,5,5
Module_25605,25,41,32,30
Module_23055,20,25,22,20
Module_28014,8,9,5,5
Module_6235,19,25,28,22
Module_39318,26,28,28,36
Module_6236,33,25,27,21
Module_18899,12,8,9,4
Module_6237,34,25,30,27
Module_20036,145,179,154,142
Module_6238,62,103,68,74
Module_23056,12,9,16,7
Module_25606,5,9,9,7
Module_39319,64,75,39,55
Module_6239,9,11,9,6
Module_39320,36,57,26,42
Module_6240,7,6,8,2
Module_6241,18,24,35,17
Module_23057,17,28,25,22
Module_39321,21,20,13,13
Module_15621,6,6,11,14
Module_28015,9,15,7,13
Module_18900,14,25,18,14
Module_15622,49,72,57,52
Module_15623,22,19,20,17
Module_23058,5,5,11,6
Module_25607,11,10,7,10
Module_13588,10,12,12,4
Module_32082,22,25,22,16
Module_8183,13,18,14,13
Module_25608,26,26,25,29
Module_23059,36,57,47,35
Module_8184,9,10,6,10
Module_39322,18,23,12,24
Module_9903,24,37,32,29
Module_28016,8,8,9,10
Module_15624,10,18,10,16
Module_39323,15,19,10,13
Module_6242,7,12,15,8
Module_15625,3,4,12,5
Module_6243,6,13,14,4
Module_23927,27,27,15,10
Module_6244,31,29,31,18
Module_6245,13,16,17,19
Module_28017,6,4,7,8
Module_18901,27,40,19,24
Module_39324,5,5,5,5
Module_20037,30,44,30,31
Module_13589,4,4,9,7
Module_39325,6,0,5,4
Module_15626,13,16,8,7
Module_15627,56,81,59,54
Module_18902,14,16,17,23
Module_15628,23,28,25,21
Module_6246,5,14,10,10
Module_25609,12,25,18,13
Module_23060,28,45,29,15
Module_9904,21,22,11,24
Module_25610,51,60,39,37
Module_25611,48,68,51,51
Module_18903,15,27,17,22
Module_25612,46,67,50,43
Module_18904,16,22,19,8
Module_13590,18,19,22,23
Module_18905,4,16,14,11
Module_23928,26,26,26,13
Module_6247,13,24,10,6
Module_18906,24,30,10,14
Module_18907,17,17,22,13
Module_18908,38,58,33,54
Module_25613,18,33,21,26
Module_15629,31,52,28,37
Module_23929,9,18,14,10
Module_18909,5,7,9,6
Module_20038,21,33,13,18
Module_34072,13,19,30,22
Module_20039,39,63,44,32
Module_25614,16,22,25,12
Module_15630,43,59,49,46
Module_25615,12,22,19,24
Module_15631,36,52,33,35
Module_25616,14,24,19,25
Module_15632,34,46,30,33
Module_23061,13,13,15,10
Module_23930,72,85,70,64
Module_20040,27,41,32,30
Module_23931,59,59,61,74
Module_15633,28,44,32,38
Module_6248,61,110,53,87
Module_15634,23,45,26,31
Module_6249,34,50,32,37
Module_15635,23,61,26,43
Module_34073,12,28,20,21
Module_34074,55,83,60,84
Module_25617,2,5,11,8
Module_34075,10,15,25,14
Module_15636,37,65,53,57
Module_15637,35,31,29,31
Module_15638,44,59,59,56
Module_20041,41,59,60,84
Module_25618,7,12,5,8
Module_34076,6,9,10,7
Module_23932,9,11,16,18
Module_34077,13,10,10,11
Module_34078,18,40,32,28
Module_25619,8,15,15,9
Module_18910,97,140,109,128
Module_20042,6,10,9,9
Module_18911,149,217,165,196
Module_8185,48,67,49,60
Module_6250,8,8,11,7
Module_8186,22,38,33,47
Module_34079,6,19,17,19
Module_34080,28,45,43,60
Module_6251,10,17,11,9
Module_20043,7,4,14,4
Module_25620,17,8,13,9
Module_18912,16,25,18,17
Module_20044,54,77,58,67
Module_34081,18,18,36,31
Module_15639,11,18,17,16
Module_25621,11,15,20,12
Module_15640,7,13,10,7
Module_15641,16,31,16,18
Module_16974,16,35,22,24
Module_4260,54,91,37,74
Module_18913,38,54,40,39
Module_15642,8,7,17,6
Module_34082,18,28,35,38
Module_39326,38,58,29,49
Module_16975,16,5,15,6
Module_16976,6,8,6,6
Module_23933,10,20,19,14
Module_23934,54,100,61,76
Module_16977,11,13,12,7
Module_18914,80,114,80,102
Module_16978,8,13,7,7
Module_18915,136,204,141,191
Module_18916,68,126,72,98
Module_23935,6,11,14,11
Module_18917,27,46,22,45
Module_23936,27,53,32,46
Module_18918,29,36,29,29
Module_18919,25,44,31,26
Module_23937,97,140,94,128
Module_18920,21,38,27,29
Module_18921,13,13,13,12
Module_18922,18,45,21,36
Module_20045,24,25,27,25
Module_20046,6,13,15,11
Module_15643,13,30,11,16
Module_20047,4,12,13,10
Module_18923,72,89,57,81
Module_20048,26,24,22,14
Module_20049,31,41,28,33
Module_16979,12,29,12,12
Module_23062,4,15,14,11
Module_20050,18,28,16,24
Module_25622,24,53,47,42
Module_16980,13,26,17,17
Module_20051,19,24,13,9
Module_25623,12,6,9,11
Module_23938,29,42,28,30
Module_23063,19,13,24,13
Module_16981,5,17,10,11
Module_28018,29,41,24,39
Module_23939,31,40,32,32
Module_23940,36,44,46,43
Module_25624,43,63,40,64
Module_23941,25,31,23,23
Module_18924,15,20,22,11
Module_15644,8,6,8,6
Module_16982,7,9,6,3
Module_23942,13,18,10,3
Module_16983,8,10,4,1
Module_25625,48,96,50,108
Module_1403,11,8,11,5
Module_23943,30,61,26,37
Module_39327,37,58,38,53
Module_1404,23,18,16,12
Module_13591,11,13,18,10
Module_1405,23,19,18,11
Module_13592,12,12,19,9
Module_16984,3,7,10,3
Module_1406,25,17,19,10
Module_16985,2,6,9,2
Module_25626,14,14,16,18
Module_39328,4,7,9,3
Module_39329,10,11,6,11
Module_1407,7,10,7,7
Module_15645,137,219,123,166
Module_1408,8,24,15,25
Module_23064,13,25,15,26
Module_23944,7,7,11,3
Module_18925,24,30,15,14
Module_1409,25,28,16,12
Module_23065,14,12,7,9
Module_23066,5,10,4,6
Module_23067,15,14,19,9
Module_1410,4,12,16,9
Module_18926,20,28,23,24
Module_1411,12,22,16,19
Module_18927,6,12,17,12
Module_1412,11,22,17,19
Module_1413,12,8,14,2
Module_1414,2,8,10,3
Module_13593,13,24,25,19
Module_1415,4,9,12,3
Module_13594,16,24,27,22
Module_1416,5,7,9,3
Module_18928,45,74,44,44
Module_20052,56,78,48,50
Module_18929,19,9,13,11
Module_28019,16,34,33,20
Module_18930,18,41,16,13
Module_16986,13,14,14,9
Module_1417,13,14,16,14
Module_16987,16,18,19,10
Module_1418,15,12,15,12
Module_16988,9,14,12,6
Module_16989,13,22,13,8
Module_28020,12,23,19,18
Module_18931,27,37,25,21
Module_18932,9,15,9,9
Module_16990,10,23,14,5
Module_18933,33,50,34,41
Module_23068,24,37,23,24
Module_13595,8,9,16,12
Module_18934,18,40,26,22
Module_6252,41,55,42,35
Module_18935,19,12,18,7
Module_18936,10,19,14,18
Module_18937,27,41,28,39
Module_20053,24,46,21,24
Module_18938,41,52,36,44
Module_34083,9,8,16,10
Module_34084,10,12,13,9
Module_20054,12,16,11,12
Module_34085,5,5,7,2
Module_6253,17,21,19,19
Module_13596,6,11,17,9
Module_6254,50,92,52,60
Module_18939,20,39,23,25
Module_34086,3,9,9,6
Module_11911,33,52,36,32
Module_20055,41,59,31,73
Module_18940,16,25,25,11
Module_6255,14,20,14,17
Module_18941,7,14,9,11
Module_6256,13,19,18,14
Module_34087,6,4,10,11
Module_34088,24,55,33,43
Module_28021,20,24,10,21
Module_28022,11,13,12,7
Module_11912,9,7,26,12
Module_6257,7,13,11,10
Module_23945,11,19,17,18
Module_6258,12,15,11,23
Module_23946,3,6,16,5
Module_11913,15,18,23,14
Module_34089,10,20,17,21
Module_32083,27,26,13,5
Module_23947,15,33,28,25
Module_23948,55,99,55,55
Module_20056,9,19,13,22
Module_16991,3,10,3,11
Module_20057,12,18,12,12
Module_23069,18,35,17,38
Module_16992,9,10,13,18
Module_16993,8,6,9,7
Module_8187,8,6,9,5
Module_8188,28,23,24,24
Module_15646,21,12,26,17
Module_34090,10,10,24,19
Module_8189,22,32,24,26
Module_25627,25,38,27,31
Module_34091,14,35,28,26
Module_20058,85,134,83,144
Module_20059,60,77,47,64
Module_15647,27,45,24,33
Module_8190,38,29,28,18
Module_8191,17,15,15,15
Module_34092,10,9,7,9
Module_8192,37,42,38,39
Module_25628,40,33,19,15
Module_34093,3,10,8,4
Module_8193,40,54,57,35
Module_15648,19,28,20,15
Module_23070,8,6,10,4
Module_8194,13,15,12,8
Module_8195,6,12,11,14
Module_15649,8,9,11,3
Module_8196,8,16,13,7
Module_15650,34,46,33,35
Module_8197,5,9,10,4
Module_15651,15,37,25,18
Module_23071,49,55,34,45
Module_15652,32,46,30,36
Module_23072,9,15,24,14
Module_15653,15,22,27,24
Module_23073,12,10,14,14
Module_8198,16,12,19,16
Module_15654,15,15,13,11
Module_15655,26,39,33,53
Module_8199,20,27,28,25
Module_23074,25,31,26,37
Module_13597,14,23,27,19
Module_15656,19,28,29,19
Module_15657,36,56,45,48
Module_18942,22,13,17,17
Module_15658,30,37,37,38
Module_8200,22,23,18,21
Module_15659,59,92,74,95
Module_8201,70,105,73,94
Module_18943,9,7,7,10
Module_15660,9,26,20,15
Module_8202,47,99,75,72
Module_15661,16,27,26,12
Module_18944,34,39,37,28
Module_8203,29,29,29,21
Module_15662,23,38,35,33
Module_23075,21,20,16,15
Module_15663,41,82,61,57
Module_8204,5,9,7,8
Module_25629,30,32,19,26
Module_8205,9,15,16,4
Module_18945,31,47,35,47
Module_25630,17,22,12,15
Module_25631,5,14,11,9
Module_25632,16,9,7,6
Module_18946,9,8,11,14
Module_15664,26,48,27,34
Module_18947,27,61,36,30
Module_15665,31,59,40,48
Module_15666,19,20,20,17
Module_18948,29,33,23,33
Module_18949,24,34,17,38
Module_25633,13,13,15,11
Module_20060,27,32,23,24
Module_16994,11,9,14,14
Module_15667,36,72,53,62
Module_25634,34,47,44,45
Module_15668,47,59,57,45
Module_15669,21,19,43,32
Module_15670,20,43,39,44
Module_15671,11,9,16,15
Module_18950,30,50,27,35
Module_18951,20,31,31,23
Module_15672,7,8,11,13
Module_15673,13,13,19,13
Module_23076,22,39,31,38
Module_23077,25,33,44,32
Module_23078,9,13,14,15
Module_18952,40,34,38,37
Module_4261,16,21,31,22
Module_25635,25,33,16,15
Module_18953,19,32,21,22
Module_23079,13,11,15,9
Module_18954,17,32,15,23
Module_23080,16,11,16,10
Module_18955,15,26,13,20
Module_23081,15,9,17,9
Module_39330,26,45,33,12
Module_23082,17,35,26,26
Module_39331,12,19,15,12
Module_18956,17,25,26,15
Module_39332,13,18,12,14
Module_4262,12,10,23,20
Module_23083,10,23,15,7
Module_4263,23,19,43,29
Module_15674,11,19,17,21
Module_4264,15,22,50,38
Module_8206,15,36,25,25
Module_4265,11,9,29,20
Module_20061,49,86,54,70
Module_23084,17,20,13,10
Module_15675,38,55,42,40
Module_28023,28,59,44,29
Module_18957,16,30,29,21
Module_8207,9,14,11,12
Module_28024,32,74,28,62
Module_15676,20,25,33,18
Module_23085,6,17,11,8
Module_15677,25,25,29,21
Module_18958,71,102,80,72
Module_39333,4,7,8,6
Module_18959,31,37,19,21
Module_4266,8,24,18,17
Module_15678,30,33,25,19
Module_4267,5,8,10,9
Module_4268,9,16,13,13
Module_4269,16,9,17,10
Module_15679,9,5,8,9
Module_23086,24,19,13,15
Module_4270,4,10,11,8
Module_8208,15,9,12,10
Module_23087,50,80,57,74
Module_8209,10,6,7,7
Module_15680,10,18,13,10
Module_39334,3,3,5,3
Module_9905,9,2,10,7
Module_8210,31,48,32,30
Module_4271,8,6,4,8
Module_8211,15,32,24,20
Module_13598,40,73,63,61
Module_16995,4,10,4,3
Module_13599,10,16,18,14
Module_8212,2,4,6,3
Module_8213,9,8,17,14
Module_4272,1,8,4,2
Module_4273,16,7,15,7
Module_8214,36,41,46,40
Module_15681,11,23,16,14
Module_15682,18,26,17,22
Module_23088,3,6,5,6
Module_4274,12,12,17,13
Module_4275,9,9,12,4
Module_39335,7,8,11,8
Module_25636,11,18,15,8
Module_25637,50,89,67,67
Module_25638,18,19,11,10
Module_25639,13,19,23,13
Module_4276,18,13,13,13
Module_39336,26,19,12,16
Module_15683,9,16,22,6
Module_23089,24,23,27,26
Module_20062,15,19,10,11
Module_23090,19,14,16,14
Module_9906,20,16,15,14
Module_20063,18,24,22,9
Module_8215,50,73,51,90
Module_25640,57,99,64,65
Module_25641,27,26,23,22
Module_16996,28,38,22,21
Module_9907,8,7,4,7
Module_23091,9,7,8,7
Module_23092,9,15,13,22
Module_39337,32,55,36,41
Module_8216,38,58,28,44
Module_20064,60,119,70,81
Module_16997,22,17,32,24
Module_25642,35,39,32,25
Module_23093,8,7,3,10
Module_39338,22,25,25,16
Module_16998,10,18,15,8
Module_15684,17,50,30,31
Module_15685,15,12,18,14
Module_18960,15,42,27,13
Module_16999,17,15,8,15
Module_8217,28,42,35,36
Module_17000,18,15,13,14
Module_18961,15,13,18,6
Module_8218,12,10,15,9
Module_23094,4,11,15,9
Module_8219,2,6,5,2
Module_25643,7,18,18,13
Module_23095,13,11,15,14
Module_11914,34,49,27,26
Module_11915,39,47,51,38
Module_8220,29,57,26,43
Module_11916,37,44,28,23
Module_25644,26,39,24,28
Module_39339,10,24,20,22
Module_25645,22,34,24,23
Module_39340,11,22,22,22
Module_25646,22,31,22,23
Module_23096,21,53,24,36
Module_39341,16,36,25,29
Module_25647,22,24,21,23
Module_11917,24,28,20,25
Module_25648,51,77,43,56
Module_23097,31,24,29,25
Module_23098,42,39,34,33
Module_18962,11,18,13,8
Module_23099,31,43,44,40
Module_11918,18,15,16,15
Module_11919,12,14,8,4
Module_18963,11,11,8,10
Module_15686,24,35,26,26
Module_15687,31,44,33,32
Module_18964,5,4,9,2
Module_15688,35,56,28,46
Module_11920,45,82,42,75
Module_25649,21,32,19,15
Module_23100,42,63,42,49
Module_15689,22,28,11,16
Module_25650,6,11,13,10
Module_23101,21,25,23,24
Module_25651,16,20,19,14
Module_25652,13,7,12,6
Module_15690,44,55,38,61
Module_17001,30,27,24,27
Module_36110,10,5,6,5
Module_15691,37,42,25,35
Module_36111,8,15,14,5
Module_20065,11,9,10,12
Module_15692,3,5,7,5
Module_13600,15,29,23,21
Module_20066,9,13,19,11
Module_15693,12,17,11,9
Module_20067,9,12,17,10
Module_36112,13,22,33,30
Module_23102,15,19,19,14
Module_13601,30,51,39,39
Module_13602,19,30,21,12
Module_36113,10,19,22,12
Module_9908,8,8,8,10
Module_36114,24,44,35,51
Module_36115,23,29,33,49
Module_36116,17,31,42,41
Module_39342,8,31,13,13
Module_39343,24,26,19,26
Module_8221,22,28,28,31
Module_17002,21,26,21,23
Module_23103,16,29,14,23
Module_25653,42,73,31,50
Module_18965,22,21,20,18
Module_25654,41,70,34,48
Module_17003,17,30,21,19
Module_20068,17,27,28,25
Module_25655,22,20,18,20
Module_9909,13,21,17,14
Module_23104,18,16,21,17
Module_18966,23,23,16,25
Module_17004,53,81,52,67
Module_9910,8,16,16,14
Module_11921,15,28,16,13
Module_23105,21,47,29,37
Module_25656,27,31,27,29
Module_9911,15,20,22,21
Module_20069,78,99,67,98
Module_17005,7,10,6,8
Module_20070,33,40,35,50
Module_23106,22,12,22,13
Module_25657,15,17,12,13
Module_39344,28,60,26,41
Module_28025,12,13,15,5
Module_23107,24,29,31,27
Module_20071,14,31,22,20
Module_20072,16,22,25,22
Module_23108,21,17,24,40
Module_15694,18,13,17,17
Module_39345,8,5,3,0
Module_18967,1,3,6,3
Module_23109,31,56,43,27
Module_15695,8,7,15,7
Module_24973,25,31,32,33
Module_15696,16,12,20,10
Module_15697,24,33,31,29
Module_28026,9,6,8,9
Module_18968,3,4,14,7
Module_18969,12,1,10,4
Module_20073,10,6,14,10
Module_18970,56,74,53,64
Module_39346,22,21,12,30
Module_18971,65,92,82,74
Module_39347,13,18,10,29
Module_18972,88,145,124,116
Module_25658,10,22,13,14
Module_23110,17,14,20,23
Module_28027,64,110,69,77
Module_23111,32,35,48,42
Module_39348,33,47,38,47
Module_23112,13,14,23,19
Module_20074,26,33,26,34
Module_28028,5,7,10,5
Module_18973,64,86,75,78
Module_39349,25,40,31,34
Module_18974,33,57,37,42
Module_39350,39,40,39,40
Module_23113,9,18,12,14
Module_39351,5,9,13,9
Module_23114,9,18,12,14
Module_23115,4,2,10,7
Module_39352,1,6,9,5
Module_9912,7,17,21,21
Module_20075,6,17,18,15
Module_23116,15,15,26,9
Module_39353,15,30,14,22
Module_18975,58,91,58,77
Module_18976,43,64,46,37
Module_18977,20,38,27,19
Module_18978,18,30,30,26
Module_9913,7,2,7,8
Module_18979,45,71,48,45
Module_28029,7,9,10,5
Module_28030,10,8,15,5
Module_24974,76,130,90,121
Module_39354,18,22,13,12
Module_25659,4,5,5,3
Module_24975,17,23,27,20
Module_18980,41,68,50,71
Module_18981,64,101,44,53
Module_39355,27,26,30,32
Module_23117,13,12,18,13
Module_39356,32,51,37,53
Module_18982,28,60,41,46
Module_23118,7,10,17,10
Module_18983,67,107,72,82
Module_36117,8,11,18,6
Module_18984,20,28,26,21
Module_36118,14,12,13,11
Module_36119,19,22,16,15
Module_39357,36,67,41,53
Module_28031,15,10,18,9
Module_15698,17,18,12,16
Module_39358,10,24,17,11
Module_23119,29,15,23,20
Module_23120,21,21,15,15
Module_39359,3,3,6,4
Module_23121,35,36,27,27
Module_24976,12,8,13,8
Module_11922,13,8,6,4
Module_15699,15,12,15,8
Module_11923,25,38,18,40
Module_39360,37,65,35,74
Module_15700,63,79,53,96
Module_15701,53,76,56,80
Module_18985,18,38,29,23
Module_24977,19,16,12,12
Module_23122,16,9,14,14
Module_23123,12,11,17,8
Module_28032,18,24,22,19
Module_23124,10,11,5,6
Module_1419,13,12,15,10
Module_24978,6,9,11,6
Module_1420,10,18,17,18
Module_18986,10,8,9,3
Module_1421,8,17,10,11
Module_18987,9,11,15,5
Module_24979,18,27,17,20
Module_24980,8,11,15,13
Module_24981,16,16,21,19
Module_15702,71,85,73,87
Module_15703,20,24,28,24
Module_18988,55,78,73,60
Module_15704,20,40,24,39
Module_18989,30,52,46,45
Module_18990,59,120,74,92
Module_15705,14,25,20,29
Module_18991,58,93,67,89
Module_39361,48,73,47,74
Module_18992,15,17,15,10
Module_39362,7,8,11,11
Module_18993,39,92,56,46
Module_18994,28,55,28,31
Module_39363,18,33,19,22
Module_39364,44,56,34,47
Module_24982,22,36,26,21
Module_25660,5,2,8,6
Module_25661,30,73,68,90
Module_39365,4,17,11,12
Module_25662,7,16,11,5
Module_25663,8,16,16,16
Module_25664,12,15,17,8
Module_39366,22,31,26,29
Module_25665,25,44,40,60
Module_39367,14,18,22,22
Module_25666,6,10,6,11
Module_18995,47,57,49,48
Module_39368,11,11,13,12
Module_18996,27,46,35,25
Module_39369,11,9,10,11
Module_39370,48,55,41,39
Module_18997,11,14,15,12
Module_39371,9,23,13,16
Module_11924,4,10,8,7
Module_18998,10,33,25,24
Module_11925,6,15,5,1
Module_39372,5,7,3,3
Module_18999,16,25,12,15
Module_11926,12,17,11,10
Module_23125,13,8,9,6
Module_9914,21,23,20,23
Module_19000,87,112,82,113
Module_9915,7,3,2,1
Module_15706,27,55,32,51
Module_11927,6,6,5,2
Module_19001,28,53,39,40
Module_25667,56,91,61,84
Module_19002,19,47,30,37
Module_19003,49,107,60,81
Module_19004,25,31,26,24
Module_19005,46,73,54,68
Module_39373,8,10,7,5
Module_19006,26,33,30,16
Module_39374,5,3,3,4
Module_11928,12,16,17,15
Module_19007,35,61,46,56
Module_11929,11,13,12,12
Module_23126,13,6,9,8
Module_19008,65,96,61,71
Module_39375,8,6,8,4
Module_19009,66,102,53,78
Module_39376,16,10,14,7
Module_11930,13,11,20,7
Module_8222,42,42,40,29
Module_9916,30,46,27,40
Module_8223,12,12,10,8
Module_11931,4,6,7,8
Module_1422,19,31,24,23
Module_19010,20,25,24,29
Module_8224,18,28,30,29
Module_8225,23,37,41,39
Module_11932,21,17,22,14
Module_8226,10,6,14,13
Module_24983,15,17,23,13
Module_25668,11,15,9,3
Module_15707,31,49,42,64
Module_8227,29,33,32,19
Module_8228,59,113,78,89
Module_25669,19,31,27,27
Module_19011,28,43,31,36
Module_19012,29,51,26,36
Module_8229,12,12,6,9
Module_19013,35,60,36,39
Module_19014,40,51,25,34
Module_19015,23,51,33,43
Module_19016,11,16,16,11
Module_19017,41,74,53,61
Module_23127,12,14,16,17
Module_1423,13,35,19,35
Module_19018,28,39,35,33
Module_8230,12,15,20,10
Module_13603,11,15,7,5
Module_19019,6,15,10,14
Module_23128,21,36,30,28
Module_23129,19,26,30,35
Module_19020,64,112,49,90
Module_8231,14,20,21,25
Module_23130,32,71,56,57
Module_11933,34,69,51,45
Module_8232,31,61,34,33
Module_23131,16,15,26,17
Module_8233,16,35,7,24
Module_23132,15,15,14,16
Module_19021,16,25,17,27
Module_19022,35,38,33,22
Module_32084,13,13,16,16
Module_19023,13,18,11,17
Module_13604,5,16,9,10
Module_19024,20,24,28,28
Module_32085,12,19,20,22
Module_19025,16,19,28,27
Module_32086,19,18,21,25
Module_19026,23,28,30,29
Module_32087,22,20,23,29
Module_19027,16,19,21,22
Module_19028,18,34,27,32
Module_23133,2,10,11,6
Module_11934,6,2,7,4
Module_8234,4,6,4,4
Module_23134,8,15,10,7
Module_23135,7,18,20,13
Module_23136,33,40,43,53
Module_19029,7,12,12,6
Module_8235,52,74,51,65
Module_23137,20,27,30,16
Module_11935,12,14,19,12
Module_11936,9,10,13,7
Module_8236,18,26,27,14
Module_23138,26,40,22,28
Module_8237,5,15,24,17
Module_19030,14,31,10,18
Module_8238,14,26,44,33
Module_19031,13,20,24,9
Module_8239,19,31,23,22
Module_8240,6,8,12,6
Module_8241,9,5,16,9
Module_8242,10,14,15,11
Module_8243,12,19,16,12
Module_32088,8,6,6,7
Module_8244,7,11,10,8
Module_19032,8,10,10,10
Module_23139,20,25,33,32
Module_25670,11,10,11,6
Module_8245,14,28,17,15
Module_8246,40,59,31,40
Module_19033,30,27,23,18
Module_13605,26,26,19,24
Module_11937,13,9,7,2
Module_19034,25,36,38,50
Module_23140,31,53,44,46
Module_19035,6,12,14,11
Module_8247,10,20,17,24
Module_23141,9,9,14,10
Module_23142,40,62,46,46
Module_8248,141,217,152,207
Module_4277,22,28,34,23
Module_19036,19,17,26,20
Module_19037,77,94,66,91
Module_19038,12,9,22,9
Module_19039,8,17,19,11
Module_4278,6,4,10,8
Module_8249,10,9,8,9
Module_8250,4,13,10,10
Module_23143,68,117,86,96
Module_8251,7,11,13,8
Module_25671,21,24,32,25
Module_32089,5,11,13,14
Module_19040,21,53,29,49
Module_25672,49,63,66,52
Module_4279,14,8,10,8
Module_25673,65,83,105,81
Module_32090,3,5,12,10
Module_19041,5,13,7,12
Module_19042,23,22,13,21
Module_8252,8,14,7,8
Module_11938,15,28,15,13
Module_32091,34,47,46,31
Module_19043,22,31,21,30
Module_8253,63,107,61,83
Module_32092,4,1,4,3
Module_32093,0,2,3,1
Module_32094,1,5,5,5
Module_23144,23,44,27,40
Module_9917,64,94,61,88
Module_19044,39,75,33,57
Module_19045,14,11,14,6
Module_25674,45,80,42,49
Module_8254,35,80,37,66
Module_23145,10,5,9,2
Module_8255,8,17,15,16
Module_9918,9,15,19,16
Module_23146,5,8,16,6
Module_23147,9,13,12,6
Module_4280,16,12,18,8
Module_8256,12,24,20,13
Module_23148,103,98,96,87
Module_8257,12,5,9,4
Module_19046,12,31,21,23
Module_8258,17,23,21,16
Module_8259,47,54,30,49
Module_19047,31,60,52,39
Module_8260,5,9,8,17
Module_19048,43,56,43,53
Module_23149,22,25,29,23
Module_19049,18,28,17,27
Module_19050,7,17,20,15
Module_23150,18,12,19,14
Module_19051,17,21,18,23
Module_39377,1,7,5,2
Module_19052,50,70,37,41
Module_23151,16,6,8,5
Module_19053,95,116,68,90
Module_19054,61,116,82,119
Module_19055,5,13,9,7
Module_23152,11,8,11,11
Module_8261,55,101,86,93
Module_23153,7,12,11,11
Module_19056,18,29,19,16
Module_8262,7,15,12,11
Module_25675,19,25,25,25
Module_25676,8,9,6,7
Module_25677,70,109,75,89
Module_8263,11,8,9,7
Module_8264,4,15,11,9
Module_29561,6,8,7,4
Module_13606,56,72,49,50
Module_4281,74,143,88,106
Module_8265,8,17,10,17
Module_4282,9,10,12,9
Module_13607,36,52,31,43
Module_8266,10,25,17,9
Module_13608,42,56,50,61
Module_8267,11,27,18,13
Module_13609,41,67,56,80
Module_25678,12,12,7,11
Module_8268,15,36,17,22
Module_25679,6,8,11,8
Module_8269,20,24,13,14
Module_4283,22,28,23,18
Module_4284,18,33,23,20
Module_25680,10,7,10,7
Module_8270,4,3,8,6
Module_4285,17,9,14,23
Module_8271,62,105,65,91
Module_13610,46,90,48,57
Module_9919,13,20,27,26
Module_9920,21,22,30,26
Module_9921,13,5,18,8
Module_4286,21,20,17,21
Module_13611,51,68,68,69
Module_4287,12,20,15,11
Module_4288,8,16,10,4
Module_4289,3,9,12,4
Module_25681,7,14,5,10
Module_13612,16,27,17,8
Module_13613,23,27,23,27
Module_19057,40,59,44,38
Module_25682,37,35,21,16
Module_13614,19,17,23,27
Module_25683,19,35,9,13
Module_13615,21,23,24,26
Module_9922,17,11,12,13
Module_13616,21,25,36,29
Module_9923,10,9,11,12
Module_13617,27,29,40,27
Module_13618,24,25,24,17
Module_4290,37,66,36,43
Module_19058,76,140,95,99
Module_13619,100,118,94,85
Module_13620,19,18,17,10
Module_13621,65,107,66,86
Module_4291,27,38,23,28
Module_13622,37,61,43,41
Module_13623,93,121,60,113
Module_13624,58,110,56,69
Module_13625,26,29,20,22
Module_13626,63,90,50,67
Module_11939,5,4,7,2
Module_13627,16,27,24,22
Module_25684,12,15,11,14
Module_25685,44,73,44,56
Module_19059,42,52,53,54
Module_13628,35,48,35,35
Module_25686,27,25,23,23
Module_19060,21,21,30,24
Module_25687,15,17,16,17
Module_19061,22,23,29,24
