Module_17930	115	86
Module_35614	66	37
Module_16699	19	14
Module_14733	40	14
Module_14734	15	13
Module_16700	3	6
Module_406	81	54
Module_31404	22	12
Module_407	22	15
Module_17931	25	6
Module_408	0	3
Module_409	46	49
Module_31405	21	0
Module_410	46	55
Module_17932	4	2
Module_411	87	54
Module_412	11	16
Module_31406	0	2
Module_5799	88	53
Module_25166	25	23
Module_5800	9	8
Module_5801	6	7
Module_7885	0	2
Module_25167	7	6
Module_25168	10	5
Module_5802	4	6
Module_7886	11	6
Module_16701	9	14
Module_5803	8	8
Module_5804	31	35
Module_31407	5	0
Module_31408	100	88
Module_17933	46	27
Module_33596	115	57
Module_17934	26	12
Module_5805	50	22
Module_33597	6	8
Module_7887	0	2
Module_17935	37	12
Module_7888	18	10
Module_17936	25	20
Module_39035	9	2
Module_39036	16	11
Module_35615	51	41
Module_17937	67	33
Module_25169	6	2
Module_19624	14	0
Module_25170	3	4
Module_7889	11	11
Module_17938	10	12
Module_17939	36	18
Module_7890	106	70
Module_19625	8	2
Module_25171	128	95
Module_7891	27	12
Module_19626	14	11
Module_7892	23	10
Module_19627	37	27
Module_19628	77	36
Module_17940	28	18
Module_16702	32	18
Module_17941	16	6
Module_17942	79	62
Module_25172	17	6
Module_25173	5	4
Module_25174	10	14
Module_7893	7	12
Module_14735	17	12
Module_7894	13	20
Module_14736	19	15
Module_7895	20	22
Module_14737	22	30
Module_7896	20	23
Module_14738	27	35
Module_7897	23	19
Module_7898	40	16
Module_7899	20	6
Module_16703	6	7
Module_14739	9	18
Module_17943	43	46
Module_14740	10	18
Module_17944	44	46
Module_14741	10	20
Module_17945	43	46
Module_14742	15	20
Module_5806	20	15
Module_16704	8	4
Module_5807	51	39
Module_31409	61	24
Module_17946	43	28
Module_17947	22	5
Module_14743	60	37
Module_17948	34	35
Module_16705	2	6
Module_19629	21	19
Module_25175	18	12
Module_17949	33	26
Module_17950	168	121
Module_17951	109	85
Module_14744	19	3
Module_17952	44	20
Module_25176	103	76
Module_25177	129	72
Module_14745	17	8
Module_14746	20	18
Module_16706	22	10
Module_14747	8	6
Module_16707	14	11
Module_14748	6	4
Module_5808	57	27
Module_17953	57	40
Module_35616	8	8
Module_17954	18	19
Module_7900	33	38
Module_7901	23	11
Module_17955	50	40
Module_17956	32	19
Module_7902	4	4
Module_17957	34	20
Module_17958	18	8
Module_17959	30	33
Module_17960	113	97
Module_17961	51	37
Module_35617	16	10
Module_39037	34	20
Module_17962	18	14
Module_17963	95	44
Module_35618	10	4
Module_5809	6	10
Module_25178	22	14
Module_39038	7	12
Module_35619	26	27
Module_7903	17	12
Module_13254	6	6
Module_13255	22	11
Module_17964	58	51
Module_39039	16	8
Module_13256	19	14
Module_39040	0	2
Module_25179	13	2
Module_16708	10	4
Module_25180	6	1
Module_25181	6	7
Module_17965	34	34
Module_25182	35	18
Module_39041	2	0
Module_25183	29	26
Module_5810	52	32
Module_25184	73	68
Module_25185	78	54
Module_7904	8	1
Module_39042	2	2
Module_39043	4	4
Module_17966	18	27
Module_39044	4	4
Module_17967	18	27
Module_39045	4	4
Module_17968	21	32
Module_25186	57	46
Module_25187	62	42
Module_17969	2	11
Module_17970	37	39
Module_3909	8	5
Module_35620	40	24
Module_7905	10	9
Module_7906	6	4
Module_39046	2	2
Module_7907	61	34
Module_7908	3	2
Module_3910	6	6
Module_13257	65	34
Module_3911	11	6
Module_22472	154	145
Module_7909	36	18
Module_39047	13	4
Module_3912	28	9
Module_39048	14	4
Module_7910	23	16
Module_22473	56	34
Module_17971	77	51
Module_7911	2	0
Module_17972	62	48
Module_39049	4	3
Module_39050	24	14
Module_5811	15	10
Module_17973	16	14
Module_7912	15	9
Module_5812	37	25
Module_7913	24	17
Module_7914	90	89
Module_22474	51	27
Module_3913	9	7
Module_17974	105	60
Module_17975	82	71
Module_17976	88	62
Module_17977	98	70
Module_17978	161	110
Module_3914	4	5
Module_17979	86	45
Module_37186	36	27
Module_17980	28	21
Module_37187	52	36
Module_17981	24	17
Module_37188	73	43
Module_5813	8	0
Module_5814	6	6
Module_5815	5	5
Module_37189	4	4
Module_5816	30	12
Module_39051	12	5
Module_5817	16	8
Module_3915	28	16
Module_5818	31	39
Module_31410	12	12
Module_3916	69	54
Module_31411	52	34
Module_31412	26	10
Module_31413	21	15
Module_31414	18	17
Module_31415	27	17
Module_25188	63	64
Module_3917	48	41
Module_25189	26	18
Module_3918	16	31
Module_3919	13	8
Module_25190	9	9
Module_25191	4	2
Module_31416	42	22
Module_25192	26	25
Module_27762	63	74
Module_25193	13	5
Module_5819	17	10
Module_25194	14	6
Module_5820	23	12
Module_25195	14	6
Module_5821	23	12
Module_25196	26	15
Module_25197	11	7
Module_31417	46	18
Module_31418	0	4
Module_14749	40	36
Module_3920	69	42
Module_31419	20	21
Module_31420	32	24
Module_37190	21	8
Module_25198	88	49
Module_31421	3	6
Module_25199	10	12
Module_14750	37	15
Module_5822	22	14
Module_25200	7	10
Module_27763	42	18
Module_27764	10	8
Module_31422	17	9
Module_27765	10	2
Module_25201	21	19
Module_27766	17	0
Module_25202	28	12
Module_3921	12	14
Module_14751	8	2
Module_27767	35	26
Module_14752	18	15
Module_31423	10	6
Module_25203	19	2
Module_31424	36	10
Module_14753	35	22
Module_27768	54	29
Module_31425	23	8
Module_3922	7	4
Module_31426	13	12
Module_25204	28	28
Module_25205	32	29
Module_3923	64	29
Module_25206	7	4
Module_3924	34	26
Module_25207	10	10
Module_25208	24	16
Module_25209	20	4
Module_22475	8	2
Module_25210	24	32
Module_25211	16	14
Module_17982	41	21
Module_25212	15	18
Module_17983	18	18
Module_27769	0	2
Module_31427	18	10
Module_22476	29	24
Module_31428	2	0
Module_39052	2	2
Module_16709	25	16
Module_27770	10	13
Module_27771	2	0
Module_27772	6	0
Module_3925	10	7
Module_3926	12	6
Module_27773	14	10
Module_39053	6	7
Module_25213	97	72
Module_5823	10	4
Module_5824	2	2
Module_5825	10	4
Module_31429	20	23
Module_3927	71	49
Module_3928	11	9
Module_3929	42	45
Module_39054	3	2
Module_39055	4	2
Module_39056	10	9
Module_16710	34	17
Module_22477	19	10
Module_16711	29	16
Module_16712	6	0
Module_16713	12	20
Module_16714	12	12
Module_22478	53	41
Module_39057	16	2
Module_31430	30	29
Module_22479	32	35
Module_39058	11	6
Module_17984	153	96
Module_17985	10	4
Module_31431	48	25
Module_39059	3	2
Module_17986	11	7
Module_17987	30	22
Module_17988	28	8
Module_413	8	2
Module_17989	15	6
Module_31432	10	12
Module_414	34	22
Module_17990	22	12
Module_31433	38	17
Module_415	24	18
Module_3930	63	48
Module_416	16	8
Module_17991	196	135
Module_3931	43	17
Module_17992	15	10
Module_5826	2	6
Module_17993	82	66
Module_5827	6	4
Module_17994	19	13
Module_17995	56	32
Module_39060	33	35
Module_17996	161	98
Module_17997	30	24
Module_17998	7	4
Module_17999	50	48
Module_22480	158	106
Module_5828	22	14
Module_18000	40	22
Module_5829	52	30
Module_18001	45	23
Module_18002	24	24
Module_5830	8	9
Module_5831	15	12
Module_14754	2	6
Module_13258	10	4
Module_39061	2	1
Module_29327	100	72
Module_31434	22	18
Module_33598	10	3
Module_33599	7	4
Module_16715	5	7
Module_417	52	47
Module_33600	94	76
Module_33601	27	33
Module_33602	126	88
Module_39062	8	16
Module_18003	25	14
Module_18004	33	30
Module_418	14	12
Module_13259	22	16
Module_18005	6	15
Module_18006	23	33
Module_18007	24	9
Module_419	109	94
Module_18008	6	16
Module_16716	22	14
Module_18009	157	100
Module_16717	2	0
Module_18010	25	15
Module_13260	45	9
Module_18011	28	15
Module_13261	45	8
Module_18012	27	16
Module_29328	20	16
Module_29329	15	5
Module_29330	5	4
Module_29331	15	6
Module_16718	12	3
Module_31435	5	5
Module_18013	0	0
Module_13262	17	7
Module_13263	13	6
Module_29332	42	38
Module_31436	20	4
Module_29333	29	34
Module_31437	20	4
Module_13264	6	2
Module_29334	9	2
Module_18014	23	19
Module_29335	19	2
Module_18015	14	6
Module_29336	12	2
Module_18016	10	9
Module_25214	27	23
Module_18017	35	30
Module_29337	17	6
Module_29338	60	28
Module_18018	60	34
Module_18019	14	30
Module_25215	7	2
Module_25216	14	10
Module_18020	82	29
Module_14755	71	44
Module_18021	19	16
Module_14756	40	32
Module_31438	112	118
Module_14757	158	106
Module_14758	7	9
Module_3932	35	25
Module_14759	11	6
Module_14760	13	6
Module_18022	4	5
Module_3933	14	11
Module_14761	64	39
Module_3934	17	15
Module_14762	65	40
Module_3935	55	32
Module_14763	110	70
Module_25217	10	20
Module_25218	76	54
Module_18023	23	19
Module_18024	15	2
Module_3936	8	8
Module_18025	12	8
Module_22481	14	7
Module_37191	18	23
Module_37192	47	31
Module_18026	16	17
Module_18027	45	18
Module_37193	104	55
Module_18028	10	8
Module_37194	5	2
Module_5832	5	3
Module_3937	6	1
Module_22482	16	12
Module_18029	56	38
Module_22483	22	12
Module_18030	22	16
Module_18031	10	6
Module_5833	2	0
Module_5834	8	4
Module_5835	10	9
Module_25219	71	51
Module_5836	27	16
Module_3938	22	11
Module_5837	28	15
Module_3939	25	10
Module_5838	27	11
Module_3940	26	10
Module_13265	7	10
Module_13266	176	101
Module_13267	9	15
Module_13268	18	8
Module_13269	8	10
Module_5839	4	12
Module_13270	33	18
Module_13271	27	8
Module_5840	58	35
Module_13272	10	6
Module_13273	31	30
Module_3941	7	9
Module_7915	79	62
Module_25220	5	8
Module_7916	79	47
Module_25221	18	4
Module_18032	19	15
Module_25222	6	4
Module_25223	16	9
Module_18033	12	14
Module_7917	73	60
Module_5841	32	14
Module_25224	10	16
Module_18034	9	0
Module_22484	25	6
Module_25225	19	30
Module_18035	17	14
Module_25226	9	8
Module_25227	12	7
Module_3942	20	8
Module_18036	12	6
Module_18037	20	3
Module_18038	12	20
Module_18039	198	104
Module_7918	6	2
Module_18040	13	8
Module_7919	27	32
Module_3943	10	14
Module_37195	48	40
Module_18041	13	9
Module_37196	20	10
Module_7920	22	9
Module_29339	23	7
Module_18042	20	16
Module_5842	4	4
Module_7921	0	5
Module_25228	17	22
Module_3944	28	10
Module_13274	5	2
Module_18043	66	46
Module_18044	7	5
Module_3945	30	22
Module_18045	27	11
Module_3946	16	8
Module_18046	22	6
Module_13275	10	8
Module_3947	26	16
Module_25229	66	40
Module_3948	108	52
Module_18047	38	17
Module_37197	4	6
Module_5843	15	10
Module_5844	66	41
Module_7922	1	2
Module_18048	40	12
Module_18049	28	6
Module_18050	67	46
Module_25230	14	1
Module_18051	22	14
Module_18052	17	7
Module_29340	2	8
Module_18053	10	6
Module_3949	48	33
Module_3950	24	7
Module_29341	6	2
Module_7923	4	4
Module_3951	5	16
Module_13276	30	24
Module_29342	110	55
Module_29343	28	23
Module_13277	31	8
Module_7924	10	11
Module_25231	10	9
Module_7925	6	7
Module_25232	18	16
Module_25233	26	11
Module_25234	12	9
Module_25235	0	10
Module_29344	0	0
Module_25236	28	19
Module_3952	2	0
Module_7926	6	8
Module_25237	5	8
Module_3953	10	4
Module_7927	6	0
Module_25238	18	6
Module_25239	56	28
Module_25240	28	20
Module_25241	11	8
Module_37198	5	6
Module_420	22	18
Module_3954	16	14
Module_25242	33	20
Module_37199	64	31
Module_5845	31	21
Module_421	18	9
Module_25243	8	9
Module_7928	71	53
Module_5846	71	38
Module_7929	28	16
Module_5847	31	11
Module_422	78	47
Module_37200	8	4
Module_25244	19	7
Module_25245	23	16
Module_25246	11	16
Module_25247	3	6
Module_27774	3	4
Module_25248	138	107
Module_5848	24	10
Module_3955	6	5
Module_5849	33	34
Module_5850	28	19
Module_27775	98	57
Module_5851	18	10
Module_18054	17	6
Module_7930	11	5
Module_25249	38	12
Module_25250	27	15
Module_5852	102	84
Module_7931	18	22
Module_7932	5	0
Module_3956	43	19
Module_13278	8	2
Module_5853	35	16
Module_3957	22	13
Module_25251	26	20
Module_25252	10	17
Module_25253	12	17
Module_14764	22	16
Module_14765	53	36
Module_14766	66	62
Module_14767	9	8
Module_7933	4	0
Module_18055	13	2
Module_3958	4	0
Module_31439	14	13
Module_18056	15	4
Module_18057	12	4
Module_13279	13	2
Module_3959	4	5
Module_31440	10	0
Module_13280	35	9
Module_31441	17	6
Module_31442	30	21
Module_13281	24	22
Module_31443	6	7
Module_31444	2	2
Module_31445	0	4
Module_31446	6	10
Module_31447	43	24
Module_31448	32	23
Module_18058	34	42
Module_18059	36	6
Module_37201	10	10
Module_18060	46	28
Module_37202	29	27
Module_18061	70	37
Module_37203	51	35
Module_18062	66	40
Module_18063	83	57
Module_18064	173	132
Module_18065	92	100
Module_25254	14	22
Module_25255	3	10
Module_25256	20	10
Module_3960	10	6
Module_18066	34	14
Module_35621	5	2
Module_25257	2	2
Module_25258	17	21
Module_39063	4	6
Module_39064	10	14
Module_18067	21	12
Module_35622	1	0
Module_27776	0	2
Module_3961	4	4
Module_18068	31	32
Module_14768	16	14
Module_14769	16	13
Module_18069	2	3
Module_25259	10	11
Module_18070	13	6
Module_37204	6	6
Module_25260	10	10
Module_14770	25	20
Module_18071	13	0
Module_39065	4	1
Module_37205	8	2
Module_39066	0	0
Module_37206	9	6
Module_25261	39	26
Module_35623	20	14
Module_3962	7	12
Module_3963	13	8
Module_35624	14	8
Module_37207	13	4
Module_35625	16	0
Module_18072	84	71
Module_35626	16	17
Module_423	6	13
Module_27777	8	11
Module_39067	12	12
Module_424	16	14
Module_27778	4	0
Module_27779	86	49
Module_425	37	29
Module_39068	4	3
Module_39069	4	4
Module_39070	6	3
Module_29345	22	10
Module_37208	12	6
Module_37209	27	22
Module_37210	12	22
Module_426	27	18
Module_37211	3	20
Module_427	25	14
Module_37212	4	19
Module_13282	4	0
Module_428	29	12
Module_37213	28	7
Module_429	35	10
Module_37214	18	4
Module_18073	79	40
Module_29346	8	4
Module_18074	52	20
Module_27780	16	17
Module_14771	11	13
Module_18075	12	12
Module_29347	12	12
Module_29348	2	4
Module_14772	20	18
Module_29349	4	2
Module_18076	23	10
Module_18077	126	72
Module_18078	37	42
Module_13283	4	3
Module_18079	7	15
Module_39071	4	4
Module_13284	14	11
Module_31449	9	8
Module_23476	8	16
Module_31450	3	10
Module_27781	10	6
Module_25262	21	6
Module_31451	6	6
Module_31452	8	2
Module_27782	0	8
Module_19630	10	8
Module_31453	16	8
Module_27783	23	8
Module_27784	20	12
Module_27785	0	2
Module_430	103	55
Module_431	26	15
Module_432	12	7
Module_19631	26	14
Module_433	23	16
Module_434	18	17
Module_39072	4	6
Module_39073	6	9
Module_39074	4	2
Module_14773	40	32
Module_3964	0	4
Module_39075	4	2
Module_435	6	4
Module_25263	22	14
Module_436	34	24
Module_14774	0	0
Module_14775	12	14
Module_14776	64	35
Module_14777	0	4
Module_13285	38	29
Module_437	16	26
Module_3965	8	12
Module_438	11	4
Module_39076	11	10
Module_39077	16	16
Module_439	39	52
Module_25264	5	4
Module_25265	8	12
Module_7934	30	18
Module_3966	17	11
Module_13286	42	37
Module_39078	23	6
Module_13287	10	6
Module_25266	64	38
Module_39079	28	10
Module_440	2	4
Module_13288	25	21
Module_7935	10	6
Module_13289	6	3
Module_27786	14	2
Module_19632	35	31
Module_27787	2	4
Module_13290	17	22
Module_27788	8	8
Module_27789	12	10
Module_31454	0	6
Module_39080	4	0
Module_29350	131	85
Module_13291	12	4
Module_13292	14	18
Module_441	48	35
Module_7936	4	3
Module_27790	11	4
Module_442	24	2
Module_19633	8	5
Module_7937	20	20
Module_13293	26	10
Module_7938	18	18
Module_13294	26	10
Module_29351	30	16
Module_13295	68	46
Module_19634	16	21
Module_27791	21	31
Module_443	36	34
Module_27792	16	30
Module_444	39	41
Module_27793	15	30
Module_445	44	39
Module_7939	13	8
Module_27794	51	30
Module_446	26	21
Module_27795	20	12
Module_39081	0	0
Module_19635	10	10
Module_19636	8	14
Module_14778	2	0
Module_19637	91	50
Module_14779	91	49
Module_19638	22	7
Module_27796	51	34
Module_14780	0	0
Module_13296	12	10
Module_14781	6	6
Module_18080	9	12
Module_14782	16	17
Module_29352	11	8
Module_447	100	65
Module_448	82	59
Module_449	18	19
Module_31455	12	2
Module_31456	20	20
Module_450	66	43
Module_18081	7	6
Module_39082	4	0
Module_29353	3	6
Module_18082	23	30
Module_14783	10	20
Module_27797	10	14
Module_39083	0	0
Module_29354	8	14
Module_451	38	23
Module_39084	2	2
Module_27798	10	18
Module_27799	19	10
Module_39085	6	10
Module_39086	24	23
Module_27800	8	8
Module_13297	16	7
Module_19639	41	21
Module_14784	18	8
Module_14785	3	5
Module_452	22	3
Module_13298	20	12
Module_453	18	22
Module_13299	12	12
Module_25267	18	10
Module_14786	38	22
Module_25268	12	17
Module_18083	16	10
Module_25269	9	11
Module_18084	5	2
Module_14787	72	50
Module_39087	1	6
Module_14788	28	8
Module_454	26	23
Module_25270	35	34
Module_14789	27	17
Module_455	50	27
Module_14790	24	4
Module_14791	26	18
Module_25271	21	20
Module_23477	6	4
Module_456	54	33
Module_14792	13	13
Module_14793	12	12
Module_14794	5	2
Module_14795	19	20
Module_14796	10	12
Module_3967	2	8
Module_14797	37	30
Module_29355	12	18
Module_23478	8	8
Module_29356	7	4
Module_3968	13	13
Module_14798	88	74
Module_14799	26	10
Module_3969	2	0
Module_457	193	123
Module_29357	16	12
Module_458	96	77
Module_7940	18	10
Module_459	28	6
Module_460	23	10
Module_14800	26	20
Module_461	35	31
Module_14801	73	51
Module_23479	10	12
Module_462	55	50
Module_23480	10	10
Module_463	74	67
Module_22485	16	10
Module_464	46	51
Module_465	32	9
Module_466	30	14
Module_7941	19	8
Module_7942	4	2
Module_25272	18	9
Module_22486	8	8
Module_467	102	72
Module_468	18	12
Module_7943	6	10
Module_7944	21	10
Module_25273	12	14
Module_469	80	53
Module_470	78	42
Module_22487	6	0
Module_25274	6	4
Module_471	30	23
Module_472	23	20
Module_22488	32	25
Module_3970	11	17
Module_3971	38	39
Module_18085	10	2
Module_22489	2	2
Module_18086	18	6
Module_3972	9	14
Module_473	38	19
Module_29358	6	1
Module_29359	8	4
Module_25275	24	4
Module_25276	16	6
Module_29360	27	25
Module_33603	25	17
Module_25277	8	3
Module_25278	4	2
Module_33604	15	6
Module_25279	6	8
Module_33605	10	12
Module_33606	10	8
Module_33607	2	4
Module_33608	6	2
Module_33609	11	2
Module_19640	47	37
Module_5854	18	6
Module_33610	3	6
Module_474	36	29
Module_18087	40	21
Module_33611	21	8
Module_18088	16	14
Module_18089	6	4
Module_25280	64	49
Module_25281	6	14
Module_475	13	15
Module_25282	6	4
Module_25283	18	16
Module_25284	13	5
Module_33612	6	8
Module_37215	40	27
Module_33613	2	0
Module_25285	7	8
Module_25286	8	10
Module_7945	17	10
Module_37216	77	46
Module_22490	4	7
Module_25287	61	34
Module_39088	16	12
Module_22491	8	1
Module_476	6	11
Module_29361	2	8
Module_18090	15	8
Module_29362	22	15
Module_25288	24	17
Module_29363	8	8
Module_29364	4	8
Module_22492	16	4
Module_29365	44	38
Module_7946	15	22
Module_477	10	6
Module_7947	19	9
Module_7948	42	16
Module_7949	20	2
Module_37217	27	10
Module_19641	9	8
Module_33614	3	0
Module_39089	11	10
Module_33615	2	2
Module_33616	22	15
Module_39090	16	12
Module_19642	23	14
Module_39091	20	18
Module_19643	26	19
Module_39092	13	3
Module_33617	2	0
Module_5855	74	48
Module_19644	12	4
Module_37218	6	2
Module_33618	12	10
Module_19645	18	10
Module_33619	20	6
Module_478	17	19
Module_33620	0	2
Module_27801	7	4
Module_37219	16	13
Module_25289	28	22
Module_19646	5	10
Module_35627	31	13
Module_3973	0	2
Module_19647	7	15
Module_27802	6	7
Module_27803	4	4
Module_3974	16	8
Module_37220	14	12
Module_35628	2	2
Module_27804	0	2
Module_19648	12	4
Module_37221	12	8
Module_29366	22	13
Module_27805	13	11
Module_37222	14	10
Module_3975	6	4
Module_35629	6	6
Module_37223	45	15
Module_35630	2	7
Module_37224	0	2
Module_39093	32	10
Module_29367	26	20
Module_29368	9	7
Module_29369	17	17
Module_27806	8	5
Module_29370	17	22
Module_39094	2	8
Module_29371	13	16
Module_39095	2	6
Module_29372	16	16
Module_27807	10	2
Module_19649	6	7
Module_14802	29	40
Module_3976	10	10
Module_27808	2	6
Module_39096	16	12
Module_27809	16	12
Module_27810	2	4
Module_14803	39	26
Module_25290	68	55
Module_25291	23	8
Module_29373	17	2
Module_14804	34	18
Module_25292	15	8
Module_3977	16	21
Module_18091	3	2
Module_29374	10	9
Module_14805	8	10
Module_18092	24	10
Module_25293	9	4
Module_25294	16	4
Module_14806	16	9
Module_14807	18	14
Module_25295	8	6
Module_14808	8	9
Module_5856	79	52
Module_5857	26	21
Module_18093	60	46
Module_18094	86	70
Module_5858	6	4
Module_35631	5	12
Module_35632	19	8
Module_35633	0	0
Module_35634	2	11
Module_5859	42	31
Module_5860	30	13
Module_25296	12	14
Module_25297	23	22
Module_5861	14	15
Module_5862	6	16
Module_35635	28	32
Module_23481	6	10
Module_5863	6	6
Module_23482	3	10
Module_18095	13	4
Module_23483	12	2
Module_37225	9	12
Module_23484	2	6
Module_37226	6	2
Module_23485	33	30
Module_14809	10	12
Module_23486	12	2
Module_25298	58	42
Module_18096	20	13
Module_37227	4	2
Module_29375	9	5
Module_18097	8	8
Module_18098	34	12
Module_18099	15	12
Module_18100	14	8
Module_29376	20	16
Module_29377	12	6
Module_18101	2	2
Module_18102	7	12
Module_29378	15	8
Module_14810	110	64
Module_37228	43	40
Module_5864	12	8
Module_31457	47	42
Module_3978	36	22
Module_29379	45	26
Module_14811	5	8
Module_29380	23	22
Module_29381	8	15
Module_5865	22	10
Module_3979	10	3
Module_18103	54	24
Module_3980	11	5
Module_35636	6	0
Module_29382	10	16
Module_3981	72	44
Module_3982	63	39
Module_3983	9	1
Module_31458	67	43
Module_31459	29	27
Module_18104	36	20
Module_3984	6	8
Module_479	18	15
Module_31460	30	15
Module_480	4	4
Module_481	42	28
Module_18105	16	8
Module_18106	56	38
Module_482	7	3
Module_483	20	8
Module_33621	16	16
Module_484	20	20
Module_485	10	2
Module_14812	6	6
Module_18107	73	83
Module_35637	10	1
Module_18108	12	6
Module_5866	5	4
Module_33622	14	6
Module_35638	115	84
Module_18109	18	9
Module_18110	79	60
Module_18111	47	7
Module_39097	8	2
Module_39098	6	6
Module_18112	26	10
Module_5867	11	11
Module_5868	44	42
Module_14813	16	8
Module_35639	4	3
Module_486	36	34
Module_35640	5	4
Module_18113	52	27
Module_39099	13	1
Module_14814	17	19
Module_14815	46	12
Module_18114	17	21
Module_487	26	12
Module_18115	68	46
Module_18116	13	16
Module_5869	12	6
Module_14816	7	10
Module_5870	26	14
Module_14817	4	9
Module_5871	39	22
Module_31461	31	13
Module_14818	34	31
Module_488	9	9
Module_14819	22	18
Module_5872	23	6
Module_39100	20	8
Module_5873	103	62
Module_35641	60	40
Module_18117	128	80
Module_489	14	16
Module_18118	44	32
Module_35642	7	3
Module_18119	26	25
Module_18120	29	20
Module_18121	57	57
Module_490	34	25
Module_39101	36	22
Module_491	4	6
Module_18122	22	20
Module_3985	57	24
Module_18123	17	12
Module_492	6	2
Module_14820	8	6
Module_22493	49	24
Module_13300	16	10
Module_3986	103	42
Module_18124	30	7
Module_27811	0	0
Module_13301	25	19
Module_18125	102	74
Module_14821	8	10
Module_18126	22	18
Module_14822	17	6
Module_13302	6	4
Module_22494	104	77
Module_14823	5	10
Module_18127	61	35
Module_22495	8	16
Module_18128	81	46
Module_14824	14	8
Module_13303	20	22
Module_22496	18	14
Module_27812	14	5
Module_13304	15	9
Module_18129	13	7
Module_13305	33	25
Module_14825	29	14
Module_18130	59	27
Module_22497	8	8
Module_13306	10	2
Module_13307	6	6
Module_27813	8	16
Module_23949	4	0
Module_13308	12	17
Module_13309	10	14
Module_13310	17	18
Module_18131	21	6
Module_18132	5	13
Module_13311	20	10
Module_37229	8	14
Module_31462	14	18
Module_27814	25	16
Module_31463	8	2
Module_27815	24	15
Module_37230	17	7
Module_23950	9	4
Module_18133	7	9
Module_37231	5	1
Module_22498	8	8
Module_37232	5	4
Module_14826	103	55
Module_23951	25	27
Module_14827	96	55
Module_18134	80	42
Module_23952	53	51
Module_37233	11	5
Module_23953	6	8
Module_22499	22	25
Module_18135	2	4
Module_27816	20	20
Module_22500	18	2
Module_27817	38	24
Module_35643	4	4
Module_18136	3	16
Module_22501	14	8
Module_18137	116	92
Module_23954	100	75
Module_22502	96	54
Module_22503	6	5
Module_23955	26	18
Module_23956	175	100
Module_14828	92	53
Module_18138	130	62
Module_18139	41	32
Module_3987	8	2
Module_3988	6	0
Module_14829	54	57
Module_3989	4	8
Module_14830	44	63
Module_23957	18	17
Module_31464	8	2
Module_3990	32	12
Module_23958	6	2
Module_18140	134	106
Module_19650	66	22
Module_19651	49	27
Module_31465	0	4
Module_14831	74	36
Module_19652	6	6
Module_14832	85	36
Module_14833	22	12
Module_493	19	18
Module_19653	85	68
Module_23959	65	59
Module_23960	27	12
Module_14834	118	56
Module_23961	72	58
Module_494	21	15
Module_14835	12	10
Module_23962	34	16
Module_35644	4	2
Module_495	19	6
Module_496	5	2
Module_14836	34	11
Module_497	85	68
Module_498	7	14
Module_35645	53	50
Module_35646	6	5
Module_35647	5	0
Module_18141	33	15
Module_499	32	12
Module_18142	24	20
Module_500	25	12
Module_18143	24	18
Module_18144	32	14
Module_27818	0	2
Module_14837	12	26
Module_18145	20	16
Module_501	31	20
Module_23963	29	7
Module_502	7	1
Module_23964	32	7
Module_23965	82	48
Module_503	14	12
Module_18146	113	74
Module_504	20	11
Module_23966	40	24
Module_23967	35	15
Module_505	16	11
Module_18147	38	24
Module_506	45	41
Module_18148	79	32
Module_507	32	20
Module_508	2	0
Module_509	10	0
Module_18149	25	18
Module_510	25	23
Module_511	8	2
Module_14838	14	4
Module_18150	90	50
Module_512	46	44
Module_513	14	22
Module_14839	26	19
Module_23968	12	5
Module_514	20	26
Module_515	61	59
Module_22504	12	2
Module_22505	28	10
Module_35648	49	16
Module_22506	12	2
Module_22507	70	42
Module_22508	17	3
Module_19654	0	1
Module_14840	11	9
Module_31466	4	2
Module_31467	20	6
Module_18151	71	68
Module_35649	92	61
Module_18152	19	21
Module_18153	151	128
Module_33623	8	6
Module_33624	6	3
Module_33625	8	8
Module_33626	8	8
Module_22509	0	4
Module_33627	4	9
Module_18154	14	15
Module_33628	4	5
Module_18155	21	5
Module_18156	14	14
Module_18157	49	54
Module_31468	14	7
Module_19655	54	59
Module_19656	86	56
Module_27819	4	2
Module_22510	72	45
Module_31469	13	2
Module_27820	70	44
Module_31470	110	82
Module_19657	47	12
Module_22511	43	23
Module_22512	27	28
Module_18158	37	17
Module_18159	81	56
Module_14841	36	23
Module_18160	17	10
Module_18161	45	11
Module_35650	20	14
Module_14842	67	73
Module_18162	22	34
Module_14843	78	80
Module_18163	154	98
Module_19658	12	18
Module_18164	35	21
Module_14844	64	43
Module_18165	43	17
Module_23969	6	10
Module_18166	16	13
Module_35651	2	4
Module_5874	16	30
Module_19659	21	7
Module_18167	56	49
Module_14845	26	14
Module_19660	2	10
Module_18168	26	37
Module_18169	10	26
Module_18170	28	24
Module_18171	47	25
Module_14846	22	22
Module_14847	11	9
Module_22513	0	0
Module_33629	45	26
Module_14848	164	127
Module_18172	19	5
Module_14849	61	34
Module_31471	6	9
Module_22514	19	12
Module_14850	47	41
Module_31472	28	15
Module_22515	4	6
Module_14851	31	20
Module_18173	84	50
Module_14852	18	10
Module_31473	28	10
Module_22516	40	16
Module_18174	6	6
Module_18175	44	33
Module_18176	58	25
Module_18177	56	42
Module_23970	10	16
Module_23971	11	10
Module_18178	140	76
Module_23972	8	6
Module_35652	15	12
Module_35653	45	41
Module_22517	55	36
Module_22518	12	5
Module_23973	26	10
Module_18179	26	11
Module_23974	22	16
Module_23975	70	36
Module_39102	2	0
